회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),영업이익(개별),영업이익(연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
제이씨케미칼(주),137950,19-Dec,177024604,154402789,202369461,175308436,5871406,11683857,12248801,12967917,107116851,90836500,236690810,236992374
제이씨현시스템(주),33320,11-Dec,113786390,100708308,125744128,109122605,2276644,2680348,2430821,2751992,53074531,57008561,66136435,71992287
제이씨현시스템(주),33320,12-Dec,106310065,95964474,119641675,105199611,-1679358,-284892,-1740555,-859837,51098298,56517752,67906316,74862693
제이씨현시스템(주),33320,13-Dec,109979515,98626734,126441868,110736740,1407509,2287864,1153178,2307165,52602253,58676980,71001459,80015661
제이씨현시스템(주),33320,14-Dec,99510772,89519717,125343486,110933135,1736827,2267517,653040,1462896,54943207,61543333,75752537,88631267
제이씨현시스템(주),33320,15-Dec,118767744,107843414,144959419,129032285,1303402,1081393,2118274,2712870,56302415,62714418,84974402,97526995
제이씨현시스템(주),33320,16-Dec,155242706,138867555,189796639,166782832,1731887,4592125,5520698,7745437,58123101,67429664,88319700,102154121
제이씨현시스템(주),33320,17-Dec,229175438,206251235,284463568,251772437,9058238,13324215,10804004,16242913,66670627,80256348,95927187,113926029
제이씨현시스템(주),33320,18-Dec,229670368,207507902,274682918,244210228,7263456,9904719,9598044,13712462,72571262,88478695,115785598,133252452
제이씨현시스템(주),33320,19-Dec,171196283,157873264,209199780,188589059,174291,968200,228057,2545426,71739680,88455611,110855644,130349962
제이엔케이히터(주),126880,11-Dec,92116188,77355979,105741184,89309122,9374676,9354300,12478026,13160465,73848619,76263712,111602543,121844479
제이엔케이히터(주),126880,12-Dec,100053194,88740917,136320787,122589116,7801955,7873414,5393334,6054530,74435116,77259581,128939420,150141342
제이엔케이히터(주),126880,13-Dec,72994824,65146172,113852282,102669858,756295,397085,-117880,537202,73447891,75948605,119286769,144865555
제이엔케이히터(주),126880,14-Dec,105898651,97282228,141454786,127982613,-19746864,-17570675,748198,1879036,52881331,57462314,129148415,160602590
제이엔케이히터(주),126880,15-Dec,118455723,103372203,171487841,150427203,3225885,3256158,7387694,9181696,57069931,61446763,126971132,161635649
제이엔케이히터(주),126880,16-Dec,106772446,96835169,143538354,126692459,-5035054,-1718337,1184676,2556982,67833748,75358527,138678139,177017456
제이엔케이히터(주),126880,17-Dec,96715708,84803035,119417582,107540308,-13733573,-16451502,4606196,1097322,53981684,58751673,132380121,142466841
제이엔케이히터(주),126880,18-Dec,114644019,102443117,150460311,134768028,-7445874,-7273881,4115910,4874722,49175609,53190765,195184203,204749325
제이엔케이히터(주),126880,19-Dec,197512325,174494516,225530641,196381768,5221468,7922404,15346647,17294743,82510199,89041221,158379965,176697329
제이엠아이(주),33050,11-Dec,34390375,29484807,343586465,336761316,-1142040,-4663046,-2789889,-7817220,99999385,107503218,121708204,224680275
제이엠아이(주),33050,12-Dec,28061050,25073511,220845769,232712930,-25570066,-33904258,-4482729,-28711484,75243033,73157783,103506885,167664595
제이엠아이(주),33050,13-Dec,17743451,18682870,247780946,247896617,-23962587,-21511604,-7019764,-11630262,51686248,52760005,60168856,155722076
제이엠아이(주),33050,14-Dec,21082148,16420176,194798104,184825389,1351989,-3392589,1762911,3426486,53083707,49135330,60078698,131292921
제이엠아이(주),33050,15-Dec,13976083,11504681,120816202,112818586,-448741,-2287128,-789443,1647591,52172782,47529793,59303973,116734084
제이엠아이(주),33050,16-Dec,16685967,11694908,111661318,102312908,-9903423,-1205251,2246376,3886320,42269360,46605276,48751162,109986867
제이엠아이(주),33050,17-Dec,15146855,9513720,117723560,112188913,955295,509267,3137200,292447,43221898,45820266,48321942,107032674
제이엠아이(주),33050,18-Dec,11276792,8729091,124753911,124501356,1759620,-3785473,-913166,-7416597,44981517,42648566,52651579,103702689
제이엠아이(주),33050,19-Dec,11948797,9076183,70128873,67150477,-4509009,-7980951,227998,-4897973,40433507,35522582,47759041,83262381
제이엠티(주),94970,11-Dec,97374511,90104336,126189197,119576102,1972053,-1873048,2606784,-878849,37645249,33149180,81635116,85358696
제이엠티(주),94970,12-Dec,157695459,144914447,160265598,144708060,-315899,2174118,6623935,8890524,37329350,35493702,81990887,80476473
제이엠티(주),94970,13-Dec,150969115,137202476,151863315,137238531,2758462,4629888,7301227,9835024,40087812,40159254,92223057,92144420
제이엠티(주),94970,14-Dec,155240340,141735763,156169850,141718137,4796771,4645262,9122132,9387114,44048976,44201090,81128022,81414118
제이엠티(주),94970,15-Dec,88876737,84949543,89467727,84953048,-5252714,-7127130,-2097704,-65871,37960655,36392013,47292520,45818780
제이엠티(주),94970,16-Dec,99569337,94035749,96453932,90429271,3991361,721813,1922474,830530,41952016,37203906,60156692,56963867
제이엠티(주),94970,17-Dec,115432823,109366097,148025185,125561136,1090429,7803080,1476498,13964752,43042445,43769443,92998000,99107941
제이엠티(주),94970,18-Dec,102773155,95134907,147040181,123439182,4505560,10724807,2970987,13303403,47548006,54962190,73837495,88776231
제이엠티(주),94970,19-Dec,54807237,48899660,83264957,73852190,2373924,956700,3257422,2030896,48250716,55263944,60260980,71663175
제이준코스메틱(주),25620,11-Dec,57607367,64226688,,,-9979272,,-8285373,0,8078658,,55280901,
제이준코스메틱(주),25620,12-Dec,50422207,53022297,,,-5714555,,-5009654,0,12968762,,56549087,
제이준코스메틱(주),25620,13-Dec,30094731,39490841,30094731,39490841,-16493582,-17547716,-12812289,-12812289,4023048,3386525,59085837,85251013
제이준코스메틱(주),25620,14-Dec,7148923,21844181,,,-8066011,,-20165563,0,20084816,,30689936,
제이준코스메틱(주),25620,15-Dec,8011257,13020135,8011257,13020135,-15202500,-15495834,-10584894,-10740092,13297174,13048679,27227764,32748491
제이준코스메틱(주),25620,16-Dec,80888163,53618814,83423744,55933624,13013184,12543873,13434456,13337890,87145755,86418893,114517494,115313855
제이준코스메틱(주),25620,17-Dec,129713291,62434461,,,27396805,,22303352,0,126997740,,152808469,
제이준코스메틱(주),25620,18-Dec,131786245,68125501,132015284,68298129,-762013,-1446309,8074451,7136758,126848708,126633179,212733731,214928993
제이준코스메틱(주),25620,19-Dec,40813125,41678597,52618530,44793521,-79408644,-89255580,-44965861,-52012690,60203642,53252793,126178682,123890346
제일약품(주),271980,17-Dec,371591763,294552495,,,1067595,,4966085,0,177986237,,413726102,
제일약품(주),271980,18-Dec,627074758,488442689,,,1889033,,7390074,0,184934545,,402903123,
제일약품(주),271980,19-Dec,671406875,519483226,,,-10584593,,375110,0,170044284,,401585119,
제일연마공업(주),1560,11-Dec,73921178,59895099,87697880,69015156,6975938,7442143,8249161,9212071,68268751,69960023,79710661,92502533
제일연마공업(주),1560,12-Dec,73560830,59881545,86097284,68159988,7054439,7241281,6023078,6714737,73886312,75797702,84032793,97864795
제일연마공업(주),1560,13-Dec,72997377,61903572,85918549,69342908,5535065,6650990,3194650,5120930,60276974,62198335,75454780,90066058
제일연마공업(주),1560,14-Dec,75357493,61372447,88242569,69531025,5903922,6508972,5564880,6860813,63128827,65537770,79544337,96649814
제일연마공업(주),1560,15-Dec,73257206,63245075,86575558,70949727,2235333,2635132,1815180,4130092,63914104,66808337,81514935,97389006
제일연마공업(주),1560,16-Dec,72035073,61727940,86409643,70752705,3061463,4694960,2484928,4177108,65853659,70399299,79421237,98362305
제일연마공업(주),1560,17-Dec,70962538,59902151,82451325,65666788,3249784,4016762,3692258,6295081,67925441,72830552,79610394,98981772
제일연마공업(주),1560,18-Dec,70561407,59256631,82191790,66232020,4856834,5350541,3698597,5610411,71659060,76839628,82111011,98371086
제일연마공업(주),1560,19-Dec,69029654,58106126,81071833,63831563,4265576,6409656,3442701,6925532,75902036,84012253,86815185,102503180
제일파마홀딩스(주),2620,11-Dec,462853352,329679984,,,27014788,,32819822,0,231395420,,384131035,
제일파마홀딩스(주),2620,12-Dec,426819209,319038595,,,11171838,,6320256,0,241405330,,390765178,
제일파마홀딩스(주),2620,13-Dec,451968239,342551577,,,484386,,1372767,0,237602483,,396097415,
제일파마홀딩스(주),2620,14-Dec,512736239,383860835,,,2095459,,8551227,0,235212899,,409567197,
제일파마홀딩스(주),2620,15-Dec,594715655,454500267,,,9761371,,13148434,0,241388455,,445166106,
제일파마홀딩스(주),2620,16-Dec,616093302,481378557,617279880,482154814,8816842,7890255,10144703,9353161,247731530,252079729,481474024,491984997
제일파마홀딩스(주),2620,17-Dec,3878015,0,44440577,23133368,516830743,519341463,-2129201,292150,163751028,170438450,176994118,197587508
제일파마홀딩스(주),2620,18-Dec,13062295,0,142736343,86278850,5266222,7301629,6663368,10949407,484506719,589576299,587402085,920085825
제일파마홀딩스(주),2620,19-Dec,15296455,0,731140380,549162617,-85608008,-95854011,8252180,9006806,397518785,483037063,528980385,846474534
조광아이엘아이(주),44060,11-Dec,17743944,11271036,17815008,10632610,-1249382,-2450332,3090306,3149321,31605159,30657429,40423770,39814869
조광아이엘아이(주),44060,12-Dec,22131586,15160575,22609560,14907642,-578679,775381,2516272,2710956,30440553,30562362,41301843,42015945
조광아이엘아이(주),44060,13-Dec,20591147,13709098,20830732,13711143,2448355,2208551,2396374,2269284,32182411,32050743,42974736,43653603
조광아이엘아이(주),44060,14-Dec,26616575,15370874,26663062,15216618,5166365,4704766,5931823,5940489,36443169,35826298,53849196,53794072
조광아이엘아이(주),44060,15-Dec,31232603,16794076,31254241,16714400,7056482,7607620,8594434,8417816,41980992,42102505,65035613,65173385
조광아이엘아이(주),44060,16-Dec,24499975,14097446,24499975,14232232,3742691,3516038,3616241,3440780,48664331,48576315,61894966,61830318
조광아이엘아이(주),44060,17-Dec,20324881,10411908,20369538,10411329,3391171,3328379,3938404,3879071,51429978,51263207,59296096,59138919
조광아이엘아이(주),44060,18-Dec,24602135,13196403,24602135,13196403,4835244,4774152,5681251,5636788,54496337,54267578,64012148,63793557
조광아이엘아이(주),44060,19-Dec,24534303,14223273,24534303,14223273,4641813,3553195,4196690,4196690,58045239,56733125,93528657,93386670
조광페인트(주),4910,11-Dec,164439693,141392745,166766165,143036578,5775856,6030612,6088640,6033186,111549339,116111586,195498200,201751646
조광페인트(주),4910,12-Dec,170006324,144370263,172960466,146399568,2890687,12752248,6796524,7084126,113059330,127103642,199270267,217570680
조광페인트(주),4910,13-Dec,180594468,150758043,184561296,153572067,10419507,11745719,9778716,10226871,121301188,136664868,206095061,226436953
조광페인트(주),4910,14-Dec,189183817,151680390,193792839,154696564,16101690,16756605,15567742,16367992,134491268,150259829,221025073,241620451
조광페인트(주),4910,15-Dec,183399145,144244780,189482109,147844959,18502818,19297939,16809707,18318055,149560287,166076569,219560869,240788271
조광페인트(주),4910,16-Dec,183378684,143558095,188696551,146328630,16991820,18202786,15195442,16661798,165134704,183261971,229635274,252381851
조광페인트(주),4910,17-Dec,196287605,163898245,201245024,166824646,16097303,4300154,4248137,5170512,176336947,181826983,258537841,265062344
조광페인트(주),4910,18-Dec,204432755,174682360,209481335,178263185,-217774,-3901676,301004,121227,171931555,174027335,300509172,303627548
조광페인트(주),4910,19-Dec,198162872,169416889,203361940,173035909,-5320503,-2312931,-919405,-364185,167373038,172734690,305598117,312545228
조광피혁(주),4700,11-Dec,181946237,164477378,180544035,163078551,10034954,9498053,13094743,12644064,133718983,133840592,173857678,176728999
조광피혁(주),4700,12-Dec,195974888,182258979,193883303,180692700,7512584,6113321,5545796,4293975,141188904,139832843,177641364,178991294
조광피혁(주),4700,13-Dec,185292196,164244800,189728876,171438598,9488614,11012974,9625262,9330045,151234205,151497216,188031483,193032480
조광피혁(주),4700,14-Dec,195012611,175952595,198169502,179431080,8026778,7869791,7872548,8048650,170402753,170389352,200015729,203736391
조광피혁(주),4700,15-Dec,180546466,162869329,181883465,163740447,7268907,7480077,6590426,7405390,177017049,177110045,196764735,196853700
조광피혁(주),4700,16-Dec,198566058,159424660,198566058,159424660,21936144,21638350,26479429,26596638,205165043,205165043,226636415,226636415
조광피혁(주),4700,17-Dec,174294405,139986887,174294405,139986887,22019014,22019014,24558860,24558860,225655907,225655907,244713604,244713604
조광피혁(주),4700,18-Dec,127668738,105049267,,,13647369,,14977805,0,237292388,,250578187,
조광피혁(주),4700,19-Dec,108240350,82380534,,,14499687,,15847202,0,275012032,,295821869,
조선내화(주),480,11-Dec,465542305,400570091,770365715,670773051,29221441,37921619,31946942,49066014,451081330,621872701,671256324,1153672463
조선내화(주),480,12-Dec,498488730,427214821,835634819,724626508,27342489,34516690,27808679,43598770,459392061,637042625,672964860,1167260069
조선내화(주),480,13-Dec,491739130,424565398,848218991,737730970,33341742,43820279,29013336,50155043,473240666,659375101,650424274,1133194843
조선내화(주),480,14-Dec,491717569,416316527,856202386,733487845,36348883,48711360,36984621,59872396,465090225,650440912,637162893,1110908826
조선내화(주),480,15-Dec,468201028,408382925,728337552,637513140,34792861,17098741,22127789,25867256,450189590,601284486,577302435,903697171
조선내화(주),480,16-Dec,455717223,391634051,714499502,611295493,11036259,18705195,22807150,36009846,476128086,634193597,641828546,970226075
조선내화(주),480,17-Dec,439188095,410044130,694333852,625210734,6262140,22691694,-14216000,-3164361,488765430,653617505,679510614,999226222
조선내화(주),480,18-Dec,504868202,433512439,789176793,672408134,37369611,57955243,26367720,39441107,502357199,693699617,721116872,1030622205
조선내화(주),480,19-Dec,467931121,411132808,757153217,652065008,16019428,32214373,11080082,21328775,495087782,703332447,721952528,1069059372
조선선재(주),120030,11-Dec,75614865,57378102,,,11666002,,14429407,0,32693529,,45093751,
조선선재(주),120030,12-Dec,73414643,58049768,,,7480781,,10227551,0,40103516,,50151407,
조선선재(주),120030,13-Dec,72233523,55181885,,,9104852,,11195103,0,48364702,,60264361,
조선선재(주),120030,14-Dec,70928954,49383446,,,12879059,,15791814,0,60851440,,74264534,
조선선재(주),120030,15-Dec,66334460,43072769,,,14560901,,17618156,0,75267659,,89007793,
조선선재(주),120030,16-Dec,63087575,40579069,,,14463002,,17175049,0,87882659,,100867386,
조선선재(주),120030,17-Dec,66010846,42512859,,,15371416,,17662388,0,97491859,,111971631,
조선선재(주),120030,18-Dec,62709302,42850064,,,11756848,,13625333,0,102616487,,115036197,
조선선재(주),120030,19-Dec,64043540,43783808,,,12811453,,14118917,0,110477528,,121051072,
조아제약(주),34940,11-Dec,38922205,17873354,,,1602672,,1943164,0,47946602,,62121669,
조아제약(주),34940,12-Dec,41032148,19742569,,,1286573,,742465,0,49324111,,63429125,
조아제약(주),34940,13-Dec,43270036,20386188,43913344,20489708,1934141,1758013,1919066,1647611,51787738,50626052,69979516,70815020
조아제약(주),34940,14-Dec,41647903,22069334,43087208,22391474,-3974890,-4121507,-4147805,-4039982,47441774,46089873,73238888,74046793
조아제약(주),34940,15-Dec,48681916,25095564,50120387,25505230,1101262,943103,428629,140293,48680732,47154563,73658232,74347704
조아제약(주),34940,16-Dec,53967907,28405575,55550555,28728369,274937,113740,237474,-4833,48795037,47064645,74880226,75097367
조아제약(주),34940,17-Dec,57172020,29991069,58865464,30481176,2035510,1377252,927377,317661,55513863,53184873,83666302,83518178
조아제약(주),34940,18-Dec,61640171,33708361,63089935,33940029,672213,616663,1509465,1325057,55372452,52909128,84115458,84040798
조아제약(주),34940,19-Dec,66476463,37505564,67536605,37817963,-623203,-1121860,131545,-366384,54779289,51749149,86096848,86742091
조일알미늄(주),18470,11-Dec,396286962,372209562,,,10656034,,15965042,0,166951903,,291361368,
조일알미늄(주),18470,12-Dec,359008369,342264622,,,8939275,,6063216,0,171376302,,250378245,
조일알미늄(주),18470,13-Dec,326176058,312556766,,,2526566,,2621768,0,172675718,,258754256,
조일알미늄(주),18470,14-Dec,309041275,302231756,,,-1982854,,-4073872,0,170301614,,284817577,
조일알미늄(주),18470,15-Dec,271779373,266659735,,,-5693984,,-5389131,0,165003914,,275509948,
조일알미늄(주),18470,16-Dec,273427164,263808706,,,33123201,,-1962315,0,197332123,,323914602,
조일알미늄(주),18470,17-Dec,299165112,288061934,,,-1832853,,-445802,0,195131536,,334276483,
조일알미늄(주),18470,18-Dec,317744416,315404093,,,-10415315,,-8191034,0,186767225,,356053734,
조일알미늄(주),18470,19-Dec,311766941,313189621,,,-76711470,,-12173399,0,113450447,,289296274,
주성엔지니어링(주),36930,11-Dec,304759055,212728619,319177988,223104931,-9640408,-12971999,3634549,2799469,224789272,215712552,519365017,525219674
주성엔지니어링(주),36930,12-Dec,76836352,59081668,80017000,60253539,-114592574,-110290162,-81207037,-83756203,135903812,131176868,404013751,407491199
주성엔지니어링(주),36930,13-Dec,151643955,96900045,153698605,96380757,-36931423,-36313651,2096093,1041752,99455053,98218108,371438791,370884954
주성엔지니어링(주),36930,14-Dec,140412172,86995032,141962582,86620105,-20916182,-21056975,9894414,9574311,108456299,107016508,304600584,303310011
주성엔지니어링(주),36930,15-Dec,175677910,99458137,175637905,98359700,6576027,7699424,14511889,15274163,114431940,114220986,307686495,307700329
주성엔지니어링(주),36930,16-Dec,266960505,158048398,268011411,158068781,30634714,32594663,36273973,37688492,146059952,147738602,325626149,327512588
주성엔지니어링(주),36930,17-Dec,272535493,157387645,272687423,157402425,40533963,42019908,41174577,41690723,185345339,188389252,311995644,315265401
주성엔지니어링(주),36930,18-Dec,262699926,147820339,263006104,148002922,42750848,42715285,41029904,41160485,198953619,202155059,354090398,358152227
주성엔지니어링(주),36930,19-Dec,254491427,146477064,254580906,146835275,27059131,27076941,29575015,29110590,235625878,238897605,441493958,444888329
줌인터넷(주),239340,16-Dec,,,,,,,0,0,,,,
줌인터넷(주),239340,17-Dec,,,,,,,0,0,,,,
줌인터넷(주),239340,18-Dec,,,,,,,0,0,,,,
줌인터넷(주),239340,19-Dec,24679947,0,24679947,0,-11801337,-11777369,919571,908597,26287351,28273717,32479942,34473836
지나인제약(주),78650,11-Dec,51372612,48904278,50802585,48592986,-4026983,-5144929,-2450616,-3505804,23702235,23280810,99445248,99139050
지나인제약(주),78650,12-Dec,87383577,75588726,86465720,75012677,4132397,2036175,5691495,3789639,30248478,27066131,105956965,102962815
지나인제약(주),78650,13-Dec,129825921,107920965,129048858,105438027,9372167,9251891,14659975,14560202,41800929,38246414,126155261,122426330
지나인제약(주),78650,14-Dec,83684493,83745248,81327428,79872561,-9240430,-7293264,-6781985,-6802977,34392692,33237751,120488684,127177631
지나인제약(주),78650,15-Dec,89671877,86252371,87049065,79649351,-14958012,-13333966,-5157704,-3837591,24459303,25302367,117572725,130230821
지나인제약(주),78650,16-Dec,94977197,94207435,93027788,87748226,-20757979,-15579666,-10778888,-8938002,18418973,24008670,99093360,114247137
지나인제약(주),78650,17-Dec,83867144,86164254,82030966,81267624,-21148661,-22658515,-11601288,-11056016,23302613,25755482,66208805,77035216
지나인제약(주),78650,18-Dec,79598994,67005046,77858950,64692498,7997638,6274646,5917699,4360837,31389431,32199771,67250603,75066308
지나인제약(주),78650,19-Dec,70072220,62488199,67739920,56597016,-7936736,-8677540,1631909,3242308,49075800,50431789,86831281,97272382
지니언스(주),263860,17-Dec,20812400,8035208,20812400,8035208,4287999,3518995,4621425,3852407,33125504,31920155,39120613,37923042
지니언스(주),263860,18-Dec,21347638,8332107,21445361,8332107,3592839,2644750,3324831,2364666,34134547,32016791,39813248,37780388
지니언스(주),263860,19-Dec,24874819,10210346,24925858,10210419,3213985,3106970,3171959,2294836,35763166,33859015,44532658,42717741
지더블유바이텍(주),36180,11-Dec,15853734,11383604,,,196705,,873663,0,15011661,,19671554,
지더블유바이텍(주),36180,12-Dec,15420896,12691045,,,-2286434,,-1925368,0,12725227,,16739888,
지더블유바이텍(주),36180,13-Dec,17662495,13036973,,,663595,,202885,0,15382933,,19784045,
지더블유바이텍(주),36180,14-Dec,18454752,13409173,,,242646,,216386,0,15625579,,20329864,
지더블유바이텍(주),36180,15-Dec,24595018,18050675,,,1493441,,658411,0,17119020,,21990813,
지더블유바이텍(주),36180,16-Dec,28818348,21613871,,,1395793,,1079340,0,21569676,,26729196,
지더블유바이텍(주),36180,17-Dec,34982098,26609094,,,4279814,,1415358,0,25849490,,32949812,
지더블유바이텍(주),36180,18-Dec,38971643,30054675,,,2502914,,1631201,0,28352404,,33992406,
지더블유바이텍(주),36180,19-Dec,44565634,35430959,44570859,35430959,-22555661,-21820811,567501,195183,5644076,6378926,79968658,81247257
지에스건설(주),6360,11-Dec,8524883693,7589492667,9052234348,8023524819,412570780,427412397,545105958,598077607,3779969927,3958037643,10304705725,11098544102
지에스건설(주),6360,12-Dec,8530989163,7900955006,9289550356,8573361857,119134177,108380795,133216129,160384251,3850487099,3997580726,10216368515,11469527163
지에스건설(주),6360,13-Dec,7861809394,8446954583,9565758140,9944941939,-926034068,-827346708,-1031396314,-935450518,2987163077,3159279425,10838835178,12427312942
지에스건설(주),6360,14-Dec,8353332345,8031049082,9487551635,9058878451,-80054949,-22452683,12682602,51168675,3382254513,3581612018,11510474695,13094708930
지에스건설(주),6360,15-Dec,9069842908,8571479367,10572620348,10025035483,-33041473,29476719,138192094,122067493,3363872074,3348024924,11831693042,13005492988
지에스건설(주),6360,16-Dec,9996138506,9314344871,11035596403,10547356619,-38004783,-20431464,387818596,142977772,3351357554,3353164936,12295001413,13376589310
지에스건설(주),6360,17-Dec,10811746537,9984989706,11679456006,10876113911,-9837801,-163676082,384387226,318669425,3355751333,3239715197,12711359402,13696614624
지에스건설(주),6360,18-Dec,11786013253,10290279128,13139372923,11511807548,598500719,587434395,981917704,1064489177,3772147643,3624685894,11072844410,12033275313
지에스건설(주),6360,19-Dec,9485125995,8227276948,10416589202,9018721377,441560074,447479243,680931074,767266689,4161407044,4143027384,11474687208,13171205734
지에이치신소재(주),130500,13-Dec,44633443,38610319,53114706,46287847,2285465,1585991,2489486,2469589,28283491,26136966,44832669,45509718
지에이치신소재(주),130500,14-Dec,43224809,38060210,51506190,46317272,1871121,1150266,1533499,669458,29779624,26990944,44672610,46220404
지에이치신소재(주),130500,15-Dec,45591777,40087617,56083236,49309686,2095367,2115151,1603860,1947084,31300861,28607386,42740765,42919981
지에이치신소재(주),130500,16-Dec,45695312,39221115,55030268,47512250,2340546,2441181,2155720,2320536,33047575,30504041,46570813,47390487
지에이치신소재(주),130500,17-Dec,43104718,37855594,54476127,47261357,1564107,2298163,1305887,2352670,48938127,46803654,58892436,60704296
지에이치신소재(주),130500,18-Dec,53965476,50089770,65263335,59768375,90022,446485,35980,671068,41893668,39813645,78433034,79726813
지에이치신소재(주),130500,19-Dec,56124331,50833310,67174274,60394285,907584,2243507,1269488,1624333,43646475,42894371,77110983,80228019
지엔원에너지(주),270520,17-Dec,,,,,,,0,0,,,,
지엔원에너지(주),270520,18-Dec,,,,,,,0,0,,,,
지엔원에너지(주),270520,19-Dec,,,,,,,0,0,,,,
지엘팜텍(주),204840,14-Dec,,,,,,,0,0,,,,
지엘팜텍(주),204840,15-Dec,,,,,,,0,0,,,,
지엘팜텍(주),204840,16-Dec,4635602,4736524,,,-5494423,,-2764697,0,8568270,,12351401,
지엘팜텍(주),204840,17-Dec,2413833,3679646,,,-4236773,,-4247967,0,5935440,,15021408,
지엘팜텍(주),204840,18-Dec,3761456,2732803,7998087,7214481,-2783276,-5349512,-2224244,-4578745,10353942,7816774,23958495,31561639
지엘팜텍(주),204840,19-Dec,4301246,2392056,10608166,8579985,-2891339,-5515452,-1456345,-3131118,7517947,2361665,20942951,26547011
지엠비코리아(주),13870,12-Dec,424322402,366804765,436611664,376153238,13587527,14071000,21531025,22666943,163901895,172622576,336688232,354106751
지엠비코리아(주),13870,13-Dec,447993663,387693642,462808878,398049494,18610445,19892457,22838465,25078353,182468795,194473413,352695419,377984965
지엠비코리아(주),13870,14-Dec,453519547,391440543,459426467,393134131,17753410,17491999,19582062,19183690,196070723,208507628,395733405,430817639
지엠비코리아(주),13870,15-Dec,446880190,388461541,467536890,401651908,13860215,11951939,15556297,16923081,203680041,214305249,413243898,459399994
지엠비코리아(주),13870,16-Dec,456011513,397898433,495119071,420765473,13415300,19525568,15708478,24304952,213876386,228957529,412531160,466333873
지엠비코리아(주),13870,17-Dec,434288749,380066349,466838914,401907706,8550518,11829292,10763252,13510134,220967703,238345772,416870125,468879290
지엠비코리아(주),13870,18-Dec,429749976,379801701,457196869,398141645,2013035,-706452,4070948,4123028,216737534,231111329,417768705,475197807
지엠비코리아(주),13870,19-Dec,440353831,388331301,477535110,414443027,1373773,1791091,7433050,8509762,217524280,233682087,403283581,486911660
진양산업(주),3780,11-Dec,34869034,26522220,37103410,27450702,3870437,4232300,4636382,5416606,23969122,24379005,30128502,31173990
진양산업(주),3780,12-Dec,28225792,21950598,36355443,28702440,2726869,3026570,2904685,3704046,24694389,25295939,29888710,31803400
진양산업(주),3780,13-Dec,26269746,20384741,36170247,28324638,2387580,2911514,2492277,3846925,31176368,32245484,36683279,38791830
진양산업(주),3780,14-Dec,27229761,20582496,38465076,30098065,2828515,3044125,3021772,4149775,31870633,33218145,36731867,39435527
진양산업(주),3780,15-Dec,30609987,22211229,43726798,32077079,4077291,5312096,4442863,6969779,33889578,36520813,38548247,43050956
진양산업(주),3780,16-Dec,29595265,22526462,42415293,32281664,533766,1342365,3219197,5175582,31895825,35432056,41311419,46605487
진양산업(주),3780,17-Dec,31375208,26602023,44821948,38175984,2540591,1664285,1089864,1845887,32026736,34212542,43164497,46883259
진양산업(주),3780,18-Dec,45253103,39017561,59350306,50870865,2122799,2411393,1925441,3020244,32867894,35416692,46858079,50695689
진양산업(주),3780,19-Dec,46870873,37775956,61838250,46651752,4014466,6822509,4262768,9142008,35581179,41062259,46586690,54529284
진양제약(주),7370,11-Dec,36261681,15674843,,,1058367,,939771,0,54934041,,66996780,
진양제약(주),7370,12-Dec,37144640,15256754,,,2526571,,4006312,0,56426274,,69564322,
진양제약(주),7370,13-Dec,40234569,16167099,,,4192509,,4884246,0,59015174,,74128644,
진양제약(주),7370,14-Dec,45236833,17232437,,,4012707,,6124845,0,61478586,,76681231,
진양제약(주),7370,15-Dec,40148932,17829798,,,-1003821,,-1063266,0,59175781,,86900739,
진양제약(주),7370,16-Dec,36132341,18850979,,,-9098646,,-9978292,0,49146531,,76784809,
진양제약(주),7370,17-Dec,43449787,20549853,,,-5768287,,-5290737,0,42381271,,73848507,
진양제약(주),7370,18-Dec,46862706,21071938,,,933152,,1465495,0,42047866,,70061148,
진양제약(주),7370,19-Dec,47351256,23288528,,,1646855,,-216328,0,43666222,,68277806,
진양폴리우레탄(주),10640,11-Dec,22422027,17605141,,,1531724,,2488916,0,17297685,,24659736,
진양폴리우레탄(주),10640,12-Dec,21694188,17739590,,,1395043,,1868614,0,17192728,,23919761,
진양폴리우레탄(주),10640,13-Dec,21586876,17770322,,,1272128,,1660079,0,16454995,,23509502,
진양폴리우레탄(주),10640,14-Dec,22326509,18481875,,,550523,,877694,0,15746867,,22024143,
진양폴리우레탄(주),10640,15-Dec,19045030,16194520,,,-3790923,,582072,0,10683624,,19621522,
진양폴리우레탄(주),10640,16-Dec,17315570,15125024,,,7005137,,-152984,0,17644110,,34846884,
진양폴리우레탄(주),10640,17-Dec,23646888,21860186,,,536000,,-769354,0,18196273,,35313763,
진양폴리우레탄(주),10640,18-Dec,30104369,26197375,,,957732,,1110592,0,19027162,,35008058,
진양폴리우레탄(주),10640,19-Dec,31905400,25392718,35112975,28274500,7706474,7552694,3242580,3103549,26737843,26584063,42905845,43396757
진양화학(주),51630,11-Dec,62756797,55204105,,,1504972,,1726009,0,23956395,,39100954,
진양화학(주),51630,12-Dec,64375840,55278794,,,2365735,,2970170,0,25422130,,40559494,
