,회사명,거래소코드,회계년도,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율
4215,(주)에스엠코어,7820,14-Dec,2.72,-3.84,4.36,-94.76,8.51,30.93,12.47,6.93,13.11,9.66,8.2,8.17,1.18,25.65,2.15,5.57,4.83,1.88,3.15,1.63,223.57,222.19,23.3,55.57,5.78,3.53,1.08,21.82,64.28,8.99,72.44,72.89,255.91,84.42,50.72,35.72,0.62,1.12,40.29,76.59,15.66,373.66,118.59,24.27,20.88
4216,(주)에스엠코어,7820,15-Dec,8.32,-1.78,7.9,-44.31,12.93,-54.78,9.42,4.13,5.35,2.86,3.22,3.67,0.89,263.94,1.86,4.57,3.82,1.35,2.6,1.22,245.21,244.43,115.93,48.96,0,44.47,17.09,0,67.13,0,72.38,72.61,157.24,0,44.11,32.87,0.32,0.54,43,81.39,15.83,434.62,101.87,18.91,22.1
4217,(주)에스엠코어,7820,16-Dec,-30.3,2.99,-41.63,72.06,-28.74,-544.86,-16.93,-25.67,-26.21,-19.4,-27.98,-17.79,0.69,186.44,1.73,3.12,3.21,1.02,2.15,1.02,220.77,218.69,43.94,45.67,0.84,16.48,6.12,616.94,68.65,1.22,60.24,60.81,234.36,0,40.12,31.35,0.94,1.72,33.26,0,0,0,0.09,0.03,0.03
4218,(주)에스엠코어,7820,17-Dec,65.98,0.52,110.75,580.61,86.46,0,6.81,-2.53,-3.39,0.67,0.74,-2.31,0.91,54.27,2.24,4.41,6.33,1.24,3.47,1.28,375.38,363.96,123.13,30.19,0.01,-56.49,-17.93,-129941.54,76.81,0.01,74.86,77.21,333.94,0,26.78,23.19,3.04,4.14,56.64,0,0,0,78.35,13.01,17.81
4219,(주)에스엠코어,7820,18-Dec,6.5,7.12,2.11,-80.66,0.05,0,5.64,1.03,2,0.22,0.24,0.94,0.91,67.33,3.01,5.48,6.86,1.23,3.53,1.21,282.98,281.35,80.9,39.61,0,-20.27,-6.49,0,71.63,0,73.6,74.03,154.28,0,36.52,28.37,0.58,0.89,47.87,0,0,0,99.73,16.66,18.81
4220,(주)에스엠코어,7820,19-Dec,1.17,3.5,-1.57,50.65,3.84,203.58,8.71,3.59,5.96,4.76,3.94,4.32,1.21,227.16,5.32,7.14,8.97,1.66,4.4,1.65,300.29,297.65,56.42,36.02,2.97,-16.6,-3.66,-147.87,73.52,4.04,71.39,72.03,186.78,99.43,32.63,26.48,0.88,1.32,48.04,0,0,0,144.52,24.7,20.59
4221,(주)에스원,12750,11-Dec,13.58,17.03,39.91,18.58,10.61,9.82,38.76,13.15,18.01,16.12,15.62,13.57,1.03,31.5,13.79,3.32,25.98,1.42,3.76,1.97,311.96,293.83,52.9,38.98,0,61.99,17.92,0,71.95,0,54.15,57.49,196.44,0,25.61,28.05,5.81,8.55,39.06,66.73,0,201.44,178.29,55.81,57.53
4222,(주)에스원,12750,12-Dec,2.2,18.24,-7.13,31.44,4.99,-20.1,36.39,9.96,13.37,12.59,12.28,10.21,1.03,26.81,11.79,3.02,20.65,1.4,3.83,1.87,296.37,271.99,39.93,34.27,0,60.71,15.28,0,74.47,0,47.95,52.24,160.34,0,23.67,25.53,8.23,12.41,34.62,74.71,0.2,191.68,157.98,56.87,56.07
4223,(주)에스원,12750,13-Dec,6.77,11.88,-1.31,4.16,4.28,-20.21,34.19,6.85,10.19,11.71,10.27,7.81,1.14,26.87,9.57,3.05,20.76,1.55,4.34,2.27,249.91,228.22,40.54,36.82,0,47.03,11.46,0,73.09,0,44.1,48.29,275.71,0,26.44,26.91,8.68,14.47,28.97,83.16,0.14,201.05,152.85,57.85,52.4
4224,(주)에스원,12750,14-Dec,26.51,5.61,-32.89,16.48,8.3,35.99,31.41,6.77,13.04,12.95,9.85,8.9,1.31,32.81,10.1,3.79,23.25,1.95,4.02,3.69,81.15,68.92,15.14,59.44,13.01,41.02,13,117.53,62.72,20.75,21.76,25.62,199.09,0,50.33,37.28,15.07,0,-5.95,74.07,0.07,216.33,184.64,58.57,49.76
4225,(주)에스원,12750,15-Dec,-4.5,0.96,-4.94,-12.23,12.21,40.29,29.79,8.64,16.58,12.09,9.59,10.89,1.26,34.01,11.11,3.85,19.69,1.9,3.76,4.93,108.3,93.23,38.25,42.24,0,72.4,16.66,0,70.31,0,21.95,25.5,156.96,0,33.49,29.69,13.91,181.61,1.95,76.34,0.04,223.96,186.61,62.82,48.68
4226,(주)에스원,12750,16-Dec,4.73,1.07,22.32,-27.55,12.23,-8.52,30.02,7.68,13.51,14.41,11.24,9.85,1.28,42.91,12.46,3.87,19.57,1.76,4.73,4.63,151,138.55,50.03,32.77,0,82,16.15,0,75.32,0,27.33,29.78,157.1,0,26.19,24.68,8.24,24.4,10.06,77.26,0,235.12,193.78,62.95,50.23
4227,(주)에스원,12750,17-Dec,8.3,-2.63,32.28,14.89,9.81,1.99,29.16,7.38,12.42,13.32,10.43,9.42,1.28,50.44,13.45,4.14,22.12,1.68,5.29,3.85,196.5,182.44,58.44,30.94,0,75.91,14.61,0,76.37,0,33.77,36.38,172.72,0,24.24,23.63,7.16,14.57,17.86,0,0,0,208.37,60.81,49.52
4228,(주)에스원,12750,18-Dec,6.41,-0.69,14.97,4.3,4.51,-28.16,27.11,5.1,8.34,12.2,9.87,6.31,1.24,47.99,15.31,4.38,22.11,1.63,5.08,3.26,216.1,202.07,48.17,33.31,0,63.15,13.16,0,75.01,0,36.75,39.31,120.51,0,24.25,24.99,6.49,12.08,21.12,0,0,0,218.6,59.35,49.49
4229,(주)에스원,12750,19-Dec,6.66,2.4,10.84,-3.58,5.17,42.41,25.27,6.82,11.32,11.32,9.15,8.43,1.24,51.01,16.55,4.63,20.19,1.66,4.85,3.09,190.89,180.11,52.22,35.2,1.5,55.29,12.01,962.32,73.96,2.02,38.54,40.85,123.36,43.78,28.93,26.04,5.65,11.86,19.45,0,0,0,228.28,59.6,49.72
4230,(주)에스제이그룹,306040,19-Dec,144.52,-2.53,129.05,38.09,555.68,251.26,74.29,11.99,33.03,25.29,14.95,20.29,1.69,7.85,12.7,34.86,16.54,2.73,4.44,2.16,377.31,290.93,196.02,32.33,5.06,47.63,9.76,229.93,75.57,6.7,59.32,76.93,124.04,28.06,26.98,24.43,22.89,31.15,56.54,23.83,21.86,821.91,924.55,31.21,26.18
4231,(주)에스제이엠,123700,11-Dec,0,0,0,0,0,0,27.16,11.89,18.85,16.11,14.3,13.39,1.13,4.22,3.79,3.47,11.05,1.55,4.11,1.7,315.24,187.97,33.23,37.67,6.38,31.07,7.55,133.23,72.64,8.79,39.43,66.13,291.36,0,28.88,27.36,40.37,59.13,45.15,97.61,8.92,374.69,128.64,41.06,36.46
4232,(주)에스제이엠,123700,12-Dec,3.43,5.17,2.45,9.58,9.14,-10.11,27.66,10.3,16.21,14.98,12.75,12.1,1.18,4.27,4.44,3.59,12.15,1.57,4.68,1.79,372.71,211.78,55.51,29.68,5,43.9,8.7,200.92,77.11,6.49,37.22,65.5,254.91,0,22.79,22.89,43.18,59.01,47.92,95.95,10.48,380.73,117.89,38.32,33.16
4233,(주)에스제이엠,123700,13-Dec,0.15,-4.41,3,-14.87,3.66,-17.04,24.65,9.05,12.65,12.38,10.97,10.21,1.13,4.31,4.66,3.5,12.1,1.44,5.24,1.7,384.55,247.31,59.31,25.33,2.12,70.23,12.59,669.52,79.79,2.66,43.32,67.36,264.45,0,21.96,20.21,35.69,48.23,49.85,92.89,9.57,392.74,129.77,40.73,36.11
4234,(주)에스제이엠,123700,14-Dec,6.59,0.24,7.71,14.99,6.1,-5.64,29.39,10.16,11.38,12.04,12.86,9.52,0.94,3.74,3.96,3.07,10.2,1.17,4.62,1.38,414.57,256.63,79.39,25.47,1.91,53.59,11.98,570.88,79.7,2.39,42.14,68.07,250.56,0,20.6,20.3,38.1,50.21,51.65,92.47,9.84,390.41,130.42,38.57,42.48
4235,(주)에스제이엠,123700,15-Dec,7.36,3.11,9.85,-9.36,8.7,51.27,29.44,13.3,16.02,13.04,12.98,13.37,1,4.22,4.33,3.46,10.82,1.24,5.35,1.46,507.24,347.8,138.38,21.03,0,56.49,10.11,0,82.62,0,47.76,69.65,249.09,0,16.62,17.38,31.43,39.15,55.92,93.58,9.63,395.74,156.39,40.78,42.02
4236,(주)에스제이엠,123700,16-Dec,10.85,1.78,12.16,16.44,11.74,-31.37,26.41,8.49,9.97,7.31,8.1,7.67,0.9,4.02,3.83,3.31,9.38,1.1,5.08,1.29,463.35,312.14,99.75,22.09,0,55.45,11.69,0,81.91,0,47.47,70.47,241.39,0,18.57,18.09,32.63,41.62,55.26,96.83,10.69,448.84,133.85,34.73,40.45
4237,(주)에스제이엠,123700,17-Dec,-0.42,10.78,-6.14,11.74,1.03,-62.27,22.96,3.48,3.55,4.09,5.15,2.76,0.79,3.25,3.87,2.88,8.24,0.96,4.51,1.16,443.02,270.91,112.11,20.63,0,34.3,7.38,0,82.9,0,40.62,66.43,184.28,0,18.09,17.1,38.85,50.17,51.43,0,0,0,106.18,29.62,37.24
4238,(주)에스제이엠,123700,18-Dec,-2.43,-1.4,-3.47,-11.86,-1.7,-26.37,18.01,2.4,2.62,0.37,0.48,1.84,0.77,3.12,4.12,2.62,8.49,0.92,4.52,1.16,475.23,306.66,114.31,20.21,0.37,26.91,5.83,1206.93,83.19,0.45,42.41,65.72,231.81,0,16.62,16.81,35.47,44.92,51.89,0,0,0,108.09,30.91,39.83
4239,(주)에스제이엠,123700,19-Dec,10.18,-0.32,9.53,2.44,5.09,64.01,21.3,4.8,4.23,3.07,4.09,3.6,0.75,3.34,4.07,2.69,8.77,0.92,3.99,1.14,440.51,294.37,95.77,25.97,3.99,32.82,9.46,169.41,79.38,5.03,43.66,65.33,201.44,48.6,18.68,20.62,33.17,42.92,50.5,0,0,0,116.82,30.87,43.15
4240,(주)에스제이엠홀딩스,25530,11-Dec,-0.03,2.71,0.44,3.65,5.2,-10.11,28.17,13.26,9.82,12.8,16.4,10.35,0.78,4.04,4.13,3.48,15.13,1.02,3.32,1.13,468.34,335.37,84.11,24.3,4.85,39.54,9.9,159.46,80.45,6.03,49.64,69.32,298.07,95.46,18.4,19.55,28.39,36.1,54.52,0,0,53756.64,128.66,28.72,36.79
4241,(주)에스제이엠홀딩스,25530,12-Dec,1.19,5.19,-0.36,6.11,3.67,-22.36,28.56,10.7,7.3,10.47,12.59,8.9,0.83,4.12,4.42,3.59,13.07,1.01,4.62,1.21,542.58,378.52,128.24,19.71,3.96,47.53,9.46,197.45,83.54,4.74,47.62,68.26,293.33,0,15.06,16.46,30.24,37.07,55.68,0,0,53862.68,117.81,27.39,33.12
4242,(주)에스제이엠홀딩스,25530,13-Dec,0.14,-4.56,1.3,-16.17,1.6,-21.71,25.71,8.9,5.57,8.74,10.8,7.2,0.81,4.27,4.65,3.51,13.43,0.96,5.2,1.18,537.34,402.88,107.01,17.26,2.15,74.48,13.54,510.48,85.28,2.52,51.77,69.04,284.67,0,15.07,14.72,25.02,30.75,56.19,1.8,0,26748.83,122.9,27.54,34.03
4243,(주)에스제이엠홀딩스,25530,14-Dec,4.11,-0.06,0.04,14.71,3.48,19.02,30.48,10.45,6.46,8.83,12.8,7.2,0.69,3.79,3.98,3.13,10.98,0.81,4.71,1.02,567.43,404.61,109.37,17.06,1.38,59.04,12.73,625.13,85.43,1.61,47.31,66.34,266.62,0,13.69,14.57,28.69,34.83,54.65,1.71,0,41035.14,127.96,27.58,40.8
4244,(주)에스제이엠홀딩스,25530,15-Dec,8.65,3.22,-1.26,-9.67,4.33,42.99,30.33,13.39,8.9,9.42,12.72,9.92,0.74,4.27,4.33,3.52,11.74,0.88,4.69,1.17,627.98,463.14,164.65,20.38,4.61,44.14,10.51,162.09,83.07,5.55,44.47,60.3,275.39,0,11.56,16.93,26.25,31.22,50.69,1.54,0,70461.4,154.03,28.98,40.75
4245,(주)에스제이엠홀딩스,25530,16-Dec,7.12,1.73,14.49,17.81,3.54,-49.22,27.48,8.36,4.35,5.05,7.5,5.62,0.67,4.04,3.86,3.37,10.63,0.81,3.93,1.08,586.68,428.23,112.36,20.89,4.4,46.39,12.32,182.21,82.72,5.32,47.04,64.44,275.69,1.22,13.28,17.28,27.01,32.56,53.46,25.23,0,29352.11,126.85,24.54,37.73
4246,(주)에스제이엠홀딩스,25530,17-Dec,4.62,10.64,4.04,11.41,9.37,170.12,25.7,11.37,11.02,3.66,6.15,6.77,0.6,3.31,3.96,2.97,9.97,0.72,3.55,0.93,457.57,325.23,92.53,19.51,4.27,26.56,7.45,101.45,83.68,5.11,45.56,64.09,226.91,96.24,16.74,16.32,28.92,37.01,50.08,0,0,0,133.76,26.46,45.44
4247,(주)에스제이엠홀딩스,25530,18-Dec,-0.75,-1.45,-5.05,-12.26,0.83,-79.93,20.54,3.83,2.11,0.61,1.11,2.12,0.55,3.17,4.17,2.69,11.21,0.66,3.45,0.88,485.72,355.91,93.99,18.7,4.61,21.38,6.07,73.11,84.25,5.47,44.93,61.31,325.27,0,14.98,15.75,26.73,33.66,48.69,0,0,0,109.61,21.84,39.33
4248,(주)에스제이엠홀딩스,25530,19-Dec,6.68,-0.14,5.21,2.46,2.74,60.08,23.32,5.81,3.32,2.1,3.92,3.12,0.54,3.35,4.09,2.72,12.25,0.65,3.16,0.88,464.44,343.56,90.55,22.2,6.76,29.68,10.36,79.77,81.83,8.26,44.73,60.47,277.22,78.33,15.91,18.17,26.03,33.17,47.45,34.61,0,32987.59,115.77,22.05,42.37
4249,(주)에스지글로벌,1380,11-Dec,6.82,2.24,43.32,95.09,-0.16,-96.92,9.65,0.33,0.23,0.99,1.99,0.17,0.5,5.5,10.12,2.01,14.01,0.69,1.74,2.65,88.89,40.75,10.43,44.41,17.55,0.22,0.14,0.38,69.25,25.35,9.76,21.29,111.52,95.38,34.58,30.75,54.16,0,-2.66,112.5,30.37,692.93,24.33,5.85,12.2
4250,(주)에스지글로벌,1380,12-Dec,-1.49,-5.24,86.96,164.12,-8.5,0,1.69,-9.28,-8.49,-3.43,-5.61,-5.67,0.61,2.89,9.02,2.58,8.72,0.91,1.84,1.99,233.15,54.76,6.33,55.47,17.84,-3.14,-1.82,-6.27,64.32,27.74,9.49,40.4,87.69,33.65,26.94,35.68,76.51,133.98,23.07,106.77,28.45,678.01,9.83,2.28,3.71
4251,(주)에스지글로벌,1380,13-Dec,5.63,-5.5,16.65,13.32,3.32,0,9.87,1.69,1.9,3.21,4.48,1.21,0.71,2.23,9.62,3.26,9.01,1.12,1.96,1.68,180,46.2,12.16,58.96,20.42,-2.43,-1.29,-4.4,62.91,32.46,11.45,44.61,100.52,71.02,39.4,37.09,74.33,167.25,19.83,87.89,22.03,675.36,45.87,9.52,13.68
4252,(주)에스지글로벌,1380,14-Dec,2.39,4.08,-51.92,-60.05,0.78,0,8.34,-1.23,-1.2,0.38,0.63,-0.75,0.61,2.65,9.47,2.91,10.68,0.97,1.62,1.86,110.97,42.43,5.53,61.5,24.28,-9.1,-5.76,-14.26,61.92,39.22,8.01,20.95,132.35,52.93,30.49,38.08,61.76,624.65,2.07,93.94,19.1,698.4,37.03,7.81,12.99
4253,(주)에스지글로벌,1380,15-Dec,0.98,-29.47,9.46,3.37,-5.19,0,6.09,-6.08,-5.63,-2.31,-4.15,-3.38,0.56,4.24,9.94,3.1,11.38,0.93,1.39,2.55,68.13,28.39,7.24,72.01,26.37,-5.89,-4.46,-9.35,58.14,45.35,9.46,22.71,100.47,95.62,57.33,41.86,58.32,0,-10.62,68.98,40.08,1535.93,20.36,2.98,5.39
4254,(주)에스지글로벌,1380,16-Dec,3.44,-16.2,25.9,-4.64,-0.32,0,9.29,-0.94,-1.12,1.76,2.57,-0.64,0.68,5.38,7.71,5.14,12.49,1.2,1.59,2.71,75.7,42.26,6.42,78.5,27.88,-1.65,-1.08,-2.6,56.02,49.76,15.43,27.64,220.27,0,65.18,43.98,44.17,0,-8.87,0,0,0,58.96,7.03,10.44
4255,(주)에스지글로벌,1380,17-Dec,-6.06,-8.98,-17.02,-11.48,5.43,0,5.83,0.24,0.29,-0.9,-1.28,0.17,0.7,5.92,6.86,5.98,11.49,1.18,1.73,2.7,85.16,45.03,11.72,59.05,19.85,3.87,1.98,7.23,62.87,31.57,12.91,24.42,121.63,0,45.6,37.13,47.12,0,-4.26,0,0,0,77.66,8.94,12.31
4256,(주)에스지글로벌,1380,18-Dec,1.12,18.04,8.95,-9.75,2.37,828.97,10.39,2.42,2.59,2.61,3.85,1.64,0.68,6.23,7.54,5.4,10.52,1.07,1.84,2.67,113.92,69.45,22.5,57.12,20.22,9.73,5.25,17.5,63.65,31.76,16.04,26.31,158.96,75.22,36.28,36.35,39.03,319.4,3.21,0,0,0,73.12,9.87,14.65
4257,(주)에스지글로벌,1380,19-Dec,2.22,-15.31,-7.19,-20.73,2.37,-76.83,10.32,0.6,0.59,1.91,3.07,0.37,0.62,6.85,7,5.05,10.03,0.98,1.72,2.48,84.79,56.52,20.84,56.9,15.24,13.12,7.72,31.22,63.74,23.91,15.92,23.88,128.22,84.82,44.19,36.26,33.34,0,-4.28,130.67,78.09,2017.26,65.87,7.37,11.95
4258,(주)에스지세계물산,4060,11-Dec,0,0,0,0,0,0,28.13,0.58,0.95,1.12,1,0.65,1.12,4.93,9.28,6.25,18.25,1.63,3.57,2.45,179.41,90.18,22.46,45.75,13.46,-2.42,-0.68,-5.64,68.61,19.61,22.96,45.67,196.59,91.58,37.1,31.39,49.74,112.37,20.22,176.29,0.15,1302.64,49.03,8.79,7.84
4259,(주)에스지세계물산,4060,12-Dec,0,0,0,0,0,0,29.75,0.24,0.36,0.08,0.07,0.26,1.1,4.97,9.66,6.06,16.11,1.53,3.93,2.5,193.97,96.39,17.5,38.98,9.73,12.97,3.3,37.39,71.95,13.52,21.93,44.13,166.81,0,31.62,28.05,50.31,103.84,21.38,175.28,0.11,1269.64,56.31,10.23,9.27
4260,(주)에스지세계물산,4060,13-Dec,-2.14,-2.38,-3.83,11.14,-1.62,0,29.24,-1.25,-1.88,-1.08,-0.99,-1.36,1.09,4.59,9.6,5.98,15.86,1.51,3.9,2.48,194.3,81.34,13.35,38.24,9.04,2.64,0.66,8.08,72.34,12.49,18.15,43.37,163.75,0,30.86,27.66,58.14,119.79,21.05,170.43,0.17,1214.92,51.97,9.42,8.58
4261,(주)에스지세계물산,4060,14-Dec,1.54,-4.82,8.5,-2.81,-3.54,0,27.18,-1.98,-3.32,-1.34,-1.13,-2.34,1.18,4.79,9.59,6.73,17.41,1.68,4.01,2.64,175.02,83.87,11.09,45.52,12.72,-5.7,-1.52,-14.02,68.72,18.52,22.21,46.34,199.31,0,38.53,31.28,52.08,121.5,19.86,154.61,0.16,1160.13,50.23,8.54,7.27
4262,(주)에스지세계물산,4060,15-Dec,0.58,0.68,-17.95,-3.76,1.56,0,29.07,0.46,0.73,1.09,1,0.51,1.09,4.63,9.55,6.42,17.36,1.58,3.53,2.6,147.86,57.54,13.67,44.12,13.23,5.47,1.54,12.67,69.39,19.06,14.71,37.8,161.51,0,36.85,30.61,61.09,188.72,12.24,162.9,0.15,1240.3,71.18,12.11,11.12
4263,(주)에스지세계물산,4060,16-Dec,3.54,-1.71,6.08,-0.91,-1.25,-357.71,28.85,-1.23,-1.88,0.44,0.43,-1.28,1.04,4.6,9.56,6.27,16.89,1.53,3.22,2.72,143.4,61.57,11.89,51.12,16.52,4.17,1.38,8.54,66.17,24.96,16.63,38.73,190.04,86.97,40.81,33.83,57.07,188.55,11.72,0,0,0,76.19,12.31,12.05
4264,(주)에스지세계물산,4060,17-Dec,7.37,9.96,3.43,8.95,-3.5,0,29.82,-2.29,-3.32,-2.14,-2.35,-2.08,0.91,4.09,8.01,5.57,15.64,1.45,2.44,2.4,147.72,58.92,8.02,68.15,24.49,1.12,0.51,1.85,59.47,41.17,14.88,37.31,201.06,54.66,42.46,40.53,60.11,186.07,12.05,0,0,0,86.38,13.7,15.56
4265,(주)에스지세계물산,4060,18-Dec,3.13,-1.35,65.04,17.4,2.1,0,30.2,2.09,3.43,1.2,1.23,2.03,0.97,4.05,8.48,6.01,22.04,1.64,2.38,2,208.6,119.4,3.3,69.86,26.63,-2.25,-0.96,-3.47,58.87,45.23,34.17,59.7,343.22,59.02,48.61,41.13,42.76,82.13,31.08,0,0,0,117.93,18.64,19.46
4266,(주)에스지세계물산,4060,19-Dec,-13.96,-8.79,-27.25,-25.58,4.06,44.73,28.17,3.09,4.81,0.16,0.16,3.11,1,4.2,9.07,6.17,23.61,1.56,2.84,1.81,196.63,110.62,27.25,40.43,16.58,10.19,2.7,17.69,71.21,23.29,28.4,50.47,191.55,87.86,36.05,28.79,43.74,89.01,24.8,0,0,0,145.3,24.37,22.43
4267,(주)에스지엔지,40610,11-Dec,13.05,29.43,17.94,31.96,13.23,47.65,18.71,3.39,12.5,5.67,5.27,3.65,1.08,8.97,5.27,5.66,9.7,2.02,2.31,2.53,108.34,76.25,8.26,93.16,24.63,-1.89,-0.9,-3.69,51.77,47.58,30.55,43.41,195.71,92.89,77.4,48.23,29.63,384.71,3.34,125.58,1.73,1982.28,63.51,12.38,12.21
4268,(주)에스지엔지,40610,12-Dec,2.74,-0.79,16.57,26.99,6.2,-35.79,17.55,1.75,7.33,3.49,3.4,1.8,1.03,7.13,4.46,5.17,9.18,1.98,2.13,2.21,146.4,99.15,6.96,93.43,25.59,-1.42,-0.68,-2.68,51.7,49.5,33.36,49.26,216.15,66.89,65.08,48.3,32.27,101.84,15.61,123.83,2.84,1836.13,59.41,11.59,11.44
4269,(주)에스지엔지,40610,13-Dec,5.29,4.27,8.04,8.23,13.13,90.12,16.7,3.55,12.69,4.7,4.52,3.69,1.04,6.45,4.48,5.36,10.11,1.99,2.17,2.08,131.92,89.27,8.66,90.1,26.41,3.53,1.65,6.33,52.6,50.21,34.2,50.54,235.77,86.82,72.83,47.4,32.33,133.61,12.23,123.62,16.98,1125.73,70.81,13.66,13.48
4270,(주)에스지엔지,40610,14-Dec,1.96,3.84,-11.08,-24.05,9.82,-17.83,17.54,2.78,9.37,3.9,4.07,2.66,0.96,6.73,4.34,4.92,9.98,1.79,2.06,2.03,120.75,87.4,6.25,84.32,25.21,6.37,3.07,11.56,54.25,46.46,31.91,44.08,224.16,85.12,67.28,45.75,27.62,160.71,7.57,146.59,23.41,1489.15,65.04,12.66,13.34
4271,(주)에스지엔지,40610,15-Dec,7.24,46.37,-6.03,-0.68,6.95,-64.35,16.06,1.24,3.08,2.02,2.32,1.08,0.87,7.43,4.43,3.72,9.67,1.62,1.88,2.11,96.84,68.57,6.88,88.74,25.32,6.99,3.91,12.99,52.98,47.78,27.35,38.62,211.99,96.6,75.27,47.02,29.19,0,-1.26,160.75,18.52,1432.66,41.22,10.44,12.41
4272,(주)에스지엔지,40610,16-Dec,17.84,-1.85,21.22,-0.58,5.82,112.7,14.79,2.14,6.16,3.92,3.87,2.18,1.01,9.83,4.96,4.15,9.6,2.05,2.01,2.59,86.73,65.97,7.59,114.11,25.31,6.56,3.73,13.82,46.71,54.18,30.22,39.73,182.92,97.99,98.08,53.29,23.94,0,-6.08,0,0,0,51.6,11.28,12.03
4273,(주)에스지엔지,40610,17-Dec,-3.56,1.76,-6.24,0.57,-0.11,-105.66,13.09,-0.12,-0.34,2.27,2.35,-0.11,0.97,9.97,4.92,4.21,8.36,2.04,1.85,2.47,94.33,70.11,8.29,106.56,25.34,12.15,6.35,24.74,48.41,52.33,28.71,38.63,154.49,83.3,84.59,51.59,25.68,0,-2.32,0,0,0,48.06,11.06,11.21
4274,(주)에스지엔지,40610,18-Dec,-0.84,-28.09,39.63,3.6,-1.69,0,12.95,-0.55,-1.31,0.72,0.82,-0.48,0.89,8.74,5.39,4.35,9.36,1.8,1.74,1.91,140.27,113.54,10.79,100.22,26.64,6.77,3.81,12.71,49.95,53.34,44.03,54.4,199.18,77.19,77.65,50.05,19.05,66.37,15.62,0,0,0,70.65,11.67,13.11
4275,(주)에스지엔지,40610,19-Dec,-8.37,-1.05,-30.14,-20.32,-3.16,0,14.79,0.36,0.56,1,1.25,0.29,0.8,8.24,5.41,4.5,9.69,1.52,1.69,1.66,125.53,98.25,24.39,79.64,26.19,2.02,1.07,3.42,55.67,47.04,32.46,41.47,157.93,74.84,59.35,44.33,21.73,106.86,8.43,286.93,14.01,1846.14,71.45,12.81,15.3
4276,(주)에스코넥,96630,11-Dec,18.59,2.56,30.38,45.94,134.97,39109.21,18.54,1.06,5.23,7.04,5.22,1.43,1.35,12.07,5.55,4.33,5.78,4.88,1.86,2.23,103.53,83.46,1.83,180.31,32.79,-1.52,-0.79,-2.98,35.67,91.9,50.78,63,116.19,99.69,170.57,64.33,19.39,568.45,2.15,270.96,94.79,1087.07,79.29,23.02,18.53
4277,(주)에스코넥,96630,12-Dec,8.47,-2.79,14.06,4.22,24.94,123.07,14.71,1.58,7.39,8.1,4.41,2.91,1.84,15.35,6.26,6.69,7.09,4.77,2.99,2.84,122.68,100.95,6.59,143.24,25.04,1.75,0.58,4.12,41.11,60.9,54.51,66.25,110.88,90.22,131.35,58.89,17.72,95.83,12.25,220,68.2,987.38,91.68,23.66,13.4
4278,(주)에스코넥,96630,13-Dec,28.36,42.76,24.29,-18.76,25.01,215.13,13.05,3.36,18.63,10.66,4.72,7.58,2.26,24.24,8.87,8.16,10.18,5.57,3.8,3.47,158.6,140.23,63.28,149.61,36.38,15.32,4.57,25.24,40.06,90.81,56.72,64.15,119.58,51.57,100.96,59.94,11.58,31.34,23.7,261.9,70.49,997.32,104,29.69,14.78
4279,(주)에스코넥,96630,14-Dec,5.83,12.34,2.61,13.31,0.27,-41.78,14.2,2.28,9.75,7.77,4.49,3.94,1.73,22.49,7.98,5.8,9.4,4.43,2.84,2.74,117.38,102.37,48.68,162.62,36.31,19.57,7.2,33.37,38.08,95.37,54.24,62.2,116.34,80.15,139.16,61.92,12.79,86.39,9.21,278.55,60.61,1038.7,92.69,26.05,15.48
4280,(주)에스코넥,96630,15-Dec,-4.5,18.06,-21.63,-21.7,5.77,-16.71,13.64,1.69,7.88,6.29,3.33,3.2,1.89,26.06,9.98,5.52,10.66,4.71,3.16,3.33,110.72,96.57,42.44,136.8,34.46,18.62,5.56,31.21,42.23,81.6,44.52,51.04,95.2,72.69,109.17,57.77,12.78,131.99,4.94,302.44,96.71,998.38,94.97,34.83,18
4281,(주)에스코넥,96630,16-Dec,12.21,-8.32,29.17,17.15,15.78,107.23,15.01,3.3,14.73,10.45,5.27,6.55,1.98,29.73,12.17,5.78,9.78,4.61,3.48,3.6,123.68,109.35,56.54,128.25,24.99,25.72,7.7,57.83,43.81,57.04,51.95,58.76,71.21,74.91,108.43,56.19,11.59,60.52,11.25,0,0,0,135.08,39.45,21.03
