,회사명,유동자산증가율,재고자산증가율,0,1,2,3
3993,(주)액션스퀘어,-29.85,1254789.63,-29.85,11111111.11,11111111.11,11111111.11
3994,(주)액션스퀘어,-28.68,1254789.63,-28.68,11111111.11,11111111.11,11111111.11
3995,(주)액션스퀘어,-23.66,1254789.63,-21.17,-23.66,11111111.11,11111111.11
3996,(주)액션스퀘어,41.91,1254789.63,62.91,41.91,11111111.11,11111111.11
3997,(주)액토즈소프트,24.0,1254789.63,385.93,428.49,11111111.11,11111111.11
3998,(주)액토즈소프트,-12.69,1254789.63,-13.46,-12.69,11111111.11,11111111.11
3999,(주)액토즈소프트,11.05,1254789.63,-2.86,11.05,11111111.11,11111111.11
4000,(주)액토즈소프트,-23.35,1254789.63,-16.57,-23.35,11111111.11,11111111.11
4001,(주)액토즈소프트,-15.47,1254789.63,-24.93,-15.47,11111111.11,11111111.11
4002,(주)액토즈소프트,7.71,1254789.63,10.23,7.71,11111111.11,11111111.11
4003,(주)액토즈소프트,24.89,1254789.63,-0.21,24.89,11111111.11,11111111.11
4004,(주)액토즈소프트,-18.67,1254789.63,-8.84,-18.67,11111111.11,11111111.11
4005,(주)액토즈소프트,14.42,1254789.63,31.33,14.42,11111111.11,11111111.11
4006,(주)액트로,126.73,28.83,-1.69,-30.36,inf,inf
4007,(주)액트로,1.73,-0.83,-3.97,1.73,-26.03,-0.83
4008,(주)앤디포스,224.77,15.07,15.17,-81.62,117.37,89.31
4009,(주)앤디포스,-45.21,18.39,-45.21,11111111.11,18.39,11111111.11
4010,(주)앤디포스,49.13,69.75,49.13,11111111.11,69.75,11111111.11
4011,(주)앤디포스,66.69,-25.56,90.13,66.69,-12.38,-25.56
4012,(주)앤씨앤,53.3,-26.99,-59.59,-91.74,11.89,2.28
4013,(주)앤씨앤,8.35,86.2,8.35,11111111.11,86.2,11111111.11
4014,(주)앤씨앤,-23.12,-65.39,-23.21,-23.12,-65.39,-65.39
4015,(주)앤씨앤,-4.2,34.55,-4.24,-4.2,34.55,34.55
4016,(주)앤씨앤,17.87,65.84,15.42,17.87,64.33,65.84
4017,(주)앤씨앤,6.59,14.29,2.96,6.59,8.0,14.29
4018,(주)앤씨앤,-12.96,-1.31,-22.68,-12.96,-9.92,-1.31
4019,(주)앤씨앤,-15.95,-10.6,-20.52,-15.95,-20.19,-10.6
4020,(주)앤씨앤,28.64,56.85,32.03,28.64,89.55,56.85
4021,(주)야스,99.57,-75.21,142.09,99.57,-73.12,-75.21
4022,(주)야스,106.72,144.19,106.86,106.72,144.19,144.19
4023,(주)야스,-21.13,68.27,-22.2,-21.13,43.12,68.27
4024,(주)양지사,-1.34,52.63,-91.11,-92.66,-28.41,-24.96
4025,(주)양지사,-5.78,-11.15,-5.78,11111111.11,-11.15,11111111.11
4026,(주)양지사,-11.58,-31.96,-11.58,11111111.11,-31.96,11111111.11
4027,(주)양지사,54.45,17.72,54.45,11111111.11,17.72,11111111.11
4028,(주)양지사,-11.74,7.02,-11.74,11111111.11,7.02,11111111.11
4029,(주)양지사,20.42,9.15,20.42,11111111.11,9.15,11111111.11
4030,(주)양지사,0.79,4.68,0.79,11111111.11,4.68,11111111.11
4031,(주)양지사,5.81,21.82,5.81,11111111.11,21.82,11111111.11
4032,(주)양지사,25.24,9.44,25.24,11111111.11,9.44,11111111.11
4033,(주)어스앤에어로스페이스,88.87,115.58,34.54,0.0,5.19,0.0
4034,(주)어스앤에어로스페이스,7.74,24.07,7.74,11111111.11,24.07,11111111.11
4035,(주)어스앤에어로스페이스,-37.33,-36.12,-37.33,11111111.11,-36.12,11111111.11
4036,(주)얼라인드제네틱스,119.16,-84.6,12.48,119.16,-82.62,-84.6
4037,(주)얼라인드제네틱스,-8.47,-20.6,-8.86,-8.47,-22.38,-20.6
4038,(주)얼라인드제네틱스,-21.78,58.48,-22.11,-21.78,66.65,58.48
4039,(주)얼라인드제네틱스,-0.8,-1.53,-2.12,-0.8,-3.17,-1.53
4040,(주)에너토크,9.61,-4.18,6.86,-35.75,111.51,424.11
4041,(주)에너토크,-6.83,14.2,-6.83,11111111.11,14.2,11111111.11
4042,(주)에너토크,14.42,13.69,14.42,11111111.11,13.69,11111111.11
4043,(주)에너토크,18.6,28.54,18.6,11111111.11,28.54,11111111.11
4044,(주)에너토크,-1.44,-23.64,-1.44,11111111.11,-23.64,11111111.11
4045,(주)에너토크,12.58,0.64,12.58,11111111.11,0.64,11111111.11
4046,(주)에너토크,-6.74,6.33,-3.11,-6.74,6.33,6.33
4047,(주)에너토크,-8.38,9.36,-10.56,-8.38,8.64,9.36
4048,(주)에너토크,-11.21,-6.36,-11.29,-11.21,-7.4,-6.36
4049,(주)에넥스,33.85,38.01,215.16,227.09,121.92,160.41
4050,(주)에넥스,-3.69,-5.47,-4.07,-3.69,-7.62,-5.47
4051,(주)에넥스,12.78,2.66,10.28,12.78,14.16,2.66
4052,(주)에넥스,27.82,43.74,31.26,27.82,48.03,43.74
4053,(주)에넥스,-3.31,-1.94,-4.07,-3.31,-3.62,-1.94
4054,(주)에넥스,26.04,24.46,27.87,26.04,27.5,24.46
4055,(주)에넥스,15.77,40.52,16.78,15.77,43.18,40.52
4056,(주)에넥스,-14.99,-16.43,-14.65,-14.99,-15.48,-16.43
4057,(주)에넥스,-22.97,-34.48,-21.97,-22.97,-36.01,-34.48
4058,(주)에스디생명공학,65.24,103.97,-10.74,-6.24,-25.59,25.8
4059,(주)에스디생명공학,26.77,108.88,14.96,26.77,171.45,108.88
4060,(주)에스디생명공학,-21.95,-34.34,-31.25,-21.95,-42.4,-34.34
4061,(주)에스디시스템,-1.19,3.73,-32.84,-85.63,-70.92,-66.32
4062,(주)에스디시스템,-5.16,4.39,-5.16,11111111.11,4.39,11111111.11
4063,(주)에스디시스템,-14.26,7.32,-14.26,11111111.11,7.32,11111111.11
4064,(주)에스디시스템,20.03,0.1,20.03,11111111.11,0.1,11111111.11
4065,(주)에스디시스템,-6.28,-3.02,-6.28,11111111.11,-3.02,11111111.11
4066,(주)에스디시스템,-4.66,6.46,-4.66,11111111.11,6.46,11111111.11
4067,(주)에스디시스템,-20.01,-12.89,-20.01,11111111.11,-12.89,11111111.11
4068,(주)에스디시스템,-9.43,-25.46,-9.43,11111111.11,-25.46,11111111.11
4069,(주)에스디시스템,-20.63,-23.37,-20.63,11111111.11,-23.37,11111111.11
4070,(주)에스비에스,39.45,9.64,2179.76,4094.34,-43.92,-80.59
4071,(주)에스비에스,-15.71,1.77,-14.58,-15.71,2.72,1.77
4072,(주)에스비에스,2.02,-10.48,2.57,2.02,-8.94,-10.48
4073,(주)에스비에스,-1.74,-0.88,-1.29,-1.74,-9.03,-0.88
4074,(주)에스비에스,31.02,19.92,31.89,31.02,16.63,19.92
4075,(주)에스비에스,-16.27,-5.89,-17.04,-16.27,-3.31,-5.89
4076,(주)에스비에스,48.15,-5.12,35.82,48.15,-4.39,-5.12
4077,(주)에스비에스,-22.89,24.99,-26.28,-22.89,27.48,24.99
4078,(주)에스비에스,45.27,0.64,15.45,45.27,-4.17,0.64
4079,(주)에스비에스콘텐츠허브,-84.27,-100.0,-77.11,-84.27,-100.0,-100.0
4080,(주)에스비에스콘텐츠허브,-2.85,1254789.63,-2.86,-2.85,11111111.11,11111111.11
4081,(주)에스비에스콘텐츠허브,32.98,1254789.63,33.64,32.98,11111111.11,11111111.11
4082,(주)에스비에스콘텐츠허브,16.36,1254789.63,16.68,16.36,11111111.11,11111111.11
4083,(주)에스비에스콘텐츠허브,4.42,1254789.63,4.34,4.42,11111111.11,11111111.11
4084,(주)에스비에스콘텐츠허브,11.3,1254789.63,12.71,11.3,11111111.11,11111111.11
4085,(주)에스비에스콘텐츠허브,-17.16,1254789.63,-26.74,-17.16,11111111.11,11111111.11
4086,(주)에스비에스콘텐츠허브,-0.72,1254789.63,5.29,-0.72,11111111.11,11111111.11
4087,(주)에스비에스콘텐츠허브,-2.17,1254789.63,-1.29,-2.17,11111111.11,11111111.11
4088,(주)에스씨디,-14.6,-21.94,-81.77,-92.99,inf,inf
4089,(주)에스씨디,18.55,-22.49,18.55,11111111.11,-22.49,11111111.11
4090,(주)에스씨디,23.83,32.68,23.83,11111111.11,32.68,11111111.11
4091,(주)에스씨디,25.02,26.04,25.02,11111111.11,26.04,11111111.11
4092,(주)에스씨디,31.31,37.12,31.31,11111111.11,37.12,11111111.11
4093,(주)에스씨디,13.24,4.71,11.62,13.24,-4.8,4.71
4094,(주)에스씨디,-2.49,19.01,-4.82,-2.49,23.74,19.01
4095,(주)에스씨디,17.88,18.31,13.4,17.88,19.34,18.31
4096,(주)에스씨디,3.35,20.23,2.76,3.35,12.75,20.23
4097,(주)에스아이리소스,31.44,40.33,-84.74,-79.33,-78.24,-80.51
4098,(주)에스아이리소스,-32.91,-9.85,-11.37,-32.91,-15.06,-9.85
4099,(주)에스아이리소스,-8.22,-7.79,-6.11,-8.22,-11.5,-7.79
4100,(주)에스아이리소스,23.19,-36.35,28.79,23.19,-40.87,-36.35
4101,(주)에스아이리소스,22.18,-19.48,-2.31,22.18,-10.36,-19.48
4102,(주)에스아이리소스,-15.94,-75.77,-64.82,-15.94,-99.28,-75.77
4103,(주)에스아이리소스,4.66,40.81,120.22,4.66,0.0,40.81
4104,(주)에스아이리소스,-0.85,249.63,14.29,-0.85,17156.45,249.63
4105,(주)에스아이리소스,-32.35,-73.64,-32.35,-30.4,-73.64,389.81
4106,(주)에스앤더블류,4.88,10.27,446.67,0.0,5898.0,0.0
4107,(주)에스앤더블류,-22.2,-37.33,-22.2,11111111.11,-37.33,11111111.11
4108,(주)에스앤더블류,-21.98,-12.65,-21.98,11111111.11,-12.65,11111111.11
4109,(주)에스앤더블류,-4.79,3.67,-4.79,11111111.11,3.67,11111111.11
4110,(주)에스앤더블류,13.25,-20.31,13.25,11111111.11,-20.31,11111111.11
4111,(주)에스앤더블류,3.0,3.07,3.0,11111111.11,3.07,11111111.11
4112,(주)에스앤더블류,-13.5,-9.18,-13.5,11111111.11,-9.18,11111111.11
4113,(주)에스앤더블류,-23.07,-15.34,-23.07,11111111.11,-15.34,11111111.11
4114,(주)에스앤더블류,-11.8,11.41,-11.8,11111111.11,11.41,11111111.11
4115,(주)에스앤에스텍,59.57,52.51,96.9,248.94,-33.35,-36.67
4116,(주)에스앤에스텍,13.63,15.93,14.22,13.63,7.89,15.93
4117,(주)에스앤에스텍,-19.33,-20.69,-19.81,-19.33,-31.7,-20.69
4118,(주)에스앤에스텍,-28.72,-20.93,-17.01,-28.72,-0.5,-20.93
4119,(주)에스앤에스텍,49.92,58.82,49.92,-56.14,58.82,117.21
4120,(주)에스앤에스텍,-16.12,-6.54,-16.12,11111111.11,-6.54,11111111.11
4121,(주)에스앤에스텍,9.94,9.08,9.94,11111111.11,9.08,11111111.11
4122,(주)에스앤에스텍,19.12,24.86,19.12,11111111.11,24.86,11111111.11
4123,(주)에스앤에스텍,28.41,39.59,28.41,11111111.11,39.59,11111111.11
4124,(주)에스에너지,54.49,1.71,91.19,838.92,-47.92,56.0
4125,(주)에스에너지,18.28,-60.03,24.5,18.28,-37.58,-60.03
4126,(주)에스에너지,-8.47,128.67,-14.14,-8.47,232.53,128.67
4127,(주)에스에너지,33.72,27.67,29.25,33.72,2.17,27.67
4128,(주)에스에너지,18.17,15.56,12.23,18.17,29.07,15.56
4129,(주)에스에너지,-1.57,-47.98,-1.09,-1.57,-57.21,-47.98
4130,(주)에스에너지,7.42,6.13,4.56,7.42,-44.75,6.13
4131,(주)에스에너지,30.18,4.68,-8.95,30.18,20.46,4.68
4132,(주)에스에너지,-2.18,100.26,-4.1,-2.18,34.72,100.26
4133,(주)에스에스알,-95.38,-58.93,-84.75,-95.38,-100.0,-58.93
4134,(주)에스에스알,-2.55,1254789.63,-2.55,11111111.11,11111111.11,11111111.11
4135,(주)에스에이엠티,10.98,-27.96,762.85,1646.8,inf,229.7
4136,(주)에스에이엠티,-8.56,22.17,-10.39,-8.56,22.81,22.17
4137,(주)에스에이엠티,10.8,24.22,9.47,10.8,24.22,24.22
4138,(주)에스에이엠티,-9.77,65.94,-3.34,-9.77,65.94,65.94
4139,(주)에스에이엠티,-5.55,-35.11,-3.33,-5.55,-35.11,-35.11
4140,(주)에스에이엠티,20.18,45.87,10.14,20.18,45.87,45.87
4141,(주)에스에이엠티,-2.33,-21.79,2.36,-2.33,-21.79,-21.79
4142,(주)에스에이엠티,10.63,63.95,14.6,10.63,63.95,63.95
4143,(주)에스에이엠티,-20.47,-55.53,-20.27,-20.47,-55.53,-55.53
4144,(주)에스에이티,-31.56,-30.1,-95.32,-89.39,-98.49,-98.48
4145,(주)에스에이티,1.94,-20.96,23.35,1.94,-21.01,-20.96
4146,(주)에스에이티,-17.46,64.54,13.7,-17.46,64.69,64.54
4147,(주)에스에이티,75.36,10.19,53.52,75.36,7.42,10.19
4148,(주)에스에이티,51.2,538.62,-1.79,51.2,-49.56,538.62
4149,(주)에스에이티,15.71,17.86,30.8,15.71,239.04,17.86
4150,(주)에스에이티,24.42,37.94,-9.77,24.42,-58.49,37.94
4151,(주)에스에이티,-16.07,-9.76,22.4,-16.07,-26.52,-9.76
4152,(주)에스에이티,17.31,13.49,8.57,17.31,13.4,13.49
4153,(주)에스에프에이,3.54,-34.25,1390.87,635.06,1032.53,29.49
4154,(주)에스에프에이,2.77,-65.48,1.87,2.77,-60.33,-65.48
4155,(주)에스에프에이,2.42,16.5,1.53,2.42,7.91,16.5
4156,(주)에스에프에이,7.22,-8.17,5.94,7.22,19.68,-8.17
4157,(주)에스에프에이,8.0,434.3,-36.01,8.0,-25.24,434.3
4158,(주)에스에프에이,58.29,34.99,80.11,58.29,-25.0,34.99
4159,(주)에스에프에이,37.55,-28.14,66.34,37.55,114.49,-28.14
4160,(주)에스에프에이,-15.4,165.07,-27.55,-15.4,593.57,165.07
4161,(주)에스에프에이,14.59,64.51,15.27,14.59,145.85,64.51
4162,(주)에스에프에이반도체,39.31,1.76,-82.17,-84.39,-74.96,-63.15
4163,(주)에스에프에이반도체,26.03,7.8,2.38,26.03,-3.4,7.8
4164,(주)에스에프에이반도체,-4.44,-22.67,-24.6,-4.44,-22.1,-22.67
4165,(주)에스에프에이반도체,-0.55,1.77,-12.56,-0.55,19.02,1.77
4166,(주)에스에프에이반도체,5.37,-34.14,45.78,5.37,-26.0,-34.14
4167,(주)에스에프에이반도체,3.93,36.94,-3.5,3.93,25.75,36.94
4168,(주)에스에프에이반도체,-21.18,-35.14,20.49,-21.18,-42.86,-35.14
4169,(주)에스에프에이반도체,-0.05,56.19,-10.15,-0.05,4.57,56.19
4170,(주)에스에프에이반도체,27.98,0.28,42.35,27.98,138.1,0.28
4171,(주)에스엘바이오닉스,-89.29,-91.91,-87.31,-89.29,-86.91,-91.91
4172,(주)에스엘바이오닉스,39.67,25.62,27.29,39.67,25.62,25.62
4173,(주)에스엘바이오닉스,-31.36,-17.81,-14.66,-31.36,-17.81,-17.81
4174,(주)에스엘바이오닉스,34.94,-34.97,52.21,34.94,-34.97,-34.97
4175,(주)에스엘바이오닉스,-68.36,-20.59,-75.4,-68.36,-20.59,-20.59
4176,(주)에스엠라이프디자인그룹,4.39,352.87,1.34,11.74,-71.47,623.16
4177,(주)에스엠라이프디자인그룹,-45.79,-66.14,-45.79,11111111.11,-66.14,11111111.11
4178,(주)에스엠라이프디자인그룹,216.29,84.93,216.29,11111111.11,84.93,11111111.11
4179,(주)에스엠라이프디자인그룹,-49.96,109.92,-54.17,-49.96,133.41,109.92
4180,(주)에스엠라이프디자인그룹,-24.75,-4.26,-21.78,-24.75,3.68,-4.26
4181,(주)에스엠라이프디자인그룹,265.74,-64.85,318.1,265.74,-50.7,-64.85
4182,(주)에스엠라이프디자인그룹,6.02,-24.58,-3.28,6.02,-24.58,-24.58
4183,(주)에스엠라이프디자인그룹,46.7,31.95,54.16,46.7,31.95,31.95
4184,(주)에스엠라이프디자인그룹,7.41,1427.6,-4.48,7.41,-56.47,1427.59
4185,(주)에스엠벡셀,-17.73,17.55,-38.56,-72.97,3552.79,123.23
4186,(주)에스엠벡셀,13.17,13.63,13.17,11111111.11,13.63,11111111.11
4187,(주)에스엠벡셀,20.77,35.64,20.77,11111111.11,35.64,11111111.11
4188,(주)에스엠벡셀,-10.79,-25.36,-10.79,11111111.11,-25.36,11111111.11
4189,(주)에스엠벡셀,-30.73,-16.96,-30.73,11111111.11,-16.96,11111111.11
4190,(주)에스엠벡셀,-3.96,-11.83,-3.96,11111111.11,-11.83,11111111.11
4191,(주)에스엠벡셀,-26.74,-1.73,-26.74,11111111.11,-1.73,11111111.11
4192,(주)에스엠벡셀,12.5,50.4,12.5,11111111.11,50.4,11111111.11
4193,(주)에스엠벡셀,25.6,-41.93,25.6,11111111.11,-41.93,11111111.11
4194,(주)에스엠엔터테인먼트,853.68,-76.79,360.95,853.68,-58.92,-76.79
4195,(주)에스엠엔터테인먼트,87.0,120.97,55.74,87.0,96.68,120.97
4196,(주)에스엠엔터테인먼트,23.47,28.97,20.75,23.47,37.28,28.97
4197,(주)에스엠엔터테인먼트,-19.64,16.99,-29.1,-19.64,0.84,16.99
4198,(주)에스엠엔터테인먼트,15.26,16.39,7.85,15.26,14.34,16.39
4199,(주)에스엠엔터테인먼트,29.48,12.03,46.71,29.48,-3.65,12.03
4200,(주)에스엠엔터테인먼트,50.26,-23.03,-7.29,50.26,-13.51,-23.03
4201,(주)에스엠엔터테인먼트,21.89,33.56,9.51,21.89,11.05,33.56
4202,(주)에스엠엔터테인먼트,17.0,28.06,12.44,17.0,41.21,28.06
4203,(주)에스엠컬처앤콘텐츠,-97.89,-100.0,-96.59,-97.89,-100.0,-100.0
4204,(주)에스엠컬처앤콘텐츠,99.96,1254789.63,228.75,99.96,11111111.11,11111111.11
4205,(주)에스엠컬처앤콘텐츠,95.2,1254789.63,120.44,95.2,11111111.11,11111111.11
4206,(주)에스엠컬처앤콘텐츠,-16.99,1254789.63,-15.08,-16.99,11111111.11,11111111.11
4207,(주)에스엠컬처앤콘텐츠,9.17,1254789.63,11.2,9.17,11111111.11,11111111.11
4208,(주)에스엠컬처앤콘텐츠,17.89,1254789.63,17.28,17.89,11111111.11,11111111.11
4209,(주)에스엠컬처앤콘텐츠,274.18,1254789.63,276.03,274.18,11111111.11,11111111.11
4210,(주)에스엠컬처앤콘텐츠,5.64,1254789.63,5.8,5.64,11111111.11,11111111.11
4211,(주)에스엠컬처앤콘텐츠,17.15,1254789.63,16.76,17.15,11111111.11,11111111.11
4212,(주)에스엠코어,65.98,11.49,-79.96,-80.01,inf,inf
4213,(주)에스엠코어,-3.19,12.16,-3.27,-3.19,12.16,12.16
4214,(주)에스엠코어,11.41,990.36,10.89,11.41,990.36,990.36
4215,(주)에스엠코어,4.36,-94.76,4.54,4.36,-94.76,-94.76
4216,(주)에스엠코어,7.9,-44.31,6.17,7.9,-44.31,-44.31
4217,(주)에스엠코어,-41.63,72.06,-40.45,-41.63,72.06,72.06
4218,(주)에스엠코어,110.75,580.61,109.69,110.75,580.61,580.61
4219,(주)에스엠코어,2.11,-80.66,3.05,2.11,-80.66,-80.66
4220,(주)에스엠코어,-1.57,50.65,-1.73,-1.57,50.65,50.65
4221,(주)에스원,39.91,18.58,604.06,690.57,4334.66,5114.56
4222,(주)에스원,-7.13,31.44,-12.57,-7.13,39.65,31.44
4223,(주)에스원,-1.31,4.16,-3.8,-1.31,-8.81,4.16
4224,(주)에스원,-32.89,16.48,-43.39,-32.89,28.6,16.48
4225,(주)에스원,-4.94,-12.23,29.66,-4.94,-4.08,-12.23
4226,(주)에스원,22.32,-27.55,22.39,22.32,-27.52,-27.55
4227,(주)에스원,32.28,14.89,33.52,32.28,15.33,14.89
4228,(주)에스원,14.97,4.3,14.46,14.97,1.95,4.3
4229,(주)에스원,10.84,-3.58,10.55,10.84,-5.73,-3.58
4230,(주)에스제이그룹,129.05,38.09,-89.93,-90.36,-62.02,-60.93
4231,(주)에스제이엠,1254789.63,1254789.63,11111111.11,11111111.11,11111111.11,11111111.11
4232,(주)에스제이엠,2.45,9.58,3.3,2.45,12.8,9.58
4233,(주)에스제이엠,3.0,-14.87,6.85,3.0,-0.12,-14.87
4234,(주)에스제이엠,7.71,14.99,2.58,7.71,23.87,14.99
4235,(주)에스제이엠,9.85,-9.36,1.14,9.85,-17.21,-9.36
4236,(주)에스제이엠,12.16,16.44,21.4,12.16,-14.79,16.44
4237,(주)에스제이엠,-6.14,11.74,-3.85,-6.14,12.98,11.74
4238,(주)에스제이엠,-3.47,-11.86,-13.83,-3.47,-11.08,-11.86
4239,(주)에스제이엠,9.53,2.44,3.64,9.53,-12.15,2.44
4240,(주)에스제이엠홀딩스,0.44,3.65,-54.73,9.3,-100.0,-6.45
4241,(주)에스제이엠홀딩스,-0.36,6.11,-9.68,-0.36,11111111.11,6.11
4242,(주)에스제이엠홀딩스,1.3,-16.17,-11.21,1.3,11111111.11,-16.17
4243,(주)에스제이엠홀딩스,0.04,14.71,-29.81,0.04,11111111.11,14.71
4244,(주)에스제이엠홀딩스,-1.26,-9.67,-49.66,-1.26,11111111.11,-9.67
4245,(주)에스제이엠홀딩스,14.49,17.81,35.68,14.49,11111111.11,17.81
4246,(주)에스제이엠홀딩스,4.04,11.41,131.52,4.04,11111111.11,11.41
4247,(주)에스제이엠홀딩스,-5.05,-12.26,-10.28,-5.05,11111111.11,-12.26
4248,(주)에스제이엠홀딩스,5.21,2.46,-8.25,5.21,11111111.11,2.46
4249,(주)에스지글로벌,43.32,95.09,38.93,-78.48,inf,-55.22
4250,(주)에스지글로벌,86.96,164.12,119.45,86.96,187.64,164.12
4251,(주)에스지글로벌,16.65,13.32,16.92,16.65,12.7,13.32
4252,(주)에스지글로벌,-51.92,-60.05,-58.22,-51.92,-65.59,-60.05
4253,(주)에스지글로벌,9.46,3.37,8.77,9.46,-6.63,3.37
4254,(주)에스지글로벌,25.9,-4.64,29.29,25.9,-28.6,-4.64
4255,(주)에스지글로벌,-17.02,-11.48,-11.23,-17.02,-37.05,-11.48
4256,(주)에스지글로벌,8.95,-9.75,1.48,8.95,-23.73,-9.75
4257,(주)에스지글로벌,-7.19,-20.73,-2.81,-7.19,6.06,-20.73
4258,(주)에스지세계물산,186.09,326.82,240.4,186.09,819.68,326.82
4259,(주)에스지세계물산,-7.63,-6.57,-5.07,-7.63,-1.05,-6.57
4260,(주)에스지세계물산,-3.83,11.14,-5.04,-3.83,10.98,11.14
4261,(주)에스지세계물산,8.5,-2.81,9.67,8.5,-3.86,-2.81
4262,(주)에스지세계물산,-17.95,-3.76,-16.34,-17.95,-4.18,-3.76
4263,(주)에스지세계물산,6.08,-0.91,4.25,6.08,0.03,-0.91
4264,(주)에스지세계물산,3.43,8.95,5.68,3.43,7.58,8.95
4265,(주)에스지세계물산,65.04,17.4,62.72,65.04,19.92,17.4
4266,(주)에스지세계물산,-27.25,-25.58,-29.06,-27.25,-25.76,-25.58
4267,(주)에스지엔지,17.94,31.96,-92.23,174.52,-99.58,85.92
4268,(주)에스지엔지,16.57,26.99,-3.64,16.57,190.5,26.99
4269,(주)에스지엔지,8.04,8.23,30.43,8.04,128.22,8.23
4270,(주)에스지엔지,-11.08,-24.05,85.75,-11.08,94.65,-24.05
4271,(주)에스지엔지,-6.03,-0.68,-40.96,-6.03,-22.71,-0.68
4272,(주)에스지엔지,21.22,-0.58,11.95,21.22,-9.91,-0.58
4273,(주)에스지엔지,-6.24,0.57,102.67,-6.24,57.85,0.57
4274,(주)에스지엔지,39.63,3.6,-27.87,39.63,-21.31,3.6
4275,(주)에스지엔지,-30.14,-20.32,-15.07,-30.14,-0.55,-20.32
4276,(주)에스코넥,30.38,45.94,205.3,-84.7,262.89,-86.35
4277,(주)에스코넥,14.06,4.22,6.87,14.06,-14.92,4.22
4278,(주)에스코넥,24.29,-18.76,11.83,24.29,-60.16,-18.76
4279,(주)에스코넥,2.61,13.31,-5.31,2.61,-25.46,13.31
4280,(주)에스코넥,-21.63,-21.7,-13.73,-21.63,-5.36,-21.7
4281,(주)에스코넥,29.17,17.15,-4.42,29.17,-28.17,17.15
4282,(주)에스코넥,-21.27,59.18,-31.71,-21.27,126.24,59.18
4283,(주)에스코넥,15.49,-26.44,-8.71,15.49,-56.7,-26.44
4284,(주)에스코넥,-27.16,-33.15,-37.3,-27.16,54.4,-33.15
4285,(주)에스텍파마,21.92,27.36,72.17,-83.99,531.36,16.91
4286,(주)에스텍파마,15.21,0.4,15.21,11111111.11,0.4,11111111.11
4287,(주)에스텍파마,1.81,27.21,1.81,11111111.11,27.21,11111111.11
4288,(주)에스텍파마,28.57,14.31,29.82,28.57,14.31,14.31
4289,(주)에스텍파마,-42.43,-36.1,-42.53,-42.43,-36.1,-36.1
4290,(주)에스텍파마,24.68,-10.7,24.81,24.68,-10.7,-10.7
4291,(주)에스텍파마,0.77,-4.51,0.75,0.77,-4.51,-4.51
4292,(주)에스텍파마,0.89,-9.88,0.75,0.89,-9.88,-9.88
4293,(주)에스텍파마,41.49,7.91,41.11,41.49,7.91,7.91
4294,(주)에스티아이,10.63,91.57,-64.73,-63.04,-91.9,-89.16
4295,(주)에스티아이,5.46,30.6,4.45,5.46,60.77,30.6
4296,(주)에스티아이,-5.68,-9.08,-6.27,-5.68,-5.41,-9.08
4297,(주)에스티아이,92.43,-19.54,92.77,92.43,-16.68,-19.54
4298,(주)에스티아이,56.52,52.78,57.84,56.52,51.15,52.78
4299,(주)에스티아이,50.9,66.14,44.63,50.9,47.22,66.14
4300,(주)에스티아이,15.32,107.03,15.02,15.32,115.79,107.03
4301,(주)에스티아이,59.9,69.44,68.72,59.9,84.0,69.44
4302,(주)에스티아이,-15.63,-48.61,-18.01,-15.63,-70.04,-48.61
4303,(주)에스티오,38.24,33.05,-72.84,-72.72,712.59,409.58
4304,(주)에스티오,-0.22,-5.97,-5.1,-0.22,-6.68,-5.97
4305,(주)에스티오,-3.17,7.36,1.37,-3.17,11.0,7.36
4306,(주)에스티오,2.8,3.26,6.39,2.8,5.93,3.26
4307,(주)에스티오,2.63,6.07,4.71,2.63,8.86,6.07
4308,(주)에스티오,-0.63,3.2,-0.97,-0.63,3.48,3.2
4309,(주)에스티오,-4.83,-8.39,-6.08,-4.83,-9.42,-8.39
