,정상영업이익증가율,영업이익증가률개별,영업이익증가률연결
2039,1254789.63,11111111.11,11111111.11
2040,-681.46,-650.59,-681.46
2041,1254789.63,11111111.11,11111111.11
2042,-25.73,-25.22,-25.73
2043,-3.72,-3.72,0.0
2044,-21.68,-21.68,0.0
2045,-56.99,-55.27,-56.99
2046,-910.45,-868.64,-910.45
2047,1254789.63,11111111.11,11111111.11
2048,1254789.63,11111111.11,11111111.11
2049,0.0,11111111.11,0.0
2050,-95.21,-102.49,-95.21
2051,-3158.31,11111111.11,-3158.31
2052,0.0,11111111.11,0.0
2053,73.87,73.87,0.0
2054,-164.64,-164.64,0.0
2055,1254789.63,11111111.11,11111111.11
2056,1254789.63,11111111.11,11111111.11
2057,63.91,11111111.11,63.91
2058,-177.13,-177.13,11111111.11
2059,1254789.63,11111111.11,11111111.11
2060,1254789.63,11111111.11,11111111.11
2061,1254789.63,11111111.11,11111111.11
2062,1254789.63,11111111.11,11111111.11
2063,1254789.63,11111111.11,11111111.11
2064,1254789.63,11111111.11,11111111.11
2065,1254789.63,11111111.11,11111111.11
2066,1254789.63,11111111.11,11111111.11
2067,0.0,0.0,0.0
2068,0.0,11111111.11,0.0
2069,36.5,11111111.11,36.5
2070,-14.96,-1.89,-14.96
2071,20.0,-29.8,20.0
2072,-11.77,11111111.11,-11.77
2073,1254789.63,1254789.63,0.0
2074,0.0,11111111.11,0.0
2075,-22.34,-22.34,11111111.11
2076,103.35,176.0,103.35
2077,-67.79,-57.7,-67.79
2078,-38.1,-41.95,-38.1
2079,15.12,92.38,15.12
2080,-42.85,11.56,-42.85
2081,322.4,56.74,322.4
2082,120.31,16.8,120.31
2083,-67.27,11111111.11,-67.27
2084,84.05,101.17,84.05
2085,-95.0,-83.56,-95.0
2086,-818.08,-198.96,-818.08
2087,1254789.63,11111111.11,11111111.11
2088,1254789.63,11111111.11,11111111.11
2089,1254789.63,11111111.11,11111111.11
2090,-0.76,37.76,-0.76
2091,-24.34,-24.76,-24.34
2092,-107.91,11111111.11,-107.91
2093,-88.72,-2.42,-88.72
2094,1007.47,-31.56,1007.47
2095,27.1,74.84,27.1
2096,106.71,25.23,106.71
2097,29.55,21.56,29.55
2098,10.56,7.73,10.56
2099,-13.78,92.97,-13.78
2100,0.72,16.61,0.72
2101,8.93,11111111.11,8.93
2102,25.82,212.86,25.82
2103,-207.0,-18.58,-207.0
2104,-25.21,-25.21,11111111.11
2105,22.62,-13.17,22.62
2106,48.98,19.08,48.98
2107,21.08,28.19,21.08
2108,-19.42,-32.18,-19.42
2109,-70.5,-129.89,-70.5
2110,12.61,11111111.11,12.61
2111,1254789.63,1254789.63,1254789.63
2112,26.64,11111111.11,26.64
2113,-93.8,-129.83,-93.8
2114,365.51,11111111.11,365.51
2115,-287.3,11111111.11,-287.3
2116,1254789.63,11111111.11,11111111.11
2117,69.0,22.48,69.0
2118,-298.55,-276.21,-298.55
2119,1254789.63,11111111.11,11111111.11
2120,13.72,110.52,13.72
2121,182.23,11111111.11,182.23
2122,39.88,39.75,39.88
2123,64.47,60.64,64.47
2124,-41.18,-59.03,-41.18
2125,-15.35,15.4,-15.35
2126,59.4,63.87,59.4
2127,55.13,82.04,55.13
2128,-14.32,4.89,-14.32
2129,-9.09,-11.82,-9.09
2130,48.83,11111111.11,48.83
2131,0.0,11111111.11,0.0
2132,-348.35,-348.35,0.0
2133,0.0,11111111.11,0.0
2134,88.47,88.47,0.0
2135,-10.92,-10.92,0.0
2136,-544.81,-544.81,0.0
2137,0.0,11111111.11,0.0
2138,-380.07,-380.07,0.0
2139,0.0,11111111.11,0.0
2140,0.0,0.0,0.0
2141,0.0,11111111.11,0.0
2142,-2881.14,-2881.14,11111111.11
2143,1254789.63,11111111.11,11111111.11
2144,1254789.63,11111111.11,11111111.11
2145,1254789.63,11111111.11,11111111.11
2146,5.52,1254789.63,1254789.63
2147,-72.59,-72.63,-72.59
2148,373.68,375.33,373.68
2149,-74.51,-77.18,-74.51
2150,-379.58,11111111.11,-379.58
2151,1254789.63,1254789.63,1254789.63
2152,-130.82,11111111.11,-130.82
2153,14.35,15.21,14.35
2154,-32.83,-34.96,-32.83
2155,36.13,40.2,36.13
2156,54.43,29.6,54.43
2157,26.45,28.96,26.45
2158,-11.92,-11.88,-11.92
2159,-38.45,-44.07,-38.45
2160,-54.32,-34.33,-54.32
2161,-138.57,11111111.11,-138.57
2162,31.41,1254789.63,0.0
2163,-12.18,-12.18,0.0
2164,-20.0,-20.0,0.0
2165,-48.76,-48.76,0.0
2166,56.28,11111111.11,0.0
2167,1254789.63,1254789.63,1254789.63
2168,-44.73,-47.62,-44.73
2169,-36.65,11111111.11,-36.65
2170,-37.59,-37.59,0.0
2171,340.34,340.34,0.0
2172,-63.11,-63.11,0.0
2173,7.49,7.49,0.0
2174,58.55,58.55,0.0
2175,58.75,58.75,0.0
2176,-37.03,-37.03,0.0
2177,3.35,3.35,0.0
2178,-52.22,11111111.11,0.0
2179,-53.44,-53.44,0.0
2180,-65.53,-65.53,0.0
2181,467.58,467.58,0.0
2182,27.69,27.69,0.0
2183,12.76,12.76,0.0
2184,-20.1,-20.1,0.0
2185,-92.8,-92.8,0.0
2186,2346.43,1478.93,2346.43
2187,56.53,11111111.11,56.53
2188,0.0,0.0,0.0
2189,0.0,0.0,0.0
2190,0.0,0.0,0.0
2191,0.0,11111111.11,0.0
2192,62.64,11111111.11,62.64
2193,-6.81,1254789.63,0.0
2194,-0.74,-0.74,0.0
2195,16.24,16.24,0.0
2196,-15.81,-15.81,0.0
2197,44.37,44.37,0.0
2198,37.34,37.34,0.0
2199,-49.07,-49.07,0.0
2200,-39.64,-39.64,0.0
2201,63.47,11111111.11,0.0
2202,54.55,15.96,54.55
2203,25.59,22.99,25.59
2204,68.53,84.3,68.53
2205,-12.76,-9.32,-12.76
2206,-82.91,-98.1,-82.91
2207,289.87,450.05,289.87
2208,-133.06,-1.21,-133.06
2209,-27.16,-27.16,11111111.11
2210,-205.96,11111111.11,-205.96
2211,-6.86,-1.67,-6.86
2212,3.27,14.8,3.27
2213,70.8,49.32,70.8
2214,3.4,1.16,3.4
2215,38.61,40.32,38.61
2216,65.8,61.06,65.8
2217,-6.01,-4.85,-6.01
2218,-21.22,-21.74,-21.22
2219,17.14,11111111.11,17.14
2220,-62.8,-62.8,0.0
2221,369.86,369.86,0.0
2222,13.79,13.79,0.0
2223,-52.87,-52.87,0.0
2224,104.83,104.83,0.0
2225,30.85,30.85,0.0
2226,-158.2,-158.2,0.0
2227,0.0,11111111.11,0.0
2228,0.0,11111111.11,0.0
2229,72.32,1254789.63,1254789.63
2230,1.58,1.97,1.58
2231,-69.27,11111111.11,-69.27
2232,-185.4,-185.4,0.0
2233,0.0,11111111.11,0.0
2234,0.0,11111111.11,0.0
2235,-73.96,-73.96,0.0
2236,-2886.84,-2886.84,0.0
2237,0.0,11111111.11,0.0
2238,0.0,11111111.11,0.0
2239,1254789.63,11111111.11,11111111.11
2240,-23.43,11111111.11,-23.43
2241,1254789.63,11111111.11,11111111.11
2242,1254789.63,11111111.11,11111111.11
2243,-30.75,-42.22,-30.75
2244,-224.75,-199.1,-224.75
2245,1254789.63,11111111.11,11111111.11
2246,1254789.63,11111111.11,11111111.11
2247,1254789.63,11111111.11,11111111.11
2248,1254789.63,11111111.11,11111111.11
2249,1254789.63,11111111.11,11111111.11
2250,-98.87,1254789.63,1254789.63
2251,4848.82,140.92,4848.83
2252,115.71,38.05,115.71
2253,147.21,200.2,147.21
2254,-3.56,10.09,-3.56
2255,-16.51,-5.27,-16.51
2256,-56.99,-56.31,-56.99
2257,-99.29,-95.55,-99.29
2258,-14737.3,11111111.11,-14737.3
2259,11.7,1254789.63,0.0
2260,-95.24,-95.24,0.0
2261,156.59,156.59,0.0
2262,-372.7,-285.93,-372.7
2263,1254789.63,11111111.11,11111111.11
2264,1254789.63,11111111.11,11111111.11
2265,1254789.63,11111111.11,11111111.11
2266,-257.57,11111111.11,-257.57
2267,0.0,11111111.11,0.0
2268,0.0,11111111.11,0.0
2269,-52.36,-52.36,0.0
2270,-172.27,-172.27,0.0
2271,0.0,11111111.11,0.0
2272,0.0,11111111.11,0.0
2273,-1124.07,-1124.07,0.0
2274,0.0,11111111.11,0.0
2275,1254789.63,11111111.11,11111111.11
2276,-7.12,-13.94,-7.12
2277,-117.52,-73.15,-117.52
2278,-260.68,-260.68,11111111.11
2279,1254789.63,11111111.11,11111111.11
2280,1254789.63,11111111.11,11111111.11
2281,1254789.63,11111111.11,11111111.11
2282,-17.75,-17.75,11111111.11
2283,-107.52,-107.52,11111111.11
2284,1254789.63,11111111.11,11111111.11
2285,7.29,-4.5,7.29
2286,39.37,35.35,39.37
2287,-11.49,-4.87,-11.49
2288,-12.01,1.34,-12.01
2289,70.34,50.12,70.34
2290,24.68,15.22,24.68
2291,-27.36,-23.29,-27.36
2292,-59.89,-42.45,-59.89
2293,112.33,11111111.11,112.33
2294,29.98,1254789.63,0.0
2295,25.73,25.73,0.0
2296,4.46,4.46,0.0
2297,28.47,28.47,0.0
2298,-36.89,-35.19,-36.89
2299,-117.94,11111111.11,-117.94
2300,-0.27,1254789.63,0.0
2301,-61.8,-61.8,0.0
2302,-79.14,-79.14,0.0
2303,900.24,900.24,0.0
2304,67.36,67.36,0.0
2305,48.51,54.56,48.51
2306,40.33,38.27,40.33
2307,-87.05,11111111.11,-87.05
2308,84.94,88.44,84.94
2309,74.48,58.14,74.48
2310,27.34,62.9,27.34
2311,-39.5,-46.3,-39.5
2312,-50.33,-73.55,-50.33
2313,-373.05,-557.96,-373.05
2314,1254789.63,11111111.11,11111111.11
2315,20.2,4.33,20.2
2316,-31.27,11111111.11,-31.27
2317,-230.97,-152.34,-230.97
2318,1254789.63,11111111.11,11111111.11
2319,1254789.63,11111111.11,11111111.11
2320,1254789.63,11111111.11,11111111.11
2321,1254789.63,11111111.11,11111111.11
2322,1254789.63,11111111.11,11111111.11
2323,1254789.63,11111111.11,11111111.11
2324,1254789.63,11111111.11,11111111.11
2325,1254789.63,11111111.11,11111111.11
2326,1254789.63,1254789.63,0.0
2327,0.0,11111111.11,0.0
2328,1254789.63,11111111.11,11111111.11
2329,1254789.63,11111111.11,11111111.11
2330,307.61,307.61,11111111.11
2331,-39.85,-93.54,-39.85
2332,-21.02,-659.82,-21.02
2333,4.11,11111111.11,4.11
2334,-107.8,-2452.56,-107.8
2335,1254789.63,11111111.11,11111111.11
2336,52.54,-229.36,52.54
2337,-24.67,11111111.11,-24.67
2338,-233.66,11111111.11,-233.66
2339,-0.97,20.35,-0.97
2340,-44.51,-34.99,-44.51
2341,103.89,46.13,103.89
2342,-17.15,-12.24,-17.15
2343,-60.94,-58.89,-60.94
2344,-151.88,-140.98,-151.88
2345,1254789.63,11111111.11,11111111.11
2346,37.07,36.38,37.07
2347,-22.31,11111111.11,-22.31
2348,0.0,0.0,0.0
2349,16.07,16.24,16.07
2350,-15.46,-14.15,-15.46
2351,-24.8,-15.15,-24.8
2352,11.08,-5.02,11.08
2353,-24.27,-21.27,-24.27
2354,-23.55,-19.45,-23.55
2355,6.52,-2.28,6.52
2356,24.05,15.42,24.05
2357,9.59,11111111.11,9.59
2358,1254789.63,1254789.63,0.0
2359,-0.49,-0.49,0.0
2360,9.16,11111111.11,0.0
2361,1254789.63,1254789.63,1254789.63
2362,47.93,55.41,47.93
2363,18.26,12.68,18.26
2364,-95.19,-100.82,-95.19
2365,182.1,11111111.11,182.1
2366,-0.3,11111111.11,-0.3
2367,1254789.63,1254789.63,1254789.63
2368,614.71,612.28,614.71
2369,3.75,11111111.11,3.75
2370,-22.09,-22.09,0.0
2371,10.66,10.66,0.0
2372,3.33,3.33,0.0
2373,-4.92,1.38,-4.92
2374,47.57,51.25,47.57
2375,48.81,43.35,48.81
2376,12.0,5.67,12.0
2377,5366.21,11.25,8.88
2378,29.0,11111111.11,29.0
2379,-65.99,-65.99,0.0
2380,-41.46,68.96,-41.46
2381,33.89,45.05,33.89
2382,-126.6,-106.14,-126.6
2383,1254789.63,11111111.11,11111111.11
2384,0.0,11111111.11,0.0
2385,-15.97,-15.97,0.0
2386,-370.67,-370.67,0.0
2387,0.0,11111111.11,0.0
2388,-12.64,-12.64,0.0
2389,36.07,-12.91,36.07
2390,8.93,8.93,0.0
2391,38.47,38.47,0.0
2392,-45.4,-45.4,0.0
2393,-794.16,-794.16,0.0
2394,0.0,11111111.11,0.0
2395,-42.15,70.46,-42.15
2396,82.54,11111111.11,208.16
2397,-270.42,-270.42,11111111.11
2398,1254789.63,11111111.11,11111111.11
2399,25.31,2.15,25.31
2400,-53.2,-45.03,-53.2
2401,-87.82,-87.82,0.0
2402,769.09,769.09,0.0
2403,-162.63,-162.63,0.0
2404,0.0,11111111.11,0.0
2405,1254789.63,11111111.11,11111111.11
2406,0.0,0.0,0.0
2407,0.0,11111111.11,0.0
2408,5.71,10.88,5.71
2409,-65.18,-59.39,-65.18
2410,-0.24,-19.24,-0.24
2411,92.51,90.77,92.51
2412,95.85,96.31,95.85
2413,-30.13,-27.38,-30.13
2414,24.42,32.51,24.42
2415,-149.91,-143.52,-149.91
2416,1254789.63,11111111.11,11111111.11
2417,16.03,1254789.63,0.0
2418,1254789.63,11111111.11,11111111.11
2419,17.26,29.34,17.26
2420,-11.11,-6.29,-11.11
2421,43.78,41.06,43.78
2422,-13.93,-12.22,-13.93
2423,15.83,13.01,15.83
2424,-11.99,-16.79,-11.99
2425,7.04,9.93,7.04
2426,-10.83,-11.06,-10.83
2427,-24.59,11111111.11,-24.59
2428,-228.45,-228.45,0.0
2429,0.0,11111111.11,0.0
2430,0.0,11111111.11,0.0
2431,41.26,41.26,0.0
2432,-0.74,-0.74,0.0
2433,-157.74,-157.74,0.0
2434,0.0,11111111.11,0.0
2435,0.0,11111111.11,0.0
2436,74.4,11111111.11,0.0
2437,-17.72,-17.88,-17.72
2438,35.62,36.16,35.62
2439,-23.8,-24.11,-23.8
2440,-17.61,-17.56,-17.61
2441,-24.18,-26.01,-24.18
2442,17.49,15.16,17.49
2443,-6.79,-13.1,-6.79
2444,13.31,14.07,13.31
2445,16.41,11111111.11,16.41
2446,-19.55,1254789.63,0.0
2447,12.22,12.22,0.0
2448,-30.89,-30.89,0.0
2449,138.33,138.33,0.0
2450,25.58,25.58,0.0
2451,15.44,15.7,15.44
2452,22.1,21.99,22.1
2453,44.6,11111111.11,44.6
2454,-25.59,-48.88,-25.59
2455,-37.02,-87.2,-37.02
2456,74.34,340.23,74.34
2457,-19.8,-12.26,-19.8
2458,49.84,-18.26,49.84
2459,104.7,169.4,104.7
2460,51.92,64.88,51.92
2461,-34.51,-6.42,-34.51
2462,36.71,11111111.11,36.71
2463,-44.31,-44.31,0.0
2464,-5.22,-5.22,0.0
2465,-90.94,-90.94,0.0
2466,-654.87,-654.87,0.0
2467,0.0,11111111.11,0.0
2468,105.96,105.96,0.0
2469,8.1,8.1,0.0
2470,-48.35,-48.35,0.0
2471,81.12,11111111.11,0.0
2472,0.0,0.0,0.0
2473,0.0,11111111.11,0.0
2474,-5.89,-20.93,-5.89
2475,15.54,201.09,15.54
2476,20.79,38.48,20.79
2477,-9.94,0.37,-9.94
2478,-37.69,-37.59,-37.69
2479,-58.66,-36.92,-58.66
2480,5.21,11111111.11,5.21
2481,1.43,-29.84,1.43
2482,83.38,127.0,83.38
2483,-26.44,-41.97,-26.44
2484,16.39,-73.95,16.39
2485,-38.87,11.29,-38.87
2486,40.89,-379.7,40.89
2487,-55.93,11111111.11,-55.93
2488,601.26,11111111.11,601.26
2489,-15.02,11111111.11,-15.02
2490,-20.96,-25.06,-20.96
2491,-63.6,-61.59,-63.6
2492,260.85,-47.32,260.85
2493,33.13,336.62,33.13
2494,-11.97,-86.3,-11.97
2495,53.53,255.13,53.53
2496,-10.02,-56.23,-10.02
2497,-69.92,-248.28,-69.92
2498,44.92,11111111.11,44.92
2499,1254789.63,1254789.63,1254789.63
2500,1254789.63,11111111.11,11111111.11
2501,28.79,73.16,28.79
2502,78.24,57.15,78.24
2503,103.56,59.27,103.56
2504,94.37,93.92,94.37
2505,-39.67,-53.06,-39.67
2506,9.09,13.54,9.09
2507,-15.89,11111111.11,-15.89
2508,2.93,1254789.63,1254789.63
2509,-29.74,-28.35,-29.74
2510,11.21,11111111.11,11.21
2511,4.15,1254789.63,0.0
2512,-17.92,-17.92,0.0
2513,18.77,11111111.11,0.0
2514,-28.39,205.42,-28.39
2515,-44.81,-88.31,-44.81
2516,-87.56,45.79,-87.56
2517,2480.06,310.63,2480.06
2518,67.33,-71.75,67.33
2519,32.13,249.26,32.13
2520,-29.92,-13.14,-29.92
2521,40.1,6.9,40.1
2522,-42.67,11111111.11,-42.67
2523,0.0,11111111.11,0.0
2524,-11.31,-11.12,-11.31
2525,-40.76,-38.41,-40.76
2526,-236.65,-242.57,-236.65
2527,1254789.63,11111111.11,11111111.11
2528,1254789.63,11111111.11,11111111.11
2529,-305.79,-376.72,-305.79
2530,1254789.63,11111111.11,11111111.11
2531,398.68,11111111.11,398.68
2532,33.8,1254789.63,0.0
2533,-10.55,-10.55,0.0
2534,-24.02,-24.02,0.0
2535,-14.71,-14.71,0.0
2536,17.39,17.39,0.0
2537,-14.82,-14.82,0.0
2538,-21.21,-21.21,0.0
2539,4.69,4.69,0.0
2540,-17.86,11111111.11,0.0
2541,4.23,21.69,4.23
2542,14.59,-54.7,14.59
2543,43.66,34.13,43.66
2544,7.75,30.32,7.75
2545,-21.35,-9.39,-21.35
2546,-9.95,-56.77,-9.95
2547,-57.2,-464.66,-57.2
2548,313.58,11111111.11,313.58
2549,16.97,11111111.11,16.97
2550,180.46,180.46,0.0
2551,-13.06,-13.06,0.0
2552,37.33,37.33,0.0
2553,-35.66,-35.66,0.0
2554,-82.15,-82.15,0.0
2555,439.18,439.18,0.0
2556,3.44,3.44,0.0
2557,15.58,15.58,0.0
2558,-24.56,11111111.11,0.0
2559,-17.87,-17.87,0.0
2560,82.35,82.35,0.0
2561,-76.23,-76.23,0.0
2562,58.16,58.16,0.0
2563,237.87,237.87,0.0
2564,-98.06,-98.06,0.0
2565,4029.05,4029.08,0.0
2566,17.13,17.13,0.0
2567,19.45,11111111.11,0.0
2568,2.75,1254789.63,0.0
2569,-76.78,-76.78,0.0
2570,-71.11,-71.11,0.0
2571,-4.21,11111111.11,0.0
2572,-101.47,-75.61,-101.47
2573,304.91,304.91,11111111.11
2574,-20.13,-81.32,-20.13
2575,1.3,-63.55,1.3
2576,-27.83,27.39,-27.83
2577,-0.21,43.6,-0.21
2578,13.98,184.06,13.98
2579,-79.43,-66.71,-79.43
2580,1081.41,11111111.11,1081.41
2581,17.13,72.79,17.13
2582,-49.41,-301.12,-49.41
2583,14.64,11111111.11,14.64
2584,-127.86,11111111.11,-127.86
2585,1254789.63,11111111.11,11111111.11
2586,-95.92,-125.83,-95.92
2587,-836.29,11111111.11,-836.29
2588,1254789.63,11111111.11,11111111.11
2589,-49.13,11111111.11,-49.13
2590,24.2,17.16,24.2
2591,-14.52,-23.51,-14.52
2592,22.21,28.91,22.21
2593,-47.56,-60.84,-47.56
2594,223.65,196.15,223.65
2595,-32.02,-1.45,-32.02
2596,0.91,2.54,0.91
2597,34.68,-10.64,34.68
2598,3.92,11111111.11,3.92
2599,-788.53,-408.9,-788.53
2600,1254789.63,11111111.11,11111111.11
2601,-115.53,-64.63,-115.53
2602,349.31,349.31,11111111.11
2603,-27.61,-24.89,-27.61
2604,46.02,37.32,46.02
2605,8.48,-9.45,8.48
2606,-99.0,-118.66,-99.0
2607,6348.81,11111111.11,6348.82
2608,152.46,126.51,152.46
2609,-122.14,-98.43,-122.14
2610,6063.45,6063.45,11111111.11
2611,-187.29,-168.42,-187.29
2612,1254789.63,11111111.11,11111111.11
2613,1254789.63,11111111.11,11111111.11
2614,-102.54,-98.7,-102.54
2615,-3614.5,-3614.5,11111111.11
2616,1254789.63,11111111.11,11111111.11
2617,51.49,51.49,0.0
2618,80.71,80.71,0.0
2619,-57.88,-57.88,0.0
2620,-83.84,-83.84,0.0
2621,-265.85,-89.4,-265.85
2622,-7698.11,-7698.11,11111111.11
2623,1254789.63,11111111.11,11111111.11
2624,1254789.63,11111111.11,11111111.11
2625,-222.99,11111111.11,-222.99
2626,19.13,4.77,19.13
2627,-55.79,54.62,-55.79
2628,204.07,-44.33,204.07
2629,247.79,124.18,247.79
2630,24.32,-55.39,24.32
2631,145.15,-132.58,145.15
2632,68.28,11111111.11,68.28
2633,44.23,4687.79,44.23
2634,3.74,11111111.11,3.74
2635,1254789.63,11111111.11,11111111.11
2636,1254789.63,11111111.11,11111111.11
2637,1254789.63,11111111.11,11111111.11
2638,35.71,159.66,35.71
2639,61.32,44.84,61.32
2640,107.78,195.17,107.78
2641,-129.09,-94.9,-129.09
2642,-2717.66,-2717.66,0.0
2643,1254789.63,11111111.11,11111111.11
2644,-3.62,1254789.63,1254789.63
2645,-25.02,-15.65,-25.02
2646,46.46,43.74,46.46
2647,-25.6,-34.47,-25.6
2648,74.45,117.9,74.45
2649,-9.63,10.55,-9.63
2650,18.73,0.73,18.73
2651,30.98,-20.72,30.98
2652,5.27,11111111.11,5.27
2653,-263.39,-263.39,0.0
2654,0.0,11111111.11,0.0
2655,0.0,11111111.11,0.0
2656,0.0,11111111.11,0.0
2657,0.0,11111111.11,0.0
2658,-4961.54,-4961.54,0.0
2659,1254789.63,11111111.11,11111111.11
2660,1254789.63,11111111.11,11111111.11
2661,-67.84,11111111.11,-67.84
2662,-98.52,-145.88,-98.52
2663,4696.58,11111111.11,4696.59
2664,22.95,11111111.11,22.95
2665,153.97,11111111.11,153.97
2666,-12.66,-38.82,-12.66
2667,-51.65,-149.55,-51.65
2668,-96.52,11111111.11,-96.52
2669,2694.77,-58.2,2694.78
2670,-98.2,11111111.11,-98.2
2671,55.29,55.29,0.0
2672,49.23,49.23,0.0
2673,-22.97,-22.97,0.0
2674,-36.86,-37.07,-36.86
2675,-34.91,-25.47,-34.91
2676,23.74,6.19,23.74
2677,-46.79,-54.54,-46.79
2678,51.55,82.21,51.55
2679,2.83,11111111.11,2.83
2680,12.13,11.87,12.13
2681,12.24,12.25,12.24
2682,144.12,144.12,144.12
2683,9.97,9.96,9.97
2684,15.16,15.16,0.0
2685,8.14,8.14,0.0
2686,-206.84,-206.84,0.0
2687,0.0,11111111.11,0.0
2688,0.0,11111111.11,0.0
2689,356.59,11111111.11,356.59
2690,66.7,1887.92,66.7
2691,-7.44,-39.02,-7.44
2692,20.03,-57.12,20.03
2693,36.23,18.85,36.23
2694,3.27,100.72,3.27
2695,-66.65,-35.74,-66.65
2696,-134.39,-147.37,-134.39
2697,1254789.63,11111111.11,11111111.11
2698,-21.84,-39.09,-21.84
2699,-3.63,-76.71,-3.63
2700,135.5,-24.56,135.5
2701,-33.43,-114.74,-33.43
2702,2.64,11111111.11,2.64
2703,-7.58,16.37,-7.58
2704,-120.31,-8.12,-120.31
2705,-26.76,-26.76,11111111.11
2706,372.56,11111111.11,372.56
2707,1254789.63,1254789.63,1254789.63
2708,96.52,11111111.11,96.52
2709,-8.98,-33.31,-8.98
2710,-111.3,-153.67,-111.3
2711,1254789.63,11111111.11,11111111.11
2712,96.35,11111111.11,96.35
2713,20.62,1254789.63,1254789.63
2714,-6.56,-19.03,-6.56
2715,-22.03,-36.42,-22.03
2716,49.86,35.16,49.86
2717,-73.01,-56.11,-73.01
2718,58.59,88.71,58.59
2719,-1.29,-34.03,-1.29
2720,-120.96,-169.17,-120.96
2721,1254789.63,11111111.11,11111111.11
2722,1254789.63,11111111.11,11111111.11
2723,294.87,152.51,294.87
2724,-671.36,-544.34,-671.36
2725,1254789.63,11111111.11,11111111.11
2726,1254789.63,11111111.11,11111111.11
2727,1254789.63,11111111.11,11111111.11
2728,-641.23,-641.23,11111111.11
2729,1254789.63,11111111.11,11111111.11
2730,1254789.63,11111111.11,11111111.11
2731,1254789.63,11111111.11,11111111.11
2732,1254789.63,11111111.11,11111111.11
2733,46.59,26.45,46.59
2734,67.49,65.72,67.49
2735,195.44,100.83,195.44
2736,-36.04,-42.79,-36.04
2737,-33.89,-3.11,-33.89
2738,37.29,-43.17,37.29
2739,-152.81,11111111.11,-152.81
2740,-25.65,-25.65,0.0
2741,223.5,223.5,0.0
2742,-78.12,-78.12,0.0
2743,-49.26,-49.26,0.0
2744,-0.31,-0.31,0.0
2745,-414.94,-414.94,0.0
2746,0.0,11111111.11,0.0
2747,0.0,11111111.11,0.0
2748,0.0,11111111.11,0.0
2749,-60.5,-26.23,-60.5
2750,-15.15,-52.49,-15.15
2751,-165.01,-37.72,-165.01
2752,7.14,7.14,11111111.11
2753,-262.45,-321.1,-262.45
2754,1254789.63,11111111.11,11111111.11
2755,1.66,6.43,1.66
2756,-33.07,-34.02,-33.07
2757,-7.27,11111111.11,-7.27
2758,61.04,8.02,61.04
2759,17.23,6.74,17.23
2760,128.64,173.8,128.64
2761,-22.96,3.51,-22.96
2762,-18.83,-55.21,-18.83
2763,-27.46,-87.63,-27.46
2764,-40.39,-10.27,-40.39
2765,-43.48,-1374.02,-43.48
2766,231.06,11111111.11,231.06
2767,19.08,1254789.63,1254789.63
2768,-104.44,-95.37,-104.44
2769,531.19,531.19,11111111.11
2770,-4.86,-4.86,0.0
2771,126.57,126.57,0.0
2772,-79.04,11111111.11,0.0
2773,-26.83,1254789.63,1254789.63
2774,106.59,244.36,106.59
2775,47.54,11111111.11,47.54
2776,0.0,0.0,0.0
2777,0.0,11111111.11,0.0
2778,37.34,79.24,37.34
2779,23.44,-12.15,23.44
2780,-21.11,-85.69,-21.11
2781,-21.69,-59.29,-21.69
2782,-162.56,-1756.15,-162.56
2783,1254789.63,11111111.11,11111111.11
2784,1254789.63,11111111.11,11111111.11
2785,36.21,1254789.63,1254789.63
2786,1.63,-0.88,1.63
2787,-89.99,11111111.11,-89.99
2788,-250.21,-250.21,0.0
2789,0.0,11111111.11,0.0
2790,180.51,180.51,0.0
2791,123.67,123.67,0.0
2792,12.72,12.72,0.0
2793,125.98,125.98,0.0
2794,15.24,15.24,0.0
2795,-36.77,-36.77,0.0
2796,-63.14,11111111.11,0.0
2797,5.43,0.06,5.43
2798,-46.39,-78.73,-46.39
2799,74.38,254.23,74.38
2800,15.79,38.0,15.79
2801,16.15,12.42,16.15
2802,18.56,-0.73,18.56
2803,-7.05,-24.8,-7.05
2804,5.42,12.82,5.42
2805,20.6,11111111.11,20.6
2806,181.34,269.24,181.34
2807,-49.56,-68.08,-49.56
2808,162.91,10.12,162.91
2809,115.37,271.98,115.37
2810,-14.67,7.9,-14.67
2811,137.67,91.64,137.67
2812,7.02,53.43,7.02
2813,-5.73,-15.1,-5.73
2814,42.33,11111111.11,42.33
2815,101.93,109.72,101.93
2816,-77.82,-78.61,-77.82
2817,-11.5,-15.6,-11.5
2818,-10.88,4.84,-10.88
2819,-45.75,-33.32,-45.75
2820,60.88,22.57,60.88
2821,57.02,36.9,57.02
2822,-24.72,-28.63,-24.72
2823,53.9,11111111.11,53.9
2824,97.06,117.25,97.06
2825,-143.79,-96.01,-143.79
2826,181.32,181.32,11111111.11
2827,-44.8,182.15,-44.8
2828,367.17,126.82,367.17
2829,20.24,15.18,20.24
2830,-82.32,-128.91,-82.32
2831,-390.29,11111111.11,-390.29
2832,1254789.63,11111111.11,11111111.11
2833,1254789.63,1254789.63,1254789.63
2834,-41.58,-41.44,-41.58
2835,34.57,11111111.11,34.57
2836,0.0,1254789.63,0.0
2837,37.37,37.37,0.0
2838,9.81,9.81,0.0
2839,-5.41,-4.43,-5.41
2840,4.49,2.65,4.49
2841,51.76,13.05,51.76
2842,29.34,-19.09,29.34
2843,-36.41,-8.82,-36.41
