,회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원),0,1
9467,광동제약(주),9290,Dec-11,245308703,249517363,277.11,2145.66
9468,광동제약(주),9290,Dec-12,261720295,267270348,6.69,7.11
9469,광동제약(주),9290,Dec-13,284701761,290822186,8.78,8.81
9470,광동제약(주),9290,Dec-14,307372980,314395912,7.96,8.11
9471,광동제약(주),9290,Dec-15,342612655,377727718,11.46,20.14
9472,광동제약(주),9290,Dec-16,366560935,399679189,6.99,5.81
9473,광동제약(주),9290,Dec-17,384746299,416301202,4.96,4.16
9474,광동제약(주),9290,Dec-18,398766553,430838604,3.64,3.49
9475,광동제약(주),9290,Dec-19,420976522,447457200,5.57,3.86
9476,광전자(주),17900,Dec-11,230206783,227426650,-45.32,-49.17
9477,광전자(주),17900,Dec-12,215803445,209308625,-6.26,-7.97
9478,광전자(주),17900,Dec-13,211569405,209021286,-1.96,-0.14
9479,광전자(주),17900,Dec-14,220201525,221666180,4.08,6.05
9480,광전자(주),17900,Dec-15,203249218,203212884,-7.7,-8.32
9481,광전자(주),17900,Dec-16,203275162,203311673,0.01,0.05
9482,광전자(주),17900,Dec-17,205452089,206148995,1.07,1.4
9483,광전자(주),17900,Dec-18,224321988,224399899,9.18,8.85
9484,광전자(주),17900,Dec-19,220748193,222416088,-1.59,-0.88
9485,광진실업(주),26910,Dec-11,28586046,11111111.11,-87.05,-95
9486,광진실업(주),26910,Dec-12,28837092,11111111.11,0.88,
9487,광진실업(주),26910,Dec-13,28099023,11111111.11,-2.56,
9488,광진실업(주),26910,Dec-14,28285526,11111111.11,0.66,
9489,광진실업(주),26910,Dec-15,28634142,11111111.11,1.23,
9490,광진실업(주),26910,Dec-16,28473768,11111111.11,-0.56,
9491,광진실업(주),26910,Dec-17,28979583,11111111.11,1.78,
9492,광진실업(주),26910,Dec-18,29139015,11111111.11,0.55,
9493,광진실업(주),26910,Dec-19,28078355,11111111.11,-3.64,
9494,국도화학(주),7690,Dec-11,295561578,315507469,952.63,2739.57
9495,국도화학(주),7690,Dec-12,317284554,336831414,7.35,6.76
9496,국도화학(주),7690,Dec-13,339378211,362735131,6.96,7.69
9497,국도화학(주),7690,Dec-14,348764973,379074201,2.77,4.5
9498,국도화학(주),7690,Dec-15,394438973,430715016,13.1,13.62
9499,국도화학(주),7690,Dec-16,406704804,445848506,3.11,3.51
9500,국도화학(주),7690,Dec-17,424852275,467880576,4.46,4.94
9501,국도화학(주),7690,Dec-18,445036050,499645831,4.75,6.79
9502,국도화학(주),7690,Dec-19,468653548,528159841,5.31,5.71
9503,국일신동(주),60480,Dec-14,38119861,11111111.11,-91.87,-97.9
9504,국일신동(주),60480,Dec-15,38569996,11111111.11,1.18,
9505,국일신동(주),60480,Dec-16,38426436,11111111.11,-0.37,
9506,국일신동(주),60480,Dec-17,41090238,11111111.11,6.93,
9507,국일신동(주),60480,Dec-18,41203632,11111111.11,0.28,
9508,국일신동(주),60480,Dec-19,47338032,11111111.11,14.89,
9509,국일제지(주),78130,Dec-11,37112078,47442723,-21.6,326.98
9510,국일제지(주),78130,Dec-12,31195200,39028979,-15.94,-17.73
9511,국일제지(주),78130,Dec-13,32255491,37281427,3.4,-4.48
9512,국일제지(주),78130,Dec-14,31013899,30756704,-3.85,-17.5
9513,국일제지(주),78130,Dec-15,50220698,11111111.11,61.93,-63.87
9514,국일제지(주),78130,Dec-16,55223000,11111111.11,9.96,
9515,국일제지(주),78130,Dec-17,57715544,11111111.11,4.51,
9516,국일제지(주),78130,Dec-18,55729729,11111111.11,-3.44,
9517,국일제지(주),78130,Dec-19,43994455,43996046,-21.06,
9518,국제약품(주),2720,Mar-11,73514422,73872229,67.1,67.91
9519,국제약품(주),2720,Dec-12,54884984,55352388,-25.34,-25.07
9520,국제약품(주),2720,Dec-13,58867900,58328922,7.26,5.38
9521,국제약품(주),2720,Dec-14,50809168,50853063,-13.69,-12.82
9522,국제약품(주),2720,Dec-15,68053723,68458879,33.94,34.62
9523,국제약품(주),2720,Dec-16,67345505,67519224,-1.04,-1.37
9524,국제약품(주),2720,Dec-17,67276822,67778304,-0.1,0.38
9525,국제약품(주),2720,Dec-18,67712088,68698153,0.65,1.36
9526,국제약품(주),2720,Dec-19,59742662,60953953,-11.77,-11.27
9527,그랜드코리아레저(주),114090,Dec-11,221318869,11111111.11,270.45,-81.77
9528,그랜드코리아레저(주),114090,Dec-12,331431251,11111111.11,49.75,
9529,그랜드코리아레저(주),114090,Dec-13,395536495,11111111.11,19.34,
9530,그랜드코리아레저(주),114090,Dec-14,431411913,11111111.11,9.07,
9531,그랜드코리아레저(주),114090,Dec-15,456239880,11111111.11,5.76,
9532,그랜드코리아레저(주),114090,Dec-16,518726390,11111111.11,13.7,
9533,그랜드코리아레저(주),114090,Dec-17,532052448,11111111.11,2.57,
9534,그랜드코리아레저(주),114090,Dec-18,562024001,562086555,5.63,
9535,그랜드코리아레저(주),114090,Dec-19,584954011,585172372,4.08,4.11
9536,그레이트리치과기유한공사,900290,Jun-16,11111111.11,168914664,-98.1,-71.13
9537,그레이트리치과기유한공사,900290,Jun-17,11111111.11,291526037,,72.59
9538,그레이트리치과기유한공사,900290,Jun-18,11111111.11,342505936,,17.49
9539,그레이트리치과기유한공사,900290,Jun-19,11111111.11,507106657,,48.06
9540,그린케미칼(주),83420,Dec-11,90252133,11111111.11,712.27,-97.81
9541,그린케미칼(주),83420,Dec-12,98559437,11111111.11,9.2,
9542,그린케미칼(주),83420,Dec-13,106214115,11111111.11,7.77,
9543,그린케미칼(주),83420,Dec-14,115821491,11111111.11,9.05,
9544,그린케미칼(주),83420,Dec-15,115937049,11111111.11,0.1,
9545,그린케미칼(주),83420,Dec-16,115501770,11111111.11,-0.38,
9546,그린케미칼(주),83420,Dec-17,109741658,11111111.11,-4.99,
9547,그린케미칼(주),83420,Dec-18,107239350,11111111.11,-2.28,
9548,그린케미칼(주),83420,Dec-19,108493854,11111111.11,1.17,
9549,극동유화(주),14530,Dec-11,92620361,11111111.11,-14.63,0
9550,극동유화(주),14530,Dec-12,103313033,11111111.11,11.54,
9551,극동유화(주),14530,Dec-13,113519445,11111111.11,9.88,
9552,극동유화(주),14530,Dec-14,117961627,119668332,3.91,
9553,극동유화(주),14530,Dec-15,129767925,130516205,10.01,9.06
9554,극동유화(주),14530,Dec-16,140260083,139880976,8.09,7.18
9555,극동유화(주),14530,Dec-17,147759692,148390946,5.35,6.08
9556,극동유화(주),14530,Dec-18,156832696,159930221,6.14,7.78
9557,극동유화(주),14530,Dec-19,164528079,169282719,4.91,5.85
9558,글로벌에스엠테크리미티드,900070,Dec-11,11111111.11,87858721,-93.25,-48.1
9559,글로벌에스엠테크리미티드,900070,Dec-12,11111111.11,81688766,,-7.02
9560,글로벌에스엠테크리미티드,900070,Dec-13,11111111.11,82725582,,1.27
9561,글로벌에스엠테크리미티드,900070,Dec-14,11111111.11,79927866,,-3.38
9562,글로벌에스엠테크리미티드,900070,Dec-15,11111111.11,87174538,,9.07
9563,글로벌에스엠테크리미티드,900070,Dec-16,11111111.11,92939840,,6.61
9564,글로벌에스엠테크리미티드,900070,Dec-17,11111111.11,91584288,,-1.46
9565,글로벌에스엠테크리미티드,900070,Dec-18,11111111.11,89479264,,-2.3
9566,글로벌에스엠테크리미티드,900070,Dec-19,11111111.11,93092820,,4.04
9567,글로벌텍스프리(주),204620,Dec-14,11111111.11,11111111.11,0,-88.06
9568,글로벌텍스프리(주),204620,Dec-15,11111111.11,11111111.11,,
9569,글로벌텍스프리(주),204620,Dec-16,11111111.11,11111111.11,,
9570,글로벌텍스프리(주),204620,Dec-17,68498334,64041953,,
9571,글로벌텍스프리(주),204620,Dec-18,77000947,73914922,12.41,15.42
9572,글로벌텍스프리(주),204620,Dec-19,78399669,72902531,1.82,-1.37
9573,글로본(주),19660,Mar-11,11111111.11,11111111.11,-85.83,-84.76
9574,글로본(주),19660,Mar-12,11111111.11,11111111.11,,
9575,글로본(주),19660,Mar-13,11111111.11,11111111.11,,
9576,글로본(주),19660,Mar-14,11111111.11,11111111.11,,
9577,글로본(주),19660,Mar-15,11111111.11,11111111.11,,
9578,글로본(주),19660,Mar-16,11111111.11,11111111.11,,
9579,글로본(주),19660,Dec-17,23949540,11111111.11,,
9580,글로본(주),19660,Dec-18,28008748,11111111.11,16.95,
9581,글로본(주),19660,Dec-19,20766735,11111111.11,-25.86,
9582,금강공업(주),14280,Dec-11,174333930,192841072,739.49,1635.57
9583,금강공업(주),14280,Dec-12,183963262,202150447,5.52,4.83
9584,금강공업(주),14280,Dec-13,191731043,257339628,4.22,27.3
9585,금강공업(주),14280,Dec-14,201691005,274606804,5.19,6.71
9586,금강공업(주),14280,Dec-15,210390810,269957869,4.31,-1.69
9587,금강공업(주),14280,Dec-16,238178561,304798428,13.21,12.91
9588,금강공업(주),14280,Dec-17,256707929,331106549,7.78,8.63
9589,금강공업(주),14280,Dec-18,265248419,354235315,3.33,6.99
9590,금강공업(주),14280,Dec-19,257126971,345941608,-3.06,-2.34
9591,금강철강(주),53260,Dec-11,84030125,82945701,-67.32,-76.02
9592,금강철강(주),53260,Dec-12,90609580,90698417,7.83,9.35
9593,금강철강(주),53260,Dec-13,95299892,95973215,5.18,5.82
9594,금강철강(주),53260,Dec-14,99415357,99911939,4.32,4.1
9595,금강철강(주),53260,Dec-15,103730367,104704227,4.34,4.8
9596,금강철강(주),53260,Dec-16,108152968,108918749,4.26,4.03
9597,금강철강(주),53260,Dec-17,106739862,107467707,-1.31,-1.33
9598,금강철강(주),53260,Dec-18,107392346,109046913,0.61,1.47
9599,금강철강(주),53260,Dec-19,108501637,110072771,1.03,0.94
9600,금호건설(주),2990,Dec-11,-198515259,121155781,-282.96,10.07
9601,금호건설(주),2990,Dec-12,-18462490,14520651,-90.7,-88.01
9602,금호건설(주),2990,Dec-13,107894174,153166685,-684.4,954.82
9603,금호건설(주),2990,Dec-14,199507624,300902829,84.91,96.45
9604,금호건설(주),2990,Dec-15,202630155,290170399,1.57,-3.57
9605,금호건설(주),2990,Dec-16,320110028,311258016,57.98,7.27
9606,금호건설(주),2990,Dec-17,312011580,392692827,-2.53,26.16
9607,금호건설(주),2990,Dec-18,347951835,356297250,11.52,-9.27
9608,금호건설(주),2990,Dec-19,375764590,376492604,7.99,5.67
9609,금호석유화학(주),11780,Dec-11,1206578278,1557077504,221.1,313.57
9610,금호석유화학(주),11780,Dec-12,1264491134,1658351955,4.8,6.5
9611,금호석유화학(주),11780,Dec-13,1164995525,1559758926,-7.87,-5.95
9612,금호석유화학(주),11780,Dec-14,1233428390,1641582073,5.87,5.25
9613,금호석유화학(주),11780,Dec-15,1207714988,1663749145,-2.08,1.35
9614,금호석유화학(주),11780,Dec-16,1236365039,1727900732,2.37,3.86
9615,금호석유화학(주),11780,Dec-17,1381515451,1956803041,11.74,13.25
9616,금호석유화학(주),11780,Dec-18,1517846913,2348147098,9.87,20
9617,금호석유화학(주),11780,Dec-19,1764804106,2629571508,16.27,11.98
9618,금호전기(주),1210,Dec-11,268925968,270118195,-84.76,-89.73
9619,금호전기(주),1210,Dec-12,227563168,216259574,-15.38,-19.94
9620,금호전기(주),1210,Dec-13,196857367,185936980,-13.49,-14.02
9621,금호전기(주),1210,Dec-14,195016370,194634133,-0.94,4.68
9622,금호전기(주),1210,Dec-15,176547147,181001766,-9.47,-7
9623,금호전기(주),1210,Dec-16,157648427,160139275,-10.7,-11.53
9624,금호전기(주),1210,Dec-17,135480886,138262018,-14.06,-13.66
9625,금호전기(주),1210,Dec-18,39397153,34692433,-70.92,-74.91
9626,금호전기(주),1210,Dec-19,9393619,16852180,-76.16,-51.42
9627,금호타이어(주),73240,Dec-11,694253994,569500143,7290.7,3279.39
9628,금호타이어(주),73240,Dec-12,1062555438,930124108,53.05,63.32
9629,금호타이어(주),73240,Dec-13,1237831370,1138200532,16.5,22.37
9630,금호타이어(주),73240,Dec-14,1414869809,1325992579,14.3,16.5
9631,금호타이어(주),73240,Dec-15,1365531765,1260796338,-3.49,-4.92
9632,금호타이어(주),73240,Dec-16,1383686546,1214083550,1.33,-3.71
9633,금호타이어(주),73240,Dec-17,1141919330,929048662,-17.47,-23.48
9634,금호타이어(주),73240,Dec-18,1198117956,1341733409,4.92,44.42
9635,금호타이어(주),73240,Dec-19,1167998508,1292634168,-2.51,-3.66
9636,기신정기(주),92440,Mar-11,176377061,186965294,-84.9,-85.54
9637,기신정기(주),92440,Mar-12,187918923,192951140,6.54,3.2
9638,기신정기(주),92440,Mar-13,193346138,201766026,2.89,4.57
9639,기신정기(주),92440,Mar-14,209440178,216354532,8.32,7.23
9640,기신정기(주),92440,Mar-15,222112774,228829934,6.05,5.77
9641,기신정기(주),92440,Mar-16,227714561,227924787,2.52,-0.4
9642,기신정기(주),92440,Mar-17,225658407,222574855,-0.9,-2.35
9643,기신정기(주),92440,Mar-18,229862837,228244044,1.86,2.55
9644,기신정기(주),92440,Mar-19,238697526,233642729,3.84,2.37
9645,기아(주),270,Dec-11,13052330000,13509710000,5368.15,5682.21
9646,기아(주),270,Dec-12,14932983000,16848062000,14.41,24.71
9647,기아(주),270,Dec-13,17235062000,20254795000,15.42,20.22
9648,기아(주),270,Dec-14,18368703000,22483865000,6.58,11.01
9649,기아(주),270,Dec-15,20000727000,24204031000,8.88,7.65
9650,기아(주),270,Dec-16,21620121000,26579424000,8.1,9.81
9651,기아(주),270,Dec-17,22137324000,26861177000,2.39,1.06
9652,기아(주),270,Dec-18,21997690000,27243464000,-0.63,1.42
9653,기아(주),270,Dec-19,23150218000,28978138000,5.24,6.37
9654,깨끗한나라(주),4540,Dec-11,104598079,104662409,-99.55,-99.64
9655,깨끗한나라(주),4540,Dec-12,116253349,116760874,11.14,11.56
9656,깨끗한나라(주),4540,Dec-13,178060479,178356097,53.17,52.75
9657,깨끗한나라(주),4540,Dec-14,179973281,180539191,1.07,1.22
9658,깨끗한나라(주),4540,Dec-15,199899129,204100093,11.07,13.05
9659,깨끗한나라(주),4540,Dec-16,207333049,210627629,3.72,3.2
9660,깨끗한나라(주),4540,Dec-17,184526107,188121600,-11,-10.69
9661,깨끗한나라(주),4540,Dec-18,164739940,174667553,-10.72,-7.15
9662,깨끗한나라(주),4540,Dec-19,154173398,162444334,-6.41,-7
9663,나노캠텍(주),91970,Dec-11,43515592,43397301,-71.77,-73.28
9664,나노캠텍(주),91970,Dec-12,44568537,44556932,2.42,2.67
9665,나노캠텍(주),91970,Dec-13,49051388,49535828,10.06,11.17
9666,나노캠텍(주),91970,Dec-14,51279432,49548348,4.54,0.03
9667,나노캠텍(주),91970,Dec-15,45450279,41145397,-11.37,-16.96
9668,나노캠텍(주),91970,Dec-16,61941671,63505727,36.28,54.34
9669,나노캠텍(주),91970,Dec-17,53654722,55220515,-13.38,-13.05
9670,나노캠텍(주),91970,Dec-18,65219872,65909070,21.55,19.36
9671,나노캠텍(주),91970,Dec-19,58464275,59198235,-10.36,-10.18
9672,나라엠앤디(주),51490,Dec-11,58959367,67253226,0.85,13.61
9673,나라엠앤디(주),51490,Dec-12,61620362,71012192,4.51,5.59
9674,나라엠앤디(주),51490,Dec-13,61636240,71866350,0.03,1.2
9675,나라엠앤디(주),51490,Dec-14,63773865,73833559,3.47,2.74
9676,나라엠앤디(주),51490,Dec-15,67691891,76569963,6.14,3.71
9677,나라엠앤디(주),51490,Dec-16,70227202,77807215,3.75,1.62
9678,나라엠앤디(주),51490,Dec-17,72261780,78410372,2.9,0.78
9679,나라엠앤디(주),51490,Dec-18,74122353,79893645,2.57,1.89
9680,나라엠앤디(주),51490,Dec-19,73660467,80741037,-0.62,1.06
9681,나무기술(주),242040,Dec-16,11111111.11,11111111.11,-84.92,-86.24
9682,나무기술(주),242040,Dec-17,11111111.11,11111111.11,,
9683,나무기술(주),242040,Dec-18,13932158,13395371,,
9684,나무기술(주),242040,Dec-19,18036512,18080746,29.46,34.98
9685,나이스정보통신(주),36800,Dec-11,45542874,11111111.11,152.5,-38.55
9686,나이스정보통신(주),36800,Dec-12,55018479,11111111.11,20.81,
9687,나이스정보통신(주),36800,Dec-13,76716743,11111111.11,39.44,
9688,나이스정보통신(주),36800,Dec-14,95762588,11111111.11,24.83,
9689,나이스정보통신(주),36800,Dec-15,123961377,11111111.11,29.45,
9690,나이스정보통신(주),36800,Dec-16,152676642,151749034,23.16,
9691,나이스정보통신(주),36800,Dec-17,178655345,180643980,17.02,19.04
9692,나이스정보통신(주),36800,Dec-18,203258708,206123598,13.77,14.1
9693,나이스정보통신(주),36800,Dec-19,222564850,231093265,9.5,12.11
9694,나이스평가정보(주),30190,Dec-11,90066299,91920544,-59.53,-60.22
9695,나이스평가정보(주),30190,Dec-12,97751279,98101082,8.53,6.72
9696,나이스평가정보(주),30190,Dec-13,107483302,107589422,9.96,9.67
9697,나이스평가정보(주),30190,Dec-14,117047194,117714181,8.9,9.41
9698,나이스평가정보(주),30190,Dec-15,132883359,133649664,13.53,13.54
9699,나이스평가정보(주),30190,Dec-16,155327190,155324809,16.89,16.22
9700,나이스평가정보(주),30190,Dec-17,178481276,171539869,14.91,10.44
9701,나이스평가정보(주),30190,Dec-18,204137401,198356572,14.37,15.63
9702,나이스평가정보(주),30190,Dec-19,228825269,224181072,12.09,13.02
9703,남광토건(주),1260,Dec-11,-67167002,-65692576,-129.35,-129.3
9704,남광토건(주),1260,Dec-12,52054274,46934624,-177.5,-171.45
9705,남광토건(주),1260,Dec-13,29205734,28117872,-43.89,-40.09
9706,남광토건(주),1260,Dec-14,-66974806,-65919546,-329.32,-334.44
9707,남광토건(주),1260,Dec-15,39440516,39440516,-158.89,-159.83
9708,남광토건(주),1260,Dec-16,40652218,40652218,3.07,3.07
9709,남광토건(주),1260,Dec-17,43309990,43309990,6.54,6.54
9710,남광토건(주),1260,Dec-18,49112604,49112604,13.4,13.4
9711,남광토건(주),1260,Dec-19,52872926,52872926,7.66,7.66
9712,남양유업(주),3920,Dec-11,818222238,818970287,1447.53,1448.94
9713,남양유업(주),3920,Dec-12,865844586,870835574,5.82,6.33
9714,남양유업(주),3920,Dec-13,822711561,826492143,-4.98,-5.09
9715,남양유업(주),3920,Dec-14,821663349,823933554,-0.13,-0.31
9716,남양유업(주),3920,Dec-15,845155911,849148223,2.86,3.06
9717,남양유업(주),3920,Dec-16,881276553,889290582,4.27,4.73
9718,남양유업(주),3920,Dec-17,886533827,894973258,0.6,0.64
9719,남양유업(주),3920,Dec-18,887494571,888822844,0.11,-0.69
9720,남양유업(주),3920,Dec-19,900007758,912238537,1.41,2.63
9721,남해화학(주),25860,Dec-11,367170340,11111111.11,-59.2,-98.78
9722,남해화학(주),25860,Dec-12,341335180,11111111.11,-7.04,
9723,남해화학(주),25860,Dec-13,354303169,11111111.11,3.8,
9724,남해화학(주),25860,Dec-14,368224414,11111111.11,3.93,
9725,남해화학(주),25860,Dec-15,385615597,11111111.11,4.72,
9726,남해화학(주),25860,Dec-16,397641692,397981503,3.12,
9727,남해화학(주),25860,Dec-17,421201076,421392460,5.92,5.88
9728,남해화학(주),25860,Dec-18,424691070,11111111.11,0.83,-97.36
9729,남해화학(주),25860,Dec-19,433960161,11111111.11,2.18,
9730,남화산업(주),111710,Dec-18,132661895,11111111.11,-69.43,0
9731,남화산업(주),111710,Dec-19,134972279,11111111.11,1.74,
9732,남화토건(주),91590,Dec-12,95956884,111520348,-28.91,903.68
9733,남화토건(주),91590,Dec-13,97341161,116098578,1.44,4.11
9734,남화토건(주),91590,Dec-14,99751911,120907982,2.48,4.14
9735,남화토건(주),91590,Dec-15,98656300,122174301,-1.1,1.05
9736,남화토건(주),91590,Dec-16,101189542,127274742,2.57,4.17
9737,남화토건(주),91590,Dec-17,105033179,134562763,3.8,5.73
9738,남화토건(주),91590,Dec-18,106059981,134256591,0.98,-0.23
9739,남화토건(주),91590,Dec-19,109350880,138678864,3.1,3.29
9740,네이버(주),35420,Dec-11,1595744861,1577862030,1359.29,1037.78
9741,네이버(주),35420,Dec-12,1984916192,1903568275,24.39,20.64
9742,네이버(주),35420,Dec-13,1614627474,1475309016,-18.66,-22.5
9743,네이버(주),35420,Dec-14,1911346446,1797418215,18.38,21.83
9744,네이버(주),35420,Dec-15,2375716335,2269578519,24.3,26.27
9745,네이버(주),35420,Dec-16,2709415904,4129598863,14.05,81.95
9746,네이버(주),35420,Dec-17,3933860625,5305186235,45.19,28.47
9747,네이버(주),35420,Dec-18,4556881844,5949140513,15.84,12.14
9748,네이버(주),35420,Dec-19,5529546873,6503926069,21.34,9.33
9749,넥센타이어(주),2350,Dec-11,559902867,565043169,-89.87,-91.31
9750,넥센타이어(주),2350,Dec-12,674903060,677794569,20.54,19.95
9751,넥센타이어(주),2350,Dec-13,778080175,797000806,15.29,17.59
9752,넥센타이어(주),2350,Dec-14,896286736,933364908,15.19,17.11
9753,넥센타이어(주),2350,Dec-15,991227031,1034045126,10.59,10.79
9754,넥센타이어(주),2350,Dec-16,1133184744,1202749981,14.32,16.32
9755,넥센타이어(주),2350,Dec-17,1279121778,1338933844,12.88,11.32
9756,넥센타이어(주),2350,Dec-18,1402933292,1428184674,9.68,6.67
9757,넥센타이어(주),2350,Dec-19,1543099308,1557904774,9.99,9.08
9758,넷마블(주),251270,Dec-17,4384994870,4465268998,184.17,186.62
9759,넷마블(주),251270,Dec-18,4269128183,4551535691,-2.64,1.93
9760,넷마블(주),251270,Dec-19,4187609529,4648340955,-1.91,2.13
9761,농업회사법인(주)농우바이오,54050,Oct-11,125225646,127136808,-97.01,-97.26
9762,농업회사법인(주)농우바이오,54050,Sep-13,154210065,155188642,23.15,22.06
9763,농업회사법인(주)농우바이오,54050,Sep-14,164373902,164833941,6.59,6.22
9764,농업회사법인(주)농우바이오,54050,Sep-15,174725046,180592234,6.3,9.56
9765,농업회사법인(주)농우바이오,54050,Dec-16,163106969,167880871,-6.65,-7.04
9766,농업회사법인(주)농우바이오,54050,Dec-17,171365493,174668820,5.06,4.04
9767,농업회사법인(주)농우바이오,54050,Dec-18,224151482,228654362,30.8,30.91
9768,농업회사법인(주)농우바이오,54050,Dec-19,224121627,231754792,-0.01,1.36
9769,농업회사법인아시아종묘(주),154030,Sep-18,18773893,18773558,-91.62,-91.9
9770,농업회사법인아시아종묘(주),154030,Sep-19,14600884,14685021,-22.23,-21.78
9771,뉴지랩파마(주),214870,Dec-15,35192972,11111111.11,141.03,-24.34
9772,뉴지랩파마(주),214870,Dec-16,33809930,11111111.11,-3.93,
9773,뉴지랩파마(주),214870,Dec-17,37841680,37841680,11.92,
9774,뉴지랩파마(주),214870,Dec-18,31782797,31793619,-16.01,-15.98
9775,뉴지랩파마(주),214870,Dec-19,69081814,67149587,117.36,111.2
9776,다믈멀티미디어(주),93640,Dec-11,4250733,11111111.11,-93.85,-83.45
9777,다믈멀티미디어(주),93640,Dec-12,5117930,11111111.11,20.4,
9778,다믈멀티미디어(주),93640,Dec-13,5606624,11111111.11,9.55,
9779,다믈멀티미디어(주),93640,Dec-14,6315468,11111111.11,12.64,
9780,다믈멀티미디어(주),93640,Dec-15,7395180,11111111.11,17.1,
9781,다믈멀티미디어(주),93640,Dec-16,8062717,11111111.11,9.03,
9782,다믈멀티미디어(주),93640,Dec-17,4068935,11111111.11,-49.53,
9783,다믈멀티미디어(주),93640,Dec-18,8481247,11111111.11,108.44,
9784,다믈멀티미디어(주),93640,Dec-19,21173072,11111111.11,149.65,
9785,다스코(주),58730,Dec-11,56357674,58809124,166.18,429.28
9786,다스코(주),58730,Dec-12,63365888,11111111.11,12.44,-81.11
9787,다스코(주),58730,Dec-13,70732343,11111111.11,11.63,
9788,다스코(주),58730,Dec-14,76870712,11111111.11,8.68,
9789,다스코(주),58730,Dec-15,84424194,84524194,9.83,
9790,다스코(주),58730,Dec-16,104009492,104009493,23.2,23.05
9791,다스코(주),58730,Dec-17,120807415,120824154,16.15,16.17
9792,다스코(주),58730,Dec-18,126578939,126705922,4.78,4.87
9793,다스코(주),58730,Dec-19,123781508,123317721,-2.21,-2.67
9794,대동금속(주),20400,Dec-11,17352176,11111111.11,-85.98,-90.99
9795,대동금속(주),20400,Dec-12,17416772,11111111.11,0.37,
9796,대동금속(주),20400,Dec-13,17689589,11111111.11,1.57,
9797,대동금속(주),20400,Dec-14,17735879,11111111.11,0.26,
9798,대동금속(주),20400,Dec-15,26960623,11111111.11,52.01,
9799,대동금속(주),20400,Dec-16,26350012,11111111.11,-2.26,
9800,대동금속(주),20400,Dec-17,27610560,11111111.11,4.78,
9801,대동금속(주),20400,Dec-18,33095977,11111111.11,19.87,
9802,대동금속(주),20400,Dec-19,34608874,11111111.11,4.57,
9803,대동기어(주),8830,Dec-11,54152002,11111111.11,56.47,0
9804,대동기어(주),8830,Dec-12,51086945,11111111.11,-5.66,
9805,대동기어(주),8830,Dec-13,50608365,11111111.11,-0.94,
9806,대동기어(주),8830,Dec-14,50394516,11111111.11,-0.42,
9807,대동기어(주),8830,Dec-15,63948658,11111111.11,26.9,
9808,대동기어(주),8830,Dec-16,59833169,11111111.11,-6.44,
9809,대동기어(주),8830,Dec-17,60329171,11111111.11,0.83,
9810,대동기어(주),8830,Dec-18,58945645,11111111.11,-2.29,
9811,대동기어(주),8830,Dec-19,57370819,11111111.11,-2.67,
9812,대동전자(주),8110,Mar-11,105404495,111050074,83.72,899.45
9813,대동전자(주),8110,Mar-12,96642603,109599925,-8.31,-1.31
9814,대동전자(주),8110,Mar-13,94627901,116476106,-2.08,6.27
9815,대동전자(주),8110,Mar-14,92110046,110390894,-2.66,-5.22
9816,대동전자(주),8110,Mar-15,116099592,131606595,26.04,19.22
9817,대동전자(주),8110,Mar-16,111002399,128847900,-4.39,-2.1
9818,대동전자(주),8110,Mar-17,114602311,128789189,3.24,-0.05
9819,대동전자(주),8110,Mar-18,113234771,129503798,-1.19,0.55
9820,대동전자(주),8110,Mar-19,113821922,137903976,0.52,6.49
9821,대림비앤코(주),5750,Dec-11,147956468,148723457,29.99,7.85
9822,대림비앤코(주),5750,Dec-12,141913794,141898863,-4.08,-4.59
9823,대림비앤코(주),5750,Dec-13,143125710,138461056,0.85,-2.42
9824,대림비앤코(주),5750,Dec-14,149930596,139760827,4.75,0.94
9825,대림비앤코(주),5750,Dec-15,145980595,145824599,-2.63,4.34
9826,대림비앤코(주),5750,Dec-16,156003485,154364210,6.87,5.86
9827,대림비앤코(주),5750,Dec-17,161181017,159230289,3.32,3.15
9828,대림비앤코(주),5750,Dec-18,160427352,160091365,-0.47,0.54
9829,대림비앤코(주),5750,Dec-19,160171264,159409462,-0.16,-0.43
9830,대림통상(주),6570,Dec-11,147866864,147739569,-7.68,-7.32
9831,대림통상(주),6570,Dec-12,140122571,138639389,-5.24,-6.16
9832,대림통상(주),6570,Dec-13,140564506,131623087,0.32,-5.06
9833,대림통상(주),6570,Dec-14,139174688,126348912,-0.99,-4.01
9834,대림통상(주),6570,Dec-15,130465688,118564327,-6.26,-6.16
9835,대림통상(주),6570,Dec-16,129986215,116566666,-0.37,-1.68
9836,대림통상(주),6570,Dec-17,123530433,110736976,-4.97,-5
9837,대림통상(주),6570,Dec-18,119632094,106726740,-3.16,-3.62
9838,대림통상(주),6570,Dec-19,104317515,91716203,-12.8,-14.06
9839,대모엔지니어링(주),317850,Dec-19,43374619,43398153,-58.42,-52.68
9840,대보마그네틱(주),290670,Dec-18,29709729,11111111.11,,
9841,대보마그네틱(주),290670,Dec-19,35155232,11111111.11,18.33,
9842,대봉엘에스(주),78140,Dec-11,35110766,36556867,-0.13,229.01
9843,대봉엘에스(주),78140,Dec-12,37186910,39542698,5.91,8.17
9844,대봉엘에스(주),78140,Dec-13,40021078,44245244,7.62,11.89
9845,대봉엘에스(주),78140,Dec-14,43323504,49357375,8.25,11.55
