회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원)
한국공항(주),5430,14-Dec,438214373,438214373,379616809,388018468,396753529,396753529,5823780,5823780,62015052,65483130,150325868,150325868,39642285,42341843,262214225,265759866,155132773,162488130,62669345,65751864,117402584,122258602
한국공항(주),5430,15-Dec,429133611,455699544,372435171,381351995,387653259,411428151,5401453,5401453,95085954,98493142,153331057,153331057,36989426,39752657,264554853,268553259,176262486,183345965,53287185,56114962,107880318,112798736
한국공항(주),5430,16-Dec,442187449,472598316,363128650,373405154,392453878,419691245,4816951,4816951,82331980,86080725,173904378,173904378,35709657,38781173,277145081,281781344,155176056,165200873,42556794,45777618,85983569,91623810
한국공항(주),5430,17-Dec,440085182,485444523,405858743,416391199,390383801,433939292,4022856,4022856,68764774,74006312,183049478,183049478,40255179,45371460,311696207,315792485,176812606,187253278,44234060,49350341,94162537,100598714
한국공항(주),5430,18-Dec,480294796,526113112,412465651,424415405,432451015,476241602,4813782,4813782,85551477,91178694,178307085,178307085,40519801,46645285,316042396,319118853,189719577,201497896,41639269,47764754,96423255,105296552
한국공항(주),5430,19-Dec,486232896,528998204,453705583,464725240,441655139,482323698,5905002,5905002,81431807,88006826,169788365,169788365,34932300,38832816,319367755,323034622,195127896,203736502,45117253,49711153,134337828,141690619
한국기업평가(주),34950,11-Sep,42914829,59766324,83271530,97009809,0,0,0,0,4038686,4319885,554981,3301033,7372952,8995748,69251101,78281659,48504504,69595441,11506450,15466713,14020429,18728150
한국기업평가(주),34950,12-Sep,49083507,67354892,94289406,104074848,0,0,0,0,5572754,5840015,795559,3683937,9666617,11769030,74212262,79418675,53067627,75697965,17396933,21583230,20077143,24656173
한국기업평가(주),34950,13-Dec,41612506,64396802,91543606,105787960,0,0,0,0,3144049,3755276,677013,3675022,7790478,10524135,76114743,84444122,47808968,75795159,12551514,17755144,15428863,21343838
한국기업평가(주),34950,14-Dec,41465008,64635376,92695003,109550500,0,0,0,0,2623782,4082316,1240218,4068921,7686198,11050232,76727172,87760115,47233194,77685784,13073885,18490899,15967831,21790385
한국기업평가(주),34950,15-Dec,41033843,66481428,97905357,116535368,0,0,0,0,2515556,4606475,2107172,4845436,9282179,12541243,79715545,92641287,56822500,88759072,14969566,20576816,18189812,23894081
한국기업평가(주),34950,16-Dec,42847417,74261681,98038010,122711460,0,0,0,0,2498308,5760604,1875010,4779192,6995526,11144710,82726913,100175800,57710005,95972949,12002731,19041510,15311097,22535659
한국기업평가(주),34950,17-Dec,44543251,78518123,97991709,127666774,0,0,0,0,2597075,5784290,1385021,4124395,7934254,12112149,81023513,102774366,58471598,101576536,13612507,20919069,16968196,24892408
한국기업평가(주),34950,18-Dec,46995509,84153909,98926072,130727075,0,0,0,0,2863629,6280311,2364623,5183765,8320378,13326889,80571005,102611699,53633288,103236121,14679828,23020555,18355067,28115376
한국기업평가(주),34950,19-Dec,51873852,92749504,122705216,160337154,0,0,0,0,2766761,7255424,1580239,5705021,10439963,15412205,97187038,124425854,75615063,129534222,19663635,28400571,25518178,35911300
한국내화(주),10040,11-Dec,233437654,,189906757,,197583266,,29901075,,36767004,,78688830,,34251547,,73246396,,70642273,,82040561,,116660361,
한국내화(주),10040,12-Dec,252277491,,185082477,,222685072,,37072322,,25773246,,79788385,,33012035,,92800873,,67725582,,65886882,,92281604,
한국내화(주),10040,13-Dec,267096490,,197446456,,230820615,,27477344,,36559320,,87957935,,30127934,,96681273,,67263739,,65194317,,100765183,
한국내화(주),10040,14-Dec,262810943,,198386270,,228940245,,32093042,,33263068,,86630060,,33980086,,99311985,,67621234,,75836305,,99074285,
한국내화(주),10040,15-Dec,267581833,,201235778,,240203835,,27021848,,35348903,,85750323,,35867011,,101451357,,63338135,,58047801,,99784421,
한국내화(주),10040,16-Dec,258404974,,205577085,,229189065,,28483743,,33891485,,80844456,,33899339,,108024576,,71412670,,70820287,,97552509,
한국내화(주),10040,17-Dec,270434847,,215430995,,239183923,,50237180,,26490473,,78241685,,24479125,,123176063,,80536940,,70906668,,92254932,
한국내화(주),10040,18-Dec,239657974,,204551880,,206490774,,41535864,,24541229,,76226039,,24146405,,129430013,,67811470,,31131187,,75121867,
한국내화(주),10040,19-Dec,223874327,,209255064,,194758997,,41490936,,25954179,,76770265,,25347904,,140470350,,70234539,,53873669,,68784713,
한국단자공업(주),25540,11-Dec,409828171,458713598,461597307,477379456,355647644,388596295,54000266,56690597,109541652,115846500,157238367,203985441,85341697,90649968,349700737,360023667,223749699,244177044,101096177,107534299,111896570,117355789
한국단자공업(주),25540,12-Dec,439215116,482862235,472879462,498541217,375696049,403444552,50247454,57413225,111770702,116211130,170759102,227649270,70625293,76193395,379864668,395720054,213511685,238067791,83416193,92688536,93014794,102821163
한국단자공업(주),25540,13-Dec,496822183,566022781,535594845,572070390,424277973,470951681,58234802,61062007,120568772,125865429,200034716,261473949,96575452,98452413,411391916,438278681,236253549,270572034,105722878,113886036,124202929,133791709
한국단자공업(주),25540,14-Dec,555384319,604518782,600622472,646696686,458855872,492680317,64365362,69919407,130955314,135639684,234372935,309103170,90035157,95200740,464907394,498972698,239147965,281751920,109374654,120143958,135715077,147723989
한국단자공업(주),25540,15-Dec,605381377,661271369,640139786,703874182,497897622,534206015,59219817,68606971,151679176,152786879,248507167,323548258,83691386,88853974,514059448,559638390,261859983,320640360,96627937,112919126,126080338,144235793
한국단자공업(주),25540,16-Dec,671580655,714241350,764409929,821786178,547555223,570559404,60203642,70578217,179124858,176324489,249271781,326683751,144453754,146122070,565077808,614409027,362542908,427911925,160821594,166766466,199332122,207377151
한국단자공업(주),25540,17-Dec,716851120,744446391,817318864,875170056,610991218,624227234,80723895,92615395,176838174,166389459,268796625,369964582,143063161,143666251,624219420,675562703,362966057,415062554,151370588,155040873,193099445,199607353
한국단자공업(주),25540,18-Dec,721901349,746382909,797186604,860534743,643605894,645934005,78098231,95176829,193053274,175933607,248813050,366956795,118260573,118221408,635269012,690898913,343854295,418866909,125352851,130175155,161917592,169635830
한국단자공업(주),25540,19-Dec,748119899,772133925,806215017,885601836,680588019,679051881,82376327,105616453,190457335,177762678,254645215,402703555,109919996,110152176,645259772,710190468,310019186,399432421,119364592,122455787,160955244,175411368
한국맥널티(주),222980,15-Dec,27131081,,35219911,,18829651,,2557808,,3408850,,12020194,,4261970,,25493249,,22193228,,6926425,,9726662,
한국맥널티(주),222980,16-Dec,32505046,32505046,37803456,37782412,22023357,22024032,2621756,2621756,3827836,3832860,16420650,16421140,3862401,3862401,27645622,27624577,20183581,20234432,7114068,7114068,10157835,10157835
한국맥널티(주),222980,17-Dec,32906558,32906558,40588924,40563919,23113714,23113714,3622909,3622909,3978271,3983017,21293263,21293647,5477319,5477319,28245738,28220733,17385397,17432393,7097962,7097962,12343185,12343185
한국맥널티(주),222980,18-Dec,32101989,33220129,41100683,44301261,22914967,23821630,4321840,5272770,3653292,3691710,22192240,26191110,4361082,4555963,27419154,30093317,13923419,15341727,11015774,11512189,13681529,14207944
한국맥널티(주),222980,19-Dec,34791773,42843624,49056454,52878565,24959867,31388607,4243211,5709995,4074393,4385473,23050450,26921459,5573771,5645699,27104640,30332805,20631013,22730555,10266656,10830602,21951815,22545760
한국석유공업(주),4090,11-Dec,197877165,389725652,180704762,236295082,175719170,354458678,5824052,12149279,57486283,90150480,88776691,116906888,10665173,28439612,92887366,100573058,64665225,108519248,67899931,110989826,87817396,135722024
한국석유공업(주),4090,12-Dec,192932875,369268390,167749363,215853209,169900023,336527134,5805518,11142767,47631370,74941711,88103811,115726224,6284520,18883980,95799136,103836511,54830743,90318899,43669144,80693315,71950227,112016698
한국석유공업(주),4090,13-Dec,218612339,398803860,175346545,230020630,189390636,359849379,10606731,14921879,52682530,91010027,88032339,112460150,10100888,35175586,102375955,111099778,63093020,108183192,45148915,88627966,72970590,118920851
한국석유공업(주),4090,14-Dec,202468168,379318454,179156771,231035732,173255830,339075640,12878652,17000811,44016176,81073113,88598791,112699429,12998152,31873511,108159371,117238238,64319846,108556096,42897551,83211593,70997400,113797494
한국석유공업(주),4090,15-Dec,183862863,388817022,183723189,240164602,141904912,332608174,9814852,16996822,45981829,83896919,87701386,114259685,9280756,32580052,121516296,129167879,63714250,115198371,44905791,90042068,62206893,110996723
한국석유공업(주),4090,16-Dec,188120670,402717351,184870531,262226687,148488552,345618199,10893713,18534770,51504271,94441549,87588984,128964055,9985609,35304666,127373540,138978752,65769680,123741516,40498333,92144090,57496991,123247935
한국석유공업(주),4090,17-Dec,196624312,424489452,205954428,284829421,160407816,370886004,14796371,25376431,46723413,99437216,85798202,131350342,10465398,39994811,147698385,146748696,62386986,137327359,38780875,98528780,58256044,138080725
한국석유공업(주),4090,18-Dec,234341728,481298175,226406453,307288012,202971035,433580590,6600735,18823970,66731778,122769378,86152735,134017895,11316770,39753487,148606483,147706017,75290853,152510069,35773083,108789450,77799969,159581994
한국석유공업(주),4090,19-Dec,247958108,485386597,229081816,292834924,212105882,433755412,10673964,19283970,58845815,105116738,59773665,105651036,12439644,35686642,141870959,138714160,80591266,141615905,41328241,87518480,87210857,154120764
한국선재(주),25550,11-Dec,239363291,,186809418,,210639208,,55724033,,56156415,,57246141,,9155316,,61494529,,127203096,,118954430,,125314889,
한국선재(주),25550,12-Dec,202375133,204695215,155954884,165123321,183052676,184822145,40889921,42797750,43543342,44392867,59498248,67458554,15610831,16174992,70708615,70398711,91611290,95780084,74814376,78380569,85246269,94724610
한국선재(주),25550,13-Dec,164232755,169168008,148974276,158668391,146584079,151152091,35385499,38974652,35729020,36520428,53988069,63013949,10111559,10823815,76612245,74800493,82527310,87685918,58644502,69735549,72362031,83867898
한국선재(주),25550,14-Dec,147150691,155479605,144492333,156378156,130436984,137624751,35039602,40024825,30748993,32316917,53738421,62566705,6835219,7830701,80091471,77644479,78653755,86742130,52630806,64165466,64400862,78733677
한국선재(주),25550,15-Dec,132802191,142182083,136903310,150755671,118598826,126581194,30802619,37311845,24266820,25772689,55704333,64234504,10226846,11020040,82262127,82262127,66473776,73713119,42070031,53000578,54641183,68493545
한국선재(주),25550,16-Dec,142921919,153374570,154273366,166355848,122528141,131785163,27482071,33746795,29928623,32491556,57896351,66193409,6587931,7920510,81950128,81950128,63581053,72255571,45952177,57392608,72323238,84405719
한국선재(주),25550,17-Dec,151466095,166652792,169792597,182356940,133816227,145403012,43348950,51274867,29042521,31625847,58171423,70580153,12159191,13550652,83458839,84282739,78765476,84949209,65942148,73967852,86333758,98074200
한국선재(주),25550,18-Dec,168694586,192671344,182601381,234583248,151932962,170460730,42162296,56450475,27360568,36473348,57872798,103419194,12164872,19826828,87832078,89522149,76656624,94660241,73736681,103631541,94769303,145061100
한국선재(주),25550,19-Dec,149106313,185477689,182154763,229003496,135151040,161658864,40089614,55614217,24234939,33889607,59097484,103194470,7150146,10497730,89039016,91195012,65547619,92285021,72806476,95214835,93115747,137808484
한국수출포장공업(주),2200,11-Dec,246832655,248243781,286554900,287387803,214658304,214999376,19493359,19648125,44283603,44414286,205344277,206483667,15128134,15316828,186782448,187308722,75284770,76192548,70251993,70515147,99772452,100079081
한국수출포장공업(주),2200,12-Dec,258434925,260281725,267944276,269327436,198954412,199526131,14324633,14396314,40235266,40848292,196479498,197555048,16785565,17008514,210297614,211278005,66489521,67993879,29840165,30180090,57646662,58049431
한국수출포장공업(주),2200,13-Dec,234309970,236572511,277868796,279964685,197429313,197938299,14577221,14621231,38132934,39209740,209535645,210581186,17951989,18151525,217782441,219454046,63357643,65619770,26575036,26927918,60086355,60510639
한국수출포장공업(주),2200,14-Dec,229214008,231514075,289785823,292505708,192278752,192944046,14328872,14397156,37420473,38623724,226494396,227500885,16707219,16880674,226084780,228353385,58305919,61221380,26844928,27124881,63701043,64152324
한국수출포장공업(주),2200,15-Dec,228083237,230679365,298075678,301046858,198994368,200226945,18427222,18532482,40274737,41384857,215044397,215998768,24466237,24704813,223329176,225899466,66075173,69269621,38549125,38785796,74746502,75147391
한국수출포장공업(주),2200,16-Dec,225028932,228260407,296138557,299682673,195952857,197741573,16817103,16882225,42423580,43611320,206593692,207603859,30266424,30660950,221261921,224105130,66281032,69952512,43401620,43943369,74876636,75577543
한국수출포장공업(주),2200,17-Dec,241341645,244383794,295880468,299116741,224701912,226879876,18906001,19036549,47472697,48341775,218821662,220651853,25411322,25438629,213875607,216920407,71671770,74174476,55611422,55646078,82004861,82196334
한국수출포장공업(주),2200,18-Dec,276450973,280201271,294696834,298826766,228004437,230460840,19321549,19436846,47284082,48552984,208599292,210280080,33780959,34234233,228750979,231971448,82508825,86074007,42143514,42716069,65945854,66855317
한국수출포장공업(주),2200,19-Dec,267674406,271561779,303353076,308084432,221567154,224136838,16421322,16484630,45584726,46800992,206954371,209095704,32029199,32451453,244080408,247767937,92994326,96587845,38238204,38736626,59272668,60316496
한국쉘석유(주),2960,11-Dec,295622945,,119139746,,229873864,,31503229,,42703550,,11375060,,37410767,,77283722,,103575449,,40591221,,41856024,
한국쉘석유(주),2960,12-Dec,278463040,,116670671,,203608346,,33748804,,29520976,,11156242,,23791038,,85967716,,101373061,,30702956,,30702956,
한국쉘석유(주),2960,13-Dec,246758057,,122825707,,176095983,,29930450,,30011171,,11902157,,27770678,,90034204,,106446841,,32791503,,32791503,
한국쉘석유(주),2960,14-Dec,238682289,,115064149,,167903503,,24841021,,27946672,,11771196,,20078917,,90582548,,98527578,,24218257,,24481601,
한국쉘석유(주),2960,15-Dec,223816848,,126542699,,146027007,,22025508,,30208277,,12391245,,23384855,,96854045,,108910827,,29466473,,29688654,
한국쉘석유(주),2960,16-Dec,210901755,,122973241,,135833738,,19607099,,27391118,,13165671,,22038191,,97319787,,105043501,,25547643,,25653454,
한국쉘석유(주),2960,17-Dec,210536210,,130947310,,140876506,,24919048,,30178909,,14332705,,27622029,,99442434,,111860781,,31397852,,31504877,
한국쉘석유(주),2960,18-Dec,219753603,,144599598,,144547721,,25244596,,28562428,,19964351,,41038627,,99550961,,119949157,,45048637,,45048637,
한국쉘석유(주),2960,19-Dec,211845125,,141114506,,136520230,,21870031,,28000735,,24760623,,38863211,,97919403,,110606230,,42038161,,43195104,
한국알콜산업(주),17890,11-Dec,198105182,202298450,241579378,255849669,173434205,173434205,48969819,48969819,43425460,43425460,31180856,34148870,33860626,34003403,169825888,167601076,106556447,114214697,59828316,59971094,71753490,88248594
한국알콜산업(주),17890,12-Dec,201870774,207349244,233239897,240855821,187019553,187019553,38465529,38465529,37358654,37358654,35340380,38132647,18481719,18504508,175332309,171665845,80205815,82577289,47280778,47303567,57907589,69189977
한국알콜산업(주),17890,13-Dec,189889105,194292212,231951868,243850038,174395994,174395994,29323399,29323399,42929215,42929215,32991359,33128512,13615150,13641990,177268933,177174279,85048753,102832422,46672965,46708224,54682935,66675758
한국알콜산업(주),17890,14-Dec,181800360,186290687,241037371,257918539,159187683,159187683,32836127,32836127,49410467,49410467,32598316,32695831,16876617,16902481,186439567,190036398,93948713,113756860,47983150,48033389,54597804,67882141
한국알콜산업(주),17890,15-Dec,186013845,190847845,234459790,265095131,160822443,160822443,31499331,31499331,42304528,42304528,39235396,39334198,17578417,17604753,195038768,208939453,80848638,104337235,33619544,33653138,39421022,56155678
한국알콜산업(주),17890,16-Dec,183824399,188568376,266496333,305869191,152661355,152661355,18863443,18863443,49333228,49333228,36743223,36840203,29607796,29645204,218214026,238823907,101835439,127164250,42879368,53979375,48282307,67045284
한국알콜산업(주),17890,17-Dec,207028807,212403478,268016147,328626342,175379985,175379985,16989666,16989666,54587654,54587654,51832593,58051925,28384067,28560782,233051705,253123444,99781079,102770285,30117889,36282646,34964442,75502898
한국알콜산업(주),17890,18-Dec,249918169,255981311,308443641,376499891,203295738,203295738,18672764,18672764,60062837,60062837,58846774,62754271,26604050,26659875,266553389,294138683,112892760,117715858,33235965,34043732,41890251,82361207
한국알콜산업(주),17890,19-Dec,240070314,291435153,324588968,437078589,190046244,232137865,17938496,23425378,54558203,61165832,60619034,77803457,20398889,25259808,290521607,334447623,112575904,134385579,27816442,50300704,34067361,102630966
한국앤컴퍼니(주),240,11-Dec,3955397485,6488973253,4554851566,7436379614,3036742337,4813903368,506792766,1329259381,958829750,1092430941,1430678818,3333178978,579095635,1122716443,2767460200,3216698137,2287454666,3776632319,1716163142,3670344880,1787391365,4219681477
한국앤컴퍼니(주),240,12-Dec,39331049,,974311229,,0,,0,,56101919,,31466296,,13420013,,825252470,,522025304,,84420170,,149058759,
한국앤컴퍼니(주),240,13-Dec,153514281,,2353168061,,0,,0,,23728846,,31180296,,5652141,,2271331174,,429558230,,10227129,,81836887,
한국앤컴퍼니(주),240,14-Dec,229263916,,2506418760,,0,,0,,25494709,,30341586,,6668882,,2415114681,,455726687,,14034253,,91304080,
한국앤컴퍼니(주),240,15-Dec,223646645,,2666933001,,0,,0,,27696955,,29118292,,7008295,,2566643963,,462803421,,12788124,,100289038,
한국앤컴퍼니(주),240,16-Dec,90300328,690029633,2269355862,3097491376,0,346086829,0,44489406,29060718,148132562,28593456,150772224,9749460,75589573,2187561579,2869379769,513074620,735097408,15668797,126215683,81794283,228111606
한국앤컴퍼니(주),240,17-Dec,87426603,824846244,2288702912,3252509953,0,527886796,0,46038494,26648034,141429487,27978786,158925090,16569427,91661976,2206255387,2996107573,201226919,495375041,22990479,164335902,82447525,256402381
한국앤컴퍼니(주),240,18-Dec,74873650,847957281,2307991836,3498590608,0,563849070,0,84842609,19027301,151660314,22875366,158359983,14420072,90437490,2226581424,3235872326,212340695,590386119,21245455,196883225,81410412,262718282
한국앤컴퍼니(주),240,19-Dec,82651352,847609750,2333723849,3607086238,0,588370004,0,98267144,16973995,129163625,22333484,252469654,14127557,54824566,2252292950,3378572141,217280496,524366995,19584589,135124745,81430899,228514097
한국유나이티드제약(주),33270,11-Dec,145445762,145453053,169921672,170085610,56028502,56066649,22498483,22728807,41213395,41214641,53423140,53645315,17914040,17926158,113110316,113042759,88100872,87950091,38431199,38443317,56811356,57042851
한국유나이티드제약(주),33270,12-Dec,134816216,134829851,187869271,187577461,59427213,59453088,29821442,30035358,35024669,35024669,59507154,59685988,19284907,19293289,134038653,133477206,92921345,93183965,34575141,34583523,53830618,54100255
한국유나이티드제약(주),33270,13-Dec,136884560,136891130,192185644,193539435,64705790,64725776,26968083,27069577,36214431,36220762,65302271,65494251,19850912,19859570,140393040,141437364,92631525,92825198,26650803,26659462,51792605,52102071
한국유나이티드제약(주),33270,14-Dec,151485470,155189553,214291253,217100751,70468754,72097342,27104374,27208536,39294499,39294499,66814470,67003054,18884798,18889169,159349262,161834784,111406573,111427276,28420699,28425069,54941991,55265967
한국유나이티드제약(주),33270,15-Dec,162045985,,230508701,,74526748,,25618989,,42357370,,76602439,,22566611,,171990874,,112131902,,38673961,,58517826,
한국유나이티드제약(주),33270,16-Dec,176905090,,234220477,,80075247,,27683467,,42383697,,77255138,,23910628,,177387076,,115385108,,39636656,,56833401,
한국유나이티드제약(주),33270,17-Dec,197023264,,265796462,,85161743,,33834661,,48605701,,95822973,,28156708,,201681539,,127815618,,50159950,,64114923,
한국유나이티드제약(주),33270,18-Dec,211935530,,301954582,,86458791,,39471862,,49162127,,106537759,,29367450,,228482237,,152454566,,60073065,,73472345,
한국유나이티드제약(주),33270,19-Dec,221310875,,331243656,,92723060,,40116804,,45421057,,118765079,,29506694,,255098992,,164516968,,58699582,,76144664,
한국유니온제약(주),80720,18-Dec,54662340,54662340,85662982,85701587,23405116,23405116,9769191,9769191,45467246,45467246,17331840,17397056,9445689,9487697,57822696,57811665,60907823,61361213,21489619,21531628,27840286,27889921
한국유니온제약(주),80720,19-Dec,51264403,51264403,95814762,96427861,26937985,26937985,11000459,11000459,50420460,50420460,32996451,33413505,7840575,7875220,58279770,58048420,51663559,52339604,28277943,28343244,37534993,38379441
한국전력공사(주),15760,11-Dec,43214858000,43532302000,94769898000,1.36E+11,45576981000,43081979000,71040000,3851751000,6062676000,6291636000,54175944000,1.12E+11,5235463000,6685959000,44439305000,53803950000,6501384000,14125902000,12659311000,17741167000,50330593000,82663900000
한국전력공사(주),15760,12-Dec,49334873000,49421513000,96234698000,1.46E+11,50784720000,48459262000,65698000,3440341000,6502707000,6776110000,55922112000,1.22E+11,5398084000,6551360000,41271080000,51064202000,7204171000,13933483000,14332561000,18817079000,54963618000,95088618000
한국전력공사(주),15760,13-Dec,53692406000,54037795000,98249927000,1.56E+11,52164764000,50595638000,88662000,4279593000,6831272000,7076167000,57359689000,1.30E+11,4600418000,6034820000,41659546000,51450736000,7773201000,15269078000,14981389000,20213849000,56590381000,1.04E+11
한국전력공사(주),15760,14-Dec,57334440000,57474883000,99719106000,1.64E+11,54438279000,49762952000,126326000,4537469000,6945307000,7242970000,57653543000,1.36E+11,5701064000,6277488000,43381068000,54825010000,9898537000,16819855000,18508734000,21600068000,56338038000,1.09E+11
한국전력공사(주),15760,15-Dec,58540389000,58957722000,1.06E+11,1.75E+11,52763365000,45457729000,175354000,4946413000,6651502000,6862748000,60053716000,1.41E+11,5545354000,4765070000,53181368000,67942475000,13948785000,22025325000,18971673000,22710842000,53124882000,1.07E+11
한국전력공사(주),15760,16-Dec,60289581000,60190384000,1.05E+11,1.78E+11,53707763000,45549553000,191386000,5479443000,6999191000,7260227000,62472645000,1.46E+11,6655459000,5727498000,55466708000,73050545000,9953230000,19708526000,19168796000,24739226000,49854421000,1.05E+11
한국전력공사(주),15760,17-Dec,59965739000,59814862000,1.07E+11,1.82E+11,56728683000,52098855000,278149000,6002086000,7144122000,7499285000,64367240000,1.51E+11,7043871000,6032099000,55782356000,72964641000,9344127000,19141707000,18707499000,23424281000,50757798000,1.09E+11
한국전력공사(주),15760,18-Dec,60271500000,60627610000,1.07E+11,1.85E+11,60773798000,58207721000,270494000,7188253000,6951598000,7303065000,66281160000,1.53E+11,7230433000,6520649000,54081769000,71092762000,8916468000,19745068000,18223846000,21841533000,53404610000,1.14E+11
한국전력공사(주),15760,19-Dec,58933180000,59172890000,1.10E+11,1.98E+11,59907852000,57779835000,203180000,7050700000,6742656000,7147683000,69148633000,1.65E+11,7065371000,6175030000,51458574000,68889649000,8741190000,19483001000,18123140000,24231656000,58350681000,1.29E+11
한국전력기술(주),52690,11-Dec,663334830,,739893313,,434902738,,1927,,64035214,,80312632,,259017171,,379628934,,542495338,,326147745,,360264379,
한국전력기술(주),52690,12-Dec,785585937,,861882138,,528385010,,48349,,71790703,,99770075,,348353273,,425968698,,637560492,,394425544,,435913441,
한국전력기술(주),52690,13-Dec,755483851,,760503659,,604981184,,2281615,,53148607,,150046986,,281751805,,382049946,,478851129,,336047368,,378453713,
한국전력기술(주),52690,14-Dec,841917293,,777612450,,669739244,,1599,,45652600,,290233461,,254260394,,407130507,,355292164,,315766214,,370481943,
한국전력기술(주),52690,15-Dec,657603285,,839120535,,516434269,,0,,36304268,,337840859,,228593190,,400749872,,320404814,,342314684,,438370663,
한국전력기술(주),52690,16-Dec,506012235,,775474577,,334443962,,0,,26805329,,328118689,,147062241,,410687549,,255846357,,286554618,,364787028,
한국전력기술(주),52690,17-Dec,490192814,,762165844,,338096058,,0,,31526369,,314362618,,143842541,,457031472,,257528889,,221860035,,305134372,
한국전력기술(주),52690,18-Dec,433700598,,771479987,,296901641,,0,,27095715,,300680323,,158581893,,461380108,,281389537,,248402018,,310099879,
한국전력기술(주),52690,19-Dec,448634709,,735206871,,324495588,,0,,35256990,,290322843,,164337076,,492212759,,257592435,,223522062,,242994111,
한국전자금융(주),63570,11-Dec,117870363,129111230,115726606,122404624,96249814,103799469,250026,949799,10324615,12255372,37089085,41007202,9458326,10706993,71582075,74027220,52681367,57107365,38642973,42705054,44144531,48377405
한국전자금융(주),63570,12-Dec,124351520,140338073,120699200,128990884,101608655,113802923,183762,2614887,11201626,14238567,39604243,40934740,12795982,14728209,74280233,76737206,55708582,62857943,43813286,49371369,46418967,52253678
한국전자금융(주),63570,13-Dec,136509617,137882895,130009615,131071258,112682183,112666159,660705,1120843,14155443,14171128,34893520,35798443,14988841,13760510,83135478,85425453,65018860,66822583,43042073,41813741,46874137,45645805
한국전자금융(주),63570,14-Dec,139554553,140202046,129501917,129791372,10700625,10657691,1107760,1107760,12126113,12150281,35017688,36170103,14814723,13519050,88075948,89649551,80216124,81939817,40239762,38955614,41425969,40141821
한국전자금융(주),63570,15-Dec,142168323,152512435,162727145,186860381,10577742,17459895,685277,5925969,11500052,19911336,37156973,43169932,14856135,20178789,95870906,104266321,81504598,102481396,65319988,74676527,66856239,82594060
한국전자금융(주),63570,16-Dec,138114376,215501525,200991762,221789132,2924907,60865627,513777,1566285,11393912,20327370,38492656,44333420,12629271,18566616,106916419,116472475,114449658,138811795,85642344,94847515,94075343,105316657
한국전자금융(주),63570,17-Dec,153091197,241043736,265881789,381285563,5682080,54687544,1410033,2296182,13098708,25107611,44358758,69011795,19692565,30782011,117866723,157106393,132767276,249932832,94162666,166235359,148015066,224179170
한국전자금융(주),63570,18-Dec,208903837,294423482,381877405,410851152,8292185,59533528,1241314,3730493,19964661,27850010,76922413,84688788,29401924,35669707,155839556,164982753,204554949,237660647,171031511,188687412,226037849,245868399
한국전자금융(주),63570,19-Dec,223334469,282876178,418595503,455809892,12443080,46386409,881445,2579642,20227374,28024054,89507312,115423207,22269097,27537884,155874839,162219195,197220429,220297476,198975077,214027069,262720664,293590697
한국전자인증(주),41460,11-Dec,18854130,,31739238,,0,,153738,,3401946,,613053,,2323247,,20319817,,25332250,,11159162,,11419421,
한국전자인증(주),41460,12-Dec,21788171,21788251,34388955,33795515,0,0,135264,135264,2855442,2855498,642716,701762,2482188,2496450,22616653,22008178,27416371,30131904,11685020,11700055,11772302,11787337
한국전자인증(주),41460,13-Dec,23334374,23372237,37505566,35589598,0,0,71590,71590,2847277,2847277,806311,854194,2292964,2424258,25450535,23403167,28486980,32104228,12055031,12186431,12055031,12186431
한국전자인증(주),41460,14-Dec,24277881,24409197,42213954,38786130,0,0,175428,175428,2197824,2266904,1017111,1039699,2629762,2734176,29483581,25885539,28389346,33988318,12687963,12797377,12730373,12900591
한국전자인증(주),41460,15-Dec,25124271,25223248,40969039,42081764,0,0,279046,279046,2340842,2319499,664407,685235,2414169,2519441,27339789,27443589,33279755,37891446,13300566,13754639,13629250,14638176
한국전자인증(주),41460,16-Dec,26473889,26595766,46478671,46225243,0,0,77001,77001,2791832,2791832,582131,586713,2784560,2826086,31964171,31663961,35361089,42194869,14007538,14049064,14514501,14561282
한국전자인증(주),41460,17-Dec,26685497,26724833,48167920,48493863,0,0,177687,177687,2817334,2817334,586683,590080,2953728,3138648,33194960,33330059,38489612,42440158,14057622,14242542,14972961,15163804
한국전자인증(주),41460,18-Dec,26353041,26569095,52338956,52746564,0,0,233733,257570,2272113,2321885,559970,587729,5834020,6043044,34926637,35125221,42552548,46473931,16904153,17113177,17412319,17621343
