,회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),0,1,2,3
13776,코스맥스비티아이(주),44820,Dec-16,4801961,4801961,4801961,4801961,23281054,266924996,0,0,61.21,33.55
13777,코스맥스비티아이(주),44820,Dec-17,4801961,4801961,4801961,4801961,30646619,298287327,0,0,31.64,11.75
13778,코스맥스비티아이(주),44820,Dec-18,4801961,4801961,4801961,4801961,56304791,438275251,0,0,83.72,46.93
13779,코스맥스비티아이(주),44820,Dec-19,4801961,4801961,4801961,4801961,67200478,468352868,0,0,19.35,6.86
13780,코스맥스엔비티(주),222040,Dec-15,5157000,4117000,5157000,4117000,74433251,77516374,7.39,7.39,10.76,-83.45
13781,코스맥스엔비티(주),222040,Dec-16,5157000,5157000,5157000,5157000,115869470,120781170,25.26,25.26,55.67,55.81
13782,코스맥스엔비티(주),222040,Dec-17,10314000,5157000,10314000,5157000,121332945,136351049,100,100,4.72,12.89
13783,코스맥스엔비티(주),222040,Dec-18,10314000,10314000,10314000,10314000,145785258,201729212,100,100,20.15,47.95
13784,코스맥스엔비티(주),222040,Dec-19,10314000,10314000,10314000,10314000,146311047,194269355,0,0,0.36,-3.7
13785,코스모신소재(주),5070,Dec-11,69939840,69939840,11111111.11,11111111.11,157586376,11111111.11,578.11,7.73,7.71,-94.28
13786,코스모신소재(주),5070,Dec-12,69939840,69939840,11111111.11,11111111.11,129110920,11111111.11,0,1254789.63,-18.07,
13787,코스모신소재(주),5070,Dec-13,74939840,69939840,11111111.11,11111111.11,153281703,11111111.11,7.15,1254789.63,18.72,
13788,코스모신소재(주),5070,Dec-14,74939840,74939840,11111111.11,11111111.11,149343499,11111111.11,7.15,1254789.63,-2.57,
13789,코스모신소재(주),5070,Dec-15,74939840,74939840,11111111.11,11111111.11,133424045,11111111.11,0,1254789.63,-10.66,
13790,코스모신소재(주),5070,Dec-16,75389840,74939840,11111111.11,11111111.11,190281005,11111111.11,0.6,1254789.63,42.61,
13791,코스모신소재(주),5070,Dec-17,92739840,75389840,11111111.11,11111111.11,314604637,11111111.11,23.75,1254789.63,65.34,
13792,코스모신소재(주),5070,Dec-18,19747965,92739840,11111111.11,11111111.11,534011298,11111111.11,-73.81,1254789.63,69.74,
13793,코스모신소재(주),5070,Dec-19,29247965,19747965,11111111.11,11111111.11,243904529,11111111.11,-68.46,1254789.63,-54.33,
13794,코스모화학(주),5420,Dec-11,65510795,55003785,11111111.11,11111111.11,172362821,11111111.11,231.73,1254789.63,-29.33,0
13795,코스모화학(주),5420,Dec-12,65510795,65510795,11111111.11,11111111.11,180206642,11111111.11,19.1,1254789.63,4.55,
13796,코스모화학(주),5420,Dec-13,65510795,65510795,65510795,65510795,162610083,315361574,0,1254789.63,-9.76,
13797,코스모화학(주),5420,Dec-14,65510795,65510795,65510795,65510795,136173515,281848632,0,0,-16.26,-10.63
13798,코스모화학(주),5420,Dec-15,66642220,65510795,66642220,65510795,121158817,250018823,1.73,1.73,-11.03,-11.29
13799,코스모화학(주),5420,Dec-16,66642220,66642220,66642220,66642220,96237734,286513279,1.73,1.73,-20.57,14.6
13800,코스모화학(주),5420,Dec-17,74792220,66642220,74792220,66642220,110534450,431646980,12.23,12.23,14.86,50.66
13801,코스모화학(주),5420,Dec-18,79202490,74792220,79202490,74792220,112397260,678093566,18.85,18.85,1.69,57.09
13802,코스모화학(주),5420,Dec-19,26110825,79202490,26110825,79202490,122769404,406823040,-65.09,-65.09,9.23,-40
13803,코아스템(주),166480,Dec-15,7858720,5617885,7858720,5617885,4039200,18571079,-90.08,-90.08,-96.71,-95.44
13804,코아스템(주),166480,Dec-16,7858720,7858720,7858720,7858720,2572013,17953024,39.89,39.89,-36.32,-3.33
13805,코아스템(주),166480,Dec-17,7858720,7858720,7858720,7858720,2693442,18094301,0,0,4.72,0.79
13806,코아스템(주),166480,Dec-18,7858720,7858720,7858720,7858720,2867071,22316891,0,0,6.45,23.34
13807,코아스템(주),166480,Dec-19,7858720,7858720,7858720,7858720,3390123,24284457,0,0,18.24,8.82
13808,코오롱글로벌(주),3070,Dec-11,418810305,145806100,418810305,145806100,1450229824,1519722974,5229.24,5229.24,42678.09,6158.01
13809,코오롱글로벌(주),3070,Dec-12,418810305,418810305,418810305,418810305,3660114280,4297307072,187.24,187.24,152.38,182.77
13810,코오롱글로벌(주),3070,Dec-13,418849455,418810305,418849455,418810305,3063287343,3662760474,0.01,0.01,-16.31,-14.77
13811,코오롱글로벌(주),3070,Dec-14,105753005,418849455,105753005,418849455,2806792698,3362945061,-74.75,-74.75,-8.37,-8.19
13812,코오롱글로벌(주),3070,Dec-15,105753005,105753005,105753005,105753005,3008626591,3029125532,-74.75,-74.75,7.19,-9.93
13813,코오롱글로벌(주),3070,Dec-16,106081950,105753005,106081950,105753005,3158033326,3185076053,0.31,0.31,4.97,5.15
13814,코오롱글로벌(주),3070,Dec-17,127682825,106081950,127682825,106081950,3555315326,3653606034,20.74,20.74,12.58,14.71
13815,코오롱글로벌(주),3070,Dec-18,127682825,127682825,127682825,127682825,3257681608,3358253405,20.36,20.36,-8.37,-8.08
13816,코오롱글로벌(주),3070,Dec-19,127682825,127682825,127682825,127682825,3433751395,3484145938,0,0,5.4,3.75
13817,코오롱생명과학(주),102940,Dec-11,2142764,2040663,11111111.11,11111111.11,117192615,11111111.11,-98.32,-91.3,-96.59,-99.68
13818,코오롱생명과학(주),102940,Dec-12,2574116,2142764,11111111.11,11111111.11,141254378,11111111.11,26.14,1254789.63,20.53,
13819,코오롱생명과학(주),102940,Dec-13,2639438,2574116,11111111.11,11111111.11,139611275,11111111.11,23.18,1254789.63,-1.16,
13820,코오롱생명과학(주),102940,Dec-14,3345445,2639438,11111111.11,11111111.11,130632845,11111111.11,29.96,1254789.63,-6.43,
13821,코오롱생명과학(주),102940,Dec-15,3345445,3345445,11111111.11,11111111.11,121175339,11111111.11,26.75,1254789.63,-7.24,
13822,코오롱생명과학(주),102940,Dec-16,3805445,3345445,11111111.11,11111111.11,158284401,11111111.11,13.75,1254789.63,30.62,
13823,코오롱생명과학(주),102940,Dec-17,3805445,3805445,11111111.11,11111111.11,118102021,11111111.11,13.75,1254789.63,-25.39,
13824,코오롱생명과학(주),102940,Dec-18,5706178,3805445,11111111.11,11111111.11,132680189,11111111.11,49.95,1254789.63,12.34,
13825,코오롱생명과학(주),102940,Dec-19,5706178,5706178,11111111.11,11111111.11,148541237,11111111.11,49.95,1254789.63,11.95,
13826,코오롱인더스트리(주),120110,Dec-11,139016160,131072915,139016160,131072915,4063828838,5420116152,2336.24,1254789.63,2635.83,48681.05
13827,코오롱인더스트리(주),120110,Dec-12,139118490,139016160,139118490,139016160,4103325510,5312951445,6.14,6.14,0.97,-1.98
13828,코오롱인더스트리(주),120110,Dec-13,139287350,139118490,139287350,139118490,3963412882,5261462866,0.2,0.2,-3.41,-0.97
13829,코오롱인더스트리(주),120110,Dec-14,139359055,139287350,139359055,139287350,3905571943,5337651914,0.17,0.17,-1.46,1.45
13830,코오롱인더스트리(주),120110,Dec-15,139435390,139359055,139435390,139359055,3381053200,4856528774,0.11,0.11,-13.43,-9.01
13831,코오롱인더스트리(주),120110,Dec-16,139596725,139435390,139596725,139435390,3125539307,4562228487,0.17,0.17,-7.56,-6.06
13832,코오롱인더스트리(주),120110,Dec-17,142097940,139596725,142097940,139596725,3210151211,4607039926,1.91,1.91,2.71,0.98
13833,코오롱인더스트리(주),120110,Dec-18,148733500,142097940,148733500,142097940,3342150236,4752579930,6.55,6.55,4.11,3.16
13834,코오롱인더스트리(주),120110,Dec-19,148733500,148733500,148733500,148733500,3222420900,4407190444,4.67,4.67,-3.58,-7.27
13835,코오롱티슈진(주),950160,Dec-17,2697,81945,11111111.11,11111111.11,3192234,11111111.11,-100,-92.53,-99.9,-99.75
13836,코오롱티슈진(주),950160,Dec-18,2637,2624,11111111.11,11111111.11,3785252,11111111.11,-96.78,1254789.63,18.58,
13837,코오롱티슈진(주),950160,Dec-19,2796,2780,11111111.11,11111111.11,3053313,11111111.11,6.55,1254789.63,-19.34,
13838,코오롱플라스틱(주),138490,Dec-11,29000000,20300000,29000000,20300000,209195001,209195001,1043065.47,1254789.63,6751.41,1782.76
13839,코오롱플라스틱(주),138490,Dec-12,29000000,29000000,29000000,29000000,230187953,230127378,42.86,42.86,10.04,10.01
13840,코오롱플라스틱(주),138490,Dec-13,29000000,29000000,29000000,29000000,222784416,222889698,0,0,-3.22,-3.15
13841,코오롱플라스틱(주),138490,Dec-14,29000000,29000000,29000000,29000000,244654923,245253565,0,0,9.82,10.03
13842,코오롱플라스틱(주),138490,Dec-15,29000000,29000000,29000000,29000000,249178706,250392148,0,0,1.85,2.1
13843,코오롱플라스틱(주),138490,Dec-16,38000000,29000000,38000000,29000000,236385899,238377365,31.03,31.03,-5.13,-4.8
13844,코오롱플라스틱(주),138490,Dec-17,38000000,38000000,38000000,38000000,260080697,262242097,31.03,31.03,10.02,10.01
13845,코오롱플라스틱(주),138490,Dec-18,38000000,38000000,38000000,38000000,318656793,321335265,0,0,22.52,22.53
13846,코오롱플라스틱(주),138490,Dec-19,38000000,38000000,38000000,38000000,328380290,330284776,0,0,3.05,2.79
13847,코웨이(주),21240,Dec-11,40662398,40662398,40662398,40662398,1709867513,1824366638,7.01,7.01,420.7,452.36
13848,코웨이(주),21240,Dec-12,40662398,40662398,40662398,40662398,1806832626,1992838137,0,0,5.67,9.23
13849,코웨이(주),21240,Dec-13,40662398,40662398,40662398,40662398,1933731418,2118341565,0,0,7.02,6.3
13850,코웨이(주),21240,Dec-14,40662398,40662398,40662398,40662398,2013640836,2160315531,0,0,4.13,1.98
13851,코웨이(주),21240,Dec-15,40662398,40662398,40662398,40662398,2161297916,2315242283,0,0,7.33,7.17
13852,코웨이(주),21240,Dec-16,40662398,40662398,40662398,40662398,2204534229,2376328167,0,0,2,2.64
13853,코웨이(주),21240,Dec-17,40662398,40662398,40662398,40662398,2320503714,2516772499,0,0,5.26,5.91
13854,코웨이(주),21240,Dec-18,40662398,40662398,40662398,40662398,2395498526,2707315204,0,0,3.23,7.57
13855,코웨이(주),21240,Dec-19,40662398,40662398,40662398,40662398,2531011641,3018912503,0,0,5.66,11.51
13856,코웰패션(주),33290,Dec-11,13750592,13293452,13750592,13293452,41406149,126650997,-66.18,-66.18,-98.36,-95.8
13857,코웰패션(주),33290,Dec-12,13750592,13750592,13750592,13750592,43617578,137350618,3.44,3.44,5.34,8.45
13858,코웰패션(주),33290,Dec-13,13750592,13750592,13750592,13750592,38787386,46605823,0,0,-11.07,-66.07
13859,코웰패션(주),33290,Dec-14,14443112,13750592,14443112,13750592,40051450,49220954,5.04,5.04,3.26,5.61
13860,코웰패션(주),33290,Dec-15,46532199,14443112,46532199,14443112,124925865,161476948,238.4,238.4,211.91,228.07
13861,코웰패션(주),33290,Dec-16,46532199,46532199,46532199,46532199,145617428,249687566,222.18,222.18,16.56,54.63
13862,코웰패션(주),33290,Dec-17,46532199,46532199,46532199,46532199,132917951,309437182,0,0,-8.72,23.93
13863,코웰패션(주),33290,Dec-18,46532199,46532199,46532199,46532199,150254697,339376233,0,0,13.04,9.68
13864,코웰패션(주),33290,Dec-19,46532199,46532199,46532199,46532199,179647116,394651165,0,0,19.56,16.29
13865,코위버(주),56360,Dec-11,4898400,4898400,4898400,4898400,45106312,45247446,-89.47,-89.47,-74.89,-88.53
13866,코위버(주),56360,Dec-12,4898400,4898400,4898400,4898400,44651119,45255870,0,0,-1.01,0.02
13867,코위버(주),56360,Dec-13,4898400,4898400,4898400,4898400,61039061,61441462,0,0,36.7,35.76
13868,코위버(주),56360,Dec-14,4898400,4898400,4898400,4898400,58499838,58655087,0,0,-4.16,-4.54
13869,코위버(주),56360,Dec-15,4898400,4898400,4898400,4898400,59995703,60002801,0,0,2.56,2.3
13870,코위버(주),56360,Dec-16,4898400,4898400,4898400,4898400,58702718,58702718,0,0,-2.16,-2.17
13871,코위버(주),56360,Dec-17,4898400,4898400,4898400,4898400,54279995,54336132,0,0,-7.53,-7.44
13872,코위버(주),56360,Dec-18,4898400,4898400,4898400,4898400,54855376,55093572,0,0,1.06,1.39
13873,코위버(주),56360,Dec-19,4898400,4898400,4898400,4898400,112750378,113131215,0,0,105.54,105.34
13874,콜마비앤에이치(주),200130,Dec-14,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,126.83,126.83,-90.15,-90.18
13875,콜마비앤에이치(주),200130,Dec-15,7386431,6536431,7386431,6536431,236186775,236186775,1254789.63,1254789.63,,
13876,콜마비앤에이치(주),200130,Dec-16,14771779,7386431,14771779,7386431,255993785,256009785,125.99,125.99,8.39,8.39
13877,콜마비앤에이치(주),200130,Dec-17,14771779,14771779,14771779,14771779,298931425,419806573,99.99,99.99,16.77,63.98
13878,콜마비앤에이치(주),200130,Dec-18,14771779,14771779,14771779,14771779,336088148,386365759,0,0,12.43,-7.97
13879,콜마비앤에이치(주),200130,Dec-19,14771779,14771779,14771779,14771779,384491796,438905518,0,0,14.4,13.6
13880,쿠쿠홀딩스(주),192400,Dec-14,4901680,4901680,4901680,4901680,554439671,566702029,-66.82,-66.82,44.2,29.12
13881,쿠쿠홀딩스(주),192400,Dec-15,4901680,4901680,4901680,4901680,659415283,667533187,0,0,18.93,17.79
13882,쿠쿠홀딩스(주),192400,Dec-16,4901680,4901680,4901680,4901680,706553727,716742930,0,0,7.15,7.37
13883,쿠쿠홀딩스(주),192400,Dec-17,2657947,4901680,2657947,4901680,395501604,450167573,-45.77,-45.77,-44.02,-37.19
13884,쿠쿠홀딩스(주),192400,Dec-18,3556219,2657947,3556219,2657947,11724098,493296253,-27.45,-27.45,-97.04,9.58
13885,쿠쿠홀딩스(주),192400,Dec-19,3556219,3556219,3556219,3556219,30737795,528311146,33.8,33.8,162.18,7.1
13886,쿠쿠홈시스(주),284740,Dec-18,2243733,2243733,2243733,2243733,358138686,418791761,-36.91,-36.91,1065.14,-20.73
13887,쿠쿠홈시스(주),284740,Dec-19,2243733,2243733,2243733,2243733,467988951,663713921,0,0,30.67,58.48
13888,큐렉소(주),60280,Dec-11,11988452,9278357,11988452,9278357,8030087,33887648,434.31,434.31,-98.28,-94.89
13889,큐렉소(주),60280,Dec-12,13477433,11988452,13477433,11988452,24636806,24281125,45.26,45.26,206.81,-28.35
13890,큐렉소(주),60280,Dec-13,13477433,13477433,13477433,13477433,31907451,31090931,12.42,12.42,29.51,28.05
13891,큐렉소(주),60280,Dec-14,13477433,13477433,13477433,13477433,26803859,26137538,0,0,-15.99,-15.93
13892,큐렉소(주),60280,Dec-15,13477433,13477433,13477433,13477433,27842750,27529548,0,0,3.88,5.33
13893,큐렉소(주),60280,Dec-16,13477433,13477433,11111111.11,11111111.11,30060747,11111111.11,0,-17.56,7.97,-59.64
13894,큐렉소(주),60280,Dec-17,14461127,13477433,11111111.11,11111111.11,33483882,11111111.11,7.3,1254789.63,11.39,
13895,큐렉소(주),60280,Dec-18,16678627,14461127,11111111.11,11111111.11,33889685,11111111.11,23.75,1254789.63,1.21,
13896,큐렉소(주),60280,Dec-19,16678627,16678627,11111111.11,11111111.11,34388093,11111111.11,15.33,1254789.63,1.47,
13897,크로바하이텍(주),43590,Dec-11,6500000,6500000,6500000,6500000,103087083,103944666,-61.03,1254789.63,199.78,835.5
13898,크로바하이텍(주),43590,Dec-12,6500000,6500000,6500000,6500000,87706258,93811011,0,0,-14.92,-9.75
13899,크로바하이텍(주),43590,Dec-13,6500000,6500000,6500000,6500000,59890532,66056175,0,0,-31.71,-29.59
13900,크로바하이텍(주),43590,Dec-14,6500000,6500000,6500000,6500000,55632205,62932896,0,0,-7.11,-4.73
13901,크로바하이텍(주),43590,Dec-15,6500000,6500000,6500000,6500000,51787262,57896675,0,0,-6.91,-8
13902,크로바하이텍(주),43590,Dec-16,6500000,6500000,6500000,6500000,52557925,60226943,0,0,1.49,4.02
13903,크로바하이텍(주),43590,Dec-17,6500000,6500000,6500000,6500000,51224613,57549187,0,0,-2.54,-4.45
13904,크로바하이텍(주),43590,Dec-18,11650000,6500000,11650000,6500000,40298802,46795016,79.23,79.23,-21.33,-18.69
13905,크로바하이텍(주),43590,Dec-19,11650000,11650000,11650000,11650000,28801873,35522415,79.23,79.23,-28.53,-24.09
13906,크루셜텍(주),114120,Dec-11,11691000,4150774,11691000,4150774,269479631,252079208,0.35,0.35,835.63,609.63
13907,크루셜텍(주),114120,Dec-12,11770000,11691000,11770000,11691000,137711192,280306613,183.56,183.56,-48.9,11.2
13908,크루셜텍(주),114120,Dec-13,11770000,11770000,11770000,11770000,84440908,418335669,0.68,0.68,-38.68,49.24
13909,크루셜텍(주),114120,Dec-14,12424570,11770000,12424570,11770000,74983037,415375265,5.56,5.56,-11.2,-0.71
13910,크루셜텍(주),114120,Dec-15,14137410,12424570,14137410,12424570,258215630,262524146,20.11,20.11,244.37,-36.8
13911,크루셜텍(주),114120,Dec-16,14263720,14137410,14263720,14137410,316831953,320033254,14.8,14.8,22.7,21.91
13912,크루셜텍(주),114120,Dec-17,29267893,14263720,29267893,14263720,164520800,172701652,107.02,107.02,-48.07,-46.04
13913,크루셜텍(주),114120,Dec-18,65767893,29267893,65767893,29267893,79684507,83675066,361.09,361.09,-51.57,-51.55
13914,크루셜텍(주),114120,Dec-19,65767893,65767893,65767893,65767893,61580736,65079351,124.71,124.71,-22.72,-22.22
13915,크리스탈지노믹스(주),83790,Dec-11,8592176,5159520,8592176,5159520,3451314,3805891,-86.94,-86.94,-94.4,-94.15
13916,크리스탈지노믹스(주),83790,Dec-12,8809568,8592176,8809568,8592176,3718986,3718986,70.74,70.74,7.76,-2.28
13917,크리스탈지노믹스(주),83790,Dec-13,9673496,8809568,9673496,8809568,4795862,4795862,12.58,12.58,28.96,28.96
13918,크리스탈지노믹스(주),83790,Dec-14,11298487,9673496,11298487,9673496,4535575,4535575,28.25,28.25,-5.43,-5.43
13919,크리스탈지노믹스(주),83790,Dec-15,12258475,11298487,12258475,11298487,9765712,9765712,26.72,26.72,115.31,115.31
13920,크리스탈지노믹스(주),83790,Dec-16,12940506,12258475,12940506,12258475,11126480,14524949,14.53,14.53,13.93,48.73
13921,크리스탈지노믹스(주),83790,Dec-17,13567547,12940506,13567547,12940506,8492032,12175118,10.68,10.68,-23.68,-16.18
13922,크리스탈지노믹스(주),83790,Dec-18,20889212,13567547,20889212,13567547,13889307,13887491,61.43,61.43,63.56,14.06
13923,크리스탈지노믹스(주),83790,Dec-19,21064517,20889212,21064517,20889212,4397571,14006559,55.26,55.26,-68.34,0.86
13924,키네마스터(주),139670,Dec-11,3312776,2965970,11111111.11,11111111.11,12020908,11111111.11,-84.14,-46.81,173.35,-20.67
13925,키네마스터(주),139670,Dec-12,3501672,3312776,11111111.11,11111111.11,15289534,11111111.11,18.06,1254789.63,27.19,
13926,키네마스터(주),139670,Dec-13,3508456,3501672,11111111.11,11111111.11,18302454,11111111.11,5.91,1254789.63,19.71,
13927,키네마스터(주),139670,Dec-14,3508456,3508456,3508456,3508456,17351452,17344584,0.19,1254789.63,-5.2,
13928,키네마스터(주),139670,Dec-15,3508456,3508456,3508456,3508456,12712823,12713550,0,0,-26.73,-26.7
13929,키네마스터(주),139670,Dec-16,3508456,3508456,3508456,3508456,9279719,9342322,0,0,-27.01,-26.52
13930,키네마스터(주),139670,Dec-17,3508456,3508456,3508456,3508456,9977766,10098222,0,0,7.52,8.09
13931,키네마스터(주),139670,Dec-18,3508456,3508456,3508456,3508456,12063442,12796770,0,0,20.9,26.72
13932,키네마스터(주),139670,Dec-19,3508456,3508456,3508456,3508456,19326756,19423411,0,0,60.21,51.78
13933,태경산업(주),15890,Dec-11,14614375,14614375,14614375,14614375,138611136,400323922,316.55,316.55,617.2,1961.04
13934,태경산업(주),15890,Dec-12,14614375,14614375,14614375,14614375,146414777,406825725,0,0,5.63,1.62
13935,태경산업(주),15890,Dec-13,14614375,14614375,14614375,14614375,156245955,445819807,0,0,6.71,9.58
13936,태경산업(주),15890,Dec-14,14614375,14614375,14614375,14614375,133720468,407671453,0,0,-14.42,-8.56
13937,태경산업(주),15890,Dec-15,14614375,14614375,14614375,14614375,103723173,353853068,0,0,-22.43,-13.2
13938,태경산업(주),15890,Dec-16,14614375,14614375,14614375,14614375,131855744,444685147,0,0,27.12,25.67
13939,태경산업(주),15890,Dec-17,14614375,14614375,14614375,14614375,170055154,563737012,0,0,28.97,26.77
13940,태경산업(주),15890,Dec-18,14614375,14614375,14614375,14614375,162083703,563469539,0,0,-4.69,-0.05
13941,태경산업(주),15890,Dec-19,14614375,14614375,14614375,14614375,140803292,519562901,0,0,-13.13,-7.79
13942,태경케미컬(주),6890,Dec-11,5800000,5800000,5800000,5800000,50958168,53525072,-60.31,-60.31,-63.81,-89.7
13943,태경케미컬(주),6890,Dec-12,5800000,5800000,5800000,5800000,53458727,55839714,0,0,4.91,4.32
13944,태경케미컬(주),6890,Dec-13,5800000,5800000,5800000,5800000,50127102,51890971,0,0,-6.23,-7.07
13945,태경케미컬(주),6890,Dec-14,5800000,5800000,5800000,5800000,52173966,53965988,0,0,4.08,4
13946,태경케미컬(주),6890,Dec-15,5800000,5800000,5800000,5800000,49601814,50912036,0,0,-4.93,-5.66
13947,태경케미컬(주),6890,Dec-16,5800000,5800000,5800000,5800000,50010477,51339557,0,0,0.82,0.84
13948,태경케미컬(주),6890,Dec-17,5800000,5800000,5800000,5800000,47496957,48889793,0,0,-5.03,-4.77
13949,태경케미컬(주),6890,Dec-18,5800000,5800000,5800000,5800000,46060627,47441991,0,0,-3.02,-2.96
13950,태경케미컬(주),6890,Dec-19,5800000,5800000,5800000,5800000,40490951,41832104,0,0,-12.09,-11.82
13951,태광산업(주),3240,Dec-11,5567000,5567000,5567000,5567000,3154925683,4004987072,-4.02,-4.02,7691.68,9473.96
13952,태광산업(주),3240,Dec-12,5567000,5567000,5567000,5567000,2809979959,3715181735,0,0,-10.93,-7.24
13953,태광산업(주),3240,Dec-13,5567000,5567000,5567000,5567000,2519640790,3513353201,0,0,-10.33,-5.43
13954,태광산업(주),3240,Dec-14,5567000,5567000,5567000,5567000,2142940484,3162246020,0,0,-14.95,-9.99
13955,태광산업(주),3240,Dec-15,5567000,5567000,5567000,5567000,1814429007,2804357944,0,0,-15.33,-11.32
13956,태광산업(주),3240,Dec-16,5567000,5567000,5567000,5567000,1703181029,2671107287,0,0,-6.13,-4.75
13957,태광산업(주),3240,Dec-17,5567000,5567000,5567000,5567000,1940253080,2915823077,0,0,13.92,9.16
13958,태광산업(주),3240,Dec-18,5567000,5567000,5567000,5567000,2169663296,3108761624,0,0,11.82,6.62
13959,태광산업(주),3240,Dec-19,5567000,5567000,5567000,5567000,2027159119,2918003265,0,0,-6.57,-6.14
13960,태림포장(주),11280,Dec-11,35402970,35402970,11111111.11,11111111.11,377011325,11111111.11,535.94,99.59,-81.4,-99.62
13961,태림포장(주),11280,Dec-12,35402970,35402970,11111111.11,11111111.11,391376590,11111111.11,0,1254789.63,3.81,
13962,태림포장(주),11280,Dec-13,35402970,35402970,11111111.11,11111111.11,366896836,11111111.11,0,1254789.63,-6.25,
13963,태림포장(주),11280,Dec-14,35402970,35402970,11111111.11,11111111.11,352047005,11111111.11,0,1254789.63,-4.05,
13964,태림포장(주),11280,Dec-15,35402970,35402970,35402970,35402970,324523515,350351465,0,1254789.63,-7.82,
13965,태림포장(주),11280,Dec-16,35402970,35402970,35402970,35402970,328752571,377902760,0,0,1.3,7.86
13966,태림포장(주),11280,Dec-17,35402970,35402970,35402970,35402970,511921292,565689393,0,0,55.72,49.69
13967,태림포장(주),11280,Dec-18,35402970,35402970,35402970,35402970,554304236,608654279,0,0,8.28,7.6
13968,태림포장(주),11280,Dec-19,35402970,35402970,35402970,35402970,529864730,572946203,0,0,-4.41,-5.87
13969,태양금속공업(주),4100,Dec-11,20000000,20000000,20000000,20000000,315246129,344589399,-43.51,-43.51,-40.5,-39.86
13970,태양금속공업(주),4100,Dec-12,20000000,20000000,20000000,20000000,343498337,433348535,0,0,8.96,25.76
13971,태양금속공업(주),4100,Dec-13,20000000,20000000,20000000,20000000,352438553,460531722,0,0,2.6,6.27
13972,태양금속공업(주),4100,Dec-14,20000000,20000000,20000000,20000000,364910558,475397440,0,0,3.54,3.23
13973,태양금속공업(주),4100,Dec-15,20000000,20000000,20000000,20000000,356670510,482361925,0,0,-2.26,1.46
13974,태양금속공업(주),4100,Dec-16,20000000,20000000,20000000,20000000,350872051,477027217,0,0,-1.63,-1.11
13975,태양금속공업(주),4100,Dec-17,20000000,20000000,20000000,20000000,338292738,469169633,0,0,-3.59,-1.65
13976,태양금속공업(주),4100,Dec-18,20000000,20000000,20000000,20000000,325811616,449188919,0,0,-3.69,-4.26
13977,태양금속공업(주),4100,Dec-19,20000000,20000000,20000000,20000000,325960732,470863288,0,0,0.05,4.83
13978,태원물산(주),1420,Dec-11,3630000,3630000,11111111.11,11111111.11,42074643,11111111.11,-81.85,-44.44,-87.09,-97.64
13979,태원물산(주),1420,Dec-12,3630000,3630000,11111111.11,11111111.11,44576844,11111111.11,0,1254789.63,5.95,
13980,태원물산(주),1420,Dec-13,3630000,3630000,11111111.11,11111111.11,38052491,11111111.11,0,1254789.63,-14.64,
13981,태원물산(주),1420,Dec-14,3800000,3630000,11111111.11,11111111.11,31591143,11111111.11,4.68,1254789.63,-16.98,
13982,태원물산(주),1420,Dec-15,3800000,3800000,11111111.11,11111111.11,30490729,11111111.11,4.68,1254789.63,-3.48,
13983,태원물산(주),1420,Dec-16,3800000,3800000,11111111.11,11111111.11,31807062,11111111.11,0,1254789.63,4.32,
13984,태원물산(주),1420,Dec-17,3800000,3800000,11111111.11,11111111.11,24900925,11111111.11,0,1254789.63,-21.71,
13985,태원물산(주),1420,Dec-18,3800000,3800000,11111111.11,11111111.11,21894839,11111111.11,0,1254789.63,-12.07,
13986,태원물산(주),1420,Dec-19,3800000,3800000,11111111.11,11111111.11,21887046,11111111.11,0,1254789.63,-0.04,
13987,태평양물산(주),7980,Dec-11,11985000,11985000,11985000,11985000,448418331,469367575,215.39,1254789.63,1948.78,4124.31
13988,태평양물산(주),7980,Dec-12,11985000,11985000,11985000,11985000,500425724,593322835,0,0,11.6,26.41
13989,태평양물산(주),7980,Dec-13,18385417,11985000,18385417,11985000,653954466,818363328,53.4,53.4,30.68,37.93
13990,태평양물산(주),7980,Dec-14,19629071,18385417,19629071,18385417,638142962,798871319,63.78,63.78,-2.42,-2.38
13991,태평양물산(주),7980,Dec-15,19853335,19629071,19853335,19629071,673437402,842559230,7.98,7.98,5.53,5.47
13992,태평양물산(주),7980,Dec-16,21634856,19853335,21634856,19853335,686270957,864658855,10.22,10.22,1.91,2.62
13993,태평양물산(주),7980,Dec-17,24641500,21634856,24641500,21634856,715049681,922195889,24.12,24.12,4.19,6.65
13994,태평양물산(주),7980,Dec-18,24955871,24641500,24955871,24641500,717495765,972052003,15.35,15.35,0.34,5.41
13995,태평양물산(주),7980,Dec-19,24955871,24955871,24955871,24955871,685841472,971638980,1.28,1.28,-4.41,-0.04
13996,테고사이언스(주),191420,Dec-14,1851429,1505660,11111111.11,11111111.11,6737842,11111111.11,-92.58,-55.48,-99.02,-98.86
13997,테고사이언스(주),191420,Dec-15,1851429,1851429,11111111.11,11111111.11,7492001,11111111.11,22.96,1254789.63,11.19,
13998,테고사이언스(주),191420,Dec-16,1851429,1851429,1851429,1851429,8343010,8343010,0,1254789.63,11.36,
13999,테고사이언스(주),191420,Dec-17,1967717,1851429,1967717,1851429,8602196,8642115,6.28,6.28,3.11,3.59
