,회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),0,1,2,3
253,(주)광명전기,17040,Dec-15,63045495,83058514,10678955,12979421,-17.96,-11.39,-26.3,-23.69
254,(주)광명전기,17040,Dec-16,62147467,72296041,8920021,9214479,-1.42,-12.96,-16.47,-29.01
255,(주)광명전기,17040,Dec-17,64686772,72825667,9187768,9992851,4.09,0.73,3,8.45
256,(주)광명전기,17040,Dec-18,59981263,69980314,10944185,11273625,-7.27,-3.91,19.12,12.82
257,(주)광명전기,17040,Dec-19,77171530,87126906,7733607,7915758,28.66,24.5,-29.34,-29.79
258,(주)광무,29480,Dec-11,35909129,37578091,11126987,11126987,-53.47,-56.87,43.88,40.57
259,(주)광무,29480,Dec-12,16266767,23778931,5521700,7606817,-54.7,-36.72,-50.38,-31.64
260,(주)광무,29480,Dec-13,7025489,14314055,249281,5105102,-56.81,-39.8,-95.49,-32.89
261,(주)광무,29480,Dec-14,9475626,11111111.11,230597,11111111.11,34.87,-22.38,-7.5,117.65
262,(주)광무,29480,Dec-15,5286509,11111111.11,476695,11111111.11,-44.21,,106.72,
263,(주)광무,29480,Dec-16,11893960,11111111.11,714172,11111111.11,124.99,,49.82,
264,(주)광무,29480,Dec-17,14949942,11111111.11,188668,11111111.11,25.69,,-73.58,
265,(주)광무,29480,Dec-18,12582516,17301470,286303,571473,-15.84,,51.75,
266,(주)광무,29480,Dec-19,33233586,39307761,482591,505706,164.13,127.19,68.56,-11.51
267,(주)광주신세계,37710,Dec-11,260854658,11111111.11,4949450,11111111.11,684.91,-71.73,925.6,2097.15
268,(주)광주신세계,37710,Dec-12,287723501,11111111.11,4638113,11111111.11,10.3,,-6.29,
269,(주)광주신세계,37710,Dec-13,25873334,11111111.11,4415826,11111111.11,-91.01,,-4.79,
270,(주)광주신세계,37710,Dec-14,24561635,11111111.11,4715758,11111111.11,-5.07,,6.79,
271,(주)광주신세계,37710,Dec-15,33510638,11111111.11,5113086,11111111.11,36.43,,8.43,
272,(주)광주신세계,37710,Dec-16,32426270,11111111.11,5458472,11111111.11,-3.24,,6.75,
273,(주)광주신세계,37710,Dec-17,33243825,11111111.11,5384423,11111111.11,2.52,,-1.36,
274,(주)광주신세계,37710,Dec-18,77504431,11111111.11,2621451,11111111.11,133.14,,-51.31,
275,(주)광주신세계,37710,Dec-19,103160925,11111111.11,2790527,11111111.11,33.1,,6.45,
276,(주)구영테크,53270,Dec-11,40821654,58842369,5432585,15288601,-60.43,429.58,94.68,37.6
277,(주)구영테크,53270,Dec-12,48964877,66346373,7326274,18805001,19.95,12.75,34.86,23
278,(주)구영테크,53270,Dec-13,36391962,53694228,7502946,17835115,-25.68,-19.07,2.41,-5.16
279,(주)구영테크,53270,Dec-14,40628726,57115595,7997698,21780928,11.64,6.37,6.59,22.12
280,(주)구영테크,53270,Dec-15,41055597,58836903,6701810,19812030,1.05,3.01,-16.2,-9.04
281,(주)구영테크,53270,Dec-16,39434041,54139890,7727200,19802569,-3.95,-7.98,15.3,-0.05
282,(주)구영테크,53270,Dec-17,52077454,64140319,8041927,20106730,32.06,18.47,4.07,1.54
283,(주)구영테크,53270,Dec-18,43158029,60744298,10320023,31595113,-17.13,-5.29,28.33,57.14
284,(주)구영테크,53270,Dec-19,37519675,70165074,9542656,34405094,-13.06,15.51,-7.53,8.89
285,(주)국동,5320,Dec-11,22715717,39415062,8071551,17915375,-39.46,-43.83,-15.42,-47.93
286,(주)국동,5320,Dec-12,17991148,39351863,8204282,16279648,-20.8,-0.16,1.64,-9.13
287,(주)국동,5320,Dec-13,24414342,48642552,10064438,22892835,35.7,23.61,22.67,40.62
288,(주)국동,5320,Dec-14,36105772,60454108,8296174,22684183,47.89,24.28,-17.57,-0.91
289,(주)국동,5320,Dec-15,34533151,63906154,13730846,27935227,-4.36,5.71,65.51,23.15
290,(주)국동,5320,Dec-16,51330735,83256355,15648099,31975546,48.64,30.28,13.96,14.46
291,(주)국동,5320,Dec-17,39587109,66343830,13096071,31470800,-22.88,-20.31,-16.31,-1.58
292,(주)국동,5320,Dec-18,46980024,83767312,11916220,32699651,18.68,26.26,-9.01,3.9
293,(주)국동,5320,Dec-19,54839302,89543258,11271338,32361904,16.73,6.9,-5.41,-1.03
294,(주)국보,1140,Dec-11,39894724,41337436,675022,675022,-27.25,-53.84,-94.01,-97.91
295,(주)국보,1140,Dec-12,36506928,39130945,743450,743450,-8.49,-5.34,10.14,10.14
296,(주)국보,1140,Dec-13,35691910,37418409,748235,748235,-2.23,-4.38,0.64,0.64
297,(주)국보,1140,Dec-14,30298511,31669967,665254,665254,-15.11,-15.36,-11.09,-11.09
298,(주)국보,1140,Dec-15,25758664,26759792,413181,413181,-14.98,-15.5,-37.89,-37.89
299,(주)국보,1140,Dec-16,24610414,26046898,376717,376717,-4.46,-2.66,-8.83,-8.83
300,(주)국보,1140,Dec-17,17793062,18529522,405427,405427,-27.7,-28.86,7.62,7.62
301,(주)국보,1140,Dec-18,11593846,11759027,354646,354646,-34.84,-36.54,-12.53,-12.53
302,(주)국보,1140,Dec-19,17297097,70457619,338808,43435168,49.19,499.18,-4.47,12147.47
303,(주)국보디자인,66620,Dec-11,57200948,59455203,0,0,230.7,-15.62,-100,-100
304,(주)국보디자인,66620,Dec-12,72788158,74341481,0,0,27.25,25.04,,
305,(주)국보디자인,66620,Dec-13,95233392,102871707,0,0,30.84,38.38,,
306,(주)국보디자인,66620,Dec-14,99218627,106963249,0,0,4.18,3.98,,
307,(주)국보디자인,66620,Dec-15,96703601,107093318,0,0,-2.53,0.12,,
308,(주)국보디자인,66620,Dec-16,118586463,128985094,0,0,22.63,20.44,,
309,(주)국보디자인,66620,Dec-17,127549210,135628503,0,0,7.56,5.15,,
310,(주)국보디자인,66620,Dec-18,127871195,142346121,0,0,0.25,4.95,,
311,(주)국보디자인,66620,Dec-19,169956490,194818591,0,0,32.91,36.86,,
312,(주)국순당,43650,Dec-11,77580053,82405755,15071855,16285781,-54.35,-57.7,inf,inf
313,(주)국순당,43650,Dec-12,81287902,87400525,14906288,16139074,4.78,6.06,-1.1,-0.9
314,(주)국순당,43650,Dec-13,84404848,100545624,13577007,16182543,3.83,15.04,-8.92,0.27
315,(주)국순당,43650,Dec-14,86268346,99291581,11886783,15332903,2.21,-1.25,-12.45,-5.25
316,(주)국순당,43650,Dec-15,82905503,97221146,11788376,14869710,-3.9,-2.09,-0.83,-3.02
317,(주)국순당,43650,Dec-16,71906088,85261001,10940127,14890028,-13.27,-12.3,-7.2,0.14
318,(주)국순당,43650,Dec-17,75544356,86651908,10134104,14274110,5.06,1.63,-7.37,-4.14
319,(주)국순당,43650,Dec-18,62941465,72906719,10860632,14888891,-16.68,-15.86,7.17,4.31
320,(주)국순당,43650,Dec-19,60930981,78834555,10459069,16017909,-3.19,8.13,-3.7,7.58
321,(주)국영지앤엠,6050,Dec-11,25252313,11111111.11,1498155,11111111.11,-58.56,-85.91,-85.68,-30.63
322,(주)국영지앤엠,6050,Dec-12,21149484,11111111.11,1588558,11111111.11,-16.25,,6.03,
323,(주)국영지앤엠,6050,Dec-13,25059260,11111111.11,1582228,11111111.11,18.49,,-0.4,
324,(주)국영지앤엠,6050,Dec-14,22615829,11111111.11,1796351,11111111.11,-9.75,,13.53,
325,(주)국영지앤엠,6050,Dec-15,27918404,11111111.11,1330780,11111111.11,23.45,,-25.92,
326,(주)국영지앤엠,6050,Dec-16,29575531,11111111.11,4059203,11111111.11,5.94,,205.02,
327,(주)국영지앤엠,6050,Dec-17,29995395,11111111.11,3195981,11111111.11,1.42,,-21.27,
328,(주)국영지앤엠,6050,Dec-18,25138635,11111111.11,2641685,11111111.11,-16.19,,-17.34,
329,(주)국영지앤엠,6050,Dec-19,32068324,11111111.11,2586636,11111111.11,27.57,,-2.08,
330,(주)국전약품,307750,Dec-18,11111111.11,11111111.11,11111111.11,11111111.11,-65.35,0,329.56,0
331,(주)국전약품,307750,Dec-19,11111111.11,11111111.11,11111111.11,11111111.11,,,,
332,(주)그래디언트,35080,Dec-11,24034151,278334197,0,40547172,116.31,2405.01,-100,264.92
333,(주)그래디언트,35080,Dec-12,14309378,240486033,0,34742521,-40.46,-13.6,,-14.32
334,(주)그래디언트,35080,Dec-13,1714561,979087606,0,68307862,-88.02,307.13,,96.61
335,(주)그래디언트,35080,Dec-14,3742011,1142871354,0,80245551,118.25,16.73,,17.48
336,(주)그래디언트,35080,Dec-15,949479,1337838696,0,138382962,-74.63,17.06,,72.45
337,(주)그래디언트,35080,Dec-16,395047,1415600914,0,117903146,-58.39,5.81,,-14.8
338,(주)그래디언트,35080,Dec-17,3201309,1229878565,0,137969792,710.36,-13.12,,17.02
339,(주)그래디언트,35080,Dec-18,2674301,1261972833,0,166911756,-16.46,2.61,,20.98
340,(주)그래디언트,35080,Dec-19,208003,1206801338,0,85519268,-92.22,-4.37,,-48.76
341,(주)그리티,204020,Dec-18,75670982,89112620,30715245,40441857,36279.76,-92.62,inf,-52.71
342,(주)그리티,204020,Dec-19,68611692,82603832,32650635,42201748,-9.33,-7.3,6.3,4.35
343,(주)그린플러스,186230,Dec-19,28574671,38480019,5842839,6019316,-58.35,-53.42,-82.1,-85.74
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,31754029,33914648,13226235,14561368,,,,
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,27371107,31615500,15560311,17354428,-13.8,-6.78,17.65,19.18
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,34350069,37636405,15483578,17043649,25.5,19.04,-0.49,-1.79
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,38669764,42966221,11786134,13254999,12.58,14.16,-23.88,-22.23
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,30726947,35391249,8283238,9698920,-20.54,-17.63,-29.72,-26.83
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,46676903,53825575,19337480,23047266,51.91,52.09,133.45,137.63
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,46766708,57916418,17981798,22852794,0.19,7.6,-7.01,-0.84
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,41265448,54651818,11906377,18514976,-11.76,-5.64,-33.79,-18.98
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,78199372,88978443,17832463,21844307,89.5,62.81,49.77,17.98
353,(주)금비,8870,Sep-11,31090507,65598563,8615791,17161712,-60.24,-26.28,-51.68,-21.44
354,(주)금비,8870,Sep-12,27896984,69601347,8411396,17526440,-10.27,6.1,-2.37,2.13
355,(주)금비,8870,Sep-13,25680687,62071037,9421859,18026426,-7.94,-10.82,12.01,2.85
356,(주)금비,8870,Sep-14,23356269,69421539,8328456,16905269,-9.05,11.84,-11.6,-6.22
357,(주)금비,8870,Sep-15,30922809,77826715,9095497,16838525,32.4,12.11,9.21,-0.39
358,(주)금비,8870,Sep-16,36295583,92313829,10069163,18552822,17.37,18.61,10.7,10.18
359,(주)금비,8870,Sep-17,30234670,90869613,8904859,17332784,-16.7,-1.56,-11.56,-6.58
360,(주)금비,8870,Sep-18,32217235,97025499,8554261,17758613,6.56,6.77,-3.94,2.46
361,(주)금비,8870,Sep-19,34312672,105632362,8980570,17199098,6.5,8.87,4.98,-3.15
362,(주)금양,1570,Dec-11,50168793,73356949,6884124,14236426,46.21,-30.55,-23.34,-17.23
363,(주)금양,1570,Dec-12,46841743,69850864,7118999,13739318,-6.63,-4.78,3.41,-3.49
364,(주)금양,1570,Dec-13,60939478,90828722,8359928,20839381,30.1,30.03,17.43,51.68
365,(주)금양,1570,Dec-14,57627190,111767170,10954973,25271205,-5.44,23.05,31.04,21.27
366,(주)금양,1570,Dec-15,63905239,116881516,9434413,21613668,10.89,4.58,-13.88,-14.47
367,(주)금양,1570,Dec-16,61611949,92604838,6869584,19103181,-3.59,-20.77,-27.19,-11.62
368,(주)금양,1570,Dec-17,58591469,130477254,8612918,22603043,-4.9,40.9,25.38,18.32
369,(주)금양,1570,Dec-18,48188432,129420730,8960870,24409366,-17.76,-0.81,4.04,7.99
370,(주)금양,1570,Dec-19,61997758,130285368,10501788,27024408,28.66,0.67,17.2,10.71
371,(주)금호에이치티,214330,Dec-15,80694020,86522457,20906519,28696569,30.16,-33.59,99.08,6.19
372,(주)금호에이치티,214330,Dec-16,92744392,90849794,20950659,30299760,14.93,5,0.21,5.59
373,(주)금호에이치티,214330,Dec-17,89724027,88316450,21605544,31489881,-3.26,-2.79,3.13,3.93
374,(주)금호에이치티,214330,Dec-18,138884192,155547300,31971852,49440535,54.79,76.12,47.98,57
375,(주)금호에이치티,214330,Dec-19,183830342,204929138,31972894,48755715,32.36,31.75,0,-1.39
376,(주)금화피에스시,36190,Dec-11,65271945,11111111.11,0,11111111.11,-64.49,-94.58,-100,-77.21
377,(주)금화피에스시,36190,Dec-12,73807483,11111111.11,0,11111111.11,13.08,,,
378,(주)금화피에스시,36190,Dec-13,78244379,89606593,0,211891,6.01,,,
379,(주)금화피에스시,36190,Dec-14,76794467,92403274,0,650775,-1.85,3.12,,207.13
380,(주)금화피에스시,36190,Dec-15,103478978,121277555,0,572369,34.75,31.25,,-12.05
381,(주)금화피에스시,36190,Dec-16,126330610,144728651,0,832281,22.08,19.34,,45.41
382,(주)금화피에스시,36190,Dec-17,141168180,158082025,0,1035746,11.75,9.23,,24.45
383,(주)금화피에스시,36190,Dec-18,157919642,178015924,0,1139754,11.87,12.61,,10.04
384,(주)금화피에스시,36190,Dec-19,152061849,184009183,0,1217558,-3.71,3.37,,6.83
385,(주)기가레인,49080,Dec-13,52867551,52670777,10634480,10704669,-65.23,-71.38,inf,779.19
386,(주)기가레인,49080,Dec-14,42277551,42916021,11226248,11467784,-20.03,-18.52,5.56,7.13
387,(주)기가레인,49080,Dec-15,42133622,45758661,6815349,8173832,-0.34,6.62,-39.29,-28.72
388,(주)기가레인,49080,Dec-16,43016521,46144283,5755900,7789794,2.1,0.84,-15.55,-4.7
389,(주)기가레인,49080,Dec-17,69139156,72343064,22471865,24300940,60.73,56.78,290.41,211.96
390,(주)기가레인,49080,Dec-18,93687799,97225166,35715541,37262134,35.51,34.39,58.93,53.34
391,(주)기가레인,49080,Dec-19,60124344,60133834,15205943,17628230,-35.82,-38.15,-57.42,-52.69
392,(주)기산텔레콤,35460,Dec-11,36475109,55476277,10909684,18767251,-39.33,-7.75,-28.25,6.46
393,(주)기산텔레콤,35460,Dec-12,25695937,55620433,5331514,13259612,-29.55,0.26,-51.13,-29.35
394,(주)기산텔레콤,35460,Dec-13,36537435,63696575,5894529,15151600,42.19,14.52,10.56,14.27
395,(주)기산텔레콤,35460,Dec-14,35605455,64834230,5456977,22011486,-2.55,1.79,-7.42,45.27
396,(주)기산텔레콤,35460,Dec-15,37184206,64461290,4919930,18183749,4.43,-0.58,-9.84,-17.39
397,(주)기산텔레콤,35460,Dec-16,31145919,62942880,4378274,17338891,-16.24,-2.36,-11.01,-4.65
398,(주)기산텔레콤,35460,Dec-17,29268094,58352347,7924502,21211655,-6.03,-7.29,81,22.34
399,(주)기산텔레콤,35460,Dec-18,23094786,46536756,3963378,19445191,-21.09,-20.25,-49.99,-8.33
400,(주)기산텔레콤,35460,Dec-19,22585911,49053647,3162634,20148676,-2.2,5.41,-20.2,3.62
401,(주)까뮤이앤씨,13700,Dec-11,76964607,11111111.11,4678067,11111111.11,240.76,-77.35,47.92,-44.85
402,(주)까뮤이앤씨,13700,Dec-12,119571783,11111111.11,5293572,11111111.11,55.36,,13.16,
403,(주)까뮤이앤씨,13700,Dec-13,109233863,11111111.11,1151053,11111111.11,-8.65,,-78.26,
404,(주)까뮤이앤씨,13700,Dec-14,34559227,11111111.11,1514376,11111111.11,-68.36,,31.56,
405,(주)까뮤이앤씨,13700,Dec-15,62979800,11111111.11,1396884,11111111.11,82.24,,-7.76,
406,(주)까뮤이앤씨,13700,Dec-16,45642684,11111111.11,1361867,11111111.11,-27.53,,-2.51,
407,(주)까뮤이앤씨,13700,Dec-17,41210840,11111111.11,1477286,11111111.11,-9.71,,8.48,
408,(주)까뮤이앤씨,13700,Dec-18,42850829,11111111.11,1984047,11111111.11,3.98,,34.3,
409,(주)까뮤이앤씨,13700,Dec-19,74633980,11111111.11,1224883,11111111.11,74.17,,-38.26,
410,(주)까스텔바작,308100,Dec-19,66187581,66201004,37141130,37141130,-11.32,495.81,2932.22,234.27
411,(주)나노,187790,Dec-14,11111111.11,11111111.11,11111111.11,11111111.11,,,,
412,(주)나노,187790,Dec-15,28103516,49781287,11643170,19870176,,,,
413,(주)나노,187790,Dec-16,18258906,34297077,7609827,15952670,-35.03,-31.1,-34.64,-19.72
414,(주)나노,187790,Dec-17,23979304,42822418,6727280,20989648,31.33,24.86,-11.6,31.57
415,(주)나노,187790,Dec-18,21311661,51117840,7901458,23400275,-11.12,19.37,17.45,11.48
416,(주)나노,187790,Dec-19,26750864,49148522,9169186,21584379,25.52,-3.85,16.04,-7.76
417,(주)나노브릭,286750,Dec-19,11714243,11714243,1921947,1921947,-56.21,-76.17,-79.04,-91.1
418,(주)나노신소재,121600,Dec-11,46740712,47025271,26824943,26824943,,,,
419,(주)나노신소재,121600,Dec-12,41944586,42125797,27117909,27117909,-10.26,-10.42,1.09,1.09
420,(주)나노신소재,121600,Dec-13,42581256,42799213,26850873,26850873,1.52,1.6,-0.98,-0.98
421,(주)나노신소재,121600,Dec-14,48606260,48906282,31359550,31359550,14.15,14.27,16.79,16.79
422,(주)나노신소재,121600,Dec-15,59895568,60962500,29013917,29013917,23.23,24.65,-7.48,-7.48
423,(주)나노신소재,121600,Dec-16,62232029,62485580,29895861,29895861,3.9,2.5,3.04,3.04
424,(주)나노신소재,121600,Dec-17,61474512,61681313,30968835,30968835,-1.22,-1.29,3.59,3.59
425,(주)나노신소재,121600,Dec-18,70100637,70792401,39994521,39994521,14.03,14.77,29.14,29.14
426,(주)나노신소재,121600,Dec-19,72468307,74512856,37755144,37755144,3.38,5.26,-5.6,-5.6
427,(주)나노엔텍,39860,Dec-11,35042662,36625845,3772253,3783762,-51.64,-50.85,-90.01,-89.98
428,(주)나노엔텍,39860,Dec-12,25393293,26183933,4579595,4708962,-27.54,-28.51,21.4,24.45
429,(주)나노엔텍,39860,Dec-13,23655125,25013045,4495255,4879289,-6.84,-4.47,-1.84,3.62
430,(주)나노엔텍,39860,Dec-14,24713988,23133792,4361249,5547893,4.48,-7.51,-2.98,13.7
431,(주)나노엔텍,39860,Dec-15,26760417,25151814,3373488,5775124,8.28,8.72,-22.65,4.1
432,(주)나노엔텍,39860,Dec-16,24010804,21923466,5387906,6556793,-10.27,-12.84,59.71,13.54
433,(주)나노엔텍,39860,Dec-17,25666940,22636243,5736380,5903314,6.9,3.25,6.47,-9.97
434,(주)나노엔텍,39860,Dec-18,26007857,23339161,5679161,6277557,1.33,3.11,-1,6.34
435,(주)나노엔텍,39860,Dec-19,30446256,27247058,5753842,6865258,17.07,16.74,1.32,9.36
436,(주)나무가,190510,Dec-15,133188532,153817851,1531151,34456731,337.45,464.53,-73.39,401.9
437,(주)나무가,190510,Dec-16,86950983,134434932,931885,26925230,-34.72,-12.6,-39.14,-21.86
438,(주)나무가,190510,Dec-17,53865520,83286111,284743,26473649,-38.05,-38.05,-69.44,-1.68
439,(주)나무가,190510,Dec-18,59347429,66783642,209426,10307124,10.18,-19.81,-26.45,-61.07
440,(주)나무가,190510,Dec-19,122158556,113544554,8877165,40166469,105.84,70.02,4138.81,289.7
441,(주)나스미디어,89600,Dec-13,90372296,11111111.11,0,11111111.11,-26.02,-90.21,-100,-72.34
442,(주)나스미디어,89600,Dec-14,90151547,11111111.11,0,11111111.11,-0.24,,,
443,(주)나스미디어,89600,Dec-15,124837374,11111111.11,0,11111111.11,38.48,,,
444,(주)나스미디어,89600,Dec-16,124777193,188150770,0,0,-0.05,,,
445,(주)나스미디어,89600,Dec-17,172095168,241307138,0,0,37.92,28.25,,
446,(주)나스미디어,89600,Dec-18,161108150,229307714,0,0,-6.38,-4.97,,
447,(주)나스미디어,89600,Dec-19,206145559,280030917,0,0,27.95,22.12,,
448,(주)나이벡,138610,Dec-11,5848353,11111111.11,643088,11111111.11,-97.16,-96.03,inf,inf
449,(주)나이벡,138610,Dec-12,3786918,11111111.11,609893,11111111.11,-35.25,,-5.16,
450,(주)나이벡,138610,Dec-13,4322281,11111111.11,956968,11111111.11,14.14,,56.91,
451,(주)나이벡,138610,Dec-14,3070435,11111111.11,954087,11111111.11,-28.96,,-0.3,
452,(주)나이벡,138610,Dec-15,7891581,11111111.11,1235586,11111111.11,157.02,,29.5,
453,(주)나이벡,138610,Dec-16,8838096,11111111.11,1729827,11111111.11,11.99,,40,
454,(주)나이벡,138610,Dec-17,9993465,11111111.11,2410746,11111111.11,13.07,,39.36,
455,(주)나이벡,138610,Dec-18,5289806,11111111.11,2543370,11111111.11,-47.07,,5.5,
456,(주)나이벡,138610,Dec-19,17075714,11111111.11,3456755,11111111.11,222.8,,35.91,
457,(주)나이스디앤비,130580,Dec-11,19301521,11111111.11,0,11111111.11,13.03,0,-100,0
458,(주)나이스디앤비,130580,Dec-12,21406455,11111111.11,0,11111111.11,10.91,,,
459,(주)나이스디앤비,130580,Dec-13,24628059,11111111.11,0,11111111.11,15.05,,,
460,(주)나이스디앤비,130580,Dec-14,28589069,11111111.11,0,11111111.11,16.08,,,
461,(주)나이스디앤비,130580,Dec-15,26792010,29639861,0,7672,-6.29,,,
462,(주)나이스디앤비,130580,Dec-16,25827572,30111363,0,1540,-3.6,1.59,,-79.93
463,(주)나이스디앤비,130580,Dec-17,23474936,28885312,0,2397,-9.11,-4.07,,55.65
464,(주)나이스디앤비,130580,Dec-18,30158313,36486729,0,1426,28.47,26.32,,-40.51
465,(주)나이스디앤비,130580,Dec-19,37120373,53601462,0,1426,23.09,46.91,,0
466,(주)나이스홀딩스,34310,Dec-11,33972630,98794232,0,1694751,-8.48,84.31,,118746.49
467,(주)나이스홀딩스,34310,Dec-12,19325283,97958185,0,2269950,-43.12,-0.85,,33.94
468,(주)나이스홀딩스,34310,Dec-13,19254329,412216064,0,6825374,-0.37,320.81,,200.68
469,(주)나이스홀딩스,34310,Dec-14,7363727,563473990,0,33160441,-61.76,36.69,,385.84
470,(주)나이스홀딩스,34310,Dec-15,7309656,585369240,0,45655382,-0.73,3.89,,37.68
471,(주)나이스홀딩스,34310,Dec-16,10670867,796885000,0,51029234,45.98,36.13,,11.77
472,(주)나이스홀딩스,34310,Dec-17,11867218,1080028901,0,65662108,11.21,35.53,,28.68
473,(주)나이스홀딩스,34310,Dec-18,4268790,1208350011,0,99030907,-64.03,11.88,,50.82
474,(주)나이스홀딩스,34310,Dec-19,8247605,1501510395,0,81845667,93.21,24.26,,-17.35
475,(주)나인테크,267320,Dec-17,11111111.11,11111111.11,11111111.11,11111111.11,34.72,-99.26,inf,-86.42
476,(주)나인테크,267320,Dec-18,11111111.11,11111111.11,11111111.11,11111111.11,,,,
477,(주)나인테크,267320,Dec-19,11111111.11,11111111.11,11111111.11,11111111.11,,,,
478,(주)남선알미늄,8350,Dec-11,131038308,131047630,22590739,22590739,1079.34,1079.43,103.32,103.32
479,(주)남선알미늄,8350,Dec-12,115095607,11111111.11,17668291,11111111.11,-12.17,-91.52,-21.79,-50.82
480,(주)남선알미늄,8350,Dec-13,116450226,11111111.11,18214824,11111111.11,1.18,,3.09,
481,(주)남선알미늄,8350,Dec-14,117806353,11111111.11,21400097,11111111.11,1.16,,17.49,
482,(주)남선알미늄,8350,Dec-15,159264814,11111111.11,46255223,11111111.11,35.19,,116.14,
483,(주)남선알미늄,8350,Dec-16,138382968,11111111.11,42702810,11111111.11,-13.11,,-7.68,
484,(주)남선알미늄,8350,Dec-17,138840538,11111111.11,24433168,11111111.11,0.33,,-42.78,
