회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),기타(영업)수익(*)(IFRS),기타(영업)수익(*)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결)
(주)홈센타홀딩스,060560,2011/12,78105858,93090233,69256674,83407855,0,0,5801714,6746530
(주)홈센타홀딩스,060560,2012/12,71757552,98940652,65469282,89905072,0,0,6874099,8868998
(주)홈센타홀딩스,060560,2013/12,70524655,110062069,62476736,99023824,0,0,7114374,8959338
(주)홈센타홀딩스,060560,2014/12,59255192,117060557,53587494,109454988,0,0,7645365,10077991
(주)홈센타홀딩스,060560,2015/12,53961351,119503143,47380366,109278702,0,0,5204256,8064447
(주)홈센타홀딩스,060560,2016/12,40823629,95729699,33843901,88159283,0,0,4758546,7504206
(주)홈센타홀딩스,060560,2017/12,32636895,234365787,24568385,212629505,0,0,4575825,20204405
(주)홈센타홀딩스,060560,2018/12,26210719,239013119,17850617,221850182,0,0,4561349,22080119
(주)홈센타홀딩스,060560,2019/12,22649988,265646362,17716213,239805959,0,0,3925663,23282252
(주)홈센타홀딩스,060560,2020/12,18145627,255899764,12331896,227186012,0,0,3201022,22128036
(주)홈캐스트,064240,2010/12,129707926,134559764,105687552,109873963,1548091,2109790,16096475,20092820
(주)홈캐스트,064240,2011/12,161444197,163835667,125425475,127802733,81476,472256,22523956,23242451
(주)홈캐스트,064240,2012/12,96501955,98534739,74698513,77891373,0,0,21054805,21353266
(주)홈캐스트,064240,2013/12,74714223,75893130,55129110,55810594,0,0,27203192,27462550
(주)홈캐스트,064240,2014/12,71744806,71513463,50441726,50229674,0,0,14059323,16142073
(주)홈캐스트,064240,2015/12,97925426,97172426,65073792,64320792,0,0,24926147,24973209
(주)홈캐스트,064240,2016/12,122054084,122054084,81787705,81787705,0,0,22608347,22611360
(주)홈캐스트,064240,2017/12,40919825,40919825,29201437,29201437,0,0,15699765,15699770
(주)홈캐스트,064240,2018/12,27258830,34279159,22844140,28546346,0,0,10408471,11150174
(주)홈캐스트,064240,2019/12,20459480,52827379,15120551,41164550,0,0,9136872,20580576
(주)홈캐스트,064240,2020/12,20709466,40673625,14919098,29421410,0,0,3829682,13297525
(주)화승엔터프라이즈,241590,2016/12,35967806,640234068,0,546761300,0,0,968117,49640106
(주)화승엔터프라이즈,241590,2017/12,43827092,768224190,0,641903214,0,0,1232268,67780121
(주)화승엔터프라이즈,241590,2018/12,4746450,879226467,0,756220062,0,0,1283571,82706358
(주)화승엔터프라이즈,241590,2019/12,8160827,1201591251,0,1017414271,0,0,2228907,98732547
(주)화승엔터프라이즈,241590,2020/12,3950636,1115756451,0,955883297,0,0,2865703,97412348
(주)화승인더스트리,006060,2010/12,218072526,568255745,192885582,515222736,7025693,10819057,15685148,45552929
(주)화승인더스트리,006060,2011/12,262241111,603044874,234399870,541281737,3862704,9493534,17357490,47199277
(주)화승인더스트리,006060,2012/12,233361961,559896533,207927889,499005683,0,0,17819911,48525113
(주)화승인더스트리,006060,2013/12,217365820,598379118,206126174,539173148,0,0,13296778,49838463
(주)화승인더스트리,006060,2014/12,226708651,598508953,213895085,530142216,0,0,13685644,52270028
(주)화승인더스트리,006060,2015/12,631209987,746832143,598980127,633068936,0,0,18219783,69462328
(주)화승인더스트리,006060,2016/12,829327416,1011154973,788118175,844522775,0,0,14887934,88492607
(주)화승인더스트리,006060,2017/12,972307181,1151943445,930945858,947875142,0,0,19566257,109314371
(주)화승인더스트리,006060,2018/12,809021819,1111909652,780120728,942156007,0,0,16613844,112045919
(주)화승인더스트리,006060,2019/12,1045321026,1425876463,1010498096,1179101690,0,0,9543534,133208101
(주)화승인더스트리,006060,2020/12,926398636,1298773635,897486450,1078398382,0,0,8052737,137983336
(주)화승코퍼레이션,013520,2010/12,515736066,1124058453,432957552,947582074,7338076,12427265,65247852,126936230
(주)화승코퍼레이션,013520,2011/12,630817333,1348514844,543303986,1165542894,11812901,18961217,75203696,138365519
(주)화승코퍼레이션,013520,2012/12,661175019,1433575144,563558444,1235865003,0,0,80082351,148882284
(주)화승코퍼레이션,013520,2013/12,655379494,1632278858,550432362,1374212001,0,0,86791239,184825319
(주)화승코퍼레이션,013520,2014/12,663206356,1696590458,544424132,1396271739,0,0,104369418,212434502
(주)화승코퍼레이션,013520,2015/12,677790807,1679513458,552079120,1353924049,0,0,108114311,215605386
(주)화승코퍼레이션,013520,2016/12,757257828,1616064421,625002163,1285594580,0,0,115103010,225154032
(주)화승코퍼레이션,013520,2017/12,718370153,1443395992,597032516,1185668181,0,0,118437257,221946746
(주)화승코퍼레이션,013520,2018/12,729709314,1528089419,610709750,1262767610,0,0,107395101,211378752
(주)화승코퍼레이션,013520,2019/12,748204978,1551954755,625372591,1269950123,0,0,105768417,217036919
(주)화승코퍼레이션,013520,2020/12,627827270,1313327400,550564249,1097726916,0,0,91448646,201862150
(주)화신,010690,2010/12,460892340,1390171197,394924023,1238816913,33004471,9126528,32806175,52802635
(주)화신,010690,2011/12,571238813,1490351114,498113170,1355052232,28366482,8964519,39210943,63931241
(주)화신,010690,2012/12,611770563,1626052361,532247285,1456938666,0,0,42315856,70169419
(주)화신,010690,2013/12,664324554,1483548921,572092148,1326383749,0,0,60144223,90798546
(주)화신,010690,2014/12,598418689,1313606243,528780621,1181065754,0,0,61808405,91388675
(주)화신,010690,2015/12,596770346,1251698928,527540260,1137014000,0,0,63423327,95488175
(주)화신,010690,2016/12,550942356,1249725574,481863548,1112026774,0,0,60223910,91535117
(주)화신,010690,2017/12,495431884,1066933942,455869314,1006045301,0,0,61912843,83732058
(주)화신,010690,2018/12,599101056,1075815800,584330295,1029940530,0,0,38484143,66962612
(주)화신,010690,2019/12,680798377,1164322417,627878404,1090492355,0,0,42850707,71887955
(주)화신,010690,2020/12,708778762,1085541981,659821347,1028521344,0,0,46604841,68298732
(주)화신정공,126640,2010/12,,,,,,,,
(주)화신정공,126640,2011/12,110695540,,101518250,,661946,,7332029,
(주)화신정공,126640,2012/12,186990217,,175994789,,0,,3788385,
(주)화신정공,126640,2013/12,254827993,,242174471,,0,,4443493,
(주)화신정공,126640,2014/12,248950083,,238730669,,0,,3908747,
(주)화신정공,126640,2015/12,232346253,,223159746,,0,,4034272,
(주)화신정공,126640,2016/12,205033653,,196583421,,0,,3993787,
(주)화신정공,126640,2017/12,200390186,,193204574,,0,,4358806,
(주)화신정공,126640,2018/12,211893659,,205487752,,0,,4875640,
(주)화신정공,126640,2019/12,231063091,,222094572,,0,,4963743,
(주)화신정공,126640,2020/12,247110696,,234863029,,0,,5641594,
(주)화인베스틸,133820,2014/12,257495274,,221293566,,0,,10816013,
(주)화인베스틸,133820,2015/12,213693418,,197387170,,0,,10562904,
(주)화인베스틸,133820,2016/12,163148527,,147194148,,0,,11790575,
(주)화인베스틸,133820,2017/12,127448023,,115471615,,0,,7319435,
(주)화인베스틸,133820,2018/12,145091596,,129971441,,0,,8845662,
(주)화인베스틸,133820,2019/12,134798538,,129593759,,0,,8040442,
(주)화인베스틸,133820,2020/12,98647267,,104330966,,0,,7310104,
(주)황금에스티,032560,2010/12,163562307,186060708,143683712,162319812,0,0,5407864,6345408
(주)황금에스티,032560,2011/12,180681487,214382437,163408134,194661643,0,0,5791134,7060625
(주)황금에스티,032560,2012/12,145921329,177023246,135831310,164957572,0,0,6087835,7452645
(주)황금에스티,032560,2013/12,148431121,183258968,136569726,167384362,0,0,6103813,7852918
(주)황금에스티,032560,2014/12,148552659,186773200,134423733,166066227,0,0,6656887,8677762
(주)황금에스티,032560,2015/12,130281251,172920941,119808065,155495196,0,0,6668064,8960703
(주)황금에스티,032560,2016/12,117977864,225310783,103312472,184335918,0,0,6797846,20786876
(주)황금에스티,032560,2017/12,118842137,224729736,97435446,175763970,0,0,7001206,21449812
(주)황금에스티,032560,2018/12,118918161,244773430,104197138,199076985,0,0,6372040,21686833
(주)황금에스티,032560,2019/12,123921978,243584029,108607258,201112817,0,0,6901242,23690817
(주)황금에스티,032560,2020/12,118011389,239454495,103752114,192961440,0,0,6621349,22743337
(주)효성,004800,2010/12,8198966171,10146571321,6973066343,8647464340,192677398,110273610,722619858,760490475
(주)효성,004800,2011/12,9283304919,11342140662,8255815922,10237116663,179698200,122571045,744201371,830303564
(주)효성,004800,2012/12,9284877550,12611749872,8376956235,11511127483,0,0,722471040,911315547
(주)효성,004800,2013/12,9067386153,12579156963,8041493423,11095094174,0,0,781040710,998150500
(주)효성,004800,2014/12,8532152674,12177134355,7552802225,10565608300,0,0,774603944,1011179792
(주)효성,004800,2015/12,8033110020,12458453530,6850173264,10429795501,0,0,709586892,1078489178
(주)효성,004800,2016/12,7974341128,11929113072,6614454577,9770993715,0,0,726693895,1141772648
(주)효성,004800,2017/12,8509949686,12546410309,7362129983,10654352129,0,0,732395011,1121250902
(주)효성,004800,2018/12,352310815,2991006158,323290038,2552510515,0,0,51689263,295012245
(주)효성,004800,2019/12,342849813,3373447404,233742977,2828597562,0,0,54742394,308021753
(주)효성,004800,2020/12,295491357,2782554819,185061069,2366560953,0,0,53495076,277200510
(주)후성,093370,2010/12,180146667,192379134,145240392,155577174,779000,801547,26168067,27644283
(주)후성,093370,2011/12,237603543,242411857,180501917,184031014,499072,754636,30795780,32619971
(주)후성,093370,2012/12,215609696,222678376,188558962,193974282,0,0,31669536,34580698
(주)후성,093370,2013/12,193122393,203418691,180853642,188601367,0,0,26930004,30719028
(주)후성,093370,2014/12,175167335,187022363,158058863,165896463,0,0,26638564,30340909
(주)후성,093370,2015/12,199309201,215238476,160243234,172075879,0,0,24150021,27535726
(주)후성,093370,2016/12,186229518,192073256,130511089,132470934,0,0,21605093,23168745
(주)후성,093370,2017/12,241243453,248838270,178532655,186571988,0,0,24886447,26783775
(주)후성,093370,2018/12,268884514,274933667,196422432,206099906,0,0,26822329,29242304
(주)후성,093370,2019/12,241217521,248943838,186410169,197342277,0,0,27562591,38165336
(주)후성,093370,2020/12,237239900,261599806,185248322,218257830,0,0,28899062,40535221
(주)휠라홀딩스,081660,2010/12,417627817,615548843,164527040,282339461,1433044,5854539,199953104,235393312
(주)휠라홀딩스,081660,2011/12,457656374,764406105,184077321,378548939,1951252,4899326,218731341,276637587
(주)휠라홀딩스,081660,2012/12,423883800,670437697,178783463,322248663,0,0,212444929,256746018
(주)휠라홀딩스,081660,2013/12,415153347,736135754,176585346,367217701,0,0,213845158,270788749
(주)휠라홀딩스,081660,2014/12,397490448,797475548,176820916,420479819,0,0,208816085,283446791
(주)휠라홀딩스,081660,2015/12,346805095,815749832,154113518,446871592,0,0,196711621,288316665
(주)휠라홀딩스,081660,2016/12,306179181,967128445,149428912,548157131,0,0,187770919,407133663
(주)휠라홀딩스,081660,2017/12,342462022,2530323757,146976647,1289793351,0,0,194070434,1023064434
(주)휠라홀딩스,081660,2018/12,499912857,2954642540,202544073,1487105989,0,0,240915279,1110434382
(주)휠라홀딩스,081660,2019/12,612236223,3450421530,226870762,1720714488,0,0,273141221,1259030550
(주)휠라홀딩스,081660,2020/12,376281,3128805853,0,1584164454,0,0,9092754,1203563514
(주)휴네시온,290270,2018/12,11807620,16050841,6797681,10479974,0,0,4567435,5042610
(주)휴네시온,290270,2019/12,14962063,18826121,7926238,10849168,0,0,5334582,6078987
(주)휴네시온,290270,2020/12,21976966,25392288,12791426,15430311,0,0,6195016,7156444
(주)휴니드테크놀러지스,005870,2010/12,52749793,,46242917,,3134699,,10977929,
(주)휴니드테크놀러지스,005870,2011/12,47340198,,38672326,,737917,,8153616,
(주)휴니드테크놀러지스,005870,2012/12,41006171,,38533460,,0,,6758083,
(주)휴니드테크놀러지스,005870,2013/12,56812027,,50566175,,0,,6020516,
(주)휴니드테크놀러지스,005870,2014/12,40280902,,33862204,,0,,6028686,
(주)휴니드테크놀러지스,005870,2015/12,60515628,,50528341,,0,,7920844,
(주)휴니드테크놀러지스,005870,2016/12,178932324,,150015056,,0,,10130000,
(주)휴니드테크놀러지스,005870,2017/12,180853581,,149291338,,0,,14752511,
(주)휴니드테크놀러지스,005870,2018/12,261298876,,215928599,,0,,15422259,
(주)휴니드테크놀러지스,005870,2019/12,194668692,,168127844,,0,,17780584,
(주)휴니드테크놀러지스,005870,2020/12,198074505,,169747476,,0,,17751017,
(주)휴럼,353190,2020/12,,,,,,,,
(주)휴맥스,115160,2010/12,842769572,1016047169,643055393,739804624,2936419,7976788,146169386,205427000
(주)휴맥스,115160,2011/12,867284466,994024451,712209543,768857788,4124568,9737578,130765534,189353149
(주)휴맥스,115160,2012/12,878259796,1024313054,704292097,790090907,0,0,150159032,203485045
(주)휴맥스,115160,2013/12,964862721,1139415150,790570200,892634620,0,0,160488548,216296449
(주)휴맥스,115160,2014/12,1072432572,1443770497,875239849,1146247651,0,0,180029296,264468100
(주)휴맥스,115160,2015/12,1038034656,1426664921,849368946,1111983818,0,0,166964145,266146366
(주)휴맥스,115160,2016/12,916514546,1350510226,771908154,1081360669,0,0,158210334,249083231
(주)휴맥스,115160,2017/12,1266343711,1611589047,1073681255,1327717264,0,0,176834885,275877046
(주)휴맥스,115160,2018/12,1001970954,1474831843,901722232,1256714023,0,0,190664226,257245196
(주)휴맥스,115160,2019/12,770367240,1173887021,660122722,963264777,0,0,128619367,187758418
(주)휴맥스,115160,2020/12,622495392,874611298,517451427,695517282,0,0,99385378,165610540
(주)휴맥스홀딩스,028080,2010/12,3069477,18674016,0,2611414,420,7720,1322722,3869365
(주)휴맥스홀딩스,028080,2011/12,4340999,18842040,0,869524,1607,96809,1442558,4760610
(주)휴맥스홀딩스,028080,2012/12,4358739,13519296,0,0,0,0,1743112,5607235
(주)휴맥스홀딩스,028080,2013/12,4669319,22284243,0,0,0,0,1682121,5443983
(주)휴맥스홀딩스,028080,2014/12,5198961,16657725,0,0,0,0,3548512,6879780
(주)휴맥스홀딩스,028080,2015/12,5436887,15734280,0,0,0,0,4095545,8011475
(주)휴맥스홀딩스,028080,2016/12,4560517,5619171,0,0,0,0,2145522,2168346
(주)휴맥스홀딩스,028080,2017/12,4870712,4081990,0,12499470,0,0,1982486,2386697
(주)휴맥스홀딩스,028080,2018/12,3143604,,0,,0,,18225481,
(주)휴맥스홀딩스,028080,2019/12,2569162,9253559,0,0,0,0,1509475,8220320
(주)휴맥스홀딩스,028080,2020/12,4412316,5102596,0,0,0,0,3261510,25535901
(주)휴먼엔,032860,2010/12,102756105,,92113444,,0,,9284276,
(주)휴먼엔,032860,2011/12,164926094,,134641885,,0,,23045969,
(주)휴먼엔,032860,2012/12,182103209,,176756219,,0,,7859145,
(주)휴먼엔,032860,2013/12,197234277,,212522270,,0,,8334405,
(주)휴먼엔,032860,2014/12,185696037,,187266474,,0,,10524501,
(주)휴먼엔,032860,2015/12,55340957,,47877936,,0,,6537345,
(주)휴먼엔,032860,2016/12,41634049,66851114,38261266,62405816,0,0,4479675,5716322
(주)휴먼엔,032860,2017/12,55103282,114876622,46729833,102725947,0,0,8298295,11601666
(주)휴먼엔,032860,2018/12,40199537,112703168,38949966,110592453,0,0,3740733,7480672
(주)휴먼엔,032860,2019/12,38462193,70658724,35952950,69169532,0,0,2568937,3283600
(주)휴먼엔,032860,2020/12,6366818,,6370437,,0,,2676955,
(주)휴메딕스,200670,2014/12,29181641,,14981528,,0,,6185579,
(주)휴메딕스,200670,2015/12,42133250,,20429095,,0,,7654292,
(주)휴메딕스,200670,2016/12,45060894,47133617,23451781,24628285,0,0,9378491,9666327
(주)휴메딕스,200670,2017/12,50279744,54727016,28001559,30551670,0,0,11576242,12316772
(주)휴메딕스,200670,2018/12,57579199,64831669,35904919,39128662,0,0,14202841,15010479
(주)휴메딕스,200670,2019/12,69035168,78618779,42069198,45781267,0,0,17589186,19561195
(주)휴메딕스,200670,2020/12,80350756,98480868,48859717,59007008,0,0,19303746,22834150
(주)휴비스,079980,2012/12,1283896039,1562519388,1162269656,1414522063,0,0,71489756,89280340
(주)휴비스,079980,2013/12,1257250573,1532917747,1150212456,1399277754,0,0,71895432,90584450
(주)휴비스,079980,2014/12,1122318259,1371695859,1005128028,1221072303,0,0,85215182,107105918
(주)휴비스,079980,2015/12,918890834,1205084606,826607317,1069095551,0,0,70191296,102391628
(주)휴비스,079980,2016/12,859453820,1143501108,781586695,1027344117,0,0,69062511,101083740
(주)휴비스,079980,2017/12,993521047,1280979427,901805809,1137429688,0,0,78408777,113976494
(주)휴비스,079980,2018/12,1041438495,1262515099,949573648,1130551867,0,0,73127568,97604659
(주)휴비스,079980,2019/12,845377168,1029346443,767671762,928224799,0,0,73393185,96254341
(주)휴비스,079980,2020/12,733457961,920303309,644487405,797006124,0,0,61162348,83427437
(주)휴비츠,065510,2010/12,44657190,45818777,26747574,24684593,0,0,9749356,11398082
(주)휴비츠,065510,2011/12,56415363,57034489,35156302,31194920,0,0,11862693,14352420
(주)휴비츠,065510,2012/12,63074612,67333918,39716038,38373558,0,0,13307105,16379266
(주)휴비츠,065510,2013/12,59249614,64069932,40434518,39714357,0,0,15292792,18705856
(주)휴비츠,065510,2014/12,59720571,63992216,41835375,41570723,0,0,15395742,19614709
(주)휴비츠,065510,2015/12,61975021,72705901,40270026,43847648,0,0,14085856,18339652
(주)휴비츠,065510,2016/12,60727627,66923364,36665778,37644784,0,0,12554884,16844516
(주)휴비츠,065510,2017/12,62911713,70387883,40139062,41898115,0,0,14969860,19379972
(주)휴비츠,065510,2018/12,68050523,78861275,43149286,48311426,0,0,16934000,22222092
(주)휴비츠,065510,2019/12,76166691,87987307,46397690,51650823,0,0,18691809,24614604
(주)휴비츠,065510,2020/12,56814106,70087744,35701903,40086937,0,0,17181817,23140620
(주)휴센텍,215090,2015/12,,,,,,,,
(주)휴센텍,215090,2016/12,,,,,,,,
(주)휴센텍,215090,2017/12,,,,,,,,
(주)휴센텍,215090,2018/12,20783644,,16865765,,0,,3086516,
(주)휴센텍,215090,2019/12,17795672,,16742586,,0,,4312860,
(주)휴센텍,215090,2020/12,18407727,,13303174,,0,,4825510,
(주)휴스틸,005010,2010/12,517212947,510609430,444434647,435811590,1487364,1487364,36976190,38506849
(주)휴스틸,005010,2011/12,568183564,568623724,490702871,487436500,1042027,1042027,39712133,41303000
(주)휴스틸,005010,2012/12,590313880,588890255,509543416,499979680,0,0,45294797,47554170
(주)휴스틸,005010,2013/12,535195428,547751902,481903326,482598418,0,0,44605036,47835528
(주)휴스틸,005010,2014/12,572487662,553844427,501535246,482610754,0,0,49490389,51783890
(주)휴스틸,005010,2015/12,357231584,438475425,324980824,395278464,0,0,31978521,34973506
(주)휴스틸,005010,2016/12,387903904,364021479,351815177,325466716,0,0,35288840,37207685
(주)휴스틸,005010,2017/12,654716561,690567426,584221484,620306146,0,0,45570173,47541877
(주)휴스틸,005010,2018/12,537031984,588768601,503746649,543026773,0,0,24407460,27795823
(주)휴스틸,005010,2019/12,454522580,536988709,434236065,520845816,0,0,24050964,29058798
(주)휴스틸,005010,2020/12,343239292,365613121,323443589,321900690,0,0,21868951,26055214
(주)휴엠앤씨,263920,2017/12,27120409,,22822800,,0,,3243034,
(주)휴엠앤씨,263920,2018/12,23388721,23388721,18730266,18730266,0,0,4529704,4731437
(주)휴엠앤씨,263920,2019/12,21273458,24964389,16240395,18409791,0,0,4966302,5719611
(주)휴엠앤씨,263920,2020/12,12683949,36205150,10865786,32562392,0,0,10131425,11344329
(주)휴온스,243070,2016/12,167572193,168966126,78367343,79682891,0,0,66462540,67756064
(주)휴온스,243070,2017/12,278012170,284838205,125213061,130373911,0,0,114628570,119126857
(주)휴온스,243070,2018/12,313390424,328595382,134864695,147040402,0,0,130543811,136303226
(주)휴온스,243070,2019/12,333128087,365018985,139904716,165024437,0,0,145251725,151596890
(주)휴온스,243070,2020/12,366248449,406677881,154670198,186823869,0,0,159568354,165729060
(주)휴온스글로벌,084110,2010/12,100867363,94127812,61323749,54498672,421333,0,38403375,39792900
(주)휴온스글로벌,084110,2011/12,113122275,,65285666,,491316,,40364254,
(주)휴온스글로벌,084110,2012/12,122058612,135510362,66202405,70436611,0,0,43006476,50246351
(주)휴온스글로벌,084110,2013/12,131049908,158182765,68498895,79551795,0,0,44283645,50693195
(주)휴온스글로벌,084110,2014/12,156508158,182342753,78990543,87901565,0,0,56440601,64343316
(주)휴온스글로벌,084110,2015/12,215132795,245020684,106866844,109857050,0,0,73968915,83817865
(주)휴온스글로벌,084110,2016/12,10740870,163712232,0,75057378,0,0,10711509,59758426
(주)휴온스글로벌,084110,2017/12,25861844,325350642,0,131496920,0,0,13761576,133189171
(주)휴온스글로벌,084110,2018/12,27891898,378687482,0,0,0,0,16331623,310723184
(주)휴온스글로벌,084110,2019/12,29635944,449422998,0,0,0,0,20509869,376510602
(주)휴온스글로벌,084110,2020/12,41866688,523047737,0,231965817,0,0,26797144,201833146
(주)흥국,010240,2010/12,61091456,74030997,54157472,64608082,746257,1026457,2545335,3191129
(주)흥국,010240,2011/12,86767075,107972999,76482386,94234563,1195768,1182521,3555357,4514155
(주)흥국,010240,2012/12,76574726,90278479,68603375,79827112,0,0,4086543,4907734
(주)흥국,010240,2013/12,63392471,78820115,56726006,69311878,0,0,3615642,4513538
(주)흥국,010240,2014/12,62405120,73042471,55923241,65289122,0,0,3759856,4640257
(주)흥국,010240,2015/12,58499636,64346196,52021289,57088843,0,0,3804990,4609599
(주)흥국,010240,2016/12,55073948,62732006,47172700,53067536,0,0,3671953,4510699
(주)흥국,010240,2017/12,74263798,91625420,64052913,76786877,0,0,4648369,6014368
(주)흥국,010240,2018/12,90238921,118012454,78217248,100083261,0,0,5103859,6789361
(주)흥국,010240,2019/12,72258060,104480160,60137066,86460979,0,0,6974507,9131806
(주)흥국,010240,2020/12,74416901,119116419,60112313,95492318,0,0,5648106,8015733
(주)흥국에프엔비,189980,2015/12,39502913,39636081,23631122,22253858,0,0,8205593,8784935
(주)흥국에프엔비,189980,2016/12,40254435,41377160,26259828,25777381,0,0,11096909,11677420
(주)흥국에프엔비,189980,2017/12,43667407,44898941,29782891,29422784,0,0,11177843,12598414
(주)흥국에프엔비,189980,2018/12,44126103,47651005,29381473,31086898,0,0,11062136,12312077
(주)흥국에프엔비,189980,2019/12,51915567,53767239,35416219,35469268,0,0,11413666,12484827
(주)흥국에프엔비,189980,2020/12,48422010,50414009,34512421,34691384,0,0,11532220,13243390
(주)희림종합건축사사무소,037440,2010/12,160397432,,132416140,,1127160,,19359526,
(주)희림종합건축사사무소,037440,2011/12,135066574,,119751399,,1356230,,16834916,
(주)희림종합건축사사무소,037440,2012/12,145372840,,124433859,,0,,15453377,
(주)희림종합건축사사무소,037440,2013/12,149025264,149637668,127486407,127725716,0,0,14575339,14784353
(주)희림종합건축사사무소,037440,2014/12,134992087,135641944,126595560,127325467,0,0,17924981,18175816
(주)희림종합건축사사무소,037440,2015/12,135566291,135770930,108419736,108611868,0,0,19913727,20204917
(주)희림종합건축사사무소,037440,2016/12,139540970,139772638,119254375,119441325,0,0,14533217,14933310
(주)희림종합건축사사무소,037440,2017/12,158572902,159493989,131047272,131325749,0,0,19019494,19484089
(주)희림종합건축사사무소,037440,2018/12,169183168,169470443,142092088,142106374,0,0,20240660,20563953
(주)희림종합건축사사무소,037440,2019/12,178158267,178561343,153749923,153776066,0,0,16891851,17550642
(주)희림종합건축사사무소,037440,2020/12,203635394,203869261,177599062,177647655,0,0,16399165,17076509
(주)힘스,238490,2017/12,91425665,,61823258,,0,,13977874,
(주)힘스,238490,2018/12,35455311,,25311483,,0,,11852481,
(주)힘스,238490,2019/12,85064902,,56699257,,0,,20663522,
(주)힘스,238490,2020/12,106206150,106206150,60484441,60484441,0,0,20919588,20753534
AJ네트웍스(주),095570,2015/12,196520252,1055580857,0,0,0,0,172850128,981321900
AJ네트웍스(주),095570,2016/12,244971818,1253876535,0,0,0,0,216135058,1192017170
AJ네트웍스(주),095570,2017/12,280266235,1431015801,0,0,0,0,243679035,1353794214
AJ네트웍스(주),095570,2018/12,339799798,1056691254,0,0,0,0,302461375,1077972941
AJ네트웍스(주),095570,2019/12,391780284,1202793724,0,0,0,0,351829140,1184949624
AJ네트웍스(주),095570,2020/12,453554892,1017050375,0,0,0,0,403268181,994097597
CS홀딩스(주),000590,2010/12,2130645,83543854,0,70537450,346230,1120338,2387012,9056005
CS홀딩스(주),000590,2011/12,2725520,109045966,0,90347580,879903,2243686,1806967,8303308
CS홀딩스(주),000590,2012/12,1986918,103356782,0,87830335,0,0,1336969,7791768
CS홀딩스(주),000590,2013/12,1976860,146122999,0,117115033,0,0,1416221,12109897
CS홀딩스(주),000590,2014/12,1968728,141559850,0,107398453,0,0,1278840,13163797
CS홀딩스(주),000590,2015/12,1978468,138970755,0,101942745,0,0,1442268,14330013
CS홀딩스(주),000590,2016/12,1789081,123144962,0,89665704,0,0,1375677,13646344
CS홀딩스(주),000590,2017/12,2600156,120959822,0,89757287,0,0,1614455,14166517
CS홀딩스(주),000590,2018/12,3034651,122550869,0,94019832,0,0,1828178,15211596
CS홀딩스(주),000590,2019/12,3319943,134971514,0,101877574,0,0,1951865,16068718
CS홀딩스(주),000590,2020/12,3347427,131637085,0,98462604,0,0,2167525,17273210
HD현대(주),267250,2017/12,465241675,14299511713,159281009,12890410497,0,0,23733129,566062799
HD현대(주),267250,2018/12,579338552,27256649937,198095156,25360420611,0,0,43395449,1034801988
HD현대(주),267250,2019/12,492651093,26630333352,193286568,24800633574,0,0,51723552,1163105933
HD현대(주),267250,2020/12,375932399,18910981519,50643617,18341294237,0,0,24474800,1166796118
KB오토시스(주),024120,2010/12,89021128,93192619,83248573,86306087,1640302,1413246,2896681,3688422
KB오토시스(주),024120,2011/12,111613610,113600617,103582530,106899559,2065237,1986265,3487398,4582371
KB오토시스(주),024120,2012/12,119852517,128469875,106622061,114974735,0,0,4900142,6986790
KB오토시스(주),024120,2013/12,119940605,128845652,106695448,114085804,0,0,4508054,7143870
KB오토시스(주),024120,2014/12,106348268,115491313,95222862,102383431,0,0,4575397,7101186
KB오토시스(주),024120,2015/12,121474574,129529485,104699209,112958748,0,0,5389986,7865874
KB오토시스(주),024120,2016/12,157661547,167374755,133928079,140690424,0,0,8566501,8163490
KB오토시스(주),024120,2017/12,151635499,164260096,127884566,137423755,0,0,9122500,8470221
KB오토시스(주),024120,2018/12,142360043,151863763,123418859,130353033,0,0,4938321,6942782
KB오토시스(주),024120,2019/12,135937825,147791589,119729857,127177934,0,0,5728261,7930403
KB오토시스(주),024120,2020/12,116834459,131873547,107541535,117780617,0,0,4076688,7947594
KD(주),044180,2010/12,13414838,61751391,10388842,53296646,642501,1406288,3366892,7656852
KD(주),044180,2011/12,14475125,63500533,10930035,55340197,502346,1504284,3006272,7794890
KD(주),044180,2012/12,11755665,12545430,9381105,10034240,195088,0,2759837,1831248
KD(주),044180,2013/12,20281608,22445094,19263721,21274416,0,0,1993562,2993223
KD(주),044180,2014/12,21608687,22572073,21380594,23066511,0,0,3115715,4145948
KD(주),044180,2015/12,25619148,30009587,20750013,24656571,0,0,3219903,3913617
KD(주),044180,2016/12,30667527,35750504,25333117,29573873,0,0,3849116,4610113
KD(주),044180,2017/12,17135925,22401619,16021205,20535230,0,0,11307776,12148574
KD(주),044180,2018/12,18557509,41425211,14920358,34251572,0,0,7589568,16810601
KD(주),044180,2019/12,74209511,84340034,57984821,68797105,0,0,7627498,10193955
KD(주),044180,2020/12,16239181,21430920,12079873,17592844,0,0,9887882,12067992
KG스틸(주),016380,2010/12,3664182456,3671436800,3369414280,3374339185,7742262,7883874,197265545,199822056
KG스틸(주),016380,2011/12,3899744758,4259506242,3692860059,4020911389,4082546,5652470,197745717,217838547
