회사명,거래소코드,회계년도,유형자산(*)(IFRS),유형자산(*)(IFRS연결),건설중인자산(IFRS),건설중인자산(IFRS연결),기계장치(IFRS),기계장치(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),합계_기말인원,부가가치(IFRS),부가가치(IFRS연결)
코리아에프티(주),123410,Dec-16,42604678,136590838,8231295,16220037,42506001,101732974,183769400,304064215,157203553,366664070,549,34446150,70486270
코리아에프티(주),123410,Dec-17,46666716,158273970,14304373,27084455,43796008,116230898,199622434,327074020,147764685,348133702,537,34522980,65095250
코리아에프티(주),123410,Dec-18,37249406,141793803,2400384,14962445,46144837,121883457,194259940,334118357,172873729,387982326,545,34062600,72566430
코리아에프티(주),123410,Dec-19,38711036,145719134,3278426,15839825,48846060,130313547,210469725,332861087,196890338,438688446,532,43698990,84465650
코리아에프티(주),123410,Dec-20,40523122,142448489,1425579,17822961,53929344,135062156,241642563,363850484,202476002,409681152,541,42354460,80143150
코스맥스(주),192820,Dec-14,60525910,132356032,0,26203578,20963580,36042191,209928922,325701557,246823434,336230291,552,0,0
코스맥스(주),192820,Dec-15,69950030,162571029,1498488,22740559,24540432,49181938,266152320,438932112,372482451,533342718,665,74386390,125869390
코스맥스(주),192820,Dec-16,100952381,235895092,16681288,55916474,32247623,74800868,431150054,665916424,505504971,756963565,763,104134460,174729920
코스맥스(주),192820,Dec-17,148219294,307200815,1231639,9284647,41876601,102113646,515856102,934019129,528204487,883950014,845,79365130,174951810
코스맥스(주),192820,Dec-18,147956098,332554138,3251160,10457201,45605681,120823886,613713020,1061541156,679385374,1259716816,965,113409500,263769930
코스맥스(주),192820,Dec-19,205333583,431809273,7169415,16041793,50752646,143061560,750534415,1204354193,739010731,1330652929,1022,217029680,304593600
코스맥스(주),192820,Dec-20,167334560,437112070,2779345,19387335,59743667,163540167,739510630,1189042898,765400192,1382880689,1058,84417100,312796240
코스맥스비티아이(주),44820,Dec-10,39904129,62738482,0,2408208,10857947,23136190,125017762,142760576,155532097,203701438,316,30521310,44251980
코스맥스비티아이(주),44820,Dec-11,56516820,87724771,0,3646603,14942571,29575863,156895817,199267362,176879984,244001150,368,32674630,53859410
코스맥스비티아이(주),44820,Dec-12,47147683,102527289,0,18519742,18491184,36784708,178117059,241673476,215611296,312552367,411,24616910,41956030
코스맥스비티아이(주),44820,Dec-13,59548888,127376840,0,7520830,19507516,46200867,185999526,307948554,260700562,379008424,473,28615590,55253730
코스맥스비티아이(주),44820,Dec-14,2052311,84888187,0,6678407,0,25709291,264276965,405561144,4642553,135906971,28,10824750,47255510
코스맥스비티아이(주),44820,Dec-15,30479578,173433885,15046607,20233822,18100,37252888,299648956,544562916,14441202,199869310,63,12360810,66807880
코스맥스비티아이(주),44820,Dec-16,44345931,234631745,38877,47810413,18100,48145237,349241101,670707619,23281054,266924996,107,18706690,104427090
코스맥스비티아이(주),44820,Dec-17,79164359,291321528,156452,53626409,18100,67854676,397927193,740812969,30646619,298287327,123,18745630,105244530
코스맥스비티아이(주),44820,Dec-18,79457247,338237381,844889,23346939,18100,102319083,434004621,879814437,56304791,438275251,140,25090460,148342680
코스맥스비티아이(주),44820,Dec-19,38174958,299364866,115726,13388492,396059,109798249,429927532,892716238,67200478,468352868,159,29826840,123477700
코스맥스비티아이(주),44820,Dec-20,36689282,288359512,234640,5476499,396049,117168417,426981002,881564731,71929893,525904306,171,29188100,141674880
코스맥스엔비티(주),222040,Dec-15,36303931,51436745,1089265,3464207,14379776,18592234,104612882,114370821,74433251,77516374,280,24776220,24983950
코스맥스엔비티(주),222040,Dec-16,46343558,97793407,12128978,46111800,16337789,24947703,149377297,182991826,115869470,120781170,387,45442000,47101080
코스맥스엔비티(주),222040,Dec-17,59032800,124740648,7516074,49450882,24725002,36805871,154657204,199405443,121332945,136351049,409,41277880,45064910
코스맥스엔비티(주),222040,Dec-18,57923005,148601716,2635524,21800354,27526880,55713890,207091912,275513504,145785258,201729212,522,52298910,58232360
코스맥스엔비티(주),222040,Dec-19,55082100,159824607,488530,12621603,28984869,68933648,258477382,286152979,146311047,194269355,542,37273580,41659210
코스맥스엔비티(주),222040,Dec-20,55961766,152433486,891215,3720833,30451065,75480671,294361207,304983211,196367270,266791325,610,32385280,58893510
코스모신소재(주),5070,Dec-10,149551429,,3738669,,8359310,,204554249,,164056548,,267,92597280,0
코스모신소재(주),5070,Dec-11,163747841,,5320350,,16321200,,218464597,,157586376,,333,24444530,0
코스모신소재(주),5070,Dec-12,186015781,,28724550,,15021341,,233863970,,129110920,,363,12013380,0
코스모신소재(주),5070,Dec-13,206124425,,4389090,,30571304,,274132680,,153281703,,360,18635990,0
코스모신소재(주),5070,Dec-14,202769336,,6923185,,27369518,,265168970,,149343499,,340,12501850,0
코스모신소재(주),5070,Dec-15,143945540,,4619185,,24404073,,222555116,,133424045,,314,8500030,0
코스모신소재(주),5070,Dec-16,138172261,,6031510,,20097966,,229677054,,190281005,,290,33124590,0
코스모신소재(주),5070,Dec-17,141113358,,13376066,,77194028,,197678366,,314604637,,291,36647120,0
코스모신소재(주),5070,Dec-18,156894371,,1012487,,98763771,,237347906,,534011298,,287,40731580,0
코스모신소재(주),5070,Dec-19,155884497,,2598378,,101490393,,264756490,,243904529,,290,29151540,0
코스모신소재(주),5070,Dec-20,197234767,,32646345,,103303170,,362322682,,204252718,,325,43876280,0
코스모화학(주),5420,Dec-10,308634960,,17168275,,250444786,,434697331,,124716324,,267,35957570,0
코스모화학(주),5420,Dec-11,344073119,,0,,295966711,,527599743,,172362821,,315,49060140,0
코스모화학(주),5420,Dec-12,341732738,,0,,309518009,,519897778,,180206642,,347,27186810,0
코스모화학(주),5420,Dec-13,362493942,568618367,7977256,0,319366809,426930361,513672334,764170955,162610083,315361574,360,49556810,73053050
코스모화학(주),5420,Dec-14,424310840,627080176,0,0,94069535,121439054,558677060,808936621,136173515,281848632,398,908040,24266610
코스모화학(주),5420,Dec-15,272945090,416890630,0,0,65445217,89849290,421946224,630470683,121158817,250018823,392,-45730770,-36308400
코스모화학(주),5420,Dec-16,204473734,342645995,0,0,45870522,65968488,262201764,478103825,96237734,286513279,177,-33097090,685170
코스모화학(주),5420,Dec-17,164342361,340790826,0,13416956,30463852,54916218,241006048,454835931,110534450,431646980,183,54598750,94333300
코스모화학(주),5420,Dec-18,164494166,355351283,357325,1082855,31966555,71674633,238680297,492981419,112397260,678093566,189,22461410,57017690
코스모화학(주),5420,Dec-19,159874967,347977119,993656,3592034,27570238,65152502,261481610,517011539,122769404,406823040,183,9022220,52038940
코스모화학(주),5420,Dec-20,218713284,447275765,0,33663167,25148788,56832046,308166958,668524455,112794562,355501971,191,4169490,54680940
코아스템(주),166480,Dec-15,2844985,12558658,1093450,1345050,279535,5845071,63473278,74954410,4039200,18571079,40,418260,9624140
코아스템(주),166480,Dec-16,3006265,16964277,1274846,4278652,279535,6439338,61790754,85687396,2572013,17953024,54,74550,9591330
코아스템(주),166480,Dec-17,3186673,26137764,1527971,1627971,299335,9464215,58721765,90670635,2693442,18094301,51,131420,6487880
코아스템(주),166480,Dec-18,3293724,27253454,1825703,1825703,378745,11115871,54212635,89263401,2867071,22316891,60,-925450,11097380
코아스템(주),166480,Dec-19,4016879,29890110,0,2089497,452045,12246929,48728403,85647966,3390123,24284457,61,-1523450,11542770
코아스템(주),166480,Dec-20,3261152,32039269,0,847725,482280,13374199,77397024,142871320,1853650,26357703,59,-13447790,1765580
코오롱글로벌(주),3070,Dec-10,12419170,170867945,867000,940000,272000,7154000,1778647332,1922913940,1120232492,1212702960,1300,75920250,108033380
코오롱글로벌(주),3070,Dec-11,184946451,223012881,6767000,8418000,823000,5450000,2566710520,2793465702,1450229824,1519722974,2487,172568660,201797520
코오롱글로벌(주),3070,Dec-12,202792210,240793223,15720000,28474000,982000,5610000,2568633537,2761406575,3660114280,4297307072,2724,190674020,210532370
코오롱글로벌(주),3070,Dec-13,489342336,527857569,21041000,21235000,1839000,6466000,2269049095,2439992829,3063287343,3662760474,2697,155826940,182911090
코오롱글로벌(주),3070,Dec-14,529312400,533998135,51801000,51801000,1568000,1568000,2080410213,2218075186,2806792698,3362945061,2393,219081960,254525470
코오롱글로벌(주),3070,Dec-15,415508911,416252588,31242000,31242000,1570000,1570000,1972563937,1979654412,3008626591,3029125532,2584,184544180,201198410
코오롱글로벌(주),3070,Dec-16,376980479,391674394,29673000,29874000,1865000,1865000,2064214691,2083700283,3158033326,3185076053,2817,223067680,242564940
코오롱글로벌(주),3070,Dec-17,395504319,415869548,31148000,35542000,2843000,2842000,2235229699,2263440652,3555315326,3653606034,2837,275852840,280254250
코오롱글로벌(주),3070,Dec-18,370861739,376429672,16031000,15305000,4835000,4835000,1986634860,2033409112,3257681608,3358253405,2976,289117360,306694360
코오롱글로벌(주),3070,Dec-19,364285936,369433179,2554000,2554000,7798000,7797000,2094859315,2205364575,3433751395,3484145938,3078,383010950,382093780
코오롱글로벌(주),3070,Dec-20,365101027,413163957,623000,654000,8749000,13475000,2289478877,2469880907,3802884625,3928224323,3150,451763540,476638770
코오롱생명과학(주),102940,Dec-10,31859194,,6911072,,11984468,,99034774,,101882913,,127,22285920,0
코오롱생명과학(주),102940,Dec-11,45650537,,12269945,,17780323,,149568347,,117192615,,138,28939220,0
코오롱생명과학(주),102940,Dec-12,103968362,,67485640,,29735612,,192295576,,141254378,,305,42925300,0
코오롱생명과학(주),102940,Dec-13,108256730,,3141361,,56218158,,206897997,,139611275,,331,47423880,0
코오롱생명과학(주),102940,Dec-14,113064252,,14467711,,56755125,,208895962,,130632845,,398,39630000,0
코오롱생명과학(주),102940,Dec-15,116685918,,25901055,,57688540,,228616423,,121175339,,396,33085280,0
코오롱생명과학(주),102940,Dec-16,125562388,,37872475,,58398815,,354572942,,158284401,,421,52529440,0
코오롱생명과학(주),102940,Dec-17,144248746,,38516277,,75426867,,716796713,,118102021,,474,36514100,0
코오롱생명과학(주),102940,Dec-18,166350076,,28712644,,77870436,,618903273,,132680189,,543,-6024150,0
코오롱생명과학(주),102940,Dec-19,178036774,,31406870,,79553837,,278294781,,148541237,,489,-29241260,0
코오롱생명과학(주),102940,Dec-20,82331801,141299358,64533,29724580,69171656,81493795,229893239,248337694,129431591,129412918,436,6489860,6347580
코오롱인더스트리(주),120110,Dec-10,1132853871,1843673070,69888117,147498317,1196198151,1567278102,3186148737,4352032173,3228788844,4631921627,3090,0,0
코오롱인더스트리(주),120110,Dec-11,1254302332,1965795668,85666584,187884588,1312865011,1772717169,3578931698,4797614385,4063828838,5420116152,3426,604382800,864258570
코오롱인더스트리(주),120110,Dec-12,1292545231,1952678222,41862674,60893197,1446486404,1996291238,3561314087,4628342099,4103325510,5312951445,3610,535947070,725959480
코오롱인더스트리(주),120110,Dec-13,1378068590,2113644220,152358740,206122594,1483604633,2071464651,3589875531,4719887457,3963412882,5261462866,3825,487998590,705347000
코오롱인더스트리(주),120110,Dec-14,1396220596,2151009714,94952119,120170604,539438910,831989975,3537037715,4749217251,3905571943,5337651914,3767,471943220,674982210
코오롱인더스트리(주),120110,Dec-15,1408107858,2152942554,185736879,203649945,1613985045,2309348110,3583909465,4986071748,3381053200,4856528774,3742,234913890,471889970
코오롱인더스트리(주),120110,Dec-16,1417918943,2202251402,168794704,226589654,1663751254,2397952806,3745727583,5249146053,3125539307,4562228487,3648,660145180,952771090
코오롱인더스트리(주),120110,Dec-17,1608210204,2444298366,376869286,489124067,1659937689,2397458123,4043326294,5661948640,3210151211,4607039926,3713,622240270,915155250
코오롱인더스트리(주),120110,Dec-18,1674737637,2573522427,120388272,136470318,424283195,801397021,4183163023,5572860217,3342150236,4752579930,3791,796244000,823451110
코오롱인더스트리(주),120110,Dec-19,1634569990,2459266124,35798203,44176093,467125409,2639179859,4059763206,5293102916,3222420900,4407190444,3974,399243580,832992960
코오롱인더스트리(주),120110,Dec-20,1654693243,2453456660,72836625,90316787,1815889296,2661770926,3848250338,5043688226,2916642688,4036085330,3895,849483640,1053373020
코오롱티슈진(주),950160,Dec-17,1025432,,0,,0,,192525701,,3192234,,76,-33877490,0
코오롱티슈진(주),950160,Dec-18,1048658,,337717,,0,,164621431,,3785252,,71,-23990220,0
코오롱티슈진(주),950160,Dec-19,2921245,,0,,0,,124536732,,3053313,,55,-38939910,0
코오롱티슈진(주),950160,Dec-20,2582872,,0,,0,,72724786,,3555842,,52,-35051310,0
코오롱플라스틱(주),138490,Dec-11,112829320,112829320,86461526,86461526,62889628,62889628,195514531,196479500,209195001,209195001,173,25685470,25942490
코오롱플라스틱(주),138490,Dec-12,118013279,118072942,4083569,4083569,148355392,148355392,208979642,208488636,230187953,230127378,203,35680040,35241270
코오롱플라스틱(주),138490,Dec-13,116302746,116354364,8705657,8705657,149700450,149700450,220176093,219566895,222784416,222889698,206,27143310,27266010
코오롱플라스틱(주),138490,Dec-14,115846666,115891395,2668495,2668495,161699492,161699492,214498016,214287723,244654923,245253565,212,30454150,31298980
코오롱플라스틱(주),138490,Dec-15,110779407,110818549,911688,911688,166906457,166906457,208485895,208616752,249178706,250392148,247,40613470,41630150
코오롱플라스틱(주),138490,Dec-16,141103412,141137494,17027962,17027962,182002667,182002667,306939491,308309318,236385899,238377365,278,51752950,52129720
코오롱플라스틱(주),138490,Dec-17,153156790,153184643,29267044,29267044,181080784,181080784,352922161,353840137,260080697,262242097,301,61884230,61570360
코오롱플라스틱(주),138490,Dec-18,150374663,150395088,935763,935763,211083399,211083399,345241465,340974553,318656793,321335265,313,62898580,57379880
코오롱플라스틱(주),138490,Dec-19,140518162,140520696,358266,358266,214589083,214589083,344044003,338684832,328380290,330284776,321,49757280,50720020
코오롱플라스틱(주),138490,Dec-20,130724915,130729056,812489,812489,216655274,216655274,318547472,317913470,293645352,295182526,346,42771120,48870410
코웨이(주),21240,Dec-10,441557349,470855622,8422089,9937350,14386732,15256174,1358254264,1387599444,1501812040,1583891744,4174,643559170,682479660
코웨이(주),21240,Dec-11,534734380,568897145,482904,482904,16701445,17789803,1576459029,1624718677,1709867513,1824366638,4265,689104800,712917380
코웨이(주),21240,Dec-12,594204833,630421983,3104466,3104466,25805422,25818413,1701507546,1755108360,1806832626,1992838137,4824,705600970,736392490
코웨이(주),21240,Dec-13,596797790,638306129,949252,1778486,27721733,27733495,1641057456,1667858723,1933731418,2118341565,4776,907747700,927398080
코웨이(주),21240,Dec-14,617601088,675187865,988925,18176801,29175768,29875667,1576028328,1621649446,2013640836,2160315531,4764,890435970,933478950
코웨이(주),21240,Dec-15,624867256,699511862,668113,25217110,15941668,16714248,1742357394,1775397143,2161297916,2315242283,4781,1042962650,1079659200
코웨이(주),21240,Dec-16,590903565,669403180,2078864,2078864,23792459,32501915,1972649617,1967707893,2204534229,2376328167,4771,969460890,994068210
코웨이(주),21240,Dec-17,603007124,712397814,2255776,2507286,25554934,34592629,2150385492,2158873075,2320503714,2516772499,4879,1029187840,1119990090
코웨이(주),21240,Dec-18,635191267,781012733,589573,589573,27051331,37024493,2331880544,2378903077,2395498526,2707315204,4927,1056791690,1192844900
코웨이(주),21240,Dec-19,979725963,1270778209,836462,836462,29893897,41530982,2693165172,2854954794,2531011641,3018912503,4988,1035991180,1215106530
코웨이(주),21240,Dec-20,958241124,1225129331,1270830,1270830,30692169,42854376,2711140028,3029023073,2592546949,3237411475,6571,1245327670,1597210750
코웰패션(주),33290,Dec-10,51929742,101718620,1651161,1798278,5796178,29348142,130540617,202306883,46989088,122433184,230,13222860,48637420
코웰패션(주),33290,Dec-11,52043132,117457853,1367643,1938982,6095037,43140267,133512788,238326548,41406149,126650997,225,-1214840,45509550
코웰패션(주),33290,Dec-12,48921759,114985505,1230804,1441523,25293221,159270038,134944727,235013332,43617578,137350618,224,12184510,48020790
코웰패션(주),33290,Dec-13,51653759,64065534,897708,897708,28777865,56414200,113496208,126782967,38787386,46605823,205,11179320,24013800
코웰패션(주),33290,Dec-14,50535422,60326043,496934,496934,30389300,56156839,107981187,109074729,40051450,49220954,192,13786140,9891190
코웰패션(주),33290,Dec-15,62726409,71106616,7796081,7796081,23616548,50588900,175906583,182134506,124925865,161476948,412,29108200,37060910
코웰패션(주),33290,Dec-16,60209791,66566940,8216977,8216977,20199324,45103692,192578718,208455921,145617428,249687566,390,41891050,56488140
코웰패션(주),33290,Dec-17,69150048,74212608,16156603,16156603,20020633,43058214,254315619,273003789,132917951,309437182,499,73132370,88600310
코웰패션(주),33290,Dec-18,69391139,74228114,17058424,17093903,19570189,43146492,294116921,321841007,150254697,339376233,493,61557780,100243940
코웰패션(주),33290,Dec-19,78779949,81376601,25162967,25162968,17387663,1176002,326404607,364382589,179647116,394651165,503,90939780,108880220
코웰패션(주),33290,Dec-20,79504898,82832426,10209996,10209996,16417736,39887101,364505232,372325834,222061996,426421431,531,107189270,121478840
코위버(주),56360,Dec-10,15639595,15696735,0,0,3318244,3318244,65424690,65335360,39277235,39593154,103,5917300,6048310
코위버(주),56360,Dec-11,15179547,15271662,0,0,3571143,3578423,65711205,65545145,45106312,45247446,103,6956380,7496220
코위버(주),56360,Dec-12,15029062,15248502,0,0,4106925,4271260,67052701,67803461,44651119,45255870,112,7503330,8918640
코위버(주),56360,Dec-13,14683326,14834329,0,0,4144191,4308526,78600493,80615357,61039061,61441462,123,11985940,13493360
코위버(주),56360,Dec-14,14788179,14788184,0,0,4467197,4467197,81672051,85070781,58499838,58655087,129,15823590,17324770
코위버(주),56360,Dec-15,14782821,14782826,0,0,4611778,4611778,95229541,101963301,59995703,60002801,125,14646180,18004000
코위버(주),56360,Dec-16,14637017,14637022,0,0,4780538,4780538,107494921,114636177,58702718,58702718,131,13999730,14391550
코위버(주),56360,Dec-17,28178562,28178567,13615458,13615458,4907504,4907504,111096297,118351714,54279995,54336132,131,14806570,14548290
코위버(주),56360,Dec-18,44195678,44195683,29425957,29425957,5505780,5505780,128777113,129376793,54855376,55093572,153,23099640,14372700
코위버(주),56360,Dec-19,36197652,36197657,0,0,5919476,5919476,164277748,164870776,112750378,113131215,156,32526820,32847410
코위버(주),56360,Dec-20,35878829,35881385,179734,179734,6330985,6330985,151093660,151439045,80672355,80925043,163,13875630,13417170
콜마비앤에이치(주),200130,Dec-14,,,,,,,,,,,,0,0
콜마비앤에이치(주),200130,Dec-15,34037749,39459200,163562,163561,8616168,8616168,124263481,127082935,236186775,236186775,162,20336600,21497580
콜마비앤에이치(주),200130,Dec-16,37148956,48894620,709271,709271,10300611,10300611,147553556,158689572,255993785,256009785,194,47596750,49751460
콜마비앤에이치(주),200130,Dec-17,41751103,78605848,1067221,1070521,11525334,17704080,194922655,271195826,298931425,419806573,216,57095920,77009780
콜마비앤에이치(주),200130,Dec-18,50092339,87306865,2502403,2871687,14288452,21163551,223197623,291536883,336088148,386365759,228,72244120,88475600
콜마비앤에이치(주),200130,Dec-19,68517486,122637473,18296150,30408983,18637372,27966001,294775725,386373979,384491796,438905518,278,82310810,102162930
콜마비앤에이치(주),200130,Dec-20,88179966,154465582,6745077,7476173,29920535,45391326,392182448,507956739,536324902,606891551,395,125320570,152075290
쿠쿠홀딩스(주),192400,Dec-14,109746755,119926981,18219654,18219654,3443249,5301359,521021636,553346403,554439671,566702029,920,138684550,181375050
쿠쿠홀딩스(주),192400,Dec-15,141400018,153133378,33077641,33077641,3454609,5494437,609690428,620980563,659415283,667533187,981,165174070,172576730
쿠쿠홀딩스(주),192400,Dec-16,176860296,192159245,42751477,46788837,4847938,6207167,705504035,714794407,706553727,716742930,1178,189278830,195903370
쿠쿠홀딩스(주),192400,Dec-17,24370830,58567428,24058337,24058337,0,5584722,408796252,489648520,395501604,450167573,33,77464990,108525690
쿠쿠홀딩스(주),192400,Dec-18,25395734,58905792,24610817,24610817,0,5163276,591649737,747036859,11724098,493296253,40,31878990,140506050
쿠쿠홀딩스(주),192400,Dec-19,751155,33878992,162000,162000,0,5661393,599296613,812577597,30737795,528311146,42,29388800,142703530
쿠쿠홀딩스(주),192400,Dec-20,469495,28342299,0,30164,0,6701051,602357819,925062698,26522599,587794623,44,23271390,179630920
쿠쿠홈시스(주),284740,Dec-18,174178303,230662169,0,73443,2395514,2395514,492812169,512572791,358138686,418791761,644,124322740,151770980
쿠쿠홈시스(주),284740,Dec-19,162939843,210273295,0,0,3633101,3633101,557976654,626581362,467988951,663713921,656,143046290,240307510
쿠쿠홈시스(주),284740,Dec-20,139079461,140243541,0,0,3681101,3681101,623793867,708121273,562838132,786635466,597,183129310,224534700
큐렉소(주),60280,Dec-10,1721856,2108683,0,0,1466642,635121,16123167,33650596,3978586,32152833,39,-2186620,-5903560
큐렉소(주),60280,Dec-11,580625,1162563,0,0,124160,95205,73149729,88065873,8030087,33887648,40,2079640,-103940
큐렉소(주),60280,Dec-12,1560685,1855357,0,0,1229413,544527,60337202,51430750,24636806,24281125,41,-4653190,-7234830
큐렉소(주),60280,Dec-13,1276170,1977531,0,0,1233995,418772,62140339,39537735,31907451,31090931,34,1253970,-9815090
큐렉소(주),60280,Dec-14,989687,2872832,0,0,1233995,284574,60534701,40335195,26803859,26137538,30,1593860,-15843890
큐렉소(주),60280,Dec-15,752329,3463737,0,0,1278995,190498,62968883,58625344,27842750,27529548,29,2324370,-15683980
큐렉소(주),60280,Dec-16,624207,,0,,174518,,78247885,,30060747,,30,10921960,0
큐렉소(주),60280,Dec-17,953739,,0,,371248,,75551927,,33483882,,46,-14765960,0
큐렉소(주),60280,Dec-18,2528316,,0,,0,,73338771,,33889685,,59,-27484920,0
큐렉소(주),60280,Dec-19,1774164,,0,,0,,47125377,,34388093,,62,-21132950,0
큐렉소(주),60280,Dec-20,1024331,,0,,0,,48878698,,39281592,,65,6302950,0
크로바하이텍(주),43590,Dec-10,38740036,44796769,0,0,15786928,18946459,79864055,79537632,98870420,99672011,345,15298690,23825110
크로바하이텍(주),43590,Dec-11,35902312,41902199,0,1189,14251140,17373523,81234974,80647376,103087083,103944666,317,20798970,24698090
크로바하이텍(주),43590,Dec-12,39694548,44528400,0,516,46662711,52361057,78589377,76730309,87706258,93811011,244,20884980,27575180
크로바하이텍(주),43590,Dec-13,34884423,39212949,0,0,46845901,53071668,73392781,73024099,59890532,66056175,206,10921980,19337710
크로바하이텍(주),43590,Dec-14,30715074,34803193,0,0,47374145,54314099,68989061,69211162,55632205,62932896,167,9683210,17716870
크로바하이텍(주),43590,Dec-15,27531891,31747739,0,0,41037535,48767856,66657962,66694028,51787262,57896675,148,6265310,7494700
크로바하이텍(주),43590,Dec-16,25390226,28797339,87103,87103,41956418,48731919,62997057,64402172,52557925,60226943,145,8566870,11914680
크로바하이텍(주),43590,Dec-17,24346176,28115342,0,0,41012267,48415379,55786459,57727285,51224613,57549187,135,8067840,16487700
크로바하이텍(주),43590,Dec-18,21977644,24995859,0,0,3477102,4760330,63496122,65140546,40298802,46795016,87,-21241760,-20230780
크로바하이텍(주),43590,Dec-19,10545212,13437707,0,0,34385776,40733065,25652205,27010183,28801873,35522415,58,68840,3982350
크로바하이텍(주),43590,Dec-20,6056992,7319391,0,0,31247457,38336512,18128126,21459773,23789691,27241420,56,1621770,3757500
크루셜텍(주),114120,Dec-10,13304589,13381488,1268120,1345019,9380699,9380699,126024094,126004051,207985382,207985382,260,36907180,36942580
크루셜텍(주),114120,Dec-11,22107659,81175837,1924666,1725972,8483108,31746677,205621559,267239724,269479631,252079208,344,34360650,32717640
크루셜텍(주),114120,Dec-12,24091543,98648141,3898169,5010522,8713019,46601456,189841192,289600501,137711192,280306613,344,1894430,18469340
크루셜텍(주),114120,Dec-13,38440159,128877283,17854508,18304297,11133474,64915466,185104814,355595416,84440908,418335669,269,-9921320,20788350
크루셜텍(주),114120,Dec-14,38617609,139458664,0,519640,11187434,69033905,198239710,344590665,74983037,415375265,179,-19542110,22228020
크루셜텍(주),114120,Dec-15,39371654,50361311,51800,412816,13909516,20003046,316069945,289380143,258215630,262524146,202,28161910,37671080
크루셜텍(주),114120,Dec-16,35905334,50791923,14250,14250,5999962,15916766,277603797,286280182,316831953,320033254,222,23396720,29824580
크루셜텍(주),114120,Dec-17,33532593,48150789,0,0,5862697,17435439,254358739,248990199,164520800,172701652,151,-14042260,-34726750
크루셜텍(주),114120,Dec-18,30598361,44961561,0,435294,3441790,16456151,220926238,152030333,79684507,83675066,110,-16153630,-19675290
크루셜텍(주),114120,Dec-19,33406103,49847056,0,2266348,1814296,16969471,82490801,107061952,61580736,65079351,94,-107529130,-28069360
크루셜텍(주),114120,Dec-20,945938,12186279,0,0,2223526,16485524,40959032,59986002,46014669,47637042,79,-5381180,-783020
크리스탈지노믹스(주),83790,Dec-10,6947360,6948898,3912028,3912028,4206917,4206918,31132568,30712736,3370859,3370859,35,-5726410,-5493130
크리스탈지노믹스(주),83790,Dec-11,13002537,13003849,0,0,9384800,9384800,63253824,62963972,3451314,3805891,62,-7007560,-6497870
크리스탈지노믹스(주),83790,Dec-12,11874149,11875968,0,0,9400070,9400070,54814837,54559546,3718986,3718986,55,-7588740,-7362790
크리스탈지노믹스(주),83790,Dec-13,13862852,13864110,0,0,9910327,9910327,89627543,88769402,4795862,4795862,55,-4026890,-4380750
크리스탈지노믹스(주),83790,Dec-14,13141822,13142576,0,0,10056077,10056077,106823823,106051985,4535575,4535575,54,-3141380,-2505620
크리스탈지노믹스(주),83790,Dec-15,12803135,24043282,0,1403636,9819327,11832465,111680484,127284550,9765712,9765712,64,2647220,3705590
크리스탈지노믹스(주),83790,Dec-16,13532725,24477377,0,1403636,10102502,12407395,113396969,128666439,11126480,14524949,59,6423170,6368830
크리스탈지노믹스(주),83790,Dec-17,23451818,23454301,0,0,10878173,10878173,119585874,119465138,8492032,12175118,62,-2205440,-1045840
크리스탈지노믹스(주),83790,Dec-18,22879310,22883481,0,0,984341,984341,257055553,256919699,13889307,13887491,64,13387480,13759250
크리스탈지노믹스(주),83790,Dec-19,24923636,76066528,427000,2561442,11173615,24328381,231529185,379189388,4397571,14006559,70,-27840750,-25499880
크리스탈지노믹스(주),83790,Dec-20,26492962,43143058,2476294,2985046,11247025,15661008,241791389,316960077,11005137,30223480,56,1316220,4572520
키네마스터(주),139670,Dec-11,374359,,0,,0,,19214311,,12020908,,68,31401970,0
키네마스터(주),139670,Dec-12,675195,,0,,0,,21640537,,15289534,,85,4295430,0
키네마스터(주),139670,Dec-13,611436,,0,,0,,27093412,,18302454,,100,13094180,0
키네마스터(주),139670,Dec-14,482800,500740,0,0,0,0,30029307,30108688,17351452,17344584,105,11288810,11768960
키네마스터(주),139670,Dec-15,348827,369989,0,0,0,0,28158668,28153437,12712823,12713550,101,6616980,7081480
키네마스터(주),139670,Dec-16,666530,686598,0,0,0,0,21809896,21840802,9279719,9342322,93,2794250,3444590
키네마스터(주),139670,Dec-17,532893,551593,0,0,0,0,16578004,16620815,9977766,10098222,84,1003300,1491760
키네마스터(주),139670,Dec-18,256553,409782,0,0,0,0,12744070,14016800,12063442,12796770,13,-439870,4024380
키네마스터(주),139670,Dec-19,313005,331469,0,0,0,0,12753329,14348847,19326756,19423411,78,5175340,8884530
키네마스터(주),139670,Dec-20,492635,558947,207596,207596,0,0,14156031,16539037,27148444,29805447,98,6837000,10586500
태경산업(주),15890,Dec-10,56907628,144699789,498566,564731,30168827,157811438,219529073,384414747,120160787,335009324,217,40989210,101916520
태경산업(주),15890,Dec-11,51373771,157572182,85600,745455,25985728,173858213,220017265,422190911,138611136,400323922,212,30913800,100386970
태경산업(주),15890,Dec-12,54294654,169197196,3326013,9383031,25015414,63500020,205551175,428780317,146414777,406825725,256,35406900,109000550
태경산업(주),15890,Dec-13,52952933,176877599,892295,3732338,25340099,71476545,204424534,435097316,156245955,445819807,257,28136900,97128580
