,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),0,1
12631,오로라월드(주),39830,Dec-15,148071075,201095010,4.19,6.26
12632,오로라월드(주),39830,Dec-16,156244345,207702211,5.52,3.29
12633,오로라월드(주),39830,Dec-17,175041550,224976075,12.03,8.32
12634,오로라월드(주),39830,Dec-18,174272631,229190180,-0.44,1.87
12635,오로라월드(주),39830,Dec-19,195560134,250898222,12.22,9.47
12636,오상자이엘(주),53980,Dec-11,55864082,63712884,-71.43,-74.61
12637,오상자이엘(주),53980,Dec-12,67336248,74311568,20.54,16.64
12638,오상자이엘(주),53980,Dec-13,78543625,84635838,16.64,13.89
12639,오상자이엘(주),53980,Dec-14,85321759,92277543,8.63,9.03
12640,오상자이엘(주),53980,Dec-15,68279588,75195646,-19.97,-18.51
12641,오상자이엘(주),53980,Dec-16,76686921,81138714,12.31,7.9
12642,오상자이엘(주),53980,Dec-17,72334157,81524493,-5.68,0.48
12643,오상자이엘(주),53980,Dec-18,71768858,83677564,-0.78,2.64
12644,오상자이엘(주),53980,Dec-19,58403859,73886372,-18.62,-11.7
12645,오성첨단소재(주),52420,Dec-11,371871785,728034768,536.72,885.34
12646,오성첨단소재(주),52420,Dec-12,286410797,280073667,-22.98,-61.53
12647,오성첨단소재(주),52420,Dec-13,204308418,203888067,-28.67,-27.2
12648,오성첨단소재(주),52420,Dec-14,164115813,163001367,-19.67,-20.05
12649,오성첨단소재(주),52420,Dec-15,95467310,95609904,-41.83,-41.34
12650,오성첨단소재(주),52420,Dec-16,63909486,64086496,-33.06,-32.97
12651,오성첨단소재(주),52420,Dec-17,111492707,111550155,74.45,74.06
12652,오성첨단소재(주),52420,Dec-18,148220621,147738029,32.94,32.44
12653,오성첨단소재(주),52420,Dec-19,204782443,228087680,38.16,54.39
12654,오션브릿지(주),241790,Dec-16,35792752,11111111.11,-82.52,-95.13
12655,오션브릿지(주),241790,Dec-17,55403370,60367740,54.79,
12656,오션브릿지(주),241790,Dec-18,70903922,81317165,27.98,34.7
12657,오션브릿지(주),241790,Dec-19,71160894,81136732,0.36,-0.22
12658,오스템임플란트(주),48260,Dec-11,210960622,234679299,196.46,189.24
12659,오스템임플란트(주),48260,Dec-12,238239010,271526388,12.93,15.7
12660,오스템임플란트(주),48260,Dec-13,276362733,302475070,16,11.4
12661,오스템임플란트(주),48260,Dec-14,324289040,363121561,17.34,20.05
12662,오스템임플란트(주),48260,Dec-15,360221335,393046810,11.08,8.24
12663,오스템임플란트(주),48260,Dec-16,398116769,475256673,10.52,20.92
12664,오스템임플란트(주),48260,Dec-17,472436094,555699305,18.67,16.93
12665,오스템임플란트(주),48260,Dec-18,530129079,637925849,12.21,14.8
12666,오스템임플란트(주),48260,Dec-19,639267897,797389783,20.59,25
12667,올리패스(주),244460,Dec-19,49083959,54677212,-92.32,-93.14
12668,올릭스(주),226950,Dec-18,55665542,55636946,,
12669,올릭스(주),226950,Dec-19,47367423,45207279,-14.91,-18.75
12670,옴니시스템(주),57540,Dec-11,57944690,68681179,22.33,51.93
12671,옴니시스템(주),57540,Dec-12,48161081,54569708,-16.88,-20.55
12672,옴니시스템(주),57540,Dec-13,65502861,72589588,36.01,33.02
12673,옴니시스템(주),57540,Dec-14,72927208,79356941,11.33,9.32
12674,옴니시스템(주),57540,Dec-15,85075418,96096944,16.66,21.09
12675,옴니시스템(주),57540,Dec-16,89755015,101623605,5.5,5.75
12676,옴니시스템(주),57540,Dec-17,109587673,127095529,22.1,25.06
12677,옴니시스템(주),57540,Dec-18,107392664,125174741,-2,-1.51
12678,옴니시스템(주),57540,Dec-19,125278726,136588799,16.65,9.12
12679,옵티시스(주),109080,Dec-11,27219093,11111111.11,-78.27,-91.87
12680,옵티시스(주),109080,Dec-12,30337848,11111111.11,11.46,
12681,옵티시스(주),109080,Dec-13,31817051,11111111.11,4.88,
12682,옵티시스(주),109080,Dec-14,34022951,11111111.11,6.93,
12683,옵티시스(주),109080,Dec-15,36027022,11111111.11,5.89,
12684,옵티시스(주),109080,Dec-16,37632591,11111111.11,4.46,
12685,옵티시스(주),109080,Dec-17,36946312,11111111.11,-1.82,
12686,옵티시스(주),109080,Dec-18,38812553,11111111.11,5.05,
12687,옵티시스(주),109080,Dec-19,42143791,11111111.11,8.58,
12688,와이더블유(주),51390,Dec-11,71209202,71502268,68.97,543.52
12689,와이더블유(주),51390,Dec-12,86073244,86569285,20.87,21.07
12690,와이더블유(주),51390,Dec-13,89799113,89504806,4.33,3.39
12691,와이더블유(주),51390,Dec-14,89262324,89000355,-0.6,-0.56
12692,와이더블유(주),51390,Dec-15,91531223,90970067,2.54,2.21
12693,와이더블유(주),51390,Dec-16,95320597,94642676,4.14,4.04
12694,와이더블유(주),51390,Dec-17,101546389,101065908,6.53,6.79
12695,와이더블유(주),51390,Dec-18,108441122,108208537,6.79,7.07
12696,와이더블유(주),51390,Dec-19,112407021,112413217,3.66,3.89
12697,와이아이케이(주),232140,Dec-15,11111111.11,11111111.11,-90.12,-90.12
12698,와이아이케이(주),232140,Dec-16,11111111.11,11111111.11,,
12699,와이아이케이(주),232140,Dec-17,130729952,133015565,,
12700,와이아이케이(주),232140,Dec-18,160501980,192090570,22.77,44.41
12701,와이아이케이(주),232140,Dec-19,163856843,196763487,2.09,2.43
12702,와이엠씨(주),155650,Dec-12,47250709,11111111.11,-71.16,-94.35
12703,와이엠씨(주),155650,Dec-13,51264096,50810196,8.49,
12704,와이엠씨(주),155650,Dec-14,50530196,51601886,-1.43,1.56
12705,와이엠씨(주),155650,Dec-15,52497024,54815329,3.89,6.23
12706,와이엠씨(주),155650,Dec-16,94608934,97680846,80.22,78.2
12707,와이엠씨(주),155650,Dec-17,220936448,228610736,133.53,134.04
12708,와이엠씨(주),155650,Dec-18,171577201,181113006,-22.34,-20.78
12709,와이엠씨(주),155650,Dec-19,124693099,132327493,-27.33,-26.94
12710,와이엠티(주),251370,Dec-17,86050846,113971471,-30.99,-13.87
12711,와이엠티(주),251370,Dec-18,93105447,127077962,8.2,11.5
12712,와이엠티(주),251370,Dec-19,121745475,163928259,30.76,29
12713,와토스코리아(주),79000,Dec-11,56315232,11111111.11,-53.74,-93.22
12714,와토스코리아(주),79000,Dec-12,56661494,11111111.11,0.61,
12715,와토스코리아(주),79000,Dec-13,59198029,11111111.11,4.48,
12716,와토스코리아(주),79000,Dec-14,66004605,11111111.11,11.5,
12717,와토스코리아(주),79000,Dec-15,69772797,11111111.11,5.71,
12718,와토스코리아(주),79000,Dec-16,72364253,11111111.11,3.71,
12719,와토스코리아(주),79000,Dec-17,75266542,11111111.11,4.01,
12720,와토스코리아(주),79000,Dec-18,76760076,11111111.11,1.98,
12721,와토스코리아(주),79000,Dec-19,77062792,11111111.11,0.39,
12722,우리바이오(주),82850,Dec-11,231998562,410891575,201.05,3598.02
12723,우리바이오(주),82850,Dec-12,160821006,439734968,-30.68,7.02
12724,우리바이오(주),82850,Dec-13,180127025,695163736,12,58.09
12725,우리바이오(주),82850,Dec-14,166546452,800922219,-7.54,15.21
12726,우리바이오(주),82850,Dec-15,145182462,910183199,-12.83,13.64
12727,우리바이오(주),82850,Dec-16,158240492,817876645,8.99,-10.14
12728,우리바이오(주),82850,Dec-17,129018055,613368695,-18.47,-25
12729,우리바이오(주),82850,Dec-18,113238167,605176594,-12.23,-1.34
12730,우리바이오(주),82850,Dec-19,115150815,609992444,1.69,0.8
12731,우리산업(주),215360,Dec-15,186144192,186170999,61.65,-69.48
12732,우리산업(주),215360,Dec-16,188879411,188788295,1.47,1.41
12733,우리산업(주),215360,Dec-17,225172590,230688301,19.22,22.19
12734,우리산업(주),215360,Dec-18,242516324,249603981,7.7,8.2
12735,우리산업(주),215360,Dec-19,238732640,245838845,-1.56,-1.51
12736,우리산업홀딩스(주),72470,Dec-11,142609359,160255894,-40.26,-34.81
12737,우리산업홀딩스(주),72470,Dec-12,155507568,172838588,9.04,7.85
12738,우리산업홀딩스(주),72470,Dec-13,170447385,197709758,9.61,14.39
12739,우리산업홀딩스(주),72470,Dec-14,214002134,245655877,25.55,24.25
12740,우리산업홀딩스(주),72470,Dec-15,112413081,315014057,-47.47,28.23
12741,우리산업홀딩스(주),72470,Dec-16,107332995,320032160,-4.52,1.59
12742,우리산업홀딩스(주),72470,Dec-17,106278642,353638206,-0.98,10.5
12743,우리산업홀딩스(주),72470,Dec-18,105415818,389910894,-0.81,10.26
12744,우리산업홀딩스(주),72470,Dec-19,98890335,395296111,-6.19,1.38
12745,우리손에프앤지농업회사법인(주),73560,Dec-16,146591459,265862668,48.24,-32.74
12746,우리손에프앤지농업회사법인(주),73560,Dec-17,158668872,290410011,8.24,9.23
12747,우리손에프앤지농업회사법인(주),73560,Dec-18,164136198,355933918,3.45,22.56
12748,우리손에프앤지농업회사법인(주),73560,Dec-19,169867532,370556224,3.49,4.11
12749,우리엔터프라이즈(주),37400,Dec-11,107844730,112931763,-36.51,-69.52
12750,우리엔터프라이즈(주),37400,Dec-12,132342986,135695052,22.72,20.16
12751,우리엔터프라이즈(주),37400,Dec-13,133549356,760307212,0.91,460.31
12752,우리엔터프라이즈(주),37400,Dec-14,132298271,863881151,-0.94,13.62
12753,우리엔터프라이즈(주),37400,Dec-15,133277259,958083383,0.74,10.9
12754,우리엔터프라이즈(주),37400,Dec-16,140487686,873937395,5.41,-8.78
12755,우리엔터프라이즈(주),37400,Dec-17,134448851,682753088,-4.3,-21.88
12756,우리엔터프라이즈(주),37400,Dec-18,120164678,676603114,-10.62,-0.9
12757,우리엔터프라이즈(주),37400,Dec-19,118210233,674989563,-1.63,-0.24
12758,우리이앤엘(주),153490,Dec-13,252385283,267497352,113.51,-60.37
12759,우리이앤엘(주),153490,Dec-14,250846990,230118401,-0.61,-13.97
12760,우리이앤엘(주),153490,Dec-15,198698703,195976695,-20.79,-14.84
12761,우리이앤엘(주),153490,Dec-16,201602494,178847937,1.46,-8.74
12762,우리이앤엘(주),153490,Dec-17,134317477,128015195,-33.38,-28.42
12763,우리이앤엘(주),153490,Dec-18,138505219,122849281,3.12,-4.04
12764,우리이앤엘(주),153490,Dec-19,111709354,98003925,-19.35,-20.22
12765,우림피티에스(주),101170,Dec-11,95496076,95961138,-14.51,-2.08
12766,우림피티에스(주),101170,Dec-12,93749796,94077314,-1.83,-1.96
12767,우림피티에스(주),101170,Dec-13,96896437,96865146,3.36,2.96
12768,우림피티에스(주),101170,Dec-14,98012234,11111111.11,1.15,-88.53
12769,우림피티에스(주),101170,Dec-15,98212469,11111111.11,0.2,
12770,우림피티에스(주),101170,Dec-16,96378478,11111111.11,-1.87,
12771,우림피티에스(주),101170,Dec-17,95329562,11111111.11,-1.09,
12772,우림피티에스(주),101170,Dec-18,97619599,11111111.11,2.4,
12773,우림피티에스(주),101170,Dec-19,98209179,11111111.11,0.6,
12774,우수AMS(주),66590,Dec-11,116865734,131275302,19,1081.48
12775,우수AMS(주),66590,Dec-12,105045072,126829994,-10.11,-3.39
12776,우수AMS(주),66590,Dec-13,126287496,139634527,20.22,10.1
12777,우수AMS(주),66590,Dec-14,121829880,137218064,-3.53,-1.73
12778,우수AMS(주),66590,Dec-15,126587702,145533579,3.91,6.06
12779,우수AMS(주),66590,Dec-16,124340048,151156146,-1.78,3.86
12780,우수AMS(주),66590,Dec-17,132630962,157142243,6.67,3.96
12781,우수AMS(주),66590,Dec-18,144284151,164861419,8.79,4.91
12782,우수AMS(주),66590,Dec-19,151537469,180875991,5.03,9.71
12783,우원개발(주),46940,Dec-11,105146560,116715507,-30.61,-35.47
12784,우원개발(주),46940,Dec-12,116095370,122344926,10.41,4.82
12785,우원개발(주),46940,Dec-13,113929732,115281384,-1.87,-5.77
12786,우원개발(주),46940,Dec-14,115107902,116037044,1.03,0.66
12787,우원개발(주),46940,Dec-15,122062966,122362303,6.04,5.45
12788,우원개발(주),46940,Dec-16,111159564,117237967,-8.93,-4.19
12789,우원개발(주),46940,Dec-17,146327361,189209859,31.64,61.39
12790,우원개발(주),46940,Dec-18,144776897,186900503,-1.06,-1.22
12791,우원개발(주),46940,Dec-19,149242088,201931965,3.08,8.04
12792,우진비앤지(주),18620,Dec-11,25805015,11111111.11,-82.71,-94.5
12793,우진비앤지(주),18620,Dec-12,26176414,11111111.11,1.44,
12794,우진비앤지(주),18620,Dec-13,27386774,11111111.11,4.62,
12795,우진비앤지(주),18620,Dec-14,29062427,11111111.11,6.12,
12796,우진비앤지(주),18620,Dec-15,42241036,11111111.11,45.35,
12797,우진비앤지(주),18620,Dec-16,58145597,11111111.11,37.65,
12798,우진비앤지(주),18620,Dec-17,60637891,11111111.11,4.29,
12799,우진비앤지(주),18620,Dec-18,47192507,60048957,-22.17,
12800,우진비앤지(주),18620,Dec-19,58381255,85132438,23.71,41.77
12801,원텍(주),336570,Dec-19,11111111.11,11111111.11,-80.97,-86.95
12802,원풍물산(주),8290,Dec-11,50319501,11111111.11,,
12803,원풍물산(주),8290,Dec-12,50929563,11111111.11,1.21,
12804,원풍물산(주),8290,Dec-13,54912116,55570521,7.82,
12805,원풍물산(주),8290,Dec-14,56824087,57285892,3.48,3.09
12806,원풍물산(주),8290,Dec-15,46811972,11111111.11,-17.62,-80.6
12807,원풍물산(주),8290,Dec-16,47263739,11111111.11,0.97,
12808,원풍물산(주),8290,Dec-17,47000227,11111111.11,-0.56,
12809,원풍물산(주),8290,Dec-18,46570934,11111111.11,-0.91,
12810,원풍물산(주),8290,Dec-19,64045771,11111111.11,37.52,
12811,웰바이오텍(주),10600,Dec-11,54738012,71154950,-14.53,540.39
12812,웰바이오텍(주),10600,Dec-12,50025590,61813589,-8.61,-13.13
12813,웰바이오텍(주),10600,Dec-13,49290241,61228213,-1.47,-0.95
12814,웰바이오텍(주),10600,Dec-14,54128968,61253425,9.82,0.04
12815,웰바이오텍(주),10600,Dec-15,55673618,59088348,2.85,-3.53
12816,웰바이오텍(주),10600,Dec-16,59869993,59864700,7.54,1.31
12817,웰바이오텍(주),10600,Dec-17,71489094,87006465,19.41,45.34
12818,웰바이오텍(주),10600,Dec-18,97448900,111157697,36.31,27.76
12819,웰바이오텍(주),10600,Dec-19,96052525,119823956,-1.43,7.8
12820,웹케시(주),53580,Dec-19,63272158,11111111.11,-34.13,-90.73
12821,위즈코프(주),38620,Dec-11,33501348,31662265,,
12822,위즈코프(주),38620,Dec-12,34099130,32195782,1.78,1.69
12823,위즈코프(주),38620,Dec-13,40928291,37817468,20.03,17.46
12824,위즈코프(주),38620,Dec-14,41792508,37766710,2.11,-0.13
12825,위즈코프(주),38620,Dec-15,40122367,36085604,-4,-4.45
12826,위즈코프(주),38620,Dec-16,43512042,43738671,8.45,21.21
12827,위즈코프(주),38620,Dec-17,46752693,45944152,7.45,5.04
12828,위즈코프(주),38620,Dec-18,44045947,44698781,-5.79,-2.71
12829,위즈코프(주),38620,Dec-19,41726591,41680874,-5.27,-6.75
12830,윈텍(주),320000,Dec-19,11111111.11,11111111.11,-73.37,-73.34
12831,윙입푸드홀딩스,900340,Dec-18,11111111.11,110058296,,
12832,윙입푸드홀딩스,900340,Dec-19,11111111.11,126212171,,14.68
12833,유네코(주),64510,Dec-18,76980979,83116774,592.83,-34.15
12834,유네코(주),64510,Dec-19,69496270,75608367,-9.72,-9.03
12835,유니셈(주),36200,Dec-11,92623943,93488580,33.28,23.65
12836,유니셈(주),36200,Dec-12,80666320,82562258,-12.91,-11.69
12837,유니셈(주),36200,Dec-13,95266142,96981244,18.1,17.46
12838,유니셈(주),36200,Dec-14,99976690,101117477,4.94,4.26
12839,유니셈(주),36200,Dec-15,97204265,96001310,-2.77,-5.06
12840,유니셈(주),36200,Dec-16,99895121,95652492,2.77,-0.36
12841,유니셈(주),36200,Dec-17,133413327,129995506,33.55,35.9
12842,유니셈(주),36200,Dec-18,140088892,141265243,5,8.67
12843,유니셈(주),36200,Dec-19,165363811,167715642,18.04,18.72
12844,유니슨(주),18000,Dec-11,321768188,330844651,94.58,97.27
12845,유니슨(주),18000,Dec-12,334330990,332366396,3.9,0.46
12846,유니슨(주),18000,Dec-13,290983873,291119882,-12.97,-12.41
12847,유니슨(주),18000,Dec-14,314118815,307339723,7.95,5.57
12848,유니슨(주),18000,Dec-15,246536936,237813154,-21.51,-22.62
12849,유니슨(주),18000,Dec-16,248927801,239820603,0.97,0.84
12850,유니슨(주),18000,Dec-17,289503951,266962413,16.3,11.32
12851,유니슨(주),18000,Dec-18,259147957,229657555,-10.49,-13.97
12852,유니슨(주),18000,Dec-19,248355549,236352875,-4.16,2.92
12853,유니온머티리얼(주),47400,Dec-11,134449795,134831291,-45.86,-42.95
12854,유니온머티리얼(주),47400,Dec-12,136647435,143208299,1.63,6.21
12855,유니온머티리얼(주),47400,Dec-13,138391317,144373713,1.28,0.81
12856,유니온머티리얼(주),47400,Dec-14,140811864,146707527,1.75,1.62
12857,유니온머티리얼(주),47400,Dec-15,140213993,145698700,-0.42,-0.69
12858,유니온머티리얼(주),47400,Dec-16,139973443,144778673,-0.17,-0.63
12859,유니온머티리얼(주),47400,Dec-17,135638610,140497532,-3.1,-2.96
12860,유니온머티리얼(주),47400,Dec-18,142329399,144252759,4.93,2.67
12861,유니온머티리얼(주),47400,Dec-19,160958339,174875889,13.09,21.23
12862,유니퀘스트(주),77500,Dec-11,143612212,159106470,-10.78,-9.02
12863,유니퀘스트(주),77500,Dec-12,158151579,187396014,10.12,17.78
12864,유니퀘스트(주),77500,Dec-13,169704472,218347948,7.3,16.52
12865,유니퀘스트(주),77500,Dec-14,195965321,244003513,15.47,11.75
12866,유니퀘스트(주),77500,Dec-15,201765550,244386643,2.96,0.16
12867,유니퀘스트(주),77500,Dec-16,226131842,284420090,12.08,16.38
12868,유니퀘스트(주),77500,Dec-17,203617288,266917348,-9.96,-6.15
12869,유니퀘스트(주),77500,Dec-18,262339557,324112689,28.84,21.43
12870,유니퀘스트(주),77500,Dec-19,280657244,349702333,6.98,7.9
12871,유비벨록스(주),89850,Dec-11,87859958,88204430,-68.69,-74.78
12872,유비벨록스(주),89850,Dec-12,108364505,109613545,23.34,24.27
12873,유비벨록스(주),89850,Dec-13,120183779,122722263,10.91,11.96
12874,유비벨록스(주),89850,Dec-14,109663454,110788363,-8.75,-9.72
12875,유비벨록스(주),89850,Dec-15,109140680,119703452,-0.48,8.05
12876,유비벨록스(주),89850,Dec-16,115552391,124996029,5.87,4.42
12877,유비벨록스(주),89850,Dec-17,115447636,126996795,-0.09,1.6
12878,유비벨록스(주),89850,Dec-18,102941979,289458122,-10.83,127.93
12879,유비벨록스(주),89850,Dec-19,86404357,291875648,-16.06,0.84
12880,유성기업(주),2920,Dec-11,266050397,330691056,207.91,13.3
12881,유성기업(주),2920,Dec-12,260947566,328962825,-1.92,-0.52
12882,유성기업(주),2920,Dec-13,274866504,353659805,5.33,7.51
12883,유성기업(주),2920,Dec-14,286888720,377733035,4.37,6.81
12884,유성기업(주),2920,Dec-15,283516598,373789816,-1.18,-1.04
12885,유성기업(주),2920,Dec-16,288384847,377300325,1.72,0.94
12886,유성기업(주),2920,Dec-17,297470448,382743466,3.15,1.44
12887,유성기업(주),2920,Dec-18,288556471,375587754,-3,-1.87
12888,유성기업(주),2920,Dec-19,299264305,396398403,3.71,5.54
12889,유아이엘(주),49520,Dec-11,118431789,127293077,-60.43,-67.89
12890,유아이엘(주),49520,Dec-12,124499310,133086633,5.12,4.55
12891,유아이엘(주),49520,Dec-13,156074553,186688321,25.36,40.28
12892,유아이엘(주),49520,Dec-14,183669273,234469608,17.68,25.59
12893,유아이엘(주),49520,Dec-15,177663462,237498161,-3.27,1.29
12894,유아이엘(주),49520,Dec-16,179191641,251407975,0.86,5.86
12895,유아이엘(주),49520,Dec-17,158133308,244270993,-11.75,-2.84
12896,유아이엘(주),49520,Dec-18,124448023,220193003,-21.3,-9.86
12897,유아이엘(주),49520,Dec-19,110356000,211559225,-11.32,-3.92
12898,유엔젤(주),72130,Dec-11,90897238,91344787,-17.63,-56.82
12899,유엔젤(주),72130,Dec-12,78528190,81354992,-13.61,-10.94
12900,유엔젤(주),72130,Dec-13,71870824,72642507,-8.48,-10.71
12901,유엔젤(주),72130,Dec-14,60985098,60241807,-15.15,-17.07
12902,유엔젤(주),72130,Dec-15,61317088,62111452,0.54,3.1
12903,유엔젤(주),72130,Dec-16,54941548,58271070,-10.4,-6.18
12904,유엔젤(주),72130,Dec-17,49614546,51217643,-9.7,-12.1
12905,유엔젤(주),72130,Dec-18,49131449,51154130,-0.97,-0.12
12906,유엔젤(주),72130,Dec-19,44418184,46198028,-9.59,-9.69
12907,유진기업(주),23410,Dec-11,1510823745,1632838065,3301.36,3434.43
12908,유진기업(주),23410,Dec-12,1107351465,1221358086,-26.71,-25.2
12909,유진기업(주),23410,Dec-13,1017009530,1238423862,-8.16,1.4
12910,유진기업(주),23410,Dec-14,1013034770,1242357453,-0.39,0.32
12911,유진기업(주),23410,Dec-15,1111322859,1384478068,9.7,11.44
12912,유진기업(주),23410,Dec-16,1271252020,1519602788,14.39,9.76
12913,유진기업(주),23410,Dec-17,1438477812,3677273732,13.15,141.99
12914,유진기업(주),23410,Dec-18,1506384961,4135331305,4.72,12.46
12915,유진기업(주),23410,Dec-19,1444273589,4527888217,-4.12,9.49
12916,율촌화학(주),8730,Dec-11,388984274,11111111.11,-73.07,-99.75
12917,율촌화학(주),8730,Dec-12,444607018,11111111.11,14.3,
12918,율촌화학(주),8730,Dec-13,522867533,11111111.11,17.6,
12919,율촌화학(주),8730,Dec-14,566234547,11111111.11,8.29,
12920,율촌화학(주),8730,Dec-15,515207692,11111111.11,-9.01,
12921,율촌화학(주),8730,Dec-16,526762593,11111111.11,2.24,
12922,율촌화학(주),8730,Dec-17,577661654,11111111.11,9.66,
12923,율촌화학(주),8730,Dec-18,603109297,614211350,4.41,
12924,율촌화학(주),8730,Dec-19,595535057,606491434,-1.26,-1.26
12925,이건산업(주),8250,Dec-11,240185563,374226955,-59.67,-38.3
12926,이건산업(주),8250,Dec-12,232515229,352102941,-3.19,-5.91
12927,이건산업(주),8250,Dec-13,229777320,382494365,-1.18,8.63
12928,이건산업(주),8250,Dec-14,228977715,421742096,-0.35,10.26
12929,이건산업(주),8250,Dec-15,266767556,467596733,16.5,10.87
12930,이건산업(주),8250,Dec-16,264244780,471363908,-0.95,0.81
12931,이건산업(주),8250,Dec-17,276393737,439283119,4.6,-6.81
12932,이건산업(주),8250,Dec-18,259669738,434159077,-6.05,-1.17
12933,이건산업(주),8250,Dec-19,249254873,422594845,-4.01,-2.66
12934,이구산업(주),25820,Dec-11,313854138,11111111.11,25.92,-97.37
12935,이구산업(주),25820,Dec-12,301686314,11111111.11,-3.88,
12936,이구산업(주),25820,Dec-13,275686501,11111111.11,-8.62,
12937,이구산업(주),25820,Dec-14,274955331,11111111.11,-0.27,
12938,이구산업(주),25820,Dec-15,249720598,11111111.11,-9.18,
12939,이구산업(주),25820,Dec-16,261856780,11111111.11,4.86,
12940,이구산업(주),25820,Dec-17,269797349,11111111.11,3.03,
12941,이구산업(주),25820,Dec-18,260653064,11111111.11,-3.39,
12942,이구산업(주),25820,Dec-19,263335449,11111111.11,1.03,
12943,이노시스(주),56090,Dec-15,77423333,11111111.11,-70.6,0
12944,이노시스(주),56090,Dec-16,69980370,66161922,-9.61,
12945,이노시스(주),56090,Dec-17,81685998,79079451,16.73,19.52
12946,이노시스(주),56090,Dec-18,78757473,74861219,-3.59,-5.33
12947,이노시스(주),56090,Dec-19,70114986,71080648,-10.97,-5.05
12948,이니텍(주),53350,Dec-11,81572426,177597473,16.34,149.85
12949,이니텍(주),53350,Dec-12,89155531,226674264,9.3,27.63
12950,이니텍(주),53350,Dec-13,97352530,230418207,9.19,1.65
12951,이니텍(주),53350,Dec-14,90672886,198677011,-6.86,-13.78
12952,이니텍(주),53350,Dec-15,98605029,216172526,8.75,8.81
12953,이니텍(주),53350,Dec-16,106905155,240827333,8.42,11.41
12954,이니텍(주),53350,Dec-17,101725161,242293015,-4.85,0.61
12955,이니텍(주),53350,Dec-18,104077375,230847209,2.31,-4.72
12956,이니텍(주),53350,Dec-19,100349974,259984863,-3.58,12.62
12957,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,11111111.11,147973623,-88.93,-43.08
12958,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,11111111.11,182986541,,23.66
12959,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,11111111.11,207233101,,13.25
12960,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,11111111.11,206701327,,-0.26
12961,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,11111111.11,232442886,,12.45
12962,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,11111111.11,215372864,,-7.34
12963,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,11111111.11,210342207,,-2.34
12964,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,11111111.11,208315049,,-0.96
12965,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,11111111.11,215567392,,3.48
12966,이엠코리아(주),95190,Dec-11,125418215,127080138,1028.76,-41.05
12967,이엠코리아(주),95190,Dec-12,130054281,132045679,3.7,3.91
12968,이엠코리아(주),95190,Dec-13,139495885,142531914,7.26,7.94
12969,이엠코리아(주),95190,Dec-14,162657910,168213023,16.6,18.02
12970,이엠코리아(주),95190,Dec-15,160344951,167257514,-1.42,-0.57
12971,이엠코리아(주),95190,Dec-16,152292207,174637560,-5.02,4.41
12972,이엠코리아(주),95190,Dec-17,169523645,197028668,11.31,12.82
12973,이엠코리아(주),95190,Dec-18,158897726,181940514,-6.27,-7.66
12974,이엠코리아(주),95190,Dec-19,175960140,185095105,10.74,1.73
12975,이연제약(주),102460,Dec-11,134202481,11111111.11,-23.73,-94
12976,이연제약(주),102460,Dec-12,156922678,11111111.11,16.93,
12977,이연제약(주),102460,Dec-13,178399194,11111111.11,13.69,
12978,이연제약(주),102460,Dec-14,191245740,11111111.11,7.2,
12979,이연제약(주),102460,Dec-15,260929163,11111111.11,36.44,
12980,이연제약(주),102460,Dec-16,223858101,11111111.11,-14.21,
12981,이연제약(주),102460,Dec-17,290964262,290843099,29.98,
12982,이연제약(주),102460,Dec-18,305622837,303166752,5.04,4.24
12983,이연제약(주),102460,Dec-19,275730755,274482252,-9.78,-9.46
12984,이원다이애그노믹스(주),245620,Dec-18,53287271,75102072,-80.67,-72.64
12985,이원다이애그노믹스(주),245620,Dec-19,68793161,96400085,29.1,28.36
12986,이원컴포텍(주),88290,Dec-11,21186099,21254868,-69.2,-77.95
12987,이원컴포텍(주),88290,Dec-12,20071232,11111111.11,-5.26,-47.72
12988,이원컴포텍(주),88290,Dec-13,27589146,28768433,37.46,
12989,이원컴포텍(주),88290,Dec-14,27633104,30969823,0.16,7.65
12990,이원컴포텍(주),88290,Dec-15,31156685,33330574,12.75,7.62
12991,이원컴포텍(주),88290,Dec-16,23519469,27916916,-24.51,-16.24
12992,이원컴포텍(주),88290,Dec-17,30792667,35715374,30.92,27.93
12993,이원컴포텍(주),88290,Dec-18,28579332,32773847,-7.19,-8.24
12994,이원컴포텍(주),88290,Dec-19,36706599,37874014,28.44,15.56
12995,이지케어텍(주),99750,Mar-19,57806720,57829246,57.48,52.69
12996,이트론(주),96040,Dec-11,19415009,16940880,,
12997,이트론(주),96040,Dec-12,18998121,15676824,-2.15,-7.46
12998,이트론(주),96040,Dec-13,36710132,49133950,93.23,213.42
12999,이트론(주),96040,Dec-14,40584083,11111111.11,10.55,-77.39
13000,이트론(주),96040,Dec-15,45294013,11111111.11,11.61,
13001,이트론(주),96040,Dec-16,57919896,11111111.11,27.88,
