회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),부가가치(IFRS연결)(천원),부가가치(IFRS)(천원)
롯데정밀화학(주),4000,Dec-13,928966892,923131498,111853550,111853550,1097,1085268296,1081549353,1900117511,1906316257,195372.13,189845.42,1314058359,1313929675,195372130,189845420
롯데정밀화학(주),4000,Dec-14,927365616,861421111,101558467,97903848,899,1124662474,1077332043,1845960481,1794605294,284838.95,248034.42,1210498129,1211718026,284838950,248034420
롯데정밀화학(주),4000,Dec-15,760861706,755936085,41517635,41517635,810,1158418499,1154537134,1684225304,1637407752,345068.83,276999.37,1161863357,1162112864,345068830,276999370
롯데정밀화학(주),4000,Dec-16,717133274,712750393,18949058,18907957,814,1177537954,1173709170,1530938498,1492501349,136483.53,119460.97,1110703818,1110673838,136483530,119460970
롯데정밀화학(주),4000,Dec-17,708100345,707992036,51061648,51061648,817,1154577212,1154577212,1641304451,1582474809,302435.78,266051.85,1159511374,1157338009,302435780,266051850
롯데정밀화학(주),4000,Dec-18,701983050,701889793,77182159,77182159,836,1190556076,1190556076,1700030433,1597498060,476877.13,395356.88,1371695611,1370099269,476877130,395356880
롯데정밀화학(주),4000,Dec-19,670934896,670854810,38428085,38428085,844,1268334022,1268334023,1792685482,1713829989,431224.07,397316.94,1311271455,1310804146,431224070,397316940
롯데정보통신(주),286940,Dec-18,217389355,117948251,1648333,399651,2090,178017599,63857557,703889698,599459449,256191.54,213918.56,811729801,691242008,256191540,213918560
롯데정보통신(주),286940,Dec-19,228251637,227474705,10179111,10179111,2784,175286468,173553382,696683400,692199485,280930.72,256481.7,845658644,772283145,280930720,256481700
롯데제과(주),280360,Dec-17,1121113289,1091814150,13886000,12362000,4744,855229000,822910000,1907043737,1851479505,,,404787472,403486275,0,0
롯데제과(주),280360,Dec-18,1289500577,990725402,22967000,4218000,4958,1055924000,849384000,2542673939,2239784222,398395.03,376634.94,1694513272,1586113348,398395030,376634940
롯데제과(주),280360,Dec-19,1314793723,940437389,21919000,16652000,4623,1176299000,870805000,2716174956,2327038487,510989.09,356860.38,2092996363,1530146291,510989090,356860380
롯데지주(주),4990,Dec-11,1231625947,964654043,24744000,22383000,4022,726380000,547451000,3901265035,3733217138,502920.63,449373.34,1854158120,1521967420,502920630,449373340
롯데지주(주),4990,Dec-12,1224467052,960243130,14972000,7095000,4251,851697000,596766000,4024386750,3852362097,459583.21,389073.53,1864492512,1524226498,459583210,389073530
롯데지주(주),4990,Dec-13,1352451860,1113333638,62681000,51347000,4541,939538000,657494000,4432215356,4264781415,469502.72,385259.11,1976367369,1610076953,469502720,385259110
롯데지주(주),4990,Dec-14,1387530482,1154694755,40750000,12639000,4786,1033142000,754869000,3997875210,3903504556,481739.41,381913.11,2224764649,1704596944,481739410,381913110
롯데지주(주),4990,Dec-15,1402236750,1149059243,21425000,12483000,4845,1096380000,803930000,4325868546,4228827416,557341.48,401663.95,2257940963,1775103212,557341480,401663950
롯데지주(주),4990,Dec-16,1393446786,1137103734,61680000,35200000,4706,1092489000,825236000,3991836441,3848518300,526684.26,393702.64,2248263004,1766907887,526684260,393702640
롯데지주(주),4990,Dec-17,1471871162,15180560,81012000,0,4696,779281162,0,21897058061,6187084323,960545.45,2638.89,2376042286,32165981,960545450,2638890
롯데지주(주),4990,Dec-18,2589090518,12293080,44570000,1056000,181,1489057000,0,27618347496,9156136129,1784029.71,-548344.77,7271172032,262939649,1784029710,-548344770
롯데지주(주),4990,Dec-19,2389805334,21839554,78107000,13835000,179,1510490000,0,15605750444,7796179618,1357739.44,536206.43,8856161430,389710509,1357739440,536206430
롯데칠성음료(주),5300,Dec-11,1510740728,1401215244,11293000,8855000,4882,380827000,318676000,3599175580,3491152247,541976.52,428063.46,2087238836,1564310970,541976520,428063460
롯데칠성음료(주),5300,Dec-12,1507283577,1391633867,43599000,35074000,5141,390946000,325649000,3750453523,3673854093,622472.43,584574.25,2198585210,2015764732,622472430,584574250
롯데칠성음료(주),5300,Dec-13,1629868006,1513163962,179260000,172973000,5174,401942000,335554000,3958498274,3838242494,546925.34,493918.68,2215921178,2029594474,546925340,493918680
롯데칠성음료(주),5300,Dec-14,1853890655,1663776045,129581000,129394000,5383,589683000,476832000,4099992951,3945699034,478676.7,435816.46,2264041872,2083653605,478676700,435816460
롯데칠성음료(주),5300,Dec-15,1988078825,1796138129,168330000,164782000,5642,686717000,558028000,4381975017,4243629687,553464.31,538545.59,2299159974,2194880946,553464310,538545590
롯데칠성음료(주),5300,Dec-16,2218612233,2049928861,368879000,366611000,5843,746532000,617086000,4650515641,4468099191,586117.87,489598.11,2369469995,2264211828,586117870,489598110
롯데칠성음료(주),5300,Dec-17,2245308557,2234933776,7279000,6763000,6113,940723000,931902000,3486931134,3431725841,698051.92,638268.24,2279282728,2279282728,698051920,638268240
롯데칠성음료(주),5300,Dec-18,2165689913,2107070968,18311000,17711000,6106,952084000,905262000,3311280027,3201757367,450405.52,433653.02,2346277859,2323272489,450405520,433653020
롯데칠성음료(주),5300,Dec-19,2014589019,1952561406,74310000,72356000,6061,957807000,905820000,3256509992,3184578603,410791.67,420818.48,2429527267,2343169358,410791670,420818480
롯데케미칼(주),11170,Dec-11,4307764920,2614891127,871543841,731889675,1657,2339439049,3702208848,10746607904,8279107535,2216470.64,1367257.79,15700041941,8463484253,2216470640,1367257790
롯데케미칼(주),11170,Dec-12,4420854213,2983464411,426678114,237843720,2431,7947442518,5967923307,10372314247,9500149213,1161408.35,895675.67,15902803025,9095887163,1161408350,895675670
롯데케미칼(주),11170,Dec-13,4186519031,2789495182,424477242,182585660,2483,8063928947,6088843341,10687663571,9835072164,1224470.1,1006744.89,16438935363,12273440416,1224470100,1006744890
롯데케미칼(주),11170,Dec-14,3975810387,2584265462,354918344,131952948,2669,8258660876,6118386624,10322655619,9643421504,1116726.52,877381.36,14858969270,11194207056,1116726520,877381360
롯데케미칼(주),11170,Dec-15,3964852432,2465000621,442214946,178417590,2741,8676494116,6212529007,11467808899,10525249375,2288077.38,1711260.51,11713338201,8471946292,2288077380,1711260510
롯데케미칼(주),11170,Dec-16,5546663157,2401869736,1605948119,272444390,2857,9034572891,6320283097,15866834170,13785910589,3735756.45,2457340.92,13223540874,8256999557,3735756450,2457340920
롯데케미칼(주),11170,Dec-17,6716184181,2306016105,2386840460,267378624,3092,9287623243,6471086904,19550971101,15269369483,4429619.22,2865148.71,15874510690,10149509820,4429619220,2865148710
롯데케미칼(주),11170,Dec-18,8036093695,2585550757,3753863829,693781480,3155,9602996667,6497823537,20799138833,15201889279,3565313.43,2342392.6,16545013877,10133832339,3565313430,2342392600
롯데케미칼(주),11170,Dec-19,7505115477,2783213826,413955949,236755126,3282,11948999204,7135630815,20043105157,14396226786,2622325.97,1039151.93,15123477948,9179765914,2622325970,1039151930
롯데하이마트(주),71840,Dec-11,384356606,383805180,7639988,7639988,2908,0,0,2768249520,2767114867,518952.73,509277.21,3410556442,3400328426,518952730,509277210
롯데하이마트(주),71840,Dec-12,390743942,390334757,2534495,2534495,3120,0,0,2603494002,2604670537,455731.92,451413.31,3221139239,3212151434,455731920,451413310
롯데하이마트(주),71840,Dec-13,420719691,420387435,4693874,4693874,3878,0,0,2755424265,2751826284,499101.26,488367.56,3519060026,3511022446,499101260,488367560
롯데하이마트(주),71840,Dec-14,,434545597,,3552422,3953,,0,,2774637426,,520378.13,,3754294610,0,520378130
롯데하이마트(주),71840,Dec-15,,421724754,,2280386,3988,,0,,2905213285,,547426.21,,3896136546,0,547426210
롯데하이마트(주),71840,Dec-16,,413010693,,1384289,3810,,0,,3004858847,,567384.72,,3939442418,0,567384720
롯데하이마트(주),71840,Dec-17,,402793544,,1463678,3873,,0,,3204628140,,603455.01,,4099341306,0,603455010
롯데하이마트(주),71840,Dec-18,,412691994,,4273051,4112,,0,,3117063800,,542379.19,,4112678443,0,542379190
롯데하이마트(주),71840,Dec-19,,436649738,,13305179,4075,,0,,3107565421,,352881.39,,4026463939,0,352881390
리노공업(주),58470,Dec-11,,25613375,,4465878,279,,32222010,,112267695,,40410.13,,66049988,0,40410130
리노공업(주),58470,Dec-12,,34601215,,13839144,306,,35822733,,130333629,,50135.07,,75222218,0,50135070
리노공업(주),58470,Dec-13,,46024341,,0,326,,42630414,,147878926,,54794.14,,80639505,0,54794140
리노공업(주),58470,Dec-14,,56315520,,0,350,,52697901,,166577596,,63696.68,,93421913,0,63696680
리노공업(주),58470,Dec-15,,63747166,,4478382,356,,58516633,,188340682,,67951,,99475355,0,67951000
리노공업(주),58470,Dec-16,,68638624,,0,385,,67404036,,216718692,,77052.59,,112788734,0,77052590
리노공업(주),58470,Dec-17,,68591713,,0,431,,74140163,,246483656,,88303.44,,141510913,0,88303440
리노공업(주),58470,Dec-18,,77206435,,0,450,,82557163,,282621920,,100806.92,,150354373,0,100806920
리노공업(주),58470,Dec-19,,84646817,,8560981,489,,89719162,,325715904,,112548.07,,170307405,0,112548070
마이크로로봇(주),182690,Dec-14,,8101916,,66000,77,,6545833,,23631877,,9826.91,,27900171,0,9826910
마이크로로봇(주),182690,Dec-15,,8790587,,4400,128,,3017047,,27642085,,8497.48,,46624440,0,8497480
마이크로로봇(주),182690,Dec-16,,7244997,,0,105,,2209141,,18049540,,1727.02,,17467238,0,1727020
마이크로로봇(주),182690,Dec-17,7183683,5935167,1335267,86750,78,1328938,1328938,15262962,14201398,-854.25,-846.57,8057153,8057153,-854250,-846570
마이크로로봇(주),182690,Dec-18,12853144,5121722,12415,12415,78,7457546,823660,19873056,16569955,-1677.52,-905.06,8763792,7255141,-1677520,-905060
마이크로로봇(주),182690,Dec-19,11650221,4300561,0,0,62,6226404,383082,26327325,23229645,5822.92,459.98,12349999,5499071,5822920,459980
만호제강(주),1080,Jun-11,74795863,73516960,10990792,10990792,201,65412406,63408345,245269591,242372805,37943.22,34969.61,221849085,216530635,37943220,34969610
만호제강(주),1080,Jun-12,81703981,80516103,3402227,3402227,206,80761576,78721015,256241965,252574363,31400.5,28276.35,244957131,237718492,31400500,28276350
만호제강(주),1080,Jun-13,83523242,83151660,136500,136500,203,93468262,91427701,269442679,265479274,27665.26,24858.49,245513051,238805699,27665260,24858490
만호제강(주),1080,Jun-14,77576424,77251554,157380,157380,202,93421900,91336338,263714554,259588942,27012.75,24087.52,255720813,249016596,27012750,24087520
만호제강(주),1080,Jun-15,71803461,71564938,243942,243942,194,94282222,92196661,272332303,268375561,28950.34,26556.52,232143976,228576448,28950340,26556520
만호제강(주),1080,Jun-16,66322318,66145055,719755,719755,190,94561119,92475557,270036338,266147514,24211.68,22245.26,214873530,211768217,24211680,22245260
만호제강(주),1080,Jun-17,62656682,62528021,221710,221710,190,95405553,93319991,249419065,245424700,24082.75,22021.26,214187823,211061715,24082750,22021260
만호제강(주),1080,Jun-18,59248352,57656067,0,0,177,96762633,94677071,252054374,248092718,20535.38,18667.89,215235727,212878986,20535380,18667890
만호제강(주),1080,Jun-19,51957592,50415242,0,0,163,96917133,94831571,249265095,245287788,17547.74,15853.85,209158971,207110578,17547740,15853850
매일유업(주),267980,Dec-17,,219884012,,32692783,2005,,321774578,,590951466,,,,881178353,0,0
매일유업(주),267980,Dec-18,226693441,226665841,10512144,10512144,2130,354150519,354150519,615716051,616805801,243739.68,245719.31,1300580783,1300078234,243739680,245719310
매일유업(주),267980,Dec-19,228839045,228811261,8880540,8880540,2154,358137285,358137285,675195953,678655992,264735.09,267138.9,1393256526,1391694716,264735090,267138900
매일홀딩스(주),5990,Dec-11,226766063,220322964,4944967,4919967,2247,246388955,240378309,612054971,595268050,153508.02,144882.47,975884226,944370045,153508020,144882470
매일홀딩스(주),5990,Dec-12,218993186,213086540,6508127,6508127,2337,252073335,245855633,627705577,609783618,173368.07,163846.58,1072324506,1052310731,173368070,163846580
매일홀딩스(주),5990,Dec-13,212896619,194120891,3064266,2239730,2174,271907776,265462651,724238997,624659800,204709.65,172331.68,1364375404,1138184963,204709650,172331680
매일홀딩스(주),5990,Dec-14,222275779,189936629,12756428,12084581,2108,282763595,273906789,775120336,657836342,208878.48,178103.21,1447943428,1202641189,208878480,178103210
매일홀딩스(주),5990,Dec-15,247285514,204077558,21898092,21635427,2085,305277159,293257945,835501699,695273532,233415.61,194707.03,1542188438,1254426870,233415610,194707030
매일홀딩스(주),5990,Dec-16,249729690,191332733,14733675,10724135,2020,314678131,298803183,885607726,749673545,257690.4,222506.03,1634719055,1328083406,257690400,222506030
매일홀딩스(주),5990,Dec-17,285501773,128442,45264573,0,17,338408906,0,887079138,345050518,256673.81,2585.97,1638184378,6906877,256673810,2585970
매일홀딩스(주),5990,Dec-18,312272322,355730,11405967,0,24,364250171,0,848940513,347662416,292264.33,9589.25,1490771227,10812463,292264330,9589250
매일홀딩스(주),5990,Dec-19,309504654,254048,12231334,0,17,369027347,0,956463233,365558877,324421.5,16444.92,1590752386,12854674,324421500,16444920
메가스터디(주),72870,Dec-11,90547902,83178776,1529029,1444861,660,1767391,1767390,442245181,399829731,140313.39,111802.55,343569417,263065936,140313390,111802550
메가스터디(주),72870,Dec-12,129522346,118951784,18255651,14737191,661,1972121,1972120,465252554,419224754,124205.04,90022.56,327915415,226687916,124205040,90022560
메가스터디(주),72870,Dec-13,148232776,134053600,37559844,33846730,677,2137167,2125967,486736085,426553299,111334.96,72722.88,316833761,202874282,111334960,72722880
메가스터디(주),72870,Dec-14,112307950,129336992,0,30200000,673,2286910,2275710,574677180,441208760,114854.2,74471.34,324512001,202761118,114854200,74471340
메가스터디(주),72870,Dec-15,25284802,2320766,0,0,108,21532,0,354407843,221986445,71530.73,10980.4,249366217,13949715,71530730,10980400
메가스터디(주),72870,Dec-16,27046980,2178167,64750,0,107,50994,0,360052342,230330391,37563.69,2687.87,150220408,31400547,37563690,2687870
메가스터디(주),72870,Dec-17,29980484,8015873,7546219,7496219,101,61916,0,337641989,228578480,44611.24,1865.59,132088568,27930404,44611240,1865590
메가스터디(주),72870,Dec-18,34702847,2985085,262663,47171,104,105523,0,366307610,241583105,65427.77,18758.92,134558060,31025052,65427770,18758920
메가스터디(주),72870,Dec-19,27431761,2388872,477337,216216,114,105651,0,379554212,241942720,59854.72,11720.12,140193511,30030176,59854720,11720120
메가스터디교육(주),215200,Dec-15,,140673416,,26315554,881,,2347036,,228690459,,,,125212291,0,0
메가스터디교육(주),215200,Dec-16,126473670,126308742,2453189,2453189,935,2401878,2401878,231823949,231671942,60170.93,60357.84,174518667,174483370,60170930,60357840
메가스터디교육(주),215200,Dec-17,126113299,120795700,1237854,1237854,940,2553781,2553781,284432992,264199888,95217.91,77280.11,252148376,218280260,95217910,77280110
메가스터디교육(주),215200,Dec-18,157666169,154477531,4081181,4081181,1215,2829122,2829122,367190943,344042969,152574.07,129379.91,356852269,309143489,152574070,129379910
메가스터디교육(주),215200,Dec-19,177577693,172285072,3595742,3522481,1366,2701178,2701178,432816425,393440649,181419.03,151007.63,437346200,381573797,181419030,151007630
메가엠디(주),133750,Dec-15,11772846,9727569,0,0,242,0,0,89660381,88203715,24376.54,24558.55,66935881,63370802,24376540,24558550
메가엠디(주),133750,Dec-16,12772929,11386865,350000,350000,317,0,0,91781522,89387256,18912.39,18455.87,65735834,59365177,18912390,18455870
메가엠디(주),133750,Dec-17,11209266,9836881,50000,50000,300,0,0,92317776,90508183,18880.17,18236.24,69201508,63163701,18880170,18236240
메가엠디(주),133750,Dec-18,10692730,8976082,215492,215492,322,0,0,100658989,96107954,22400.07,23989.1,75327657,68491327,22400070,23989100
메가엠디(주),133750,Dec-19,4482092,3587263,256883,253968,332,0,0,108321009,110000322,33091.97,28762.27,80374370,72011100,33091970,28762270
메디앙스(주),14100,Dec-11,,10281905,,458571,238,,1511247,,82927013,,13015.52,,181720883,0,13015520
메디앙스(주),14100,Dec-12,,10109368,,559721,240,,1513900,,90451727,,15725.06,,176919420,0,15725060
메디앙스(주),14100,Dec-13,13539755,13530989,0,0,213,1558900,1558900,85966108,84654825,9187.28,8013.43,154264011,153309173,9187280,8013430
메디앙스(주),14100,Dec-14,13475973,13451721,200317,200317,200,1566899,1566899,87913376,80548560,19935.53,16201.5,145287952,142904346,19935530,16201500
메디앙스(주),14100,Dec-15,22788858,22739661,0,0,203,1576399,1576399,91802767,84274303,20505.72,15974.75,136718088,132088424,20505720,15974750
메디앙스(주),14100,Dec-16,21690002,21636064,984,984,207,1576399,1576399,97596890,90111125,18651.38,17409.28,135940603,129154197,18651380,17409280
메디앙스(주),14100,Dec-17,22226821,22173094,45924,45924,172,1576399,1576399,99119508,86697910,21180.75,15005.44,120714400,114389397,21180750,15005440
메디앙스(주),14100,Dec-18,28150430,28107773,16739590,16739590,184,1576399,1576399,119530460,105933876,17045.56,13671.51,107796549,103209553,17045560,13671510
메디앙스(주),14100,Dec-19,43905660,43878170,21160,21160,154,5033265,5033265,139653596,131045453,58411.75,64719.26,97313127,91461744,58411750,64719260
메디포스트(주),78160,Dec-11,9767839,9293975,133378,133378,117,6936529,6936530,131794926,125167213,11675.03,8213.07,35538961,25335107,11675030,8213070
메디포스트(주),78160,Dec-12,17562605,17036013,1583490,1583490,142,7320235,7320235,137438650,129232196,7183.39,3809.88,40769622,28189644,7183390,3809880
메디포스트(주),78160,Dec-13,38625152,38209864,21907490,21907490,160,7874235,7874235,145771193,139708754,8498.49,5863.96,41504028,29429233,8498490,5863960
메디포스트(주),78160,Dec-14,47561110,47218753,0,0,186,9860570,9860570,185969420,182554881,7345.05,5250.05,41403421,29715215,7345050,5250050
메디포스트(주),78160,Dec-15,45881866,45876013,0,0,198,10350563,10350563,182932725,186606162,10640.2,8693.81,37570152,35089407,10640200,8693810
메디포스트(주),78160,Dec-16,44246079,44242410,0,0,192,10916018,10916018,179264591,183731165,1400.84,1804.68,28654162,28654162,1400840,1804680
메디포스트(주),78160,Dec-17,42587046,42552267,0,0,209,11566098,11566098,139069925,146918730,6883.99,6728.15,42249905,42249905,6883990,6728150
메디포스트(주),78160,Dec-18,70092018,70088852,0,0,229,12177906,12177906,175753120,173885776,8111.83,7500.09,44383628,44383628,8111830,7500090
메디포스트(주),78160,Dec-19,72331496,72329427,12000,12000,232,12835663,12803453,213719039,212985364,13900.4,13455.38,45810814,45803342,13900400,13455380
명문제약(주),17180,Dec-11,75113208,36083853,0,0,464,12752018,12714035,202503823,167007576,36030.2,31630.65,125619902,115039065,36030200,31630650
명문제약(주),17180,Dec-12,75303034,35763929,1040160,0,440,13716565,13678582,188337123,155915528,17347.46,14137.21,100538969,96381820,17347460,14137210
명문제약(주),17180,Dec-13,77866941,35579783,0,0,423,14717228,14679245,192410404,162382349,28126.66,36051.24,103723479,100202505,28126660,36051240
명문제약(주),17180,Dec-14,78001058,34856811,0,0,433,15033525,14995542,190660551,163714659,28950.08,36694.84,105420702,101402939,28950080,36694840
명문제약(주),17180,Dec-15,98089064,45043838,808366,808366,481,16838693,16800710,199417323,163571087,22424.96,31033.47,125100920,116329781,22424960,31033470
명문제약(주),17180,Dec-16,105795769,53072803,5326530,5326529,490,17300393,17262410,221075417,184682797,41168.55,51164.35,142179739,135252700,41168550,51164350
명문제약(주),17180,Dec-17,125420436,73051504,22368127,22368127,510,17420893,17382910,235076921,200258660,47557.66,53987.87,140137943,133974046,47557660,53987870
명문제약(주),17180,Dec-18,131418129,71228167,1514226,1156849,542,24003014,23898666,243065788,209009862,43595.17,53423.79,147498532,143020118,43595170,53423790
명문제약(주),17180,Dec-19,154201779,75153200,3584258,9099,534,29018628,26727168,264441725,222581391,27614.03,36358.87,149346277,144064017,27614030,36358870
명성티엔에스(주),257370,Dec-18,23135217,23135217,0,0,56,961032,961032,65625538,65273860,8174.84,7986.28,39686597,39416468,8174840,7986280
명성티엔에스(주),257370,Dec-19,22863318,22863318,0,0,59,961032,961032,66256204,66098282,6588.25,6529.54,35008403,35162801,6588250,6529540
모바일어플라이언스(주),87260,Dec-17,6220434,6207673,225870,225870,54,83375,83374,53794348,53462805,6106.95,5297.03,54546061,48272893,6106950,5297030
모바일어플라이언스(주),87260,Dec-18,5971494,5962654,310001,310001,64,128071,128071,56868845,58015659,7865.56,8401.8,61528197,54201526,7865560,8401800
모바일어플라이언스(주),87260,Dec-19,5375864,5371150,93790,93790,60,229242,229242,50419989,51561822,2809.78,2478.66,44770460,41971601,2809780,2478660
모트렉스(주),118990,Dec-17,18720821,17294059,275069,215857,270,1500590,1398340,201503771,182561103,53019.15,44966.2,254864665,209489966,53019150,44966200
모트렉스(주),118990,Dec-18,98849551,29369264,8742878,8686251,342,17135012,1528840,436500670,213097838,21838.01,31314.6,212859110,161689686,21838010,31314600
모트렉스(주),118990,Dec-19,109270155,42690463,8138547,8016871,318,17587277,2123235,444300832,221967775,29649.07,2394.82,313649741,153246542,29649070,2394820
무림에스피(주),1810,Dec-11,,61532690,,597121,204,,29204312,,250499313,,27638.27,,155840828,0,27638270
무림에스피(주),1810,Dec-12,61728839,61542201,40818,40818,208,31197534,31197535,268712875,240605818,29809.05,34217.32,150595892,150595892,29809050,34217320
무림에스피(주),1810,Dec-13,62854255,61646775,18,18,211,34168538,33118435,278109598,245805032,40001.5,33777.56,223826381,154931928,40001500,33777560
무림에스피(주),1810,Dec-14,78193911,61656401,173961,173961,211,35776810,34592507,298154541,255297528,29785.4,30472.47,214187999,142937698,29785400,30472470
무림에스피(주),1810,Dec-15,79634623,63484692,3011821,3011821,207,36422852,35226548,295833576,256318453,31717.41,28695.32,211382337,136806398,31717410,28695320
무림에스피(주),1810,Dec-16,78220113,62498582,949503,949503,205,40088112,38885047,283841869,243710086,33328.07,27028.48,207075020,133949644,33328070,27028480
무림에스피(주),1810,Dec-17,69809145,54468668,0,0,207,42141988,40913610,305110804,257121910,43077.79,29977.31,203041163,131709509,43077790,29977310
무림에스피(주),1810,Dec-18,68347485,53262674,18263,18263,204,42717602,41477639,321892003,261903541,43525.57,24075.74,205437277,136849737,43525570,24075740
무림에스피(주),1810,Dec-19,65751358,51167291,339438,339438,208,41991656,41991656,298741272,260739484,22166,27836.99,137893618,135558122,22166000,27836990
무림페이퍼(주),9200,Dec-11,1261713584,283573587,11651123,8808875,576,1089494561,329490308,2257628667,951984333,176370.65,46410.7,1028406975,629138009,176370650,46410700
무림페이퍼(주),9200,Dec-12,1241372408,272297575,10960263,1353578,559,1128170559,340468483,2224876903,837921385,202377.52,33291.03,1079338906,477365506,202377520,33291030
무림페이퍼(주),9200,Dec-13,1212125900,265146968,11577205,2843219,556,1160808339,348593313,2279635167,905982757,239258.06,82500.6,1137523495,536399476,239258060,82500600
무림페이퍼(주),9200,Dec-14,1152957960,264949749,23654349,14536031,535,1176334247,352389815,2157864369,890248164,91085.55,41805.72,1178011589,569901104,91085550,41805720
무림페이퍼(주),9200,Dec-15,1151403108,269875199,19346440,4765687,510,1234506658,375126126,2170261009,927912867,227554.5,77080.54,1156771667,557322672,227554500,77080540
무림페이퍼(주),9200,Dec-16,1097748845,255985223,14103170,2567259,395,1249451762,378865909,1904532338,857527203,193157.99,75151.32,1131454264,477390703,193157990,75151320
무림페이퍼(주),9200,Dec-17,1054588249,241095823,16588946,3306630,436,1267080914,380219513,1915712278,882796273,249043.38,74748.94,1034625039,452156896,249043380,74748940
무림페이퍼(주),9200,Dec-18,1039249604,229291412,15073846,3634702,469,1309303149,383477002,2014259668,916347907,289129.12,56230.54,1109066894,482776100,289129120,56230540
무림페이퍼(주),9200,Dec-19,1232480787,208961669,10133089,1213140,475,1334925037,392020979,2158547900,863356940,226818.95,60052.19,1123726500,495818141,226818950,60052190
무림피앤피(주),9580,Dec-11,902158010,902158010,2720992,2720992,594,688247013,688247013,1218780361,1213818971,93791.48,91076.42,462978485,462978485,93791480,91076420
무림피앤피(주),9580,Dec-12,894758979,893758522,6551235,6551235,614,713760414,712756551,1237616644,1229315684,141665.07,140072.48,596810815,596440374,141665070,140072480
무림피앤피(주),9580,Dec-13,877020506,876071211,8973906,8884406,654,737658077,736654213,1231080132,1222252245,146100.5,144292.4,645897962,642800010,146100500,144292400
무림피앤피(주),9580,Dec-14,838000600,836916223,8521059,8476909,668,749166083,748009293,1149695432,1146703194,107113.48,109386.94,639399107,635669851,107113480,109386940
무림피앤피(주),9580,Dec-15,834625341,826393803,13421215,12888639,656,783454507,779988378,1168025790,1160060842,127117.24,127187.98,628513608,625545844,127117240,127187980
무림피앤피(주),9580,Dec-16,798780408,784539634,9142631,8443093,621,794492195,790621170,1095295628,1088800020,108409.2,107425.47,598616175,596777573,108409200,107425470
무림피앤피(주),9580,Dec-17,774609470,758017972,10479576,10397643,642,810169743,808940953,1102417266,1096148181,156886.27,155366.85,607920397,605728871,156886270,155366850
무림피앤피(주),9580,Dec-18,772298436,750922067,8098854,8086693,664,846073622,844728935,1355957771,1170634659,216400.67,213572.61,651176104,649529027,216400670,213572610
무림피앤피(주),9580,Dec-19,736615861,718953693,4191269,4159721,674,862285072,860903142,1350311527,1120943509,148566.26,131901.26,631256802,591689335,148566260,131901260
문배철강(주),8420,Dec-11,,7343519,,-75527,71,,5888845,,129650251,,10577.59,,141816273,0,10577590
문배철강(주),8420,Dec-12,,7203353,,0,73,,6093145,,125759332,,9095.88,,157456390,0,9095880
문배철강(주),8420,Dec-13,,7134145,,0,75,,6270145,,119792029,,12253.18,,147635502,0,12253180
문배철강(주),8420,Dec-14,,6878439,,0,75,,6414429,,112624423,,9983.91,,132335203,0,9983910
문배철강(주),8420,Dec-15,,7049966,,0,77,,6612829,,104199406,,12736.97,,115219459,0,12736970
문배철강(주),8420,Dec-16,,6715672,,0,68,,6715829,,116458628,,15361.97,,129929058,0,15361970
문배철강(주),8420,Dec-17,,6556485,,180000,66,,6699920,,157705853,,17522.64,,156033585,0,17522640
문배철강(주),8420,Dec-18,,13573271,,0,61,,6855420,,151748565,,12888.89,,159405950,0,12888890
문배철강(주),8420,Dec-19,,13499467,,0,64,,607817,,195251306,,9058.07,,162552515,0,9058070
미디어젠(주),279600,Dec-19,10572100,10572100,5855989,5855989,140,0,0,30458965,30458965,7673.97,7513.35,13828290,13908713,7673970,7513350
미래나노텍(주),95500,Dec-11,76028866,73920954,6336809,6336809,545,17391742,34708031,268784807,271055154,49641.41,48696.49,274253517,257482343,49641410,48696490
미래나노텍(주),95500,Dec-12,105792783,87096187,23825325,23460431,905,56175592,42830883,344989371,317193709,78390,67907.11,333658254,302629600,78390000,67907110
미래나노텍(주),95500,Dec-13,106450001,78408451,3525668,3525668,735,65374960,39926081,341727066,321952176,51925.82,44516.04,278882884,250584591,51925820,44516040
미래나노텍(주),95500,Dec-14,94093733,81041206,2946615,2946615,537,70166814,46240511,273884267,264683540,3250.92,-7260.47,223070056,201804400,3250920,-7260470
미래나노텍(주),95500,Dec-15,99959072,71616817,11831521,1010833,365,62377318,50675730,286696422,242220840,47590.06,38921.4,233142461,206780765,47590060,38921400
미래나노텍(주),95500,Dec-16,60853763,44735103,4363377,2265441,326,60687228,46020361,298437466,249131328,54425.43,34796.2,314545248,203833950,54425430,34796200
미래나노텍(주),95500,Dec-17,48923734,40440667,1332481,565227,287,59999326,48138469,284168144,243228958,64658.63,31295.7,280596433,165134109,64658630,31295700
미래나노텍(주),95500,Dec-18,45891248,38883934,1855003,1789403,335,57238910,47365275,303408549,269690703,56723.3,36964.15,278108926,180343067,56723300,36964150
