회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),(대손충당금)(IFRS)(천원),(대손충당금)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS)(천원),회사채(IFRS연결)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
안국약품(주),1540,12-Dec,111096570,113932764,42110722,44903452,26684855,27708282,7806173,8418667,50514102,53472086,113499257,114362867,164013359,167834953,37732135,40571433,952656,1776903,21739662,23448352,61740,61740,17182497,18097427,0,0,10782521,11514668,130953905,140828314
안국약품(주),1540,13-Dec,105602643,107411971,26129207,27335173,33685781,34129643,4173814,4359388,35517156,36820210,124570224,126421969,160087380,163242179,36094684,37718966,982427,1134939,14103928,14749252,60590,60590,10902181,11262821,0,0,3239635,3642230,139101575,154099983
안국약품(주),1540,14-Dec,116012904,119321839,41155175,42480722,35866847,37336919,4840865,5460050,54145419,56605918,120896140,122464545,175041559,179070463,47674839,49080408,1206701,1367444,21294607,22420153,2174507,3214507,10851232,10851232,0,0,1208880,1286439,164231101,167936479
안국약품(주),1540,15-Dec,131383661,138206757,37716324,38359461,24339249,24997975,18858078,19259713,60641088,65961117,129697932,131893576,190339021,197854693,61042215,62530210,2094879,2258702,23576278,23882910,2337036,3251976,10000000,10000000,0,0,19659872,19106090,195230730,197735826
안국약품(주),1540,16-Dec,117265531,123008093,44849863,51369176,18030210,20709728,21207961,21387825,57430077,64920585,130409927,131346734,187840004,196267318,55392033,57127745,2950071,3184857,23953951,26207847,1047100,1771870,10000000,10000000,0,0,12560678,12622007,171293704,174002376
안국약품(주),1540,17-Dec,129938799,133218143,53477450,58391130,18070407,19932350,22287003,22640064,65007257,70612462,136272640,137452595,201279897,208065058,64700674,67121879,7940468,8175254,30655615,30856119,341420,746170,10000000,10000000,0,0,18769841,17463947,178849877,183599893
안국약품(주),1540,18-Dec,143914117,148767155,45003522,52068001,18312764,21669504,20186388,21471866,57986685,65704798,145789151,147218785,203775836,212923583,70064965,72547135,8307191,8541977,23823790,25054873,316670,568040,10000000,10000000,0,0,-564701,-1201189,180052799,185745622
안국약품(주),1540,19-Dec,146832459,152138901,47334662,56282378,20728706,23504988,21648264,22745931,60112781,69598640,146974446,148358322,207087227,217956961,50663319,53172113,9161087,9294700,22564279,23610642,107250,246900,16000000,18000000,0,0,23328575,22078267,149279874,155851757
알리코제약(주),260660,18-Dec,63354550,,35888807,,12043807,,2317073,,49027730,,61540650,,110568380,,16276102,,171774,,14828500,,11277990,,16687784,,0,,-2332856,,95337599,
알리코제약(주),260660,19-Dec,70099252,,36886729,,12566911,,12040969,,47468257,,71285743,,118754000,,20069360,,105182,,18037105,,7707533,,13383552,,0,,13133029,,115793215,
알서포트(주),131370,11-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알서포트(주),131370,12-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알서포트(주),131370,13-Dec,52890502,54168515,3900884,4672988,40207,63497,3393921,5255584,6282810,7054915,53164396,53373944,59447207,60428859,2297100,3561834,62561,62561,1305880,1562315,975854,975854,0,0,0,0,-5590333,3209191,21001067,21511955
알서포트(주),131370,14-Dec,32696885,34572937,3741999,5187615,34670,50183,5470145,7623122,3908659,5354275,54225221,53796214,58133880,59150489,3911887,3857099,78417,78417,1119326,2240335,148137,148137,0,0,0,0,9633381,2507379,16373102,20748768
알서포트(주),131370,15-Dec,27619933,31152338,3254784,4197352,14818,68034,8553923,10339424,3254784,4197352,53271743,51451641,56526527,55648993,4249033,3930732,66434,66434,1114512,1671432,0,0,0,0,0,0,-1564745,-2105796,15416933,18531431
알서포트(주),131370,16-Dec,27839307,30249500,3088639,4029073,88844,122173,9699341,11582275,4188639,5129073,51160042,50796100,55348681,55925173,4484402,3980490,285768,285768,1092385,1603522,1100000,1100000,0,0,0,0,2520378,489003,18238665,21430529
알서포트(주),131370,17-Dec,31613564,34369178,3020437,4134194,64923,135021,9728988,11337919,4262906,5376663,47383830,48977446,51646736,54354108,8822977,5735529,110984,110984,1119440,1548657,1100000,1100000,0,0,0,0,-189729,2571787,19642142,23077016
알서포트(주),131370,18-Dec,30934681,33898229,4187235,4748088,485692,590165,7029527,9957481,4645535,5206388,52184013,53668182,56829548,58874570,7254022,6067920,94887,94887,1426530,1779865,458300,458300,0,0,0,0,2199209,-485377,21402240,24704712
알서포트(주),131370,19-Dec,33061871,37536739,4447287,6096138,369438,389115,4739067,8458427,14710122,16560449,58435217,61994574,73145339,78555022,7124314,5691376,102380,102380,1688041,2244899,9000000,9000000,0,0,0,0,2645787,5603383,23290832,28486918
알에스오토메이션(주),140670,17-Dec,51765649,53653357,30034455,31597278,15923329,16439158,4940916,5111704,35365640,36974207,39228200,39257341,74593840,76231548,22154130,23419482,176148,187250,15128477,16385385,4000000,4000000,13541138,13841138,0,0,-5022132,-5041995,81353849,87447208
알에스오토메이션(주),140670,18-Dec,48425263,50793589,26932886,28862100,17114055,17565002,3039694,3941498,32213315,34170724,39385083,39517969,71598398,73688693,24275730,25395641,162840,184255,14052714,15668017,4000000,4000000,12560939,12860939,0,0,-1261774,-509907,91178001,98664317
알에스오토메이션(주),140670,19-Dec,47207627,49645817,24366947,26290205,15203406,15583631,8511912,8813040,31889774,33854479,39107828,39237289,70997602,73091768,19509533,21306007,108323,113495,14037446,15656379,5926810,5926810,10062345,10362345,0,0,8443485,7849372,75825511,82169975
알에프머트리얼즈(주),327260,19-Dec,22323618,,3275949,,4583275,,15031759,,4057257,,25693238,,29750495,,2350665,,68632,,1212540,,0,,2000000,,0,,85511,,16211219,
알에프에이치아이씨(주),218410,15-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알에프에이치아이씨(주),218410,16-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알에프에이치아이씨(주),218410,17-Dec,101018771,107212644,20977936,24917990,47327079,49662704,32480465,36023907,22835968,27643101,123122383,127432326,145958351,155075427,18188152,18362056,2091724,2091724,6805411,7158209,0,0,14000000,14000000,0,0,3884658,5227687,60031868,62055228
알에프에이치아이씨(주),218410,18-Dec,166893122,178170913,43750221,43706651,45007437,47306037,72826226,80556202,67202222,70570436,156583037,163717366,223785259,234287803,23684528,24922776,2456991,2458395,13183090,12590184,0,0,7500000,7500000,0,0,44922715,48108086,97867984,108101224
알에프에이치아이씨(주),218410,19-Dec,167338832,190853498,40360608,42603913,48905551,52135823,91820905,109604701,40985070,44667915,199116192,215572935,240101261,260240851,14490102,15478750,2093540,2162172,15531481,15669854,0,0,10280000,12280000,0,0,26260170,27059113,99143847,107768754
압타바이오(주),293780,19-Dec,46766893,,730859,,0,,16601623,,2249043,,75155217,,77404261,,0,,0,,705482,,0,,0,,0,,-6002025,,1018572,
애경산업(주),18250,18-Dec,264790918,270604640,84416097,87224104,74770053,76730310,127543955,132520255,98454662,101063694,308201070,309108571,406655732,410172265,57903847,56549214,392461,392237,68017639,68272209,0,0,0,0,0,0,38405776,41227992,697333018,699584480
애경산업(주),18250,19-Dec,283153817,293868996,97637393,99029376,84539721,87242125,119329747,133088177,111398756,113045744,336768283,338497730,448167040,451543474,71644990,65369262,173017,171130,84868734,85026226,2043045,2354178,1897651,2180274,0,0,29431958,32416840,698096024,701336794
애경케미칼(주),161000,12-Dec,218796651,301557947,202092053,290102212,65992840,77088382,24344415,46412704,239624094,328175264,130419576,135641565,370043671,463816829,122330882,158385659,1629207,1629207,96913856,118169486,26677000,26677000,102641198,168232473,0,0,1198901,-5254149,320522671,413887982
애경케미칼(주),161000,13-Dec,216991406,243014753,190924466,233667958,65803426,75838633,28535962,32977714,205458636,249494408,162738114,161201804,368196750,410696212,117100991,125698448,884359,884359,96129664,103621485,4239500,4239500,86969885,119656923,0,0,42939454,58825433,975934857,1176144492
애경케미칼(주),161000,14-Dec,204374836,233108084,158015532,202647367,82682218,89650730,20803167,28962761,170208731,216222609,184141338,181386235,354350069,397608844,91452917,100397555,699154,699154,63875464,80198422,2221600,2221600,78002166,106019803,0,0,15337866,25929940,944152738,1161070476
애경케미칼(주),161000,15-Dec,156514150,171610813,87635563,119311150,55365454,58940144,27549443,30027866,93286542,127135999,205065531,205557321,298352073,332693320,64171823,68145489,545813,545813,60336016,64490478,1666200,1666200,21052570,47285816,0,0,76377689,72863004,746340396,912104906
애경케미칼(주),161000,16-Dec,235515065,249999132,119574149,149359758,59325263,62998220,64689089,70137120,123112087,155311433,246943751,253088935,370055837,408400368,82919046,86606252,244577,244577,73807751,81736831,1110800,1110800,29704966,51122206,0,0,59767916,67348488,725561490,867743146
애경케미칼(주),161000,17-Dec,282054321,300363799,117074283,149567230,80963702,84211743,91763016,94404675,121865830,157171987,296530297,300673145,418396127,457845132,76039827,82149090,122167,122167,69291516,75327698,3138700,3138700,27016794,51735520,0,0,37567898,31247612,784131827,959818485
애경케미칼(주),161000,18-Dec,253673597,302833174,105277304,147416438,85510312,88102553,82736493,87574535,109517531,156525576,324985457,341942922,434502988,498468498,56349622,67263829,74887,74887,72594475,81943959,1549980,1549980,23785004,56539672,0,0,56718997,46371956,863420792,1031357749
애경케미칼(주),161000,19-Dec,270526212,298123438,80973046,121169917,79219118,84961950,57312937,62645782,89761288,132825682,361911703,360000659,451672991,492826341,52394631,63641774,0,0,63695695,73517063,6000000,6000000,888888,30679856,0,0,68021863,50274137,807463497,1017022178
애니젠(주),196300,16-Dec,19032684,,1078672,,2355948,,1065503,,1275531,,23033466,,24308997,,965491,,0,,805288,,0,,0,,0,,-27710,,4176582,
애니젠(주),196300,17-Dec,11738584,,881739,,3463096,,5571241,,1533490,,23900181,,25433671,,599468,,0,,860554,,0,,0,,0,,1188559,,4551873,
애니젠(주),196300,18-Dec,13878540,,2544500,,1927058,,1485259,,14029781,,21394407,,35424188,,832236,,0,,2327483,,0,,0,,0,,-2032959,,4114385,
애니젠(주),196300,19-Dec,9342409,,2499122,,1827193,,769544,,15738783,,14993144,,30731927,,818428,,35781,,1492570,,0,,0,,0,,-737368,,6276912,
애머릿지코퍼레이션,900100,11-Dec,38862316,33818406,31822997,35787055,8779232,13030077,3477945,3858664,31822997,35790338,20797405,13793988,52620401,49584326,7515676,11166176,426,17847,4448199,9072985,0,0,27336031,26658300,0,0,-7556137,-4983936,82429708,109731039
애머릿지코퍼레이션,900100,12-Dec,30386846,30995799,23890356,28343409,8572178,12003481,4204887,4759616,27675732,32128784,13369968,12929860,41045700,45058644,5538420,9494704,11967,36188,4907693,8637477,0,0,18839538,19513457,0,0,5634097,3261380,65777625,93046878
애머릿지코퍼레이션,900100,13-Dec,22285912,24052139,26706119,32185452,7955076,10221186,835328,945164,27520901,33000234,-662814,743081,26858087,33743315,5314400,9636996,236835,1164663,4239512,6996597,0,0,18823377,21503369,0,0,-1722989,-5440934,48257176,69956686
애머릿지코퍼레이션,900100,14-Dec,23096329,23815677,23193918,27975183,6565423,9056840,1042424,1363603,24083559,28864824,3698881,4042827,27782439,32907650,6749881,11272703,311941,1113395,5015107,7269913,80283,80283,18109471,20618664,0,0,827720,1201644,52786838,66179843
애머릿지코퍼레이션,900100,15-Dec,36954546,37981085,44481572,54020340,7047190,13072932,3494699,4335677,44547664,54136430,17138440,16095622,61686103,70232052,8924220,14876149,529201,1331739,7311897,10802153,66091,66090,13833662,19296161,0,0,2047860,-3364088,60557098,74092752
애머릿지코퍼레이션,900100,16-Dec,60832552,36897725,41473107,43886216,5559890,7927578,1305141,1439321,41725349,44616562,30371978,25060662,72097327,69677224,6024985,10493692,268333,519465,9517450,11511414,252242,252242,7336767,7503747,0,0,-8202555,-16529209,42661163,61682825
애머릿지코퍼레이션,900100,17-Dec,50174029,44819873,22030699,27687187,4675221,4675221,4635657,8244197,22197092,27853580,56185239,51074404,78382331,78927984,3858305,4705217,236214,933483,7233995,7625016,166393,166393,2416391,7681758,0,0,-8571872,-14810952,37319589,37592098
애머릿지코퍼레이션,900100,18-Dec,54994084,31683330,27042856,32671642,286096,431233,691180,1117189,27042856,32671642,69291177,60014957,96334034,92686599,3367902,4649022,0,853435,3536627,4468548,0,0,0,4696865,0,0,7774997,8720994,26074470,27003367
애머릿지코퍼레이션,900100,19-Dec,43296659,20629004,66541759,74945159,4337989,8244294,882409,2488038,72235853,80668242,54748278,34522010,126984131,115190253,1837586,3693520,0,949632,29619694,30042864,0,0,1578900,4336072,0,0,-4293702,-20695631,21819287,39829870
앱클론(주),174900,17-Dec,17563004,,2804586,,18213,,3832503,,3472762,,17392280,,20865042,,197639,,0,,385088,,0,,0,,0,,-1114753,,3532425,
앱클론(주),174900,18-Dec,22216584,,9167484,,17964,,6915146,,10005000,,18698900,,28703900,,243544,,2435,,1798099,,0,,2000000,,0,,3714897,,3920790,
앱클론(주),174900,19-Dec,31101951,,5559616,,32652,,3437660,,11589995,,35378456,,46968451,,187011,,1897,,2911175,,5000000,,2000000,,0,,-449877,,14375025,
어보브반도체(주),102120,11-Dec,22421897,34679414,10028184,12420610,11344807,14477692,2691376,5723466,11473077,14873967,50340306,50223687,61813383,65097654,8681176,11790785,1129856,0,3900964,5969797,0,0,6106600,6106600,0,0,3400588,5998380,47811991,67905754
어보브반도체(주),102120,12-Dec,21996527,36607366,9319097,11561052,11861973,15984395,1234707,5917605,11069197,14457297,53304544,55608221,64373741,70065518,8533101,11414091,1082122,130932,3675885,5878701,0,0,5642200,5642200,0,0,4861997,6502262,54906756,73675318
어보브반도체(주),102120,13-Dec,44797540,44397826,12238520,12346584,16272622,18947945,7646259,8716282,16197954,16306018,64388102,63609067,80586057,79915085,16132449,10879607,1128795,48654,8063550,8171614,0,0,4110600,4110600,0,0,10409771,11056021,87520752,88348721
어보브반도체(주),102120,14-Dec,44902464,44437225,11812261,11930118,16010284,18056291,6586401,6786656,17350589,17469685,69899829,69269423,87250418,86739108,16478705,12293484,1483361,44821,7415432,7532807,0,0,4198400,4198400,0,0,11108724,10342404,88539487,92016677
어보브반도체(주),102120,15-Dec,48289681,47723093,10591161,10678308,11530117,13885975,12623866,13046546,16244448,16332956,75022400,73958003,91266847,90290959,18346729,12933164,2210482,176937,5998642,6085790,0,0,4344000,4344000,0,0,12804285,13016272,93908940,96919277
어보브반도체(주),102120,16-Dec,57530217,57023252,12895216,12979642,10296129,12425402,21882346,22463320,18667208,18752610,81177759,80236940,99844967,98989549,17726315,12662688,1989277,176936,8307347,8391772,0,0,4417000,4417000,0,0,14977978,15190527,99524410,103201219
어보브반도체(주),102120,17-Dec,55816761,55207336,9751142,9848284,13948702,16357075,10624978,12082972,15801397,15899415,74390731,73858071,90192128,89757486,18284360,12280791,1672767,176937,9630875,9728017,0,0,0,0,0,0,6176612,7132709,103291890,105824401
어보브반도체(주),102120,18-Dec,60280956,60116324,9574316,9665263,12870604,14064324,16303133,17738914,16202930,16294805,79127459,78859093,95330389,95153898,19043845,14461785,1841007,176937,9352069,9443015,0,0,0,0,0,0,11684664,11641457,104878234,109543014
어보브반도체(주),102120,19-Dec,73471224,72451165,14299995,14557238,15833616,18379058,11709372,12462366,19757027,20116225,90962932,90348770,110719959,110464995,21978063,16395049,1411065,193757,13579849,13694661,0,0,0,0,0,0,18028223,17624758,124723168,126805890
에스넷시스템(주),38680,11-Dec,61570063,80680517,26105973,37218794,9438573,10572385,23595044,27427410,27954498,41169725,56898075,66734136,84852574,107903861,15644597,22959073,0,0,24257000,33859744,0,48600,576650,693992,0,0,9328126,9214637,124598266,169358533
에스넷시스템(주),38680,12-Dec,51375069,74633133,26063334,38299994,9988355,11135598,10591665,15380994,27866629,42703077,57526871,66413360,85393500,109116437,21866836,29818230,458378,743001,25351472,35012035,0,0,224931,224931,0,0,-3270244,-2645009,92164644,141832826
에스넷시스템(주),38680,13-Dec,65608110,93533568,38628004,55695692,13560009,17489695,25686923,30981756,39781667,57547359,59865477,69595198,99647143,127142557,18750793,29936755,819842,1114494,35661793,47555938,0,0,888402,898477,0,0,14597085,13601669,133636885,188807640
에스넷시스템(주),38680,14-Dec,69302364,104838239,42126098,63383165,9894907,16319377,6093082,14341140,42699652,64631935,61901796,73118189,104601448,137750123,48873483,59257769,1515624,1839323,38269467,55533347,0,0,681385,681385,0,0,-22513914,-17542479,132547018,217651039
에스넷시스템(주),38680,15-Dec,68550992,111119648,39777229,66757432,8837126,12133562,9149470,16962231,40395931,68131406,61117230,73167871,101513161,141299277,31311555,55727313,1280698,1747114,35937018,57939573,0,0,2033284,4964722,0,0,13504769,8151161,116935327,197935874
에스넷시스템(주),38680,16-Dec,76567655,121442993,36569547,64981029,4676073,7560108,8545601,13693016,38255723,67609562,59474883,70655239,97730606,138264801,28760776,48529401,1704525,3393823,32797285,55103465,117403,117403,881239,881239,0,0,1136778,8452448,109164036,209358473
에스넷시스템(주),38680,17-Dec,91435126,125392485,49772122,73399298,10866676,14287524,7176248,20521138,52758215,76466317,59828588,71631058,112586803,148097375,27696432,44195538,706353,2593653,29022405,49010629,78269,78269,1895264,1475977,0,0,626387,3795214,121733922,213417889
에스넷시스템(주),38680,18-Dec,84268999,123405951,41516027,71335856,8559280,11055271,29251870,44754672,43592951,75178358,66436276,74830361,110029228,150008719,31055390,52128246,418349,4807690,30038259,52137100,39134,39134,2366660,2628660,0,0,2857408,1113648,165493986,270809012
에스넷시스템(주),38680,19-Dec,98881584,144760704,58102370,90431162,23164847,25305890,25688030,46157628,59581647,93705823,66151102,78417087,125732749,172122910,30843700,55145224,705172,5518118,37060633,59075256,0,0,5761970,8001970,0,0,-6150641,-2936624,176442663,316779316
에스디엔(주),99220,11-Dec,114514994,108909329,110385338,110408836,10729108,10729108,5581495,5625718,120045159,121474411,63133138,67925738,183178297,189400149,92934940,87281826,2082626,2082626,11410380,11433887,8649940,8649940,80114299,80114299,0,0,-8003989,-8116796,149382866,150017876
에스디엔(주),99220,12-Dec,54528432,50323637,70001349,70240804,11256491,11256491,1052358,1287682,77720842,82838553,38373099,42526672,116093941,125365226,36653242,33635546,2403002,2403002,3282270,3308377,7122310,11010960,57854103,57854103,0,0,28289886,25892445,29809996,29662282
에스디엔(주),99220,13-Dec,41378675,38850495,50161222,50423839,7619435,7619435,2214780,2610393,56244592,61971115,44884138,51994280,101128730,113965395,31852937,28922772,4426489,4426489,3547383,3574840,5488030,9141519,39981732,39981732,0,0,11501220,11874859,39148752,39842569
에스디엔(주),99220,14-Dec,36224436,35867128,48489502,48404888,9407870,9407870,514458,537391,52903812,54075251,41378820,45913400,94282631,99988651,29169594,26741617,5833324,4498348,5120132,5035518,3853750,3853750,38657049,38657049,0,0,694497,-576761,41981844,42294518
에스디엔(주),99220,15-Dec,19823896,20628043,42309493,42827128,8171460,8171460,770408,980145,46768473,52057218,45820041,48233628,92588514,100290847,11011400,9065737,3136370,1726918,5235936,5318192,3893420,7444814,34133932,34133932,0,0,3068826,3357516,47165352,48181735
에스디엔(주),99220,16-Dec,18974322,18735038,38240090,38604076,8058024,8058024,752824,771641,42268808,48528226,46147591,49091708,88416400,97619934,9144827,7138373,1927142,551357,5168932,5214596,3586240,8049713,30979551,32532053,0,0,422537,979826,34268004,36206832
에스디엔(주),99220,17-Dec,32649483,32497018,46728530,47273262,7332692,7332692,2444755,2472563,50078520,55790956,51071807,53621064,101150327,109412020,20861278,18927095,2053234,632735,5450215,5670415,3318560,7433524,28003543,28003543,0,0,-6628316,-5883820,50699381,52641983
에스디엔(주),99220,18-Dec,38933747,39045610,40703069,41409832,7489153,7489153,5818517,6064355,43495949,50703484,63400460,66933586,106896409,117637070,22042558,20153711,2308127,887628,3970485,4173908,2782880,8188980,28239615,28239615,0,0,-221294,622756,58915895,60887354
에스디엔(주),99220,19-Dec,48337090,48161407,49474242,48546736,13091300,13091300,1276329,1331025,52923863,59426831,73819673,76025258,126743536,135452090,29043947,27157045,4080790,2660291,14631490,14970275,3439620,10110427,30408637,28332750,0,0,6987028,7713750,62982298,65023507
에스맥(주),97780,11-Dec,121546350,122340877,71171792,68723176,10897254,30591284,7393889,20959497,74380265,72705238,80428624,83753546,154808888,156458784,99205177,64697209,984043,454975,57089797,54380048,2250000,2250000,7127029,7127029,0,0,-14217601,-4652714,470008847,446499001
에스맥(주),97780,12-Dec,105999285,116480313,71752222,78819832,10618317,23951732,26591638,38110847,77825348,86236725,103571610,106980443,181396958,193217168,58601651,42544174,592067,268639,58933211,66000822,4650000,4650000,9000000,9000000,0,0,65768084,66678594,448137959,485403838
에스맥(주),97780,13-Dec,119303718,119123150,87490946,87701151,12903897,21804794,32445796,39856571,89513529,93401207,135610040,133320171,225123569,226721377,63533605,46821307,0,277468,49666996,48500379,500000,3669076,28000000,29049658,0,0,34980126,30888740,547801352,556456126
에스맥(주),97780,14-Dec,82380460,75512705,40827951,46841191,3979794,16590316,23487956,27088539,49686222,59372056,119624970,119234669,169311192,178606725,37743746,11318449,377637,96189,14679188,17470674,7787500,11078899,24000000,27291399,0,0,10252961,19153653,275785693,234948437
에스맥(주),97780,15-Dec,60528401,67141240,32432046,49055748,2423183,10809077,6433431,16741869,43694544,60318246,69441942,76367846,113136486,136686093,53366075,17477868,23882834,71653,9787941,19499352,10500000,10500000,22000000,25528198,0,0,-9595454,-3624968,220073272,199648369
에스맥(주),97780,16-Dec,84132987,81669373,49445575,56600621,1418212,6738171,48928623,51988467,75258457,82413503,108041378,100814589,183299835,183228092,37028648,12029412,15266993,66930,18171919,18690515,8800000,8800000,7000000,13537672,0,0,28448929,18797449,111541535,139482358
에스맥(주),97780,17-Dec,88481738,89975159,46775161,59878560,2848936,7929693,39013688,44265008,47548363,60651762,134567589,137097496,182115953,197749257,30970854,8985838,12958063,110769,10885339,17543106,0,0,7000000,13445632,0,0,2308830,16980053,118507794,168217687
에스맥(주),97780,18-Dec,107534328,145950915,43511083,74269870,199894,18638097,35338770,44470109,63913637,104960267,219659576,236747538,283573213,341707805,50918486,48624080,12941628,1022883,21193410,43380795,0,9968166,13000000,19595945,0,0,15580334,16056791,83404331,141385799
에스맥(주),97780,19-Dec,132505239,176866282,70786323,106454173,1432650,20474548,34095872,68674541,71955280,113821677,210967537,235968900,282922817,349790577,56267073,33861908,12945055,800876,14013331,34779414,0,5245050,10000000,19507270,0,0,-9503844,22683379,74766484,168039893
에스비더블유생명과학(주),151910,12-Dec,48630101,64291410,38500668,58305709,10604645,16749809,11009797,15598657,53766483,73564094,34968221,37233652,88734703,110797746,21459133,30642272,95485,95485,16590715,34790954,5991311,5991311,19852338,21383398,0,0,-494763,4550409,96810241,132053117
에스비더블유생명과학(주),151910,13-Dec,83339499,82826018,84652151,104116973,30907825,36737954,18088921,20441723,99942817,121434847,56895765,57704168,156838582,179139015,21979212,20050239,119226,119226,41519016,43501904,14603115,15591105,31601668,48667695,0,0,8434108,8467662,216006741,230467451
에스비더블유생명과학(주),151910,14-Dec,93937776,90258247,93023811,111190614,44376739,50126945,3265184,7201722,115260286,134902338,60952358,60917198,176212644,195819536,31961595,27729802,201555,321095,37998940,34423379,16395726,16395726,49752069,71600286,0,0,-17501027,-14619433,172378613,189046476
에스비더블유생명과학(주),151910,15-Dec,106309692,99032596,105262115,123721214,53224736,59744640,2719840,4962801,144785272,163330907,41397133,33822031,186182405,197152938,31742636,23198734,201054,201054,54694882,57431505,17256254,25256254,46341114,62103446,0,0,-1694195,10121267,85988748,90289360
에스비더블유생명과학(주),151910,16-Dec,30321187,37093082,25397523,50905837,4666850,4926235,10907091,11772694,27203845,52712159,46282987,27985425,73486832,80697584,26993991,27095884,15849920,13241463,15795391,35334623,0,0,9000000,14904748,0,0,-6451095,-22671339,39711662,39674511
에스비더블유생명과학(주),151910,17-Dec,39564989,45409378,6154325,20831376,4961633,5661875,22168969,22792150,35311943,49988994,45248938,33944973,80560881,83933967,20281325,14921748,10388672,6990361,6027511,15305673,0,0,0,5349429,0,0,-23373756,-24258630,31351194,35770222
에스비더블유생명과학(주),151910,18-Dec,42640568,39352365,39632735,48820321,3273924,6126075,8695232,9566343,41423205,50610791,44363102,28745934,85786307,79356725,24431212,24592224,4457338,4457338,6173496,12732953,0,0,2700000,5328129,0,0,-5845348,-14546203,58999471,61102246
에스비더블유생명과학(주),151910,19-Dec,55442512,31287941,47533015,40558341,3166232,8338798,2596995,3646727,49154927,47252992,50580207,37468769,99735135,84721761,31057216,15880641,2784781,3291899,24783312,15908614,0,4839252,3940000,6765177,0,0,133467,-7882496,48802634,52623027
에스비아이핀테크솔루션즈(주),950110,13-Mar,31625971,117512530,6406550,86584872,0,0,26110238,112254415,6916476,87094797,32799103,39303688,39715579,126398485,4563367,1544549,0,223563,2059596,80451763,0,0,3540000,3540000,0,0,3603928,4756182,26972094,63823847
에스비아이핀테크솔루션즈(주),950110,14-Mar,22973807,79498659,4504647,54081353,0,0,20078924,74535553,4960425,54537131,25278402,32342044,30238827,86879175,2298351,734635,0,0,713232,48898977,0,0,3117000,3117000,0,0,2847639,-20475095,17440937,53060470
에스비아이핀테크솔루션즈(주),950110,15-Mar,17402030,84348829,4510981,63711564,0,2033,16390729,79619790,4952130,64187590,22690475,29515044,27642605,93702635,330602,706008,0,0,1017446,58630965,0,0,2760000,2760000,0,0,4275304,17464848,16480442,58334594
에스비아이핀테크솔루션즈(주),950110,16-Mar,12357226,92458082,6327137,74332623,0,1334,10250489,84494609,11299553,79305039,19129288,30007207,30428841,109312246,1577054,781145,22162,0,1486889,67854305,4508603,4508603,3078000,3078000,0,0,1457269,5253017,16925322,68958658
에스비아이핀테크솔루션즈(주),950110,17-Mar,13044552,105561193,7002900,86846666,0,7203,10237632,95516808,11233735,91077501,19320470,30902966,30554205,121980467,1804324,760699,310030,0,1727441,79770400,3772374,3772374,2997000,2997000,0,0,4030985,16939304,21419192,85693108
에스비아이핀테크솔루션즈(주),950110,18-Mar,13168585,221471610,22845853,205495851,0,16426,7934847,195628133,40841521,224813099,34347303,25729193,75188824,250542292,2232941,1566535,0,0,1871139,174949335,17135168,17135168,14014000,17407400,0,0,2679837,86999413,23743663,130428356
에스비아이핀테크솔루션즈(주),950110,19-Mar,15121500,275397592,26874099,254301531,0,19018,11626361,231063457,39852085,267859329,35623942,38452021,75476027,306311351,1886801,2068357,0,0,1830673,207954521,12093135,12093135,16448000,33017972,0,0,3813654,22556376,21437167,78810225
에스씨아이평가정보(주),36120,11-Dec,9442325,,5256647,,0,,6906087,,5328976,,12327622,,17656598,,2467602,,900273,,3958923,,0,,0,,0,,2786272,,40797154,
에스씨아이평가정보(주),36120,12-Dec,8733231,,3939250,,0,,5102347,,4011579,,12643919,,16655498,,2499722,,1059628,,2754242,,0,,0,,0,,165495,,36755760,
에스씨아이평가정보(주),36120,13-Dec,9603434,,4064961,,0,,5642981,,4271352,,13194882,,17466234,,2738527,,1191834,,3267191,,0,,0,,0,,1605899,,37027963,
에스씨아이평가정보(주),36120,14-Dec,9111676,,3978413,,0,,3868820,,4003435,,13356396,,17359831,,3018736,,1305166,,3270954,,0,,0,,0,,64770,,36917164,
