,자기자본증가율,0,1
11689,25.9,17.8,25.62
11690,54.14,59.08,53.81
11691,-12.44,-12.62,-12.46
11692,8.57,8.88,8.18
11693,14.21,14.21,-77.62
11694,17.63,17.63,11111111.11
11695,4.23,4.23,11111111.11
11696,4.7,-25.28,0.0
11697,6.08,6.08,11111111.11
11698,12.91,12.91,11111111.11
11699,13.96,13.96,11111111.11
11700,10.33,10.33,11111111.11
11701,11.53,11.53,11111111.11
11702,4.29,4.29,11111111.11
11703,4.68,4.68,11111111.11
11704,6.37,6.37,11111111.11
11705,14.18,71.82,1518.74
11706,4.97,6.72,4.93
11707,1.07,0.13,1.09
11708,0.38,-0.22,0.38
11709,1.75,1.49,1.75
11710,11.3,12.2,11.28
11711,-3.11,-2.97,-3.11
11712,-1.59,0.29,-1.25
11713,0.83,1.25,0.79
11714,-8.51,-48.36,-48.75
11715,-13.98,-14.04,-14.19
11716,-11.36,-11.87,-11.65
11717,-27.26,-27.87,-27.65
11718,-31.04,-29.63,-30.27
11719,0.99,0.76,0.81
11720,7.02,6.8,6.73
11721,18.49,17.3,18.41
11722,31.92,33.58,31.92
11723,-26.57,2.05,11.64
11724,-3.04,2.04,-6.58
11725,8.65,9.01,8.65
11726,8.08,10.46,8.08
11727,11.16,12.1,11.16
11728,4.08,4.01,4.08
11729,-4.91,-3.59,-4.91
11730,-6.17,-8.94,-6.17
11731,10.89,3.55,10.89
11732,52.01,-17.95,-27.78
11733,20.34,20.26,20.34
11734,20.96,10.58,20.96
11735,-3.74,896.14,1006.4
11736,2.53,1.06,2.59
11737,3.69,2.47,3.79
11738,8.02,6.7,7.3
11739,5.38,3.87,5.06
11740,30.66,31.19,34.55
11741,16.08,26.39,11.41
11742,-1.3,-0.98,-2.05
11743,-6.84,-5.8,-8.95
11744,-49.73,-48.89,-49.73
11745,-11.63,-11.55,-11.63
11746,10.43,10.19,10.43
11747,-12.08,-12.02,-12.08
11748,-7.76,-7.32,-7.76
11749,13.34,13.0,13.34
11750,-4.62,-5.18,-4.62
11751,-10.56,-10.59,-10.56
11752,-41.85,-41.67,-41.85
11753,13.91,-90.29,-90.24
11754,11.13,10.19,11.13
11755,7.93,7.78,7.93
11756,-26.85,-27.4,-26.85
11757,-16.07,-16.44,-16.07
11758,-1.59,-1.76,-1.59
11759,-6.85,-7.13,-6.85
11760,65.96,68.23,65.96
11761,0.54,0.88,0.54
11762,-20.95,-54.45,-55.72
11763,-5.66,-1.43,-5.67
11764,-20.63,-15.25,-20.63
11765,76.2,70.86,76.1
11766,8.74,7.04,8.68
11767,26.15,26.49,26.14
11768,7.94,6.98,7.95
11769,9.98,1.8,9.99
11770,27.92,27.91,27.92
11771,22.12,-74.42,-79.38
11772,12.75,12.75,11111111.11
11773,5.04,5.04,11111111.11
11774,0.89,0.89,11111111.11
11775,11.3,11.3,11111111.11
11776,10.74,10.74,11111111.11
11777,0.53,0.53,11111111.11
11778,4.77,4.77,11111111.11
11779,2.81,2.81,11111111.11
11780,0.0,-49.45,0.0
11781,1254789.63,11111111.11,11111111.11
11782,1254789.63,11111111.11,11111111.11
11783,-18.37,-18.32,-18.03
11784,31.62,31.62,-71.27
11785,117.48,13.76,0.0
11786,19.28,19.28,11111111.11
11787,18.54,-52.8,178.9
11788,-10.93,-9.54,-10.91
11789,-64.77,-61.6,-64.75
11790,-14.62,-20.57,-14.64
11791,113.97,102.3,113.77
11792,-13.73,-13.73,-37.43
11793,113.96,113.96,11111111.11
11794,-5.61,0.92,-4.77
11795,-110.73,-108.28,-110.04
11796,-1542.99,-1815.58,-1542.99
11797,118.46,11111111.11,11111111.11
11798,9.42,7.53,9.47
11799,-8.32,-10.3,-8.31
11800,1.09,-9.44,1.09
11801,0.13,-2.2,5.51
11802,12.87,5.44,16.11
11803,-2.14,816.87,1945.25
11804,3.84,0.09,10.84
11805,1.55,2.34,2.59
11806,5.51,0.7,5.45
11807,5.75,0.81,8.75
11808,3.74,0.82,14.1
11809,5.19,0.64,6.55
11810,3.28,-2.06,4.42
11811,11.11,4.91,16.72
11812,2.86,-20.13,-84.5
11813,3.45,3.03,2.8
11814,-3.1,-2.37,-3.43
11815,0.95,0.69,1.44
11816,3.77,1.25,3.99
11817,0.98,0.88,15.5
11818,1.09,0.9,1.59
11819,11.91,11.59,12.51
11820,12.72,12.49,16.75
11821,186.29,-98.94,-99.16
11822,5.73,11111111.11,11111111.11
11823,13.01,20.16,13.07
11824,7.71,15.74,8.8
11825,2.6,5.13,3.31
11826,10.25,10.38,13.8
11827,-11.28,5.2,106.77
11828,-17.56,-3.93,-15.52
11829,-63.7,-35.24,-29.24
11830,141.81,-22.88,9.24
11831,-94.44,-87.44,-94.44
11832,17.93,17.93,-66.75
11833,14.11,14.11,11111111.11
11834,6.31,6.31,11111111.11
11835,5.68,5.68,11111111.11
11836,10.53,10.53,11111111.11
11837,8.63,8.63,11111111.11
11838,2.85,2.85,11111111.11
11839,4.19,4.19,11111111.11
11840,2.29,3706.13,42168.26
11841,9.36,10.76,11.17
11842,-3.04,3.24,-7.82
11843,3.5,4.45,2.85
11844,5.3,3.99,8.8
11845,8.47,5.42,12.54
11846,-1.01,1.66,1.38
11847,41.72,46.04,18.95
11848,2.05,-2.66,29.74
11849,15.4,-97.81,-98.92
11850,37.59,36.55,37.44
11851,29.91,35.4,30.07
11852,4.85,5.41,6.69
11853,7.51,7.31,5.22
11854,-7.82,-3.63,17.78
11855,-5.24,-4.06,-2.71
11856,8.66,1.81,7.39
11857,2.86,9.22,14.34
11858,-22.68,-94.91,-22.68
11859,43.02,11111111.11,43.02
11860,22.08,11111111.11,22.08
11861,6.33,11111111.11,6.33
11862,29.39,11111111.11,29.39
11863,13.5,11111111.11,13.5
11864,-3.33,11111111.11,-3.33
11865,-11.17,11111111.11,-11.17
11866,-14.5,11111111.11,-14.5
11867,38.11,137.86,-97.52
11868,1.26,1.26,11111111.11
11869,15.42,15.42,11111111.11
11870,23.4,23.4,11111111.11
11871,6.82,6.82,11111111.11
11872,5.07,5.07,11111111.11
11873,9.91,9.91,11111111.11
11874,6.71,6.71,11111111.11
11875,7.82,7.82,11111111.11
11876,-0.3,38.98,522.0
11877,-2.44,-1.66,-2.42
11878,6.22,6.44,6.2
11879,-3.88,-0.73,-3.88
11880,-0.38,-1.84,-0.35
11881,3.01,1.33,2.98
11882,-1.92,-1.79,-1.92
11883,-20.68,-27.38,-20.68
11884,5.01,6.56,5.01
11885,160.2,-29.9,-80.75
11886,20.5,20.5,11111111.11
11887,65.09,70.05,120.41
11888,-0.69,2.29,-2.8
11889,9.39,10.07,8.18
11890,42.71,36.06,38.27
11891,-4.11,-3.53,-1.17
11892,-64.62,-51.37,-64.62
11893,-12.05,-9.04,-12.05
11894,14.23,12.22,14.23
11895,8.98,5.94,8.98
11896,21.96,17.48,21.96
11897,11.45,7.87,11.45
11898,5.72,7.54,5.72
11899,24.77,6.16,24.77
11900,-6.92,-5.41,-6.92
11901,-3.18,696.87,928.01
11902,1.52,-2.03,3.35
11903,-48.24,-62.93,5.76
11904,41.97,39.25,1.01
11905,0.29,0.92,-0.07
11906,5.4,1.22,5.46
11907,4.66,2.52,3.09
11908,8.31,1.49,9.58
11909,5.52,1.67,5.58
11910,-59.84,42.32,-59.84
11911,0.34,0.32,0.34
11912,6.18,3.64,6.42
11913,6.09,6.24,6.1
11914,4.89,6.34,4.88
11915,12.53,11.7,12.71
11916,2.44,1.18,2.55
11917,-0.07,-71.72,-72.63
11918,13.88,10.7,13.89
11919,86.77,93.59,86.72
11920,2.84,2.32,2.84
11921,-8.7,-6.3,-8.7
11922,4.7,4.48,4.7
11923,-0.08,3.35,-0.08
11924,15.82,13.03,15.79
11925,9.62,6.92,9.62
11926,12.78,-73.27,-73.57
11927,-8.52,-6.28,-8.52
11928,-5.88,474.83,509.2
11929,16.64,15.44,16.67
11930,-10.05,-12.85,-10.11
11931,11.77,-2.53,23.89
11932,-17.52,-20.18,-23.91
11933,7.52,14.5,22.34
11934,29.01,19.52,19.26
11935,-18.38,-12.81,-12.02
11936,-15.57,-16.25,-16.91
11937,133.15,-91.97,-94.39
11938,8.93,8.93,8.93
11939,14.78,14.78,14.78
11940,11.16,11.16,-82.55
11941,-2.47,-2.47,11111111.11
11942,11.64,424.17,3467.06
11943,-0.62,1.15,-0.2
11944,5.43,5.74,5.36
11945,12.4,10.3,11.75
11946,30.86,30.86,28.15
11947,61.06,61.06,57.43
11948,18.32,16.67,17.71
11949,0.19,-0.32,0.16
11950,2.96,2.79,14.96
11951,490.68,-97.88,-99.13
11952,-28.9,-28.9,11111111.11
11953,46.76,46.76,11111111.11
11954,-1.72,-1.72,11111111.11
11955,-18.46,-18.46,11111111.11
11956,384.66,343.94,345.05
11957,15.16,13.82,18.16
11958,0.53,-72.42,-88.9
11959,15.02,15.02,11111111.11
11960,3.19,3.19,11111111.11
11961,2.94,2.81,2.94
11962,7.26,7.4,7.26
11963,3.97,5.05,3.97
11964,-3.74,-4.2,-3.34
11965,-4.59,-3.04,-4.77
11966,-2.49,-1.61,-2.59
11967,2.6,-25.63,-65.62
11968,-7.25,-7.25,11111111.11
11969,0.7,0.7,11111111.11
11970,2.35,2.35,11111111.11
11971,-2.59,-2.59,11111111.11
11972,6.15,6.15,11111111.11
11973,6.31,6.31,11111111.11
11974,41.62,41.62,11111111.11
11975,33.94,37.47,33.94
11976,80.95,155.1,128.65
11977,18.64,7.79,18.64
11978,5.89,5.07,6.2
11979,17.31,15.01,16.97
11980,19.29,13.98,19.29
11981,3.61,-42.48,-44.32
11982,1.88,2.59,2.03
11983,10.79,9.75,10.54
11984,-3.3,-2.95,-3.13
11985,7.67,7.28,7.7
11986,-0.13,0.55,-0.41
11987,4.63,4.5,4.65
11988,7.16,6.98,7.11
11989,1.01,0.81,0.77
11990,208.7,-58.13,-92.51
11991,15.84,15.84,11111111.11
11992,0.0,-84.41,0.0
11993,1254789.63,11111111.11,11111111.11
11994,1254789.63,11111111.11,11111111.11
11995,0.77,2.0,0.79
11996,-4.46,-1.76,-4.36
11997,-0.93,-3.96,-1.27
11998,-3.43,-7.38,-3.58
11999,9.62,10.13,9.58
12000,14.97,11.98,15.51
12001,95.97,-32.87,-36.68
12002,0.66,0.4,0.66
12003,-0.71,-0.7,-0.71
12004,-71.68,-34.3,-71.68
12005,1254789.63,11111111.11,11111111.11
12006,1254789.63,11111111.11,11111111.11
12007,1254789.63,11111111.11,11111111.11
12008,27.18,27.18,28.47
12009,27.16,27.16,31.67
12010,310.42,-62.26,-94.85
12011,162.44,11111111.11,11111111.11
12012,9.51,9.27,9.51
12013,-59.93,-61.27,-59.93
12014,18.84,24.78,18.84
12015,12.61,13.15,12.52
12016,13.37,11.36,13.33
12017,22.9,20.42,23.12
12018,18.62,20.08,18.8
12019,13.39,9.6,13.73
12020,5.29,11.36,5.28
12021,643.86,-93.64,-96.91
12022,3.76,3.76,11111111.11
12023,-10.48,-10.48,11111111.11
12024,-29.92,-29.92,11111111.11
12025,-33.65,38.71,24.15
12026,-6.26,-35.71,-6.26
12027,-94.29,-104.96,-94.25
12028,444.06,-658.06,444.06
12029,287.6,363.34,298.13
12030,67.15,77.22,55.7
12031,94.74,84.99,103.8
12032,17.17,23.33,17.5
12033,-42.81,-20.45,-42.09
12034,45.19,-68.45,-68.03
12035,7.51,7.51,11111111.11
12036,89.2,89.2,11111111.11
12037,89.62,42.29,352.01
12038,10.72,5.89,10.72
12039,14.39,20.79,14.39
12040,8.9,8.56,8.9
12041,6.77,7.33,6.77
12042,8.49,8.2,8.49
12043,-7.95,-8.36,-7.95
12044,6.77,6.37,6.77
12045,14.57,14.96,14.57
12046,23.25,-37.45,-26.14
12047,-0.12,1.11,-0.48
12048,4.41,4.07,4.79
12049,4.09,3.4,5.06
12050,-0.38,-1.27,0.07
12051,-3.8,-2.69,-3.43
12052,1.0,0.59,1.38
12053,4.39,11.04,4.47
12054,4.0,-0.43,4.79
12055,12.44,-4.56,-13.38
12056,-37.39,-39.22,-37.39
12057,22.27,16.97,22.26
12058,-11.67,-7.81,-11.7
12059,5.05,10.73,5.05
12060,1.78,0.71,1.78
12061,9.23,10.67,9.23
12062,24.82,24.14,24.83
12063,13.58,16.43,13.58
12064,82.93,8.95,10.17
12065,27.73,28.77,27.73
12066,24.62,30.93,24.62
12067,-10.57,-11.79,-10.57
12068,-35.95,-41.95,-35.95
12069,32.01,55.59,32.01
12070,35.99,24.55,35.99
12071,64.37,63.23,72.69
12072,-1.83,-3.96,-0.33
12073,229.54,-83.42,-84.22
12074,54.98,62.71,54.98
12075,5.57,7.13,5.57
12076,-44.48,-32.08,-44.48
12077,-17.26,11.8,-17.26
12078,21.3,-2.23,21.3
12079,-15.37,-1.96,-15.32
12080,30.36,14.01,30.34
12081,4.9,-35.15,4.9
12082,-17.71,-22.93,-17.71
12083,-8.74,-10.24,-8.74
12084,1.67,-15.69,1.67
12085,2.99,1.0,2.99
12086,-17.24,77.78,-16.74
12087,47.91,3.72,49.45
12088,-17.18,-65.4,-71.1
12089,2.57,2.57,11111111.11
12090,4.36,4.36,11111111.11
12091,1.22,1.22,11111111.11
12092,5.36,5.36,11111111.11
12093,7.85,7.85,11111111.11
12094,-0.86,6.54,34.83
12095,23.48,15.61,4.28
12096,29.09,23.58,26.52
12097,-15.62,328.14,-54.42
12098,-26.25,-26.25,11111111.11
12099,11.18,11.18,11111111.11
12100,-15.89,-15.89,11111111.11
12101,2.21,2.21,11111111.11
12102,28.57,28.57,11111111.11
12103,6.21,6.21,11111111.11
12104,13.39,13.39,11111111.11
12105,7.12,6.92,7.12
12106,0.55,-63.05,-90.37
12107,-2.65,-2.65,11111111.11
12108,-1.88,-1.88,11111111.11
12109,2.05,6.55,2.05
12110,6.36,11.28,6.36
12111,9.83,8.1,18.85
12112,27.83,14.51,19.37
12113,7.12,0.38,6.01
12114,20.62,-1.34,20.62
12115,51.49,642.81,474.81
12116,20.45,6.54,20.45
12117,12.45,6.96,12.21
12118,12.88,6.59,12.82
12119,8.47,8.26,8.66
12120,12.84,9.18,12.99
12121,7.07,19.47,7.1
12122,-0.23,0.6,-0.04
12123,35.4,48.48,34.8
12124,-96.33,-96.08,-96.33
12125,-1.32,-4.35,11.69
12126,118.38,140.72,101.35
12127,5.11,8.89,7.7
12128,-2.09,-8.36,-0.77
12129,7.63,117.29,-90.87
12130,8.98,8.98,11111111.11
12131,-4.06,-4.06,11111111.11
12132,8.52,2.17,8.52
12133,9.9,5.82,11.0
12134,5.02,-2.61,3.6
12135,-2.39,-7.92,-1.99
12136,-4.3,-13.46,-1.83
12137,-1.95,-6.07,-1.52
12138,17.86,-22.94,-47.38
12139,11.04,4.93,10.49
12140,-14.14,-16.75,42.93
12141,13.83,7.74,14.95
12142,12.26,7.04,12.34
12143,16.42,8.52,15.87
12144,11.37,7.6,14.41
12145,9.1,-1.61,12.16
12146,4.64,98.73,4.12
12147,3.38,-92.1,-94.86
12148,10.12,9.36,10.62
12149,15.27,13.9,20.44
12150,13.94,6.35,18.37
12151,36.91,39.48,79.29
12152,22.51,9.22,13.51
12153,-27.83,-15.08,-7.91
12154,-9.55,6.21,-12.81
12155,-31.62,-18.75,-44.69
12156,-70.81,-70.43,-70.81
12157,1254789.63,11111111.11,11111111.11
12158,25.64,37.09,43.94
12159,25.02,30.25,22.58
12160,-21.83,-6.92,-23.05
12161,-51.85,-43.89,-57.43
12162,61.0,87.2,265.94
12163,18.73,19.79,20.05
12164,25.33,1776.82,3009.83
12165,-0.92,-13.73,-0.91
12166,1.95,-2.24,1.95
12167,13.39,12.45,14.11
12168,386.05,978.62,1440.03
12169,4.34,3.87,5.61
12170,4.18,3.41,8.1
12171,21.72,6.77,11.21
12172,0.35,1.78,2.54
12173,14.55,-94.11,-98.43
12174,19.32,19.99,19.31
12175,14.6,13.04,14.55
12176,5.61,4.02,25.68
12177,2.35,1.99,15.75
12178,14.81,7.28,5.15
12179,7.84,9.11,4.22
12180,4.6,12.13,-7.89
12181,6.04,1.49,1.1
12182,2.7,106.94,97.09
12183,-5.18,-3.93,-6.32
12184,-16.15,-18.97,-16.35
12185,-1.69,-1.9,-1.83
12186,0.09,2.25,0.05
12187,-3.95,-3.6,-4.52
12188,-2.38,-4.71,-2.37
12189,-1.42,-1.3,-1.56
12190,-7.41,-5.58,-0.29
12191,12.9,-55.93,-29.71
12192,4.92,2.83,7.27
12193,-1.5,1.57,2.61
12194,-3.4,-2.94,12.48
12195,21.97,33.45,28.9
12196,6.12,0.15,2.96
12197,-32.39,-49.33,-20.2
12198,34.9,54.43,9.13
12199,16.08,-1.19,0.2
12200,48.63,-81.55,-89.06
12201,18.04,18.6,12.32
12202,22.68,22.31,-9.44
12203,34.5,35.78,34.5
12204,3.91,4.5,3.91
12205,48.24,-55.01,-53.14
12206,12.32,12.26,12.32
12207,9.75,10.06,9.75
12208,7.92,8.55,8.94
12209,3.59,6.02,3.05
12210,5.26,7.28,5.09
12211,0.53,-1.64,0.28
12212,39.6,39.2,39.59
12213,8.53,219.86,233.38
12214,2.18,5.47,3.68
12215,2.73,3.75,1.16
12216,2.9,5.23,7.93
12217,18.61,18.54,19.62
12218,-2.63,2.49,-2.08
12219,3.14,-0.25,4.57
12220,5.7,0.63,6.35
12221,1.73,-1.13,1.86
12222,-0.68,-49.93,-57.97
12223,3.44,-10.71,-0.94
12224,2.93,1648.32,1671.62
12225,1.65,3.43,0.96
12226,13.48,7.58,10.2
12227,7.84,1.7,7.64
12228,5.13,1.75,0.83
12229,4.72,3.47,4.83
12230,11.71,5.26,11.87
12231,25.94,12.53,23.96
12232,2.16,2.97,2.12
12233,-0.38,-52.83,-65.49
12234,23.67,21.41,23.67
12235,34.16,32.56,34.16
12236,38.03,33.87,38.03
12237,18.58,17.02,18.58
12238,12.3,11.65,12.32
12239,40.8,41.92,40.78
12240,38.53,39.33,38.53
12241,2.31,0.84,2.33
12242,9.97,-99.86,-99.83
12243,5.43,10.39,5.43
12244,7.84,11.58,7.84
12245,11.57,8.38,11.57
12246,11.18,5.82,11.18
12247,10.91,5.75,10.91
12248,0.25,3.87,0.25
12249,11.66,4.29,11.66
12250,10.81,1.61,10.81
12251,165.04,-52.31,-71.04
12252,-8.48,-3.83,-8.38
12253,-23.51,-3.54,-23.2
12254,898.12,564.69,898.12
12255,12.08,12.27,12.08
12256,-5.56,-5.76,-5.56
12257,-9.23,-8.53,-8.41
12258,-96.34,-90.07,-96.34
12259,6.07,6.07,11111111.11
12260,15.99,16249.14,46927.92
12261,2.88,2.79,2.88
12262,-0.41,-0.42,-0.41
12263,-8.31,-8.33,-8.31
12264,9.8,9.74,9.8
12265,18.58,18.64,18.58
12266,7.06,7.11,7.06
12267,-5.46,-5.52,-5.46
12268,0.42,0.38,0.42
12269,-15.26,-99.07,-98.07
12270,-12.26,-11.35,-4.13
12271,-27.25,0.3,-21.1
12272,-62.46,-20.9,-33.98
12273,73.56,6.48,86.58
12274,14.93,-26.99,39.48
12275,-3.11,3.49,-2.91
12276,8.24,20.69,-8.18
12277,0.99,-24.03,6.92
12278,24.66,388.09,-92.85
12279,-29.01,-29.01,11111111.11
12280,45.19,45.19,0.0
12281,-15.9,-15.9,11111111.11
12282,237.45,-44.97,0.0
12283,7.47,11111111.11,11111111.11
12284,-2.36,-1.61,-2.22
12285,-9.8,-9.27,-9.29
12286,2.78,1.35,3.21
12287,8.11,5.69,8.71
12288,11.21,9.65,11.49
12289,6.92,5.27,7.53
12290,-31.71,-33.67,-28.91
12291,12.37,4.96,11.64
12292,151.27,-92.44,-93.22
12293,10.23,5.08,10.23
12294,11.9,7.38,11.9
12295,5.53,18.47,5.53
12296,-18.78,-14.83,-18.78
12297,993.75,988.51,993.75
12298,21.0,21.75,21.0
12299,9.89,-95.04,-94.91
12300,13.66,11.27,13.66
12301,16.15,14.77,16.15
12302,19.41,13.23,19.41
12303,22.21,15.56,22.21
12304,21.21,15.01,21.21
12305,5.57,6.79,5.57
12306,0.87,2.27,0.87
12307,0.42,4.29,0.42
12308,64.21,142.75,102.39
12309,30.35,9.18,30.35
12310,5.65,5.5,5.65
12311,-11.31,-4.99,-11.31
12312,-17.99,-16.63,-17.99
12313,-7.03,2.32,-7.03
12314,1.67,0.89,1.67
12315,-57.47,-56.46,-57.47
12316,-18.4,-23.28,-18.4
12317,-15.16,-87.8,-88.76
12318,-6.85,15.91,-12.21
12319,-13.26,-45.08,-16.67
12320,48.55,52.2,48.49
12321,253.12,184.96,396.91
12322,4.84,8.58,8.47
12323,-12.97,-2.71,-8.38
12324,126.15,177.92,84.31
12325,5.84,122.53,-9.68
12326,-21.59,-91.12,-78.36
12327,-10.5,-6.82,-10.5
12328,-23.57,-21.44,-25.23
12329,7.6,1.19,-4.71
12330,39.58,39.58,-57.46
12331,18.09,18.09,11111111.11
12332,41.81,41.81,11111111.11
12333,15.04,15.04,11111111.11
12334,10.02,-1.23,12.04
12335,-8.93,-78.67,-86.29
12336,-54.77,-54.77,11111111.11
12337,56.71,60.56,56.71
12338,21.81,12.77,21.81
12339,92.65,123.51,92.65
12340,6.91,2.22,6.91
12341,90.81,76.75,90.81
12342,286.1,319.69,290.17
12343,63.67,63.4,62.25
12344,152.94,-96.48,-96.68
12345,55.2,55.2,11111111.11
12346,-11.1,-11.1,11111111.11
12347,-1.3,-1.3,11111111.11
12348,5.32,4.68,5.32
12349,-31.68,13.2,2.66
12350,-26.64,-27.84,-23.35
12351,-26.47,-28.96,-26.33
12352,119.79,132.46,116.95
12353,35.06,35.51,48.72
12354,12.62,14.48,10.38
12355,13.47,28.94,19.07
12356,78.61,71.24,85.02
12357,-6.89,-1.4,-6.55
12358,-32.73,2049.19,2195.07
12359,-42.18,-48.25,-37.29
12360,-52.75,-47.94,-37.21
12361,27.46,41.84,-0.32
12362,-68.77,-54.11,-66.65
12363,410.52,246.21,316.09
12364,-5.59,-10.45,-5.72
12365,16.06,15.26,15.92
12366,4.86,0.44,4.87
12367,32.44,-69.85,-67.53
12368,5.97,5.61,16.45
12369,18.31,9.08,54.03
12370,31.16,21.38,30.23
12371,0.29,3.8,9.02
12372,10.61,1.43,12.18
12373,13.07,2.14,13.91
12374,20.48,5.0,27.94
12375,-2.11,1.68,-2.98
12376,15.0,-86.38,-94.8
12377,-6.34,-7.7,-5.0
12378,-1.16,2.31,-2.09
12379,-0.32,0.88,-0.45
12380,-4.11,-1.92,-4.32
12381,2.27,2.32,2.28
12382,-0.78,-1.2,-0.65
12383,2.32,1.32,2.44
12384,3.06,0.56,3.29
12385,3.77,7.09,3.77
12386,-6.78,-11.0,-6.78
12387,-17.89,-9.97,-17.46
12388,10.8,10.57,9.84
12389,11.06,7.08,9.07
12390,16.15,13.57,15.32
12391,-3.16,7.99,-0.33
12392,93.31,75.13,93.31
12393,63.67,66.69,130.97
12394,-74.26,-63.76,-74.26
12395,18.91,18.78,18.91
12396,7.24,6.65,7.24
12397,23.75,-27.88,-26.92
12398,5.55,7.48,4.9
12399,16.5,12.64,16.29
12400,-1.69,-1.42,-1.89
12401,8.65,9.57,9.82
12402,90.39,90.55,88.78
12403,-10.31,-11.03,-11.44
12404,28.59,24.76,28.54
12405,-8.13,-7.16,-8.83
12406,114.71,-61.57,-94.83
12407,1.7,1.7,11111111.11
12408,-0.67,-0.67,11111111.11
12409,0.93,0.93,11111111.11
12410,123.12,-35.05,0.0
12411,11.18,11.18,11111111.11
12412,-0.36,-54.49,-54.43
12413,13.83,16.45,13.68
12414,8.84,0.48,10.55
12415,36.29,7.02,35.58
12416,19.47,22.27,18.87
12417,29.28,33.88,27.74
12418,-30.77,-14.96,-31.36
12419,12.62,20.69,12.79
12420,11.91,12.4,13.63
12421,5.71,2.19,5.71
12422,1.66,1.2,1.66
12423,57.27,44.82,57.27
12424,8.26,0.71,8.26
12425,4.58,5.22,3.45
12426,6.69,5.91,6.47
12427,4.47,2.25,4.55
12428,4.75,4.72,4.98
12429,-4.76,1.15,-4.5
12430,-9.79,-1.39,-9.3
12431,-0.81,1.37,-0.64
12432,63.75,-67.17,-90.54
12433,11.08,11.08,11111111.11
12434,8.17,8.17,11111111.11
12435,79.43,-51.79,0.0
12436,-2.89,-2.89,11111111.11
12437,10.05,10.05,11111111.11
12438,-12.64,-12.64,11111111.11
12439,7.36,7.36,11111111.11
12440,-36.26,-36.26,11111111.11
12441,92.99,92.99,11111111.11
12442,-19.51,-19.51,11111111.11
12443,6.19,6.19,11111111.11
12444,59.23,463.9,1188.88
12445,-4.6,9.74,-4.76
12446,-4.0,11.42,-4.0
12447,18.33,6.86,18.46
12448,-3.56,-1.6,15.69
12449,-11.13,-18.07,-0.53
12450,6.02,2.66,2.48
12451,42.67,-82.14,-86.45
12452,2.19,5.34,2.29
12453,-44.5,-34.25,-44.55
12454,-26.07,-16.1,-26.08
12455,19.49,-16.16,19.47
12456,-1.55,13.99,-1.52
12457,28.82,32.55,28.82
12458,-63.16,-67.97,-41.33
12459,169.82,187.97,95.04
12460,5520.86,6013.04,5520.86
12461,2.95,4.16,2.95
12462,38.94,35.55,44.08
12463,2.51,1.77,0.53
12464,3.0,2.7,9.76
12465,5.02,-1.31,9.78
12466,-0.22,-2.94,0.48
12467,49.83,-98.36,-98.64
12468,20.96,21.6,20.2
12469,23.98,24.8,28.43
12470,124.35,124.09,118.72
12471,10.66,11.45,10.1
12472,4.39,4.69,3.14
12473,10.14,10.21,10.02
12474,10.94,11.33,10.78
12475,9.72,7.71,9.88
12476,12.17,-6.27,-5.99
12477,13.49,8.19,13.44
12478,18.3,10.5,18.2
12479,15.2,9.79,15.2
12480,12.62,10.69,12.88
12481,17.85,25.56,17.98
12482,2.07,13.22,1.72
12483,4.17,3.22,4.17
12484,8.53,6.47,8.89
12485,26.76,-95.92,-66.49
12486,21.01,11111111.11,21.01
12487,135.74,11111111.11,136.22
12488,17.17,11111111.11,17.03
12489,21.18,11111111.11,20.94
12490,14.05,11111111.11,13.69
12491,-9.34,11111111.11,-9.21
12492,-10.21,11111111.11,-9.57
12493,-11.14,11111111.11,-9.38
12494,99.03,620.99,-96.59
12495,15.47,15.47,11111111.11
12496,0.52,0.52,11111111.11
12497,-3.95,-3.95,11111111.11
12498,-8.48,-8.48,11111111.11
12499,15.31,15.31,11111111.11
12500,6.54,6.54,11111111.11
12501,10.24,10.24,11111111.11
12502,28.41,23.86,24.36
12503,61.14,320.86,204.85
12504,9.46,9.46,9.46
12505,-4.38,-4.38,-4.38
12506,7.64,7.64,-98.16
12507,-2.49,-2.49,11111111.11
12508,14.64,-57.03,-79.49
12509,-4.59,0.43,2.66
12510,6.61,0.25,7.61
12511,12.59,0.42,12.25
12512,-8.34,3416.53,6183.65
12513,0.93,-0.27,1.08
12514,3.93,1.05,5.44
12515,7.73,8.83,9.13
12516,6.66,6.64,7.82
12517,6.26,8.0,5.96
12518,10.94,13.03,11.28
12519,-2.74,-4.46,-0.64
12520,-18.88,-19.27,-16.11
12521,1.98,-1.61,5.28
12522,-3.41,-4.5,-3.38
12523,-5.74,-1.9,-0.12
12524,-0.17,-3.5,2.38
12525,-0.79,-5.56,-0.06
12526,3.1,-2.18,2.87
12527,10.32,8.89,9.86
12528,7.78,-1.91,11.13
12529,0.54,-5.02,0.73
12530,-30.2,-99.45,-99.77
12531,-182.21,-129.32,-182.21
12532,-243.84,-440.94,-243.84
12533,8.44,13.58,8.82
12534,35.3,20.96,41.25
12535,11.12,13.3,10.6
12536,1.36,4.11,0.37
12537,-0.75,-2.02,-1.86
12538,-1.84,-5.39,-3.96
12539,199.7,-2.14,-84.85
12540,9.8,9.8,11111111.11
12541,5.14,8.5,6.01
12542,5.35,8.25,5.55
12543,-3.2,-1.09,-3.87
12544,1.75,-1.06,6.41
12545,0.27,-1.21,0.63
