회사명,거래소코드,회계년도,유동자산회전율,총자본투자효율,재고자산_대_유동자산비율,당좌자산구성비율,차입금의존도,총자본영업이익율,자기자본순이익율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
유엔젤,72130,2015-12,-0.6872938994338769,1.0037036071258845,-1.3543418327231127,1.2577668168013871,-0.6928154197659202,0.04468387580582485,0.13072270632613137,0,1,0,0,0,0
유엔젤,72130,2016-12,-0.9190903989208149,0.4005742679193901,-1.3832371146981828,1.2271516042918558,-0.4666950394618901,-1.1689235163780984,0.007503566835551784,0,0,0,0,0,0
유엔젤,72130,2017-12,-0.8197490419978415,0.6164671563853512,-1.3832371146981828,1.4136776212480744,-0.39637341984991287,-0.34214496749410134,-0.053526272142245986,0,1,0,0,0,0
유엔젤,72130,2018-12,-0.761799917126107,1.160768539210909,-1.3832371146981828,1.5230986585506592,-0.6309808921760782,0.7025653240940796,0.15665248247213873,0,0,0,0,0,1
유엔젤,72130,2019-12,-0.9025335061003193,0.5787715726849453,-1.3832371146981828,1.4170793115269114,-0.4503270762763437,-0.7548532052401494,-0.03339380367115899,0,0,0,0,0,0
유진기업,23410,2011-12,-0.8694197204593281,-0.38874840895880597,-1.3012688658301266,1.5667536837957312,2.01577937701265,-0.2985586189532646,-0.06638575462116018,0,0,0,0,0,1
유진기업,23410,2012-12,-0.9025335061003193,0.09900959831614307,-1.3242671514837538,0.7412768427979974,1.263459291336239,-0.05066126162725555,0.04977121006542553,0,0,0,0,0,0
유진기업,23410,2013-12,-0.6293447745621426,0.2640705633073144,-1.3095246606801467,0.2179834882369342,1.1713137208101996,0.32799514132126373,0.283244600973581,0,0,0,0,0,0
유진기업,23410,2014-12,-0.24025779328049696,-0.197414764418867,-1.275322082015778,-0.4867333478620928,1.2992263220009512,0.23537415067198564,0.09931183928747207,0,1,0,0,0,0
유진기업,23410,2015-12,0.19022142005238776,-0.07690312561908445,-1.3101143603122911,-0.3387598207326914,1.1543395367659297,0.4642024805113785,0.1319875734552049,0,0,0,0,0,0
유진기업,23410,2016-12,0.47168859800081214,0.19153512194441205,-1.298320367669405,-0.6398094104097495,1.0197585061292143,0.8088070486623691,0.21177960818092667,0,0,0,0,0,1
유진기업,23410,2017-12,0.8193833472312188,-0.20655308774017747,-1.294192470244395,-1.4227651229220233,-0.07265148129132815,0.46556455390327967,0.23865803467373914,0,0,0,1,0,1
