회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
(주)차바이오텍,85660,16-Dec,10.79,-0.75,0.0,0.0,0.0
(주)차바이오텍,85660,17-Dec,-0.75,1.96,1.0,0.0,0.0
(주)차바이오텍,85660,18-Dec,1.96,0.51,0.0,1.0,0.0
(주)차바이오텍,85660,19-Dec,0.51,,1.0,0.0,0.0
(주)천일고속,650,11-Dec,185.42,-67.92,0.0,0.0,0.0
(주)천일고속,650,12-Dec,-67.92,185.42,1.0,0.0,0.0
(주)천일고속,650,13-Dec,185.42,185.42,0.0,1.0,0.0
(주)천일고속,650,14-Dec,185.42,185.42,0.0,0.0,1.0
(주)천일고속,650,15-Dec,185.42,185.42,0.0,0.0,0.0
(주)천일고속,650,16-Dec,185.42,-1560.28,0.0,0.0,0.0
(주)천일고속,650,17-Dec,-1560.28,-1560.28,1.0,0.0,0.0
(주)천일고속,650,18-Dec,-1560.28,1.87,1.0,0.0,0.0
(주)천일고속,650,19-Dec,1.87,,0.0,0.0,0.0
(주)체리부로,66360,17-Dec,4.92,-0.11,0.0,0.0,0.0
(주)체리부로,66360,18-Dec,-0.11,-3.0,1.0,0.0,0.0
(주)체리부로,66360,19-Dec,-3.0,,1.0,0.0,0.0
(주)초록뱀미디어,47820,11-Dec,28.58,67.39,0.0,0.0,0.0
(주)초록뱀미디어,47820,12-Dec,67.39,-1264.15,0.0,0.0,0.0
(주)초록뱀미디어,47820,13-Dec,-1264.15,-283.99,1.0,0.0,0.0
(주)초록뱀미디어,47820,14-Dec,-283.99,-8.86,1.0,0.0,0.0
(주)초록뱀미디어,47820,15-Dec,-8.86,1.4,1.0,0.0,0.0
(주)초록뱀미디어,47820,16-Dec,1.4,0.03,0.0,0.0,0.0
(주)초록뱀미디어,47820,17-Dec,0.03,0.34,1.0,0.0,0.0
(주)초록뱀미디어,47820,18-Dec,0.34,0.67,1.0,0.0,0.0
(주)초록뱀미디어,47820,19-Dec,0.67,,1.0,0.0,0.0
(주)초록뱀이앤엠,131100,11-Dec,5.77,0.33,0.0,0.0,0.0
(주)초록뱀이앤엠,131100,12-Dec,0.33,-1.24,1.0,0.0,0.0
(주)초록뱀이앤엠,131100,13-Dec,-1.24,-2.08,1.0,0.0,0.0
(주)초록뱀이앤엠,131100,14-Dec,-2.08,-3.37,1.0,0.0,0.0
(주)초록뱀이앤엠,131100,15-Dec,-3.37,-2.77,1.0,0.0,0.0
(주)초록뱀이앤엠,131100,16-Dec,-2.77,-2.38,1.0,0.0,0.0
(주)초록뱀이앤엠,131100,17-Dec,-2.38,0.21,1.0,0.0,0.0
(주)초록뱀이앤엠,131100,18-Dec,0.21,,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,11-Dec,-38.52,-4.04,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,12-Dec,-4.04,1.7,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,13-Dec,1.7,-3.04,0.0,0.0,0.0
(주)초록뱀컴퍼니,52300,14-Dec,-3.04,-14.0,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,15-Dec,-14.0,0.5,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,16-Dec,0.5,0.68,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,17-Dec,0.68,-1.74,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,18-Dec,-1.74,-0.96,1.0,0.0,0.0
(주)초록뱀컴퍼니,52300,19-Dec,-0.96,,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,11-Dec,-1.63,-3.05,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,12-Dec,-3.05,-10.42,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,13-Dec,-10.42,-12.95,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,14-Dec,-12.95,-14.87,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,15-Dec,-14.87,-9.55,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,16-Dec,-9.55,-7.39,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,17-Dec,-7.39,-4.45,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,18-Dec,-4.45,-0.02,1.0,0.0,0.0
(주)초록뱀헬스케어,118000,19-Dec,-0.02,,1.0,0.0,0.0
(주)카스,16920,11-Dec,0.25,2.37,1.0,0.0,0.0
(주)카스,16920,12-Dec,2.37,1.52,0.0,1.0,0.0
(주)카스,16920,13-Dec,1.52,-0.84,0.0,0.0,1.0
(주)카스,16920,14-Dec,-0.84,0.26,1.0,0.0,0.0
(주)카스,16920,15-Dec,0.26,0.94,1.0,0.0,0.0
(주)카스,16920,16-Dec,0.94,2.35,1.0,0.0,0.0
(주)카스,16920,17-Dec,2.35,2.92,0.0,0.0,0.0
(주)카스,16920,18-Dec,2.92,1.63,0.0,0.0,0.0
(주)카스,16920,19-Dec,1.63,,0.0,0.0,0.0
(주)카프로,6380,11-Dec,41.07,-6.67,0.0,0.0,0.0
(주)카프로,6380,12-Dec,-6.67,-18.79,1.0,0.0,0.0
(주)카프로,6380,13-Dec,-18.79,-15.05,1.0,0.0,0.0
(주)카프로,6380,14-Dec,-15.05,-7.89,1.0,0.0,0.0
(주)카프로,6380,15-Dec,-7.89,-3.1,1.0,0.0,0.0
(주)카프로,6380,16-Dec,-3.1,5.63,1.0,0.0,0.0
(주)카프로,6380,17-Dec,5.63,5.5,0.0,0.0,0.0
(주)카프로,6380,18-Dec,5.5,-18.75,0.0,0.0,0.0
(주)카프로,6380,19-Dec,-18.75,,1.0,0.0,0.0
(주)캐스텍코리아,71850,14-Dec,4.86,7.04,0.0,0.0,0.0
(주)캐스텍코리아,71850,15-Dec,7.04,6.51,0.0,0.0,0.0
(주)캐스텍코리아,71850,16-Dec,6.51,1.57,0.0,0.0,0.0
(주)캐스텍코리아,71850,17-Dec,1.57,1.37,0.0,0.0,0.0
(주)캐스텍코리아,71850,18-Dec,1.37,-0.43,0.0,0.0,0.0
(주)캐스텍코리아,71850,19-Dec,-0.43,,1.0,0.0,0.0
(주)캠시스,50110,11-Dec,2.81,2.63,0.0,0.0,0.0
(주)캠시스,50110,12-Dec,2.63,7.4,0.0,0.0,0.0
(주)캠시스,50110,13-Dec,7.4,3.98,0.0,0.0,0.0
(주)캠시스,50110,14-Dec,3.98,1.88,0.0,0.0,0.0
(주)캠시스,50110,15-Dec,1.88,-4.45,0.0,0.0,0.0
(주)캠시스,50110,16-Dec,-4.45,2.92,1.0,0.0,0.0
(주)캠시스,50110,17-Dec,2.92,2.61,0.0,1.0,0.0
(주)캠시스,50110,18-Dec,2.61,3.29,0.0,0.0,1.0
(주)캠시스,50110,19-Dec,3.29,,0.0,0.0,0.0
(주)컴투스홀딩스,63080,11-Dec,344.01,675.74,0.0,0.0,0.0
(주)컴투스홀딩스,63080,12-Dec,675.74,681.52,0.0,0.0,0.0
(주)컴투스홀딩스,63080,13-Dec,681.52,340.89,0.0,0.0,0.0
(주)컴투스홀딩스,63080,14-Dec,340.89,5.59,0.0,0.0,0.0
(주)컴투스홀딩스,63080,15-Dec,5.59,3.29,0.0,0.0,0.0
(주)컴투스홀딩스,63080,16-Dec,3.29,-12.39,0.0,0.0,0.0
(주)컴투스홀딩스,63080,17-Dec,-12.39,-9.06,1.0,0.0,0.0
(주)컴투스홀딩스,63080,18-Dec,-9.06,-6.02,1.0,0.0,0.0
(주)컴투스홀딩스,63080,19-Dec,-6.02,,1.0,0.0,0.0
(주)케스피온,79190,11-Dec,-6.4,-4.6,1.0,0.0,0.0
(주)케스피온,79190,12-Dec,-4.6,3.7,1.0,0.0,0.0
(주)케스피온,79190,13-Dec,3.7,-4.18,0.0,0.0,0.0
(주)케스피온,79190,14-Dec,-4.18,-1.36,1.0,0.0,0.0
(주)케스피온,79190,15-Dec,-1.36,1.97,1.0,0.0,0.0
(주)케스피온,79190,16-Dec,1.97,0.26,0.0,0.0,0.0
(주)케스피온,79190,17-Dec,0.26,2.67,1.0,0.0,0.0
(주)케스피온,79190,18-Dec,2.67,1.24,0.0,0.0,0.0
(주)케스피온,79190,19-Dec,1.24,,0.0,0.0,0.0
(주)케이사인,192250,14-Dec,14.54,112.56,0.0,0.0,0.0
(주)케이사인,192250,15-Dec,112.56,62.85,0.0,0.0,0.0
(주)케이사인,192250,16-Dec,62.85,-14.27,0.0,0.0,0.0
(주)케이사인,192250,17-Dec,-14.27,5.16,1.0,0.0,0.0
(주)케이사인,192250,18-Dec,5.16,13.48,0.0,1.0,0.0
(주)케이사인,192250,19-Dec,13.48,,0.0,0.0,1.0
(주)케이씨씨건설,21320,11-Dec,5.09,0.65,0.0,0.0,0.0
(주)케이씨씨건설,21320,12-Dec,0.65,-3.23,1.0,0.0,0.0
(주)케이씨씨건설,21320,13-Dec,-3.23,0.05,1.0,0.0,0.0
(주)케이씨씨건설,21320,14-Dec,0.05,-7.69,1.0,0.0,0.0
(주)케이씨씨건설,21320,15-Dec,-7.69,4.4,1.0,0.0,0.0
(주)케이씨씨건설,21320,16-Dec,4.4,18.16,0.0,0.0,0.0
(주)케이씨씨건설,21320,17-Dec,18.16,12.15,0.0,0.0,0.0
(주)케이씨씨건설,21320,18-Dec,12.15,9.7,0.0,0.0,0.0
(주)케이씨씨건설,21320,19-Dec,9.7,,0.0,0.0,0.0
(주)케이씨피드,25880,11-Dec,4.18,2.99,0.0,0.0,0.0
(주)케이씨피드,25880,12-Dec,2.99,1.6,0.0,0.0,0.0
(주)케이씨피드,25880,13-Dec,1.6,-0.85,0.0,0.0,0.0
(주)케이씨피드,25880,14-Dec,-0.85,-0.31,1.0,0.0,0.0
(주)케이씨피드,25880,15-Dec,-0.31,1.59,1.0,0.0,0.0
(주)케이씨피드,25880,16-Dec,1.59,2.71,0.0,0.0,0.0
(주)케이씨피드,25880,17-Dec,2.71,0.37,0.0,0.0,0.0
(주)케이씨피드,25880,18-Dec,0.37,-1.38,1.0,0.0,0.0
(주)케이씨피드,25880,19-Dec,-1.38,,1.0,0.0,0.0
(주)케이에스피,73010,11-Dec,35.52,2.54,0.0,0.0,0.0
(주)케이에스피,73010,12-Dec,2.54,0.92,0.0,0.0,0.0
(주)케이에스피,73010,13-Dec,0.92,-0.67,1.0,0.0,0.0
(주)케이에스피,73010,14-Dec,-0.67,-1.12,1.0,0.0,0.0
(주)케이에스피,73010,15-Dec,-1.12,-16.1,1.0,0.0,0.0
(주)케이에스피,73010,16-Dec,-16.1,-2.85,1.0,0.0,0.0
(주)케이에스피,73010,17-Dec,-2.85,-1.76,1.0,0.0,0.0
(주)케이에스피,73010,18-Dec,-1.76,4.2,1.0,0.0,0.0
(주)케이에스피,73010,19-Dec,4.2,,0.0,0.0,0.0
(주)케이에이치바텍,60720,11-Dec,6.57,1.77,0.0,0.0,0.0
(주)케이에이치바텍,60720,12-Dec,1.77,12.93,0.0,0.0,0.0
(주)케이에이치바텍,60720,13-Dec,12.93,9.99,0.0,0.0,0.0
(주)케이에이치바텍,60720,14-Dec,9.99,10.13,0.0,0.0,0.0
(주)케이에이치바텍,60720,15-Dec,10.13,-5.15,0.0,0.0,0.0
(주)케이에이치바텍,60720,16-Dec,-5.15,-9.95,1.0,0.0,0.0
(주)케이에이치바텍,60720,17-Dec,-9.95,-5.86,1.0,0.0,0.0
(주)케이에이치바텍,60720,18-Dec,-5.86,1.88,1.0,0.0,0.0
(주)케이에이치바텍,60720,19-Dec,1.88,,0.0,0.0,0.0
(주)케이에이치필룩스,33180,11-Dec,3.89,5.32,0.0,0.0,0.0
(주)케이에이치필룩스,33180,12-Dec,5.32,12.19,0.0,0.0,0.0
(주)케이에이치필룩스,33180,13-Dec,12.19,17.38,0.0,0.0,0.0
(주)케이에이치필룩스,33180,14-Dec,17.38,10.94,0.0,0.0,0.0
(주)케이에이치필룩스,33180,15-Dec,10.94,9.38,0.0,0.0,0.0
(주)케이에이치필룩스,33180,16-Dec,9.38,3.47,0.0,0.0,0.0
(주)케이에이치필룩스,33180,17-Dec,3.47,0.27,0.0,0.0,0.0
(주)케이에이치필룩스,33180,18-Dec,0.27,0.44,1.0,0.0,0.0
(주)케이에이치필룩스,33180,19-Dec,0.44,,1.0,0.0,0.0
(주)케이엑스하이텍,52900,11-Dec,-0.4,-4.14,1.0,0.0,0.0
(주)케이엑스하이텍,52900,12-Dec,-4.14,0.27,1.0,0.0,0.0
(주)케이엑스하이텍,52900,13-Dec,0.27,4.31,1.0,0.0,0.0
(주)케이엑스하이텍,52900,14-Dec,4.31,2.37,0.0,0.0,0.0
(주)케이엑스하이텍,52900,15-Dec,2.37,6.62,0.0,0.0,0.0
(주)케이엑스하이텍,52900,16-Dec,6.62,3.66,0.0,0.0,0.0
(주)케이엑스하이텍,52900,17-Dec,3.66,29.13,0.0,0.0,0.0
(주)케이엑스하이텍,52900,18-Dec,29.13,29.14,0.0,0.0,0.0
(주)케이엑스하이텍,52900,19-Dec,29.14,,0.0,0.0,0.0
(주)케이엔더블유,105330,11-Dec,4.61,-3.29,0.0,0.0,0.0
(주)케이엔더블유,105330,12-Dec,-3.29,0.13,1.0,0.0,0.0
(주)케이엔더블유,105330,13-Dec,0.13,9.65,1.0,0.0,0.0
(주)케이엔더블유,105330,14-Dec,9.65,4.38,0.0,0.0,0.0
(주)케이엔더블유,105330,15-Dec,4.38,-0.36,0.0,0.0,0.0
(주)케이엔더블유,105330,16-Dec,-0.36,-4.55,1.0,0.0,0.0
(주)케이엔더블유,105330,17-Dec,-4.55,2.05,1.0,0.0,0.0
(주)케이엔더블유,105330,18-Dec,2.05,-5.97,0.0,0.0,0.0
(주)케이엔더블유,105330,19-Dec,-5.97,,1.0,0.0,0.0
(주)케이엠더블유,32500,11-Dec,-2.13,5.46,1.0,0.0,0.0
(주)케이엠더블유,32500,12-Dec,5.46,9.21,0.0,1.0,0.0
(주)케이엠더블유,32500,13-Dec,9.21,-2.45,0.0,0.0,1.0
(주)케이엠더블유,32500,14-Dec,-2.45,-6.49,1.0,0.0,0.0
(주)케이엠더블유,32500,15-Dec,-6.49,-2.03,1.0,0.0,0.0
(주)케이엠더블유,32500,16-Dec,-2.03,-0.54,1.0,0.0,0.0
(주)케이엠더블유,32500,17-Dec,-0.54,-4.09,1.0,0.0,0.0
(주)케이엠더블유,32500,18-Dec,-4.09,24.1,1.0,0.0,0.0
(주)케이엠더블유,32500,19-Dec,24.1,,0.0,0.0,0.0
(주)케이이씨,92220,11-Dec,-1.92,-1.64,1.0,0.0,0.0
(주)케이이씨,92220,12-Dec,-1.64,-0.66,1.0,0.0,0.0
(주)케이이씨,92220,13-Dec,-0.66,0.42,1.0,0.0,0.0
(주)케이이씨,92220,14-Dec,0.42,0.9,1.0,0.0,0.0
(주)케이이씨,92220,15-Dec,0.9,0.76,1.0,0.0,0.0
(주)케이이씨,92220,16-Dec,0.76,1.67,1.0,0.0,0.0
(주)케이이씨,92220,17-Dec,1.67,1.22,0.0,0.0,0.0
(주)케이이씨,92220,18-Dec,1.22,-2.73,0.0,0.0,0.0
(주)케이이씨,92220,19-Dec,-2.73,,1.0,0.0,0.0
(주)케이티,30200,11-Dec,4.1,2.57,0.0,0.0,0.0
(주)케이티,30200,12-Dec,2.57,1.86,0.0,0.0,0.0
(주)케이티,30200,13-Dec,1.86,-0.58,0.0,0.0,0.0
(주)케이티,30200,14-Dec,-0.58,3.35,1.0,0.0,0.0
(주)케이티,30200,15-Dec,3.35,4.27,0.0,1.0,0.0
(주)케이티,30200,16-Dec,4.27,4.55,0.0,0.0,1.0
(주)케이티,30200,17-Dec,4.55,4.25,0.0,0.0,0.0
(주)케이티,30200,18-Dec,4.25,4.29,0.0,0.0,0.0
(주)케이티,30200,19-Dec,4.29,,0.0,0.0,0.0
(주)케이티서브마린,60370,11-Dec,12.99,23.28,0.0,0.0,0.0
(주)케이티서브마린,60370,12-Dec,23.28,66.69,0.0,0.0,0.0
(주)케이티서브마린,60370,13-Dec,66.69,5310.39,0.0,0.0,0.0
(주)케이티서브마린,60370,14-Dec,5310.39,151.6,0.0,0.0,0.0
(주)케이티서브마린,60370,15-Dec,151.6,14.2,0.0,0.0,0.0
(주)케이티서브마린,60370,16-Dec,14.2,20.7,0.0,0.0,0.0
(주)케이티서브마린,60370,17-Dec,20.7,-10.98,0.0,0.0,0.0
(주)케이티서브마린,60370,18-Dec,-10.98,2.6,1.0,0.0,0.0
(주)케이티서브마린,60370,19-Dec,2.6,,0.0,1.0,0.0
(주)케이티알파,36030,11-Dec,-221.04,-69.58,1.0,0.0,0.0
(주)케이티알파,36030,12-Dec,-69.58,41.03,1.0,0.0,0.0
(주)케이티알파,36030,13-Dec,41.03,1416.54,0.0,0.0,0.0
(주)케이티알파,36030,14-Dec,1416.54,1416.54,0.0,0.0,0.0
(주)케이티알파,36030,15-Dec,1416.54,1416.54,0.0,0.0,0.0
(주)케이티알파,36030,16-Dec,1416.54,533.46,0.0,0.0,0.0
(주)케이티알파,36030,17-Dec,533.46,324.85,0.0,0.0,0.0
(주)케이티알파,36030,18-Dec,324.85,26.04,0.0,0.0,0.0
(주)케이티알파,36030,19-Dec,26.04,,0.0,0.0,0.0
(주)케이프,64820,11-Dec,3.52,0.12,0.0,0.0,0.0
(주)케이프,64820,12-Dec,0.12,-1.26,1.0,0.0,0.0
(주)케이프,64820,13-Dec,-1.26,-1.53,1.0,0.0,0.0
(주)케이프,64820,14-Dec,-1.53,-1.7,1.0,0.0,0.0
(주)케이프,64820,15-Dec,-1.7,1.3,1.0,0.0,0.0
(주)케이프,64820,16-Dec,1.3,2.64,0.0,0.0,0.0
(주)케이프,64820,17-Dec,2.64,2.13,0.0,0.0,0.0
(주)케이프,64820,18-Dec,2.13,2.47,0.0,0.0,0.0
(주)케이프,64820,19-Dec,2.47,,0.0,0.0,0.0
(주)케이피에스,256940,17-Dec,21.31,298.07,0.0,0.0,0.0
(주)케이피에스,256940,18-Dec,298.07,-14.75,0.0,0.0,0.0
(주)케이피에스,256940,19-Dec,-14.75,,1.0,0.0,0.0
(주)케이피엠테크,42040,11-Dec,-0.98,-2.39,1.0,0.0,0.0
(주)케이피엠테크,42040,12-Dec,-2.39,-2.12,1.0,0.0,0.0
(주)케이피엠테크,42040,13-Dec,-2.12,2.13,1.0,0.0,0.0
(주)케이피엠테크,42040,14-Dec,2.13,-1.63,0.0,0.0,0.0
(주)케이피엠테크,42040,15-Dec,-1.63,-2.13,1.0,0.0,0.0
(주)케이피엠테크,42040,16-Dec,-2.13,-0.98,1.0,0.0,0.0
(주)케이피엠테크,42040,17-Dec,-0.98,-0.17,1.0,0.0,0.0
(주)케이피엠테크,42040,18-Dec,-0.17,-1.9,1.0,0.0,0.0
(주)케이피엠테크,42040,19-Dec,-1.9,,1.0,0.0,0.0
(주)케이피티유,54410,11-Dec,1.45,1.3,0.0,0.0,0.0
(주)케이피티유,54410,12-Dec,1.3,1.56,0.0,0.0,0.0
(주)케이피티유,54410,13-Dec,1.56,0.98,0.0,0.0,0.0
(주)케이피티유,54410,14-Dec,0.98,1.81,1.0,0.0,0.0
(주)케이피티유,54410,15-Dec,1.81,0.99,0.0,1.0,0.0
(주)케이피티유,54410,16-Dec,0.99,3.18,1.0,0.0,0.0
(주)케이피티유,54410,17-Dec,3.18,2.08,0.0,0.0,0.0
(주)케이피티유,54410,18-Dec,2.08,0.78,0.0,0.0,0.0
(주)케이피티유,54410,19-Dec,0.78,,1.0,0.0,0.0
(주)케일럼,258610,17-Dec,4.53,3.08,0.0,0.0,0.0
(주)케일럼,258610,18-Dec,3.08,0.52,0.0,0.0,0.0
(주)케일럼,258610,19-Dec,0.52,,1.0,0.0,0.0
(주)켐트로닉스,89010,11-Dec,4.37,4.21,0.0,0.0,0.0
(주)켐트로닉스,89010,12-Dec,4.21,9.21,0.0,0.0,0.0
(주)켐트로닉스,89010,13-Dec,9.21,-1.19,0.0,0.0,0.0
(주)켐트로닉스,89010,14-Dec,-1.19,-1.12,1.0,0.0,0.0
(주)켐트로닉스,89010,15-Dec,-1.12,0.16,1.0,0.0,0.0
(주)켐트로닉스,89010,16-Dec,0.16,-2.65,1.0,0.0,0.0
(주)켐트로닉스,89010,17-Dec,-2.65,1.81,1.0,0.0,0.0
(주)켐트로닉스,89010,18-Dec,1.81,4.57,0.0,0.0,0.0
(주)켐트로닉스,89010,19-Dec,4.57,,0.0,0.0,0.0
(주)코다코,46070,11-Dec,1.66,1.38,0.0,0.0,0.0
(주)코다코,46070,12-Dec,1.38,1.63,0.0,0.0,0.0
(주)코다코,46070,13-Dec,1.63,1.95,0.0,0.0,0.0
(주)코다코,46070,14-Dec,1.95,1.95,0.0,0.0,0.0
(주)코다코,46070,15-Dec,1.95,2.4,0.0,0.0,0.0
(주)코다코,46070,16-Dec,2.4,0.6,0.0,0.0,0.0
(주)코다코,46070,17-Dec,0.6,-1.51,1.0,0.0,0.0
(주)코다코,46070,18-Dec,-1.51,-0.78,1.0,0.0,0.0
(주)코다코,46070,19-Dec,-0.78,,1.0,0.0,0.0
(주)코데즈컴바인,47770,11-Dec,3.74,-2.35,0.0,0.0,0.0
(주)코데즈컴바인,47770,12-Dec,-2.35,-5.79,1.0,0.0,0.0
(주)코데즈컴바인,47770,13-Dec,-5.79,-17.85,1.0,0.0,0.0
(주)코데즈컴바인,47770,14-Dec,-17.85,-23.63,1.0,0.0,0.0
(주)코데즈컴바인,47770,15-Dec,-23.63,138.01,1.0,0.0,0.0
(주)코데즈컴바인,47770,16-Dec,138.01,138.01,0.0,0.0,0.0
(주)코데즈컴바인,47770,17-Dec,138.01,22.33,0.0,0.0,0.0
(주)코데즈컴바인,47770,18-Dec,22.33,11.91,0.0,0.0,0.0
(주)코데즈컴바인,47770,19-Dec,11.91,,0.0,0.0,0.0
(주)코디,80530,11-Dec,4.85,-4.02,0.0,0.0,0.0
(주)코디,80530,12-Dec,-4.02,0.6,1.0,0.0,0.0
(주)코디,80530,13-Dec,0.6,0.84,1.0,0.0,0.0
(주)코디,80530,14-Dec,0.84,-3.43,1.0,0.0,0.0
(주)코디,80530,15-Dec,-3.43,-5.43,1.0,0.0,0.0
(주)코디,80530,16-Dec,-5.43,-3.16,1.0,0.0,0.0
(주)코디,80530,17-Dec,-3.16,-2.8,1.0,0.0,0.0
(주)코디,80530,18-Dec,-2.8,0.01,1.0,0.0,0.0
(주)코디,80530,19-Dec,0.01,,1.0,0.0,0.0
(주)코디엠,224060,15-Dec,6.69,-3.85,0.0,0.0,0.0
(주)코디엠,224060,16-Dec,-3.85,-1.59,1.0,0.0,0.0
(주)코디엠,224060,17-Dec,-1.59,-15.69,1.0,0.0,0.0
(주)코디엠,224060,18-Dec,-15.69,-4.32,1.0,0.0,0.0
(주)코디엠,224060,19-Dec,-4.32,,1.0,0.0,0.0
(주)코렌텍,104540,13-Dec,2.26,-0.27,0.0,0.0,0.0
(주)코렌텍,104540,14-Dec,-0.27,1.36,1.0,0.0,0.0
(주)코렌텍,104540,15-Dec,1.36,4.67,0.0,1.0,0.0
(주)코렌텍,104540,16-Dec,4.67,-0.63,0.0,0.0,1.0
(주)코렌텍,104540,17-Dec,-0.63,-4.38,1.0,0.0,0.0
(주)코렌텍,104540,18-Dec,-4.38,3.67,1.0,0.0,0.0
(주)코렌텍,104540,19-Dec,3.67,,0.0,0.0,0.0
(주)코리아나화장품,27050,11-Dec,-0.28,-10.65,1.0,0.0,0.0
(주)코리아나화장품,27050,12-Dec,-10.65,-3.12,1.0,0.0,0.0
(주)코리아나화장품,27050,13-Dec,-3.12,-5.11,1.0,0.0,0.0
(주)코리아나화장품,27050,14-Dec,-5.11,7.86,1.0,0.0,0.0
(주)코리아나화장품,27050,15-Dec,7.86,7.12,0.0,0.0,0.0
(주)코리아나화장품,27050,16-Dec,7.12,4.05,0.0,0.0,0.0
(주)코리아나화장품,27050,17-Dec,4.05,3.51,0.0,0.0,0.0
(주)코리아나화장품,27050,18-Dec,3.51,4.17,0.0,0.0,0.0
(주)코리아나화장품,27050,19-Dec,4.17,,0.0,0.0,0.0
(주)코리아써키트,7810,11-Dec,1.86,10.28,0.0,0.0,0.0
(주)코리아써키트,7810,12-Dec,10.28,14.59,0.0,0.0,0.0
(주)코리아써키트,7810,13-Dec,14.59,14.64,0.0,0.0,0.0
(주)코리아써키트,7810,14-Dec,14.64,36.22,0.0,0.0,0.0
(주)코리아써키트,7810,15-Dec,36.22,15.78,0.0,0.0,0.0
(주)코리아써키트,7810,16-Dec,15.78,7.68,0.0,0.0,0.0
(주)코리아써키트,7810,17-Dec,7.68,-9.72,0.0,0.0,0.0
(주)코리아써키트,7810,18-Dec,-9.72,29.74,1.0,0.0,0.0
(주)코리아써키트,7810,19-Dec,29.74,,0.0,1.0,0.0
(주)코리아에스이,101670,11-Dec,40189.81,40866.84,0.0,0.0,0.0
(주)코리아에스이,101670,12-Dec,40866.84,40866.84,0.0,0.0,0.0
(주)코리아에스이,101670,13-Dec,40866.84,-43.66,0.0,0.0,0.0
(주)코리아에스이,101670,14-Dec,-43.66,40866.84,1.0,0.0,0.0
(주)코리아에스이,101670,15-Dec,40866.84,40866.84,0.0,1.0,0.0
(주)코리아에스이,101670,16-Dec,40866.84,-43.66,0.0,0.0,1.0
(주)코리아에스이,101670,17-Dec,-43.66,-43.66,1.0,0.0,0.0
(주)코리아에스이,101670,18-Dec,-43.66,-43.66,1.0,0.0,0.0
(주)코리아에스이,101670,19-Dec,-43.66,,1.0,0.0,0.0
(주)코미팜,41960,11-Dec,0.34,0.59,1.0,0.0,0.0
(주)코미팜,41960,12-Dec,0.59,0.4,1.0,0.0,0.0
(주)코미팜,41960,13-Dec,0.4,0.08,1.0,0.0,0.0
(주)코미팜,41960,14-Dec,0.08,-0.39,1.0,0.0,0.0
(주)코미팜,41960,15-Dec,-0.39,0.42,1.0,0.0,0.0
(주)코미팜,41960,16-Dec,0.42,-0.11,1.0,0.0,0.0
(주)코미팜,41960,17-Dec,-0.11,-5.59,1.0,0.0,0.0
(주)코미팜,41960,18-Dec,-5.59,-2.85,1.0,0.0,0.0
(주)코미팜,41960,19-Dec,-2.85,,1.0,0.0,0.0
(주)코세스,89890,11-Dec,22.5,19.96,0.0,0.0,0.0
(주)코세스,89890,12-Dec,19.96,-12.97,0.0,0.0,0.0
(주)코세스,89890,13-Dec,-12.97,-4.59,1.0,0.0,0.0
(주)코세스,89890,14-Dec,-4.59,-0.18,1.0,0.0,0.0
(주)코세스,89890,15-Dec,-0.18,-4.29,1.0,0.0,0.0
(주)코세스,89890,16-Dec,-4.29,8.12,1.0,0.0,0.0
(주)코세스,89890,17-Dec,8.12,22.11,0.0,0.0,0.0
(주)코세스,89890,18-Dec,22.11,10.05,0.0,0.0,0.0
(주)코세스,89890,19-Dec,10.05,,0.0,0.0,0.0
(주)코센,9730,11-Dec,-9.21,-2.47,1.0,0.0,0.0
(주)코센,9730,12-Dec,-2.47,1.77,1.0,0.0,0.0
(주)코센,9730,13-Dec,1.77,0.75,0.0,0.0,0.0
(주)코센,9730,14-Dec,0.75,1.29,1.0,0.0,0.0
(주)코센,9730,15-Dec,1.29,-4.3,0.0,0.0,0.0
(주)코센,9730,16-Dec,-4.3,0.77,1.0,0.0,0.0
(주)코센,9730,17-Dec,0.77,-0.25,1.0,0.0,0.0
(주)코센,9730,18-Dec,-0.25,-0.46,1.0,0.0,0.0
(주)코센,9730,19-Dec,-0.46,,1.0,0.0,0.0
(주)코스나인,82660,11-Dec,-9.06,1.68,1.0,0.0,0.0
(주)코스나인,82660,12-Dec,1.68,2.72,0.0,1.0,0.0
(주)코스나인,82660,13-Dec,2.72,3.38,0.0,0.0,1.0
(주)코스나인,82660,14-Dec,3.38,1.46,0.0,0.0,0.0
(주)코스나인,82660,15-Dec,1.46,0.67,0.0,0.0,0.0
