,회사명,거래소코드,회계년도,경상개발비율
7956,(주)파인테크닉스,106240,17-Dec,0.022936428
7957,(주)파인테크닉스,106240,18-Dec,0.013679461
7958,(주)파인테크닉스,106240,19-Dec,0.018928463
7959,(주)파인텍,131760,15-Dec,0
7960,(주)파인텍,131760,16-Dec,0
7961,(주)파인텍,131760,17-Dec,0
7962,(주)파인텍,131760,18-Dec,0
7963,(주)파인텍,131760,19-Dec,0
7964,(주)파커스,65690,11-Dec,0
7965,(주)파커스,65690,12-Dec,0
7966,(주)파커스,65690,13-Dec,0
7967,(주)파커스,65690,14-Dec,0
7968,(주)파커스,65690,15-Dec,0
7969,(주)파커스,65690,16-Dec,0
7970,(주)파커스,65690,17-Dec,0
7971,(주)파커스,65690,18-Dec,0
7972,(주)파커스,65690,19-Dec,0
7973,(주)파크시스템스,140860,15-Dec,0
7974,(주)파크시스템스,140860,16-Dec,0
7975,(주)파크시스템스,140860,17-Dec,0
7976,(주)파크시스템스,140860,18-Dec,0
7977,(주)파크시스템스,140860,19-Dec,0
7978,(주)파트론,91700,11-Dec,0.023986819
7979,(주)파트론,91700,12-Dec,0.012640217
7980,(주)파트론,91700,13-Dec,0.016625641
7981,(주)파트론,91700,14-Dec,0.017933086
7982,(주)파트론,91700,15-Dec,0.013341609
7983,(주)파트론,91700,16-Dec,0.014090902
7984,(주)파트론,91700,17-Dec,0.013645082
7985,(주)파트론,91700,18-Dec,0.015964726
7986,(주)파트론,91700,19-Dec,0.01706045
7987,(주)팜스빌,318010,19-Dec,0.014854129
7988,(주)팜스코,36580,11-Dec,0
7989,(주)팜스코,36580,12-Dec,0
7990,(주)팜스코,36580,13-Dec,0
7991,(주)팜스코,36580,14-Dec,0
7992,(주)팜스코,36580,15-Dec,0
7993,(주)팜스코,36580,16-Dec,0
7994,(주)팜스코,36580,17-Dec,0
7995,(주)팜스코,36580,18-Dec,0
7996,(주)팜스코,36580,19-Dec,0
7997,(주)팜스토리,27710,11-Dec,0
7998,(주)팜스토리,27710,12-Dec,0
7999,(주)팜스토리,27710,13-Dec,0
8000,(주)팜스토리,27710,14-Dec,0
8001,(주)팜스토리,27710,15-Dec,0
8002,(주)팜스토리,27710,16-Dec,0
8003,(주)팜스토리,27710,17-Dec,0
8004,(주)팜스토리,27710,18-Dec,0
8005,(주)팜스토리,27710,19-Dec,0
8006,(주)팬스타엔터프라이즈,54300,11-Dec,0
8007,(주)팬스타엔터프라이즈,54300,12-Dec,0
8008,(주)팬스타엔터프라이즈,54300,13-Dec,0
8009,(주)팬스타엔터프라이즈,54300,14-Dec,0
8010,(주)팬스타엔터프라이즈,54300,15-Dec,0
8011,(주)팬스타엔터프라이즈,54300,16-Dec,0
8012,(주)팬스타엔터프라이즈,54300,17-Dec,0
8013,(주)팬스타엔터프라이즈,54300,18-Dec,0
8014,(주)팬스타엔터프라이즈,54300,19-Dec,0
8015,(주)팬엔터테인먼트,68050,11-Dec,0
8016,(주)팬엔터테인먼트,68050,12-Dec,0
8017,(주)팬엔터테인먼트,68050,13-Dec,0
8018,(주)팬엔터테인먼트,68050,14-Dec,0
8019,(주)팬엔터테인먼트,68050,15-Dec,0
8020,(주)팬엔터테인먼트,68050,16-Dec,0
8021,(주)팬엔터테인먼트,68050,17-Dec,0
8022,(주)팬엔터테인먼트,68050,18-Dec,0
8023,(주)팬엔터테인먼트,68050,19-Dec,0
8024,(주)팬젠,222110,16-Dec,2.884961426
8025,(주)팬젠,222110,17-Dec,0.69482168
8026,(주)팬젠,222110,18-Dec,0.45422998
8027,(주)팬젠,222110,19-Dec,1.569601042
8028,(주)퍼시스,16800,11-Dec,0
8029,(주)퍼시스,16800,12-Dec,0
8030,(주)퍼시스,16800,13-Dec,0
8031,(주)퍼시스,16800,14-Dec,0
8032,(주)퍼시스,16800,15-Dec,0
8033,(주)퍼시스,16800,16-Dec,0
8034,(주)퍼시스,16800,17-Dec,0
8035,(주)퍼시스,16800,18-Dec,0
8036,(주)퍼시스,16800,19-Dec,0
8037,(주)펄어비스,263750,18-Dec,0
8038,(주)펄어비스,263750,19-Dec,0
8039,(주)펩트론,87010,15-Dec,0
8040,(주)펩트론,87010,16-Dec,0
8041,(주)펩트론,87010,17-Dec,0
8042,(주)펩트론,87010,18-Dec,0
8043,(주)펩트론,87010,19-Dec,0
8044,(주)포메탈,119500,11-Dec,0.003703637
8045,(주)포메탈,119500,12-Dec,0.012091221
8046,(주)포메탈,119500,13-Dec,0.037474255
8047,(주)포메탈,119500,14-Dec,0.028495139
8048,(주)포메탈,119500,15-Dec,0.036853062
8049,(주)포메탈,119500,16-Dec,0.030801387
8050,(주)포메탈,119500,17-Dec,0.021625807
8051,(주)포메탈,119500,18-Dec,0.030771013
8052,(주)포메탈,119500,19-Dec,0.01774596
8053,(주)포스코아이씨티,22100,11-Dec,0
8054,(주)포스코아이씨티,22100,12-Dec,0
8055,(주)포스코아이씨티,22100,13-Dec,0
8056,(주)포스코아이씨티,22100,14-Dec,0
8057,(주)포스코아이씨티,22100,15-Dec,0
8058,(주)포스코아이씨티,22100,16-Dec,0
8059,(주)포스코아이씨티,22100,17-Dec,0
8060,(주)포스코아이씨티,22100,18-Dec,0
8061,(주)포스코아이씨티,22100,19-Dec,0
8062,(주)포스코엠텍,9520,11-Dec,0.000484737
8063,(주)포스코엠텍,9520,12-Dec,0.000671063
8064,(주)포스코엠텍,9520,13-Dec,0.000332684
8065,(주)포스코엠텍,9520,14-Dec,0
8066,(주)포스코엠텍,9520,15-Dec,0
8067,(주)포스코엠텍,9520,16-Dec,0
8068,(주)포스코엠텍,9520,17-Dec,0
8069,(주)포스코엠텍,9520,18-Dec,0
8070,(주)포스코엠텍,9520,19-Dec,0
8071,(주)포스코인터내셔널,47050,11-Dec,0
8072,(주)포스코인터내셔널,47050,12-Dec,0
8073,(주)포스코인터내셔널,47050,13-Dec,0
8074,(주)포스코인터내셔널,47050,14-Dec,0
8075,(주)포스코인터내셔널,47050,15-Dec,0
8076,(주)포스코인터내셔널,47050,16-Dec,0
8077,(주)포스코인터내셔널,47050,17-Dec,0
8078,(주)포스코인터내셔널,47050,18-Dec,0
8079,(주)포스코인터내셔널,47050,19-Dec,0
8080,(주)포스코케미칼,3670,19-Dec,0
8081,(주)포인트엔지니어링,256630,17-Dec,
8082,(주)포인트엔지니어링,256630,18-Dec,
8083,(주)포인트엔지니어링,256630,19-Dec,0
8084,(주)포커스에이치엔에스,331380,19-Dec,
8085,(주)폴라리스세원,234100,17-Dec,0
8086,(주)폴라리스세원,234100,18-Dec,0
8087,(주)폴라리스세원,234100,19-Dec,0
8088,(주)폴라리스오피스,41020,11-Dec,0
8089,(주)폴라리스오피스,41020,12-Dec,0
8090,(주)폴라리스오피스,41020,13-Dec,0
8091,(주)폴라리스오피스,41020,14-Dec,0
8092,(주)폴라리스오피스,41020,15-Dec,0
8093,(주)폴라리스오피스,41020,16-Dec,0
8094,(주)폴라리스오피스,41020,17-Dec,0
8095,(주)폴라리스오피스,41020,18-Dec,0
8096,(주)폴라리스오피스,41020,19-Dec,0
8097,(주)폴라리스우노,114630,11-Dec,0.01423654
8098,(주)폴라리스우노,114630,12-Dec,0.020204471
8099,(주)폴라리스우노,114630,13-Dec,0.021028208
8100,(주)폴라리스우노,114630,14-Dec,0.019929102
8101,(주)폴라리스우노,114630,15-Dec,0.023877398
8102,(주)폴라리스우노,114630,16-Dec,0.021175058
8103,(주)폴라리스우노,114630,17-Dec,0.023009119
8104,(주)폴라리스우노,114630,18-Dec,0.012793815
8105,(주)폴라리스우노,114630,19-Dec,0.016698653
8106,(주)푸드나무,290720,18-Dec,0.00382369
8107,(주)푸드나무,290720,19-Dec,0.00285199
8108,(주)푸드웰,5670,11-Dec,0
8109,(주)푸드웰,5670,12-Dec,0
8110,(주)푸드웰,5670,13-Dec,0
8111,(주)푸드웰,5670,14-Dec,0
8112,(주)푸드웰,5670,15-Dec,0
8113,(주)푸드웰,5670,16-Dec,0
8114,(주)푸드웰,5670,17-Dec,0
8115,(주)푸드웰,5670,18-Dec,0
8116,(주)푸드웰,5670,19-Dec,0
8117,(주)푸른기술,94940,11-Dec,0
8118,(주)푸른기술,94940,12-Dec,0
8119,(주)푸른기술,94940,13-Dec,0
8120,(주)푸른기술,94940,14-Dec,0
8121,(주)푸른기술,94940,15-Dec,0
8122,(주)푸른기술,94940,16-Dec,0
8123,(주)푸른기술,94940,17-Dec,0
8124,(주)푸른기술,94940,18-Dec,0
8125,(주)푸른기술,94940,19-Dec,0
8126,(주)풀무원,17810,11-Dec,0.012693308
8127,(주)풀무원,17810,12-Dec,0.019053676
8128,(주)풀무원,17810,13-Dec,0.019896242
8129,(주)풀무원,17810,14-Dec,0.017855365
8130,(주)풀무원,17810,15-Dec,0.022190707
8131,(주)풀무원,17810,16-Dec,0.019402982
8132,(주)풀무원,17810,17-Dec,0.016873103
8133,(주)풀무원,17810,18-Dec,0.015080624
8134,(주)풀무원,17810,19-Dec,0.023367548
8135,(주)풍산,103140,11-Dec,0
8136,(주)풍산,103140,12-Dec,0
8137,(주)풍산,103140,13-Dec,0
8138,(주)풍산,103140,14-Dec,0
8139,(주)풍산,103140,15-Dec,0.00275478
8140,(주)풍산,103140,16-Dec,0.006565858
8141,(주)풍산,103140,17-Dec,0.004137755
8142,(주)풍산,103140,18-Dec,0.006307379
8143,(주)풍산,103140,19-Dec,0.006261825
8144,(주)풍산홀딩스,5810,11-Dec,0
8145,(주)풍산홀딩스,5810,12-Dec,0
8146,(주)풍산홀딩스,5810,13-Dec,0
8147,(주)풍산홀딩스,5810,14-Dec,0
8148,(주)풍산홀딩스,5810,15-Dec,0
8149,(주)풍산홀딩스,5810,16-Dec,0
8150,(주)풍산홀딩스,5810,17-Dec,0
8151,(주)풍산홀딩스,5810,18-Dec,0
8152,(주)풍산홀딩스,5810,19-Dec,0
8153,(주)퓨쳐켐,220100,16-Dec,0
8154,(주)퓨쳐켐,220100,17-Dec,0
8155,(주)퓨쳐켐,220100,18-Dec,0
8156,(주)퓨쳐켐,220100,19-Dec,0
8157,(주)프럼파스트,35200,11-Dec,0
8158,(주)프럼파스트,35200,12-Dec,0
8159,(주)프럼파스트,35200,13-Dec,0
8160,(주)프럼파스트,35200,14-Dec,0
8161,(주)프럼파스트,35200,15-Dec,0
8162,(주)프럼파스트,35200,16-Dec,0
8163,(주)프럼파스트,35200,17-Dec,0
8164,(주)프럼파스트,35200,18-Dec,0
8165,(주)프럼파스트,35200,19-Dec,0
8166,(주)프로스테믹스,203690,14-Dec,
8167,(주)프로스테믹스,203690,15-Dec,0.003932293
8168,(주)프로스테믹스,203690,16-Dec,0.032485386
8169,(주)프로스테믹스,203690,17-Dec,0.06502751
8170,(주)프로스테믹스,203690,18-Dec,0.091309081
8171,(주)프로스테믹스,203690,19-Dec,0
8172,(주)프로이천,321260,19-Dec,
8173,(주)프로텍,53610,11-Dec,0
8174,(주)프로텍,53610,12-Dec,0
8175,(주)프로텍,53610,13-Dec,0
8176,(주)프로텍,53610,14-Dec,0
8177,(주)프로텍,53610,15-Dec,0
8178,(주)프로텍,53610,16-Dec,0
8179,(주)프로텍,53610,17-Dec,0
8180,(주)프로텍,53610,18-Dec,0
8181,(주)프로텍,53610,19-Dec,0
8182,(주)프리엠스,53160,11-Dec,0
8183,(주)프리엠스,53160,12-Dec,0
8184,(주)프리엠스,53160,13-Dec,0
8185,(주)프리엠스,53160,14-Dec,0
8186,(주)프리엠스,53160,15-Dec,0
8187,(주)프리엠스,53160,16-Dec,0
8188,(주)프리엠스,53160,17-Dec,0
8189,(주)프리엠스,53160,18-Dec,0
8190,(주)프리엠스,53160,19-Dec,0
8191,(주)플래스크,41590,11-Dec,0
8192,(주)플래스크,41590,12-Dec,0
8193,(주)플래스크,41590,13-Dec,0
8194,(주)플래스크,41590,14-Dec,0
8195,(주)플래스크,41590,15-Dec,0
8196,(주)플래스크,41590,16-Dec,0
8197,(주)플래스크,41590,17-Dec,0
8198,(주)플래스크,41590,18-Dec,0
8199,(주)플래스크,41590,19-Dec,0
8200,(주)플랜티넷,75130,11-Dec,0
8201,(주)플랜티넷,75130,12-Dec,0
8202,(주)플랜티넷,75130,13-Dec,0
8203,(주)플랜티넷,75130,14-Dec,0
8204,(주)플랜티넷,75130,15-Dec,0
8205,(주)플랜티넷,75130,16-Dec,0
8206,(주)플랜티넷,75130,17-Dec,0
8207,(주)플랜티넷,75130,18-Dec,0
8208,(주)플랜티넷,75130,19-Dec,0
8209,(주)플레이그램,9810,11-Dec,0
8210,(주)플레이그램,9810,12-Dec,0
8211,(주)플레이그램,9810,13-Dec,0
8212,(주)플레이그램,9810,14-Dec,0
8213,(주)플레이그램,9810,15-Dec,0
8214,(주)플레이그램,9810,16-Dec,0
8215,(주)플레이그램,9810,17-Dec,0
8216,(주)플레이그램,9810,18-Dec,0
8217,(주)플레이그램,9810,19-Dec,0
8218,(주)플레이위드,23770,11-Dec,0
8219,(주)플레이위드,23770,12-Dec,0
8220,(주)플레이위드,23770,13-Dec,0
8221,(주)플레이위드,23770,14-Dec,0
8222,(주)플레이위드,23770,15-Dec,0
8223,(주)플레이위드,23770,16-Dec,0
8224,(주)플레이위드,23770,17-Dec,0
8225,(주)플레이위드,23770,18-Dec,0
8226,(주)플레이위드,23770,19-Dec,0
8227,(주)플리토,300080,19-Dec,0
8228,(주)피델릭스,32580,11-Dec,0.018591451
8229,(주)피델릭스,32580,12-Dec,0.012577528
8230,(주)피델릭스,32580,13-Dec,0.018130741
8231,(주)피델릭스,32580,14-Dec,0.021882889
8232,(주)피델릭스,32580,15-Dec,0.044884084
8233,(주)피델릭스,32580,16-Dec,0.089932662
8234,(주)피델릭스,32580,17-Dec,0.057083586
8235,(주)피델릭스,32580,18-Dec,0.044782618
8236,(주)피델릭스,32580,19-Dec,0.051583926
8237,(주)피씨디렉트,51380,11-Dec,0
8238,(주)피씨디렉트,51380,12-Dec,0
8239,(주)피씨디렉트,51380,13-Dec,0
8240,(주)피씨디렉트,51380,14-Dec,0
8241,(주)피씨디렉트,51380,15-Dec,0
8242,(주)피씨디렉트,51380,16-Dec,0
8243,(주)피씨디렉트,51380,17-Dec,0
8244,(주)피씨디렉트,51380,18-Dec,0
8245,(주)피씨디렉트,51380,19-Dec,0
8246,(주)피에이치씨,57880,11-Dec,0.052877951
8247,(주)피에이치씨,57880,12-Dec,0.059240138
8248,(주)피에이치씨,57880,13-Dec,0
8249,(주)피에이치씨,57880,14-Dec,0
8250,(주)피에이치씨,57880,15-Dec,0
8251,(주)피에이치씨,57880,16-Dec,0
8252,(주)피에이치씨,57880,17-Dec,0
8253,(주)피에이치씨,57880,18-Dec,0
8254,(주)피에이치씨,57880,19-Dec,0
8255,(주)피엔티,137400,12-Dec,0.03062511
8256,(주)피엔티,137400,13-Dec,0.030441495
8257,(주)피엔티,137400,14-Dec,0.02965199
8258,(주)피엔티,137400,15-Dec,0.036799952
8259,(주)피엔티,137400,16-Dec,0.031891894
8260,(주)피엔티,137400,17-Dec,0.014461351
8261,(주)피엔티,137400,18-Dec,0.010598
8262,(주)피엔티,137400,19-Dec,0.006989192
8263,(주)피엔풍년,24940,11-Dec,0
8264,(주)피엔풍년,24940,12-Dec,0
8265,(주)피엔풍년,24940,13-Dec,0
8266,(주)피엔풍년,24940,14-Dec,0
8267,(주)피엔풍년,24940,15-Dec,0
8268,(주)피엔풍년,24940,16-Dec,0
8269,(주)피엔풍년,24940,17-Dec,0
8270,(주)피엔풍년,24940,18-Dec,0
8271,(주)피엔풍년,24940,19-Dec,0
8272,(주)피제이메탈,128660,11-Dec,0
8273,(주)피제이메탈,128660,12-Dec,0
8274,(주)피제이메탈,128660,13-Dec,0
8275,(주)피제이메탈,128660,14-Dec,0
8276,(주)피제이메탈,128660,15-Dec,0
8277,(주)피제이메탈,128660,16-Dec,0
8278,(주)피제이메탈,128660,17-Dec,0
8279,(주)피제이메탈,128660,18-Dec,0
8280,(주)피제이메탈,128660,19-Dec,0
8281,(주)피제이전자,6140,11-Dec,0
8282,(주)피제이전자,6140,12-Dec,0
8283,(주)피제이전자,6140,13-Dec,0
8284,(주)피제이전자,6140,14-Dec,0
8285,(주)피제이전자,6140,15-Dec,0
8286,(주)피제이전자,6140,16-Dec,0
8287,(주)피제이전자,6140,17-Dec,0
8288,(주)피제이전자,6140,18-Dec,0
8289,(주)피제이전자,6140,19-Dec,0
8290,(주)피피아이,62970,19-Dec,0
8291,(주)픽셀플러스,87600,15-Dec,0
8292,(주)픽셀플러스,87600,16-Dec,0
8293,(주)픽셀플러스,87600,17-Dec,0
8294,(주)픽셀플러스,87600,18-Dec,0
8295,(주)픽셀플러스,87600,19-Dec,0
8296,(주)필옵틱스,161580,17-Dec,0
8297,(주)필옵틱스,161580,18-Dec,0
8298,(주)필옵틱스,161580,19-Dec,0
8299,(주)하나투어,39130,11-Dec,0
8300,(주)하나투어,39130,12-Dec,0
8301,(주)하나투어,39130,13-Dec,0
8302,(주)하나투어,39130,14-Dec,0
8303,(주)하나투어,39130,15-Dec,0
8304,(주)하나투어,39130,16-Dec,0
8305,(주)하나투어,39130,17-Dec,0
8306,(주)하나투어,39130,18-Dec,0
8307,(주)하나투어,39130,19-Dec,0
8308,(주)하림,136480,11-Dec,0
8309,(주)하림,136480,12-Dec,0
8310,(주)하림,136480,13-Dec,0
8311,(주)하림,136480,14-Dec,0
8312,(주)하림,136480,15-Dec,0
8313,(주)하림,136480,16-Dec,0
8314,(주)하림,136480,17-Dec,0
8315,(주)하림,136480,18-Dec,0
8316,(주)하림,136480,19-Dec,0
8317,(주)하림지주,3380,17-Dec,0
8318,(주)하림지주,3380,18-Dec,0
8319,(주)하림지주,3380,19-Dec,0
8320,(주)하이로닉,149980,14-Dec,0.059588234
8321,(주)하이로닉,149980,15-Dec,0.10443916
8322,(주)하이로닉,149980,16-Dec,0.103274967
8323,(주)하이로닉,149980,17-Dec,0.162141897
8324,(주)하이로닉,149980,18-Dec,0.112669862
8325,(주)하이로닉,149980,19-Dec,0.050499516
8326,(주)하이비젼시스템,126700,11-Dec,
8327,(주)하이비젼시스템,126700,12-Dec,0.042788183
8328,(주)하이비젼시스템,126700,13-Dec,0.092587603
8329,(주)하이비젼시스템,126700,14-Dec,0.087762848
8330,(주)하이비젼시스템,126700,15-Dec,0.074414171
8331,(주)하이비젼시스템,126700,16-Dec,0.101183477
8332,(주)하이비젼시스템,126700,17-Dec,0.057692883
8333,(주)하이비젼시스템,126700,18-Dec,0.057784677
8334,(주)하이비젼시스템,126700,19-Dec,0.09059973
8335,(주)하이소닉,106080,11-Dec,0.023070549
8336,(주)하이소닉,106080,12-Dec,0
8337,(주)하이소닉,106080,13-Dec,0
8338,(주)하이소닉,106080,14-Dec,0
8339,(주)하이소닉,106080,15-Dec,0
8340,(주)하이소닉,106080,16-Dec,0
8341,(주)하이소닉,106080,17-Dec,0
8342,(주)하이소닉,106080,18-Dec,0
8343,(주)하이소닉,106080,19-Dec,0
8344,(주)하이스틸,71090,11-Dec,0
8345,(주)하이스틸,71090,12-Dec,2.34E-06
8346,(주)하이스틸,71090,13-Dec,0
8347,(주)하이스틸,71090,14-Dec,0
8348,(주)하이스틸,71090,15-Dec,0
8349,(주)하이스틸,71090,16-Dec,0
8350,(주)하이스틸,71090,17-Dec,0
8351,(주)하이스틸,71090,18-Dec,0
8352,(주)하이스틸,71090,19-Dec,0
8353,(주)하이텍팜,106190,11-Dec,0
8354,(주)하이텍팜,106190,12-Dec,0
8355,(주)하이텍팜,106190,13-Dec,0
8356,(주)하이텍팜,106190,14-Dec,0
8357,(주)하이텍팜,106190,15-Dec,0
8358,(주)하이텍팜,106190,16-Dec,0
8359,(주)하이텍팜,106190,17-Dec,0
8360,(주)하이텍팜,106190,18-Dec,0
8361,(주)하이텍팜,106190,19-Dec,0.010101918
8362,(주)하이트론씨스템즈,19490,11-Dec,0
8363,(주)하이트론씨스템즈,19490,12-Dec,0
8364,(주)하이트론씨스템즈,19490,13-Dec,0
8365,(주)하이트론씨스템즈,19490,14-Dec,0
8366,(주)하이트론씨스템즈,19490,15-Dec,0
8367,(주)하이트론씨스템즈,19490,16-Dec,0
8368,(주)하이트론씨스템즈,19490,17-Dec,0
8369,(주)하이트론씨스템즈,19490,18-Dec,0
8370,(주)하이트론씨스템즈,19490,19-Dec,0
8371,(주)하츠,66130,11-Dec,0
8372,(주)하츠,66130,12-Dec,0
8373,(주)하츠,66130,13-Dec,0
8374,(주)하츠,66130,14-Dec,0
8375,(주)하츠,66130,15-Dec,0
8376,(주)하츠,66130,16-Dec,0
8377,(주)하츠,66130,17-Dec,0
8378,(주)하츠,66130,18-Dec,0
8379,(주)하츠,66130,19-Dec,0
8380,(주)한국가구,4590,11-Dec,0
8381,(주)한국가구,4590,12-Dec,0
8382,(주)한국가구,4590,13-Dec,0
8383,(주)한국가구,4590,14-Dec,0
8384,(주)한국가구,4590,15-Dec,0
8385,(주)한국가구,4590,16-Dec,0
8386,(주)한국가구,4590,17-Dec,0
8387,(주)한국가구,4590,18-Dec,0
8388,(주)한국가구,4590,19-Dec,0
8389,(주)한국경제티브이,39340,11-Dec,0
8390,(주)한국경제티브이,39340,12-Dec,0
8391,(주)한국경제티브이,39340,13-Dec,0
8392,(주)한국경제티브이,39340,14-Dec,0
8393,(주)한국경제티브이,39340,15-Dec,0
8394,(주)한국경제티브이,39340,16-Dec,0
8395,(주)한국경제티브이,39340,17-Dec,0
8396,(주)한국경제티브이,39340,18-Dec,0
8397,(주)한국경제티브이,39340,19-Dec,0
8398,(주)한국비엔씨,256840,16-Dec,
8399,(주)한국비엔씨,256840,17-Dec,
8400,(주)한국비엔씨,256840,18-Dec,
8401,(주)한국비엔씨,256840,19-Dec,0.107387769
8402,(주)한국전자홀딩스,6200,11-Dec,0
8403,(주)한국전자홀딩스,6200,12-Dec,0
8404,(주)한국전자홀딩스,6200,13-Dec,0
8405,(주)한국전자홀딩스,6200,14-Dec,0
8406,(주)한국전자홀딩스,6200,15-Dec,0
8407,(주)한국전자홀딩스,6200,16-Dec,0
8408,(주)한국전자홀딩스,6200,17-Dec,0
8409,(주)한국전자홀딩스,6200,18-Dec,0
8410,(주)한국전자홀딩스,6200,19-Dec,0
8411,(주)한국종합기술,23350,11-Dec,0
8412,(주)한국종합기술,23350,12-Dec,0
8413,(주)한국종합기술,23350,13-Dec,0
8414,(주)한국종합기술,23350,14-Dec,0
8415,(주)한국종합기술,23350,15-Dec,0
8416,(주)한국종합기술,23350,16-Dec,0
8417,(주)한국종합기술,23350,17-Dec,0
8418,(주)한국종합기술,23350,18-Dec,0
8419,(주)한국종합기술,23350,19-Dec,0
8420,(주)한국카본,17960,11-Dec,0
8421,(주)한국카본,17960,12-Dec,0
8422,(주)한국카본,17960,13-Dec,0
8423,(주)한국카본,17960,14-Dec,0
8424,(주)한국카본,17960,15-Dec,0
8425,(주)한국카본,17960,16-Dec,0
8426,(주)한국카본,17960,17-Dec,0
8427,(주)한국카본,17960,18-Dec,0
8428,(주)한국카본,17960,19-Dec,0
8429,(주)한국코퍼레이션,50540,11-Dec,0
8430,(주)한국코퍼레이션,50540,12-Dec,0
8431,(주)한국코퍼레이션,50540,13-Dec,0
8432,(주)한국코퍼레이션,50540,14-Dec,0
8433,(주)한국코퍼레이션,50540,15-Dec,0
8434,(주)한국코퍼레이션,50540,16-Dec,0
8435,(주)한국코퍼레이션,50540,17-Dec,0.000781383
8436,(주)한국코퍼레이션,50540,18-Dec,0.00870855
8437,(주)한국코퍼레이션,50540,19-Dec,0
8438,(주)한국큐빅,21650,11-Dec,0
8439,(주)한국큐빅,21650,12-Dec,0
8440,(주)한국큐빅,21650,13-Dec,0
8441,(주)한국큐빅,21650,14-Dec,0
8442,(주)한국큐빅,21650,15-Dec,0
8443,(주)한국큐빅,21650,16-Dec,0
8444,(주)한국큐빅,21650,17-Dec,0
8445,(주)한국큐빅,21650,18-Dec,0
8446,(주)한국큐빅,21650,19-Dec,0
8447,(주)한국테크놀로지,53590,11-Dec,0
8448,(주)한국테크놀로지,53590,12-Dec,0.027335048
8449,(주)한국테크놀로지,53590,13-Dec,0.010698404
8450,(주)한국테크놀로지,53590,14-Dec,0.001453701
8451,(주)한국테크놀로지,53590,15-Dec,0.060313335
8452,(주)한국테크놀로지,53590,16-Dec,0.089327546
8453,(주)한국테크놀로지,53590,17-Dec,0.026176153
8454,(주)한국테크놀로지,53590,18-Dec,0.007895463
8455,(주)한국테크놀로지,53590,19-Dec,0.106476878
8456,(주)한국특강,7280,11-Dec,0
8457,(주)한국특강,7280,12-Dec,0
8458,(주)한국특강,7280,13-Dec,0
8459,(주)한국특강,7280,14-Dec,0
8460,(주)한국특강,7280,15-Dec,0
8461,(주)한국특강,7280,16-Dec,0
8462,(주)한국특강,7280,17-Dec,0
8463,(주)한국특강,7280,18-Dec,0
8464,(주)한국특강,7280,19-Dec,0
8465,(주)한국팩키지,37230,11-Dec,0.002656087
8466,(주)한국팩키지,37230,12-Dec,0
8467,(주)한국팩키지,37230,13-Dec,0
8468,(주)한국팩키지,37230,14-Dec,0
8469,(주)한국팩키지,37230,15-Dec,0
8470,(주)한국팩키지,37230,16-Dec,0
8471,(주)한국팩키지,37230,17-Dec,0
8472,(주)한국팩키지,37230,18-Dec,0
8473,(주)한국팩키지,37230,19-Dec,0
8474,(주)한국화장품제조,3350,11-Dec,0
8475,(주)한국화장품제조,3350,12-Dec,0
8476,(주)한국화장품제조,3350,13-Dec,0
8477,(주)한국화장품제조,3350,14-Dec,0
8478,(주)한국화장품제조,3350,15-Dec,0
8479,(주)한국화장품제조,3350,16-Dec,0
8480,(주)한국화장품제조,3350,17-Dec,0
8481,(주)한국화장품제조,3350,18-Dec,0
8482,(주)한국화장품제조,3350,19-Dec,0
8483,(주)한글과컴퓨터,30520,11-Dec,0
8484,(주)한글과컴퓨터,30520,12-Dec,0
8485,(주)한글과컴퓨터,30520,13-Dec,0
8486,(주)한글과컴퓨터,30520,14-Dec,0
8487,(주)한글과컴퓨터,30520,15-Dec,0
8488,(주)한글과컴퓨터,30520,16-Dec,0
8489,(주)한글과컴퓨터,30520,17-Dec,0
8490,(주)한글과컴퓨터,30520,18-Dec,0
8491,(주)한글과컴퓨터,30520,19-Dec,0
8492,(주)한네트,52600,11-Dec,0
8493,(주)한네트,52600,12-Dec,0
8494,(주)한네트,52600,13-Dec,0
8495,(주)한네트,52600,14-Dec,0
8496,(주)한네트,52600,15-Dec,0
8497,(주)한네트,52600,16-Dec,0
8498,(주)한네트,52600,17-Dec,0
8499,(주)한네트,52600,18-Dec,0
8500,(주)한네트,52600,19-Dec,0
8501,(주)한농화성,11500,11-Dec,0
8502,(주)한농화성,11500,12-Dec,0
8503,(주)한농화성,11500,13-Dec,0
8504,(주)한농화성,11500,14-Dec,0
8505,(주)한농화성,11500,15-Dec,0
8506,(주)한농화성,11500,16-Dec,0
8507,(주)한농화성,11500,17-Dec,0
8508,(주)한농화성,11500,18-Dec,0
8509,(주)한농화성,11500,19-Dec,0
8510,(주)한독,2390,11-Dec,0.018042163
8511,(주)한독,2390,12-Dec,0.008627188
8512,(주)한독,2390,13-Dec,0.024333187
8513,(주)한독,2390,14-Dec,0.014211125
8514,(주)한독,2390,15-Dec,0.017513526
8515,(주)한독,2390,16-Dec,0.012193476
8516,(주)한독,2390,17-Dec,0.017470322
8517,(주)한독,2390,18-Dec,0.010243614
8518,(주)한독,2390,19-Dec,0.006853249
8519,(주)한독크린텍,256150,19-Dec,0
8520,(주)한라,14790,11-Dec,0
8521,(주)한라,14790,12-Dec,0
8522,(주)한라,14790,13-Dec,0
8523,(주)한라,14790,14-Dec,0
8524,(주)한라,14790,15-Dec,0.003359901
8525,(주)한라,14790,16-Dec,0.00451319
