총자본회전율(개별),총자본회전율(연결),재고자산회전율(개별),재고자산회전율(연결),매출채권회전율(개별),매출채권회전율(연결),유형자산회전율(개별),유형자산회전율(연결)),매입채무회전율(개별),매입채무회전율(연결),자기자본회전율(개별),자기자본회전율(연결),타인자본회전율(개별),타인자본회전율(연결),유동자산회전율(개별),유동자산회전율(연결)
1.379992437,1.485274332,5.302425738,4.973266756,3.367803283,3.533877359,1.92176646,1.898827763,9.640334253,9.120217716,1.379992437,1.485274332,1.731883197,1.597453581,inf,1.998819575
1.48140334,1.548153556,5.248051657,5.139568624,3.9288522,4.207702727,1.999102629,2.003141043,9.960246794,9.600340677,1.48140334,1.548153556,1.782377112,1.722356781,inf,2.130292207
1.464209995,1.480115574,4.184477488,4.157382032,4.178586309,4.465698307,1.892007846,1.9048014,9.419964903,9.435259125,1.464209995,1.480115574,1.61705308,1.623190316,inf,2.074126637
0.956470278,1.157663371,4.322378166,3.566807409,1.782119597,2.750310687,1.032275486,1.156415934,10.39236386,10.00631664,0.956470278,1.157663371,1.402445233,1.49956056,inf,1.561907973
0.983744109,1.142729041,4.231639531,3.433382458,1.787328992,2.653436553,1.039044664,1.115515973,9.7778691,9.545615603,0.983744109,1.142729041,1.34719758,1.392358593,inf,1.495706922
0.997972479,1.189929363,4.202918364,3.444767977,1.900762516,2.589684345,1.042336066,1.12698141,9.270420331,9.396696799,0.997972479,1.189929363,1.30761144,1.349744296,inf,1.501529849
1.084385966,1.290088232,4.110607509,3.298214038,2.124748004,2.721009684,1.227358457,1.268111026,9.601899253,9.270819211,1.084385966,1.290088232,1.341896087,1.322915712,inf,1.399103154
1.122628608,1.369457353,3.931712433,3.166779321,2.143515131,3.046494713,1.335676842,1.379121351,10.66842245,9.947431257,1.122628608,1.369457353,1.398218339,1.374682779,inf,1.428607994
1.214792184,1.48316411,4.128397303,3.321666381,2.342544183,3.234544926,1.408695611,1.440043363,11.14736067,10.06475928,1.214792184,1.48316411,1.605040793,1.522535117,inf,1.66710934
1.446306627,1.735534682,4.680052892,3.724723017,2.672302622,3.379889814,2.023590762,1.997883282,8.580036141,8.290972908,1.446306627,1.735534682,1.833884259,1.69594163,inf,1.566594513
1.514922659,1.850909749,4.508749959,3.79276267,2.632819006,3.376666284,2.676275306,2.65113637,8.17422608,7.971253197,1.514922659,1.850909749,2.068390419,1.906996038,inf,1.510395103
1.446111263,1.850266673,3.795632379,3.253484845,2.832110222,3.540353683,2.405729405,2.551316514,10.39343985,10.14534197,1.446111263,1.850266673,2.192533533,2.036336569,inf,1.665611514
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
0.735992888,,3.232571323,,7.960306973,,4.638329033,,26.00748734,,0.735992888,,1.386833104,,inf,
1.162849984,1.149806781,5.31560022,5.234843613,3.016700481,3.029789187,3.347164306,3.318078765,11.17061278,10.9012709,1.162849984,1.149806781,4.855004611,4.655241026,inf,1.416367163
1.156018072,1.166224248,5.204981022,5.121120516,2.851105477,2.92651618,3.769213299,3.81638905,11.12212505,10.88434692,1.156018072,1.166224248,6.849176045,6.213287993,inf,1.508782404
1.015634859,1.044937755,3.955471746,3.974076511,2.465998862,2.624578767,3.492393684,3.650796862,13.87437268,13.52333335,1.015634859,1.044937755,7.346109852,6.348389406,inf,1.375543605
1.144553776,1.114327538,4.393188015,4.437788286,2.787685485,2.910571969,4.17593476,4.288064744,17.91292046,16.39430462,1.144553776,1.114327538,9.284377579,7.40931946,inf,1.454799201
1.167874438,1.109799087,4.417147281,4.478787279,2.850021443,3.023791202,4.719353377,4.876117919,17.19978535,16.19664426,1.167874438,1.109799087,8.776246454,7.139896741,inf,1.411760085
1.23483507,1.174589193,4.868996416,4.98679333,3.039425596,3.286351938,5.112004416,5.369780575,15.92964814,15.89851118,1.23483507,1.174589193,8.564762377,7.125827075,inf,1.463465453
1.008732066,0.973061673,4.074659049,4.217283142,2.530897832,2.826439756,3.856683978,4.175233166,12.23552533,13.05629576,1.008732066,0.973061673,7.656231464,6.271412062,inf,1.240265208
1.03727297,0.981389572,4.139904495,4.332922981,2.810068383,3.159946182,3.661271524,3.999205819,13.20841801,14.86799579,1.03727297,0.981389572,8.945327967,6.836143803,inf,1.288205801
0.928448164,0.864002012,3.404228381,3.646928198,2.655358593,3.079539902,2.78427923,3.209399637,13.74840706,16.76266437,0.928448164,0.864002012,6.293155972,4.95022335,inf,1.09706566
2.849681263,4.196156421,6.333937946,6.163302001,11.35887117,10.92093105,3.058871591,3.597907135,23.42806999,20.70991985,2.849681263,4.196156421,2.083786282,2.326319185,inf,3.461451936
2.837144858,4.226944125,6.462026114,6.342580864,11.93270097,11.25316279,3.402608084,3.983278544,23.82688625,21.52753009,2.837144858,4.226944125,2.200814849,2.462844106,inf,3.332174554
2.533623871,3.796863133,7.237848311,7.19897093,12.80278576,11.35015649,3.435863087,4.021401208,22.31809948,20.74934339,2.533623871,3.796863133,2.271254134,2.515809453,inf,3.197524756
2.329178777,3.457582406,7.697091294,7.8519461,13.01577814,11.2160416,3.39536242,3.948270748,22.7284565,20.10039375,2.329178777,3.457582406,2.360417547,2.517954486,inf,3.048973562
2.213983362,3.287543241,6.784710878,7.177598365,12.06371723,10.78709281,3.015096399,3.560309836,19.86020863,17.07372611,2.213983362,3.287543241,2.221728441,2.275084805,inf,2.82708229
2.298232511,3.387104035,7.047976172,7.185882816,9.834804764,10.35158998,3.063070121,3.448749948,16.41882313,16.27393484,2.298232511,3.387104035,1.955940064,2.093692272,inf,2.734206459
2.574322164,3.38960483,7.602562566,7.109307489,9.268665201,10.12386432,3.414799239,3.396059821,16.79260031,16.6867452,2.574322164,3.38960483,2.083615385,2.113644948,1109.207067,2.847796259
2.508457468,3.261452946,7.543941101,6.850573043,9.241558967,10.56591365,3.289403838,3.195628983,19.89497193,19.63159358,2.508457468,3.261452946,2.302553782,2.241439987,1132.400234,3.106751411
2.552674557,3.038578467,7.592431886,6.62730562,10.091183,10.95080309,3.472382167,3.092620333,22.86520974,23.21990791,2.552674557,3.038578467,2.325348897,2.241062534,inf,2.989833015
0.021577997,0.697326226,,25.68461985,inf,10.90447977,14.49396051,8.176060004,inf,12.84236075,0.021577997,0.697326226,0.344515303,1.77854691,inf,1.71715434
0.021702572,0.771430732,,38.99570796,inf,12.77587272,22.70062456,9.333760907,inf,15.96823636,0.021702572,0.771430732,0.338330304,2.030434926,inf,2.122048618
0.025903982,4.252999975,,16.23014321,inf,20.46259635,26.90534404,8.115053011,inf,31.75834776,0.025903982,4.252999975,0.452129022,4.190495463,inf,4.970999309
0.054561142,3.173009784,,8.476134846,inf,11.56852248,54.26446549,4.307277176,inf,18.41182045,0.054561142,3.173009784,0.98341237,2.461366348,inf,2.928841756
0.038905697,3.102876516,,7.804901306,inf,11.41765756,37.77829233,3.962127589,inf,16.45841848,0.038905697,3.102876516,0.6734706,2.265919778,inf,2.771553513
0.043995633,3.239886548,,7.807692855,inf,10.9386373,39.95329395,3.868075054,inf,16.16790977,0.043995633,3.239886548,0.744399522,2.125990679,inf,2.706305649
0.046958681,3.186897891,,7.44947561,inf,10.50073877,62.15734441,3.712994241,inf,15.96185383,0.046958681,3.186897891,0.899448572,2.103661151,inf,2.747368249
0.052620787,3.134655553,,7.13573919,inf,11.22466791,126.7176667,3.491645996,inf,18.6788475,0.052620787,3.134655553,1.063173449,2.183345282,inf,2.998596736
0.076906059,3.083668573,,7.258415684,inf,11.48204397,74.18466282,3.463929982,inf,21.78794662,0.076906059,3.083668573,1.45856204,2.205291303,inf,3.02025622
1.857559881,1.860954805,31.73380447,9.599710072,16.99414954,16.80345164,1.034000228,1.02738865,22.19580851,15.16547302,1.857559881,1.860954805,0.85149205,0.817119228,inf,2.414689758
1.991129779,2.076765618,33.74266638,6.233809766,17.02551515,17.54322632,1.043437128,1.075083826,38.02631419,22.38863245,1.991129779,2.076765618,0.725472096,0.729827057,inf,1.681681992
2.254723217,2.573033099,31.00913977,9.619810042,15.70897879,17.46139543,1.108379548,1.241780971,27.48706051,27.27553988,2.254723217,2.573033099,0.625113411,0.703381738,inf,1.847801995
4.564901569,4.907455374,33.79118516,22.06242701,15.79673699,16.09533088,1.495274279,1.552400784,17.52835682,17.78047556,4.564901569,4.907455374,0.587433504,0.609895556,inf,1.707903241
11.58966209,14.43129244,31.37467841,22.32617224,18.06080102,16.77688153,1.659625614,1.903227914,9.647465041,10.48405565,11.58966209,14.43129244,0.589836651,0.672694372,inf,1.759779866
8.714083006,8.400681262,28.71516267,19.53664192,23.42473204,18.05818066,1.617091336,1.647534672,5.990999744,5.8910591,8.714083006,8.400681262,0.858202397,0.851523021,inf,4.824969254
1.73652739,3.803653648,14.56467931,22.54629701,10.63949659,20.70777049,0.818984193,1.671269551,2.625198668,6.123795393,1.73652739,3.803653648,0.519543718,1.132621947,inf,4.108235657
2.117926369,2.21168261,41.24936822,24.19928455,27.57233092,20.29575961,1.79057192,1.457664202,7.882064197,8.011484975,2.117926369,2.21168261,1.577267785,1.398737604,inf,4.031527941
1.932809152,2.074475883,31.47838522,20.21411241,28.56314158,21.16995298,1.535217857,1.289378692,11.78407189,11.77310338,1.932809152,2.074475883,1.524539182,1.352386234,inf,4.698946076
3.367855761,,1455.733263,,5.218145512,,2.776752617,,4.333295672,,3.367855761,,2.819899659,,inf,
3.676431477,,1592.459244,,5.132741229,,2.92897399,,4.194229173,,3.676431477,,2.824222322,,inf,
3.756193325,,1306.437685,,5.050774437,,2.888775886,,4.126812987,,3.756193325,,2.701414228,,inf,
3.857949042,,828.4463159,,5.111523986,,2.916468747,,4.176992202,,3.857949042,,2.722657063,,inf,
3.104355776,,429.8361562,,4.683928913,,2.314182503,,3.859789448,,3.104355776,,2.342649963,,inf,
2.557854289,,271.9134307,,4.850509832,,1.873532184,,4.093749018,,2.557854289,,2.197205847,,inf,
2.585676223,,343.1717101,,4.859602594,,1.872634259,,4.252814762,,2.585676223,,2.267390648,,inf,
2.558504133,,727.9475604,,4.661438693,,1.836934346,,4.120940794,,2.558504133,,2.211249407,,inf,
2.53946954,2.546892487,1185.322124,1136.549182,4.739477327,4.716926869,1.77888514,1.779437013,4.118824727,4.151118884,2.53946954,2.546892487,2.090634542,2.086923492,inf,3.65774136
0.175661403,2.438605793,48.03786747,371.5155142,10.67154202,5.647595679,71.58266736,3.047295701,15.19509821,4.792757902,0.175661403,2.438605793,0.36336213,2.238484488,inf,3.168137265
0.174172725,2.536800677,25.73554895,366.9421683,11.43645754,5.538808425,77.32320898,3.213789111,17.95242645,4.610128957,0.174172725,2.536800677,0.320695211,2.222201164,inf,2.989872449
0.21938141,2.625078827,20.54797827,321.4743157,15.17726161,5.565259788,38.68219313,3.304955657,27.49522803,4.650765029,0.21938141,2.625078827,0.318250278,2.077321935,inf,2.76907982
0.143454992,2.514076378,12.17162817,295.3749344,10.1457493,5.32650832,15.3310731,3.203066749,20.40224218,4.516816967,0.143454992,2.514076378,0.182928904,1.938374504,inf,2.606722267
0.123557337,2.004457651,10.79156768,249.1715527,10.67371061,4.917227846,12.86845862,2.549548947,20.60386978,4.219045113,0.123557337,2.004457651,0.158679438,1.655252636,inf,2.310147319
0.123728798,1.649518962,12.58206364,217.0040192,13.78209228,5.106063064,12.45831204,2.040444416,22.28359156,4.479195745,0.123728798,1.649518962,0.1608026,1.498127909,inf,2.211871867
0.109146871,1.695394097,264.1553891,346.2894983,12.60628341,5.03628433,11.14840204,1.97988381,17.25777099,4.593075354,0.109146871,1.695394097,0.148896572,1.544802298,inf,2.425902465
0.099752468,1.726862874,inf,672.5371127,10.00868383,4.831880771,10.25569013,1.93229377,14.35605603,4.439502205,0.099752468,1.726862874,0.143227701,1.555543175,inf,2.602606717
0.071055896,1.713068162,inf,1016.218905,8.341719235,4.905512004,7.058272245,1.868831203,13.49879345,4.434974108,0.071055896,1.713068162,0.116586023,1.555898247,inf,2.83436184
4.148042687,,11.73247998,,6.834810008,,14.20658096,,10.62081947,,4.148042687,,8.356336936,,inf,
4.612232408,,15.01283195,,9.066697408,,14.47737865,,14.82420954,,4.612232408,,9.623250535,,inf,
4.913213645,,20.7843521,,8.59796124,,14.37152683,,14.06011989,,4.913213645,,9.412189435,,inf,
5.183961127,,24.35686235,,8.623029006,,13.36433197,,11.87354284,,5.183961127,,8.327575962,,inf,
6.651813282,,31.39492389,,13.67867958,,16.45580901,,14.6879477,,6.651813282,,8.874381356,,inf,
6.774377103,,38.04681182,,13.54525267,,18.043663,,10.74366777,,6.774377103,,7.232662723,,inf,
6.933381655,,40.15913377,,12.46865534,,20.14374816,,10.26712288,,6.933381655,,6.097480498,,inf,
7.141030605,,37.53246111,,12.09405449,,14.46801961,,9.428141368,,7.141030605,,4.692123011,,inf,
8.490998824,,43.24177586,,16.66549101,,13.43721725,,10.5271373,,8.490998824,,5.250159315,,inf,
0.963997571,1.256181244,294.9454991,374.4000198,1.594027075,1.635653705,13.94662794,17.24201272,11.02483018,5.508230827,0.963997571,1.256181244,3.108297041,2.616325575,inf,1.412164697
0.73277449,1.006728388,101.2703812,134.1471831,1.358951787,1.492954785,11.73572485,15.64831133,14.24083373,6.31760226,0.73277449,1.006728388,2.209654445,2.147516146,inf,1.207823809
0.782916211,1.067152626,109.8679228,147.4161105,1.57027,1.747939101,14.49630508,19.57789061,8.645650272,6.340519235,0.782916211,1.067152626,1.824762903,1.966261439,inf,1.151124672
1.031095004,1.327822905,145.8881263,183.3695248,2.520456541,2.59414754,19.95051839,25.6416792,14.60078544,9.262345266,1.031095004,1.327822905,2.877112258,2.841462858,inf,1.616729225
0.852699761,1.196373335,87.02163192,119.5395898,1.965568762,2.196649805,16.8988358,23.80935829,15.86359049,8.401904154,0.852699761,1.196373335,2.957461049,2.923695192,inf,1.587538901
1.05977892,1.279921758,50.21345657,61.60996674,3.069931535,2.942087278,20.24756242,24.71863568,15.43606503,8.470875293,1.05977892,1.279921758,3.545936843,3.192345439,inf,1.575455655
0.872472836,0.992400892,19.01505413,22.00920344,3.812374709,3.548098043,14.99347084,17.27962166,10.23947666,7.339268983,0.872472836,0.992400892,2.579123511,2.493252447,inf,1.156314685
0.978831778,1.119354033,20.98463079,24.13443593,4.846738072,4.58178615,15.24849758,17.63216744,9.506386021,8.397461023,0.978831778,1.119354033,2.945286583,3.010851635,inf,1.367308365
1.043089844,1.201050966,28.80934467,32.62886345,5.106810119,4.703999735,14.40480999,15.12938841,9.99220256,8.464798927,1.043089844,1.201050966,2.727474455,2.762235938,inf,1.390961348
,,,,,,,,,,,,,,,
1.16488915,,7.456498819,,8.062343211,,2.714250281,,16.89358856,,1.16488915,,3.745304117,,inf,
1.101885656,1.250999411,7.438308609,7.222563969,8.054960808,7.447759671,2.29458752,2.584079843,19.24120213,18.06388393,1.101885656,1.250999411,4.232127436,3.373161749,inf,1.652935625
0.943460426,1.063396016,10.44731672,9.662053779,6.373862249,5.146600116,2.020443997,2.270934675,16.75992572,16.52368026,0.943460426,1.063396016,4.114396827,2.979152417,inf,1.38451376
0.956370026,1.046417501,12.86375696,11.75300261,5.565769195,4.239562007,2.120479354,2.338399876,17.57615961,18.31171466,0.956370026,1.046417501,4.136051577,3.05512861,inf,1.341997641
1.010499408,1.068969441,12.01689978,11.40808918,5.805186279,4.65539665,2.349849062,2.559152449,23.05698374,24.52558425,1.010499408,1.068969441,4.74712401,3.320926029,inf,1.365950735
0.742592608,0.805006074,10.70962763,10.4401453,5.270451812,4.706979897,1.776313692,2.020484124,23.03041638,25.74451592,0.742592608,0.805006074,3.16010707,2.430263493,inf,0.994939397
0.600488665,0.64828048,6.221400398,6.543303646,5.295814183,5.794081133,1.45687073,1.66519525,15.09661055,16.94046933,0.600488665,0.64828048,2.384609121,2.042713751,inf,0.795589723
0.848030402,0.876831947,5.322307745,5.677078127,7.77829043,9.800983392,2.145622421,2.362442331,17.71670079,19.58289074,0.848030402,0.876831947,3.809061659,3.187938357,inf,1.094804396
2.001500289,2.207423102,19.83785843,14.78263059,8.201323696,6.832491281,2.233164037,1.752978589,51.98799792,24.48214069,2.001500289,2.207423102,2.267662196,1.873392432,inf,4.430791788
1.582780364,1.89128721,13.25562863,11.97173359,7.573562142,6.481774453,1.726314446,1.557666532,60.67894392,28.18169431,1.582780364,1.89128721,1.9064034,1.736101914,inf,4.082669226
1.47145973,1.712391116,19.74283021,14.36499557,8.600038648,7.074431243,1.541087454,1.510138016,58.29761568,36.75920404,1.47145973,1.712391116,1.816173503,1.880298754,inf,4.638549489
1.313114682,1.587793533,21.55769209,15.89071786,8.766905364,7.487264322,1.496204434,1.515070796,51.25961158,32.72083035,1.313114682,1.587793533,1.787267802,2.05668184,inf,5.048223114
1.364375268,1.670257363,28.99751161,22.67239594,9.974961569,8.136814345,1.552096384,1.541475071,84.02232071,39.81134939,1.364375268,1.670257363,1.756905287,2.057832527,inf,5.813960924
1.667787463,2.012083151,32.52283405,24.78050836,8.852598992,7.321405326,1.818792255,1.645470357,66.271213,35.15960225,1.667787463,2.012083151,1.788800592,1.886972117,inf,5.410209314
2.153037937,2.70184592,36.60505459,27.00317857,8.966951952,7.113417643,2.544579277,2.023333278,49.69617916,25.80698831,2.153037937,2.70184592,2.520685729,2.090329542,inf,5.435591921
1.715890284,2.576001475,28.56187954,23.15164201,8.917525043,7.274216458,2.594995605,2.117487334,55.20123055,27.14683503,1.715890284,2.576001475,3.298869881,2.405296952,inf,4.692065551
1.165902913,1.917654641,27.89916701,23.7748099,9.292106779,7.592915506,2.220096485,1.995388146,67.77826807,34.32760461,1.165902913,1.917654641,3.728509641,2.846188721,inf,3.468192159
2.271845843,,18.31079321,,5.52815961,,1.623341888,,16.10450521,,2.271845843,,2.09421072,,inf,
2.213780597,,15.97131366,,5.596604985,,1.635793739,,17.45432969,,2.213780597,,2.210470112,,inf,
1.928524921,,16.83488297,,6.036409522,,1.606528142,,19.02894296,,1.928524921,,2.625773001,,inf,
2.007890246,,19.4637447,,6.660337293,,1.744634748,,18.80510217,,2.007890246,,3.088737087,,inf,
1.950599936,,20.406253,,6.572382374,,1.662752327,,18.68428814,,1.950599936,,3.023741756,,inf,
2.032125712,,19.01776353,,6.451410653,,1.829856004,,17.52882682,,2.032125712,,3.3887325,,inf,
2.334362475,,20.83137077,,6.6701386,,2.23078628,,15.83090715,,2.334362475,,4.160296837,,inf,
2.22600964,,18.77692981,,6.763608369,,2.048568818,,16.43650619,,2.22600964,,3.82705962,,inf,
1.857025002,,17.93777664,,7.01372559,,1.771880159,,19.79937923,,1.857025002,,3.855731059,,inf,
0.94112874,1.127231967,8.015268865,6.983472634,0.393392183,0.992483894,0.716242292,0.828675643,15.2456861,7.495340818,0.94112874,1.127231967,0.948368028,1.070414049,inf,2.239220094
1.197862188,1.294136906,7.695831272,6.17269029,0.465239602,1.01223061,0.832704572,0.869068922,8.769851595,4.63120197,1.197862188,1.294136906,1.044938412,1.056041178,inf,2.010748481
1.297501978,1.655725808,6.786163344,5.748390481,0.502906666,1.198559903,1.060549718,1.19186745,8.345510256,4.779602661,1.297501978,1.655725808,0.893003323,0.980110753,inf,1.424165307
1.434209117,1.620356797,6.667482773,5.809429884,0.712326085,1.04740062,1.12062767,1.181901919,13.30015818,6.756304027,1.434209117,1.620356797,1.012505328,1.03943538,inf,1.57346983
1.755416407,1.821592632,7.326667461,7.161970964,1.123770722,1.145950444,1.277430949,1.291582483,10.41953101,6.960750396,1.755416407,1.821592632,1.470136194,1.459380455,inf,2.51573024
1.570220924,1.663206841,6.68193581,6.656664071,1.185398678,1.208626444,1.372950334,1.390586686,7.780527705,6.359768606,1.570220924,1.663206841,1.637346708,1.620141211,inf,2.279878867
1.53340285,1.578184204,7.383075973,7.093333959,1.295828072,1.315006499,1.52014737,1.467336785,8.946985334,8.760733999,1.53340285,1.578184204,2.01855515,1.908430694,inf,2.500802841
1.616329666,,7.598432847,,2.009599116,,1.678883614,,8.322094959,,1.616329666,,2.124541368,,inf,
1.401707587,,4.927021318,,2.881848394,,1.386604828,,4.969813676,,1.401707587,,1.482795781,,inf,
3.009871187,3.404961455,22.21601484,16.6169107,inf,inf,3.013146526,2.336775784,inf,inf,3.009871187,3.404961455,1.181194772,1.141819862,inf,1.770009719
2.964284174,3.329986104,19.37040906,13.21828307,inf,84.13597565,2.920558164,2.129100652,inf,inf,2.964284174,3.329986104,1.213408034,1.132982793,inf,1.919095953
3.966731566,4.293046887,18.06494984,12.27479454,inf,38.25468929,3.189712699,2.346776167,inf,inf,3.966731566,4.293046887,1.238565559,1.144219017,inf,1.898406048
5.772001888,6.28604959,11.27763867,9.644625729,inf,70.70579402,3.252578814,2.503265291,28.36472939,37.82301634,5.772001888,6.28604959,1.096725056,1.053931192,inf,1.677284094
11.74654921,11.67455624,9.189732558,8.439476679,inf,inf,3.013875282,2.558729724,10.61958629,13.86026225,11.74654921,11.67455624,0.91232164,0.909237296,inf,1.521666191
34.80938889,20.05747907,9.072968221,8.71913423,inf,inf,2.476336691,2.323119637,8.608089026,12.68735634,34.80938889,20.05747907,0.761452151,0.784844012,inf,1.388451097
7.129916503,6.083123712,11.09098844,10.53529709,inf,inf,2.618912777,2.413096536,12.07138517,16.42895644,7.129916503,6.083123712,0.988130105,0.971222074,inf,1.515524845
2.964818123,2.823759005,8.588700189,8.513879723,inf,inf,2.589352317,2.464615041,13.75485997,13.73748147,2.964818123,2.823759005,1.179060873,1.166584647,inf,1.377637411
2.259207131,2.201083561,6.337326571,6.300074966,inf,inf,2.291287305,2.223865676,13.58655358,13.52754463,2.259207131,2.201083561,1.077326801,1.071669522,inf,1.175541449
2.32067712,2.687006853,24.20017557,7.795757513,4.880162436,5.341950599,2.372037589,1.956519799,6.165861342,6.189132888,2.32067712,2.687006853,2.208368099,1.904127716,inf,2.936207659
2.231082742,2.326319473,23.60470495,7.174726337,4.79840669,5.073406372,2.295153735,1.796031248,5.803749485,5.841589619,2.231082742,2.326319473,2.172859015,1.845303433,inf,2.723668674
2.286387852,2.152086269,23.59788301,7.52227406,4.652450662,5.07903266,2.237666349,1.572295446,5.404426811,5.681352208,2.286387852,2.152086269,1.982670517,1.659770655,inf,2.642505552
2.164314535,2.107748852,24.57788917,8.241787597,4.454473158,5.208751722,2.081490558,1.48456363,5.418821399,6.247482642,2.164314535,2.107748852,1.777522658,1.536680901,inf,2.568137954
2.121009195,2.024083959,22.06667723,8.069480695,4.734262229,5.091243391,2.162729531,1.462232731,6.120051787,6.833886721,2.121009195,2.024083959,1.935495522,1.552713367,inf,2.578972227
2.191261497,2.021739025,25.36674457,8.876419398,4.492351543,4.625924332,2.325414806,1.495482374,6.682641764,6.512771486,2.191261497,2.021739025,2.014527901,1.558134915,inf,2.480101007
1.952489567,1.847696107,35.24825234,9.528002565,4.149232274,4.389875253,2.175361917,1.427205339,6.662434056,6.062182686,1.952489567,1.847696107,1.993642583,1.532506637,inf,2.346813613
1.768308272,1.762626706,26.16515261,9.501427281,5.407468567,5.243682012,2.077774283,1.454171956,6.533206054,6.20737973,1.768308272,1.762626706,2.325099132,1.773304606,inf,2.63808532
1.679637602,1.658375241,21.45332789,10.04016741,7.429795652,5.941453515,2.099109917,1.471140768,6.98213932,7.588775377,1.679637602,1.658375241,2.62682097,1.968183575,inf,2.849092796
0.789761205,1.446202705,9.928939747,6.913373773,8.607071983,6.439187208,37.20656803,11.35068281,7.11408758,7.109718004,0.789761205,1.446202705,2.23772067,3.057233769,inf,2.054151351
0.617567622,1.120212255,6.015340705,5.977715918,6.877520204,5.207464621,36.90185699,6.169785376,8.138188498,8.207694157,0.617567622,1.120212255,1.700277408,2.27556992,inf,1.613752819
0.483198944,1.324444079,6.729768202,8.557656172,6.901099662,6.767924535,26.31949049,4.909303814,9.495249669,10.06437509,0.483198944,1.324444079,1.059311355,2.148495332,inf,1.672630316
0.517959329,1.514675764,10.28860747,11.86872048,12.01142539,7.807040465,25.19471377,5.15539764,10.37407531,11.59728981,0.517959329,1.514675764,0.965984961,2.203513379,inf,1.643459346
0.717819079,1.509716907,11.04844861,14.61822112,10.56033464,8.141470355,31.42798774,5.82283837,19.9681996,18.38783892,0.717819079,1.509716907,1.654344634,2.915688129,inf,1.721535587
1.048069934,1.351223179,13.80361273,14.57563603,9.517836028,6.137012927,29.36068913,5.802959076,28.61382241,16.71785935,1.048069934,1.351223179,3.516164085,3.727684932,inf,1.72001057
1.330487359,1.554948036,15.06655671,14.88072117,9.861737387,6.154750444,21.74146997,6.724345691,28.99841433,17.62897085,1.330487359,1.554948036,6.161737851,5.15759728,inf,2.171851517
1.882145799,1.790448538,12.96739852,12.34976967,13.85829695,8.24225897,22.92791094,8.214961535,47.50616789,27.87698727,1.882145799,1.790448538,10.2596647,6.889630058,inf,2.717592715
2.185238737,1.88954172,11.96835407,10.88677121,14.44551825,9.208195491,19.06562254,8.280482055,45.72748804,36.11705883,2.185238737,1.88954172,8.282965687,6.496513621,inf,2.88849696
4.331620937,4.752930777,24.61477031,20.44579716,6.132807805,6.156166621,12.90616987,8.875186925,7.611703237,7.42569432,4.331620937,4.752930777,5.052960373,3.928934931,inf,3.320282722
4.100514467,4.821960989,24.78383922,21.93919431,5.605477772,5.917136565,14.98180825,9.734700787,7.616906138,7.26418981,4.100514467,4.821960989,4.954095074,4.010073243,inf,3.283810817
3.345398658,4.279344971,32.38551991,30.81521313,6.061919969,6.300491369,13.88063515,9.484086753,7.157968703,7.073272658,3.345398658,4.279344971,4.68308153,4.228397552,inf,3.175945016
3.180560151,4.065087991,34.9509952,31.64419834,6.938768767,6.488794197,14.84007583,10.47105722,6.980376389,6.80283605,3.180560151,4.065087991,4.689807698,4.200348572,inf,2.98126964
3.334709619,4.222358332,38.64685296,35.17630516,5.833891556,7.634750916,17.11304092,11.74514531,7.272540722,9.325642977,3.334709619,4.222358332,4.886162914,5.040472328,inf,3.454252002
2.999905949,4.039752539,39.8133011,38.341889,4.985029865,6.631282804,14.01283845,11.35559224,6.758098022,8.718272535,2.999905949,4.039752539,4.454666651,4.889740321,inf,3.346255972
2.870619396,3.363849796,42.2028449,34.61349397,6.32213623,5.573029242,11.83459961,9.748664267,7.626158978,6.693126034,2.870619396,3.363849796,4.903290557,4.114479953,inf,2.682044254
2.282281967,2.637376676,40.88213176,33.12335663,5.675809819,6.287986823,10.02670845,8.454810262,7.54606401,7.069419512,2.282281967,2.637376676,4.570182966,3.976911152,inf,2.267007516
1.951735262,2.250141654,39.1714393,31.52165687,5.42099734,6.375870465,8.734292459,7.606845328,6.937674486,6.957981324,1.951735262,2.250141654,4.225757792,3.768452848,inf,1.989328568
7.298867338,7.251018874,19.95276843,19.86525895,3.739840272,3.752339192,18.1967914,14.16823995,5.936654468,5.982633811,7.298867338,7.251018874,3.485168964,3.479083208,inf,2.852267941
6.477557255,6.438358331,18.308664,18.24507925,3.21634714,3.214936601,17.27653416,13.36084662,5.516704251,5.535840298,6.477557255,6.438358331,3.086794982,3.069499412,inf,2.488602358
6.613777494,6.569924144,18.7703992,18.58073915,3.540111504,3.55491583,18.15326257,10.29394344,7.039971746,7.09997679,6.613777494,6.569924144,3.461737708,3.278604744,inf,2.819162863
5.575361648,5.491222758,14.26914646,14.26426747,3.591978112,3.625377495,15.2893439,6.929340724,6.766690493,6.953977041,5.575361648,5.491222758,3.256584643,2.936742358,inf,2.714605506
5.870884559,5.6198895,17.02445927,17.11547273,4.086909751,4.096962487,16.29888775,6.943700763,8.078534221,8.338398394,5.870884559,5.6198895,3.761829218,3.318037387,inf,3.081026703
5.315518019,5.166398047,21.18338424,20.50525567,3.63243121,3.651506798,15.42607996,6.180823068,6.743629571,6.855294152,5.315518019,5.166398047,3.598163063,3.081421196,inf,2.922111373
