,회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),0,1
14480,한국컴퓨터(주),54040,Dec-11,17551469,21140492,32.33,
14481,한국컴퓨터(주),54040,Dec-12,32092906,34884652,82.85,65.01
14482,한국컴퓨터(주),54040,Dec-13,29739937,32111455,-7.33,-7.95
14483,한국컴퓨터(주),54040,Dec-14,36667787,37949348,23.29,18.18
14484,한국컴퓨터(주),54040,Dec-15,31048955,31048955,-15.32,-18.18
14485,한국컴퓨터(주),54040,Dec-16,27678295,34740598,-10.86,11.89
14486,한국컴퓨터(주),54040,Dec-17,16527141,36781016,-40.29,5.87
14487,한국컴퓨터(주),54040,Dec-18,15668087,34584416,-5.2,-5.97
14488,한국컴퓨터(주),54040,Dec-19,12686704,30715434,-19.03,-11.19
14489,한국콜마(주),161890,Mar-13,67651852,76203597,148.1,
14490,한국콜마(주),161890,Dec-14,111690396,121404542,65.1,59.32
14491,한국콜마(주),161890,Dec-15,128797652,145845456,15.32,20.13
14492,한국콜마(주),161890,Dec-16,150172231,184945249,16.6,26.81
14493,한국콜마(주),161890,Dec-17,179038945,236207004,19.22,27.72
14494,한국콜마(주),161890,Dec-18,182028821,421270923,1.67,78.35
14495,한국콜마(주),161890,Dec-19,178271987,466944474,-2.06,10.84
14496,한국콜마홀딩스(주),24720,Mar-11,58528297,73620840,-84.23,
14497,한국콜마홀딩스(주),24720,Mar-12,65574871,112645879,12.04,53.01
14498,한국콜마홀딩스(주),24720,Mar-13,2213373,50618935,-96.62,-55.06
14499,한국콜마홀딩스(주),24720,Dec-14,3568588,70541232,61.23,39.36
14500,한국콜마홀딩스(주),24720,Dec-15,709667,83578394,-80.11,18.48
14501,한국콜마홀딩스(주),24720,Dec-16,143398,91324584,-79.79,9.27
14502,한국콜마홀딩스(주),24720,Dec-17,525854,129257594,266.71,41.54
14503,한국콜마홀딩스(주),24720,Dec-18,13011168,143079715,2374.29,10.69
14504,한국콜마홀딩스(주),24720,Dec-19,14740956,230982934,13.29,61.44
14505,한국타이어앤테크놀로지(주),161390,Dec-12,1462033968,3571590662,1446.26,
14506,한국타이어앤테크놀로지(주),161390,Dec-13,1377517857,3497977900,-5.78,-2.06
14507,한국타이어앤테크놀로지(주),161390,Dec-14,1392190722,4020353224,1.07,14.93
14508,한국타이어앤테크놀로지(주),161390,Dec-15,1500907051,4493966945,7.81,11.78
14509,한국타이어앤테크놀로지(주),161390,Dec-16,1545616412,4699252646,2.98,4.57
14510,한국타이어앤테크놀로지(주),161390,Dec-17,1531654215,4317370358,-0.9,-8.13
14511,한국타이어앤테크놀로지(주),161390,Dec-18,1504947783,4225226632,-1.74,-2.13
14512,한국타이어앤테크놀로지(주),161390,Dec-19,1489437802,4105500675,-1.03,-2.83
14513,한국프랜지공업(주),10100,Dec-11,108282812,163251942,-96.02,
14514,한국프랜지공업(주),10100,Dec-12,127952652,185525555,18.17,13.64
14515,한국프랜지공업(주),10100,Dec-13,133549822,197147308,4.37,6.26
14516,한국프랜지공업(주),10100,Dec-14,139639238,228842807,4.56,16.08
14517,한국프랜지공업(주),10100,Dec-15,146410502,253903325,4.85,10.95
14518,한국프랜지공업(주),10100,Dec-16,141998103,267549217,-3.01,5.37
14519,한국프랜지공업(주),10100,Dec-17,139912076,239374579,-1.47,-10.53
14520,한국프랜지공업(주),10100,Dec-18,130992800,235526696,-6.37,-1.61
14521,한국프랜지공업(주),10100,Dec-19,132007187,236469867,0.77,0.4
14522,한국항공우주산업(주),47810,Dec-11,375320584,375381617,58.74,
14523,한국항공우주산업(주),47810,Dec-12,401640828,401683853,7.01,7.01
14524,한국항공우주산업(주),47810,Dec-13,493676308,493689033,22.91,22.9
14525,한국항공우주산업(주),47810,Dec-14,494490733,494495716,0.16,0.16
14526,한국항공우주산업(주),47810,Dec-15,506931710,506943034,2.52,2.52
14527,한국항공우주산업(주),47810,Dec-16,522041856,522062503,2.98,2.98
14528,한국항공우주산업(주),47810,Dec-17,547308363,547324600,4.84,4.84
14529,한국항공우주산업(주),47810,Dec-18,535876186,571368928,-2.09,4.39
14530,한국항공우주산업(주),47810,Dec-19,672537123,746251536,25.5,30.61
14531,한국화장품(주),123690,Dec-11,24172277,30298462,-95.94,
14532,한국화장품(주),123690,Dec-12,24221655,30444232,0.2,0.48
14533,한국화장품(주),123690,Dec-13,23520792,27745067,-2.89,-8.87
14534,한국화장품(주),123690,Dec-14,9270853,15978965,-60.58,-42.41
14535,한국화장품(주),123690,Dec-15,5837374,14596989,-37.04,-8.65
14536,한국화장품(주),123690,Dec-16,6185873,18550960,5.97,27.09
14537,한국화장품(주),123690,Dec-17,6278286,19128388,1.49,3.11
14538,한국화장품(주),123690,Dec-18,5958146,18354340,-5.1,-4.05
14539,한국화장품(주),123690,Dec-19,2451612,19070750,-58.85,3.9
14540,한라아이엠에스(주),92460,Dec-11,17611086,20973245,9.98,
14541,한라아이엠에스(주),92460,Dec-12,15958270,18071432,-9.39,-13.84
14542,한라아이엠에스(주),92460,Dec-13,18327220,20315219,14.84,12.42
14543,한라아이엠에스(주),92460,Dec-14,18291677,20245857,-0.19,-0.34
14544,한라아이엠에스(주),92460,Dec-15,26946865,28856056,47.32,42.53
14545,한라아이엠에스(주),92460,Dec-16,26415834,28161956,-1.97,-2.41
14546,한라아이엠에스(주),92460,Dec-17,27382131,28988423,3.66,2.93
14547,한라아이엠에스(주),92460,Dec-18,33041504,34539651,20.67,19.15
14548,한라아이엠에스(주),92460,Dec-19,39780737,41285205,20.4,19.53
14549,한미반도체(주),42700,Dec-11,46322932,57148203,38.42,
14550,한미반도체(주),42700,Dec-12,48659220,58342281,5.04,2.09
14551,한미반도체(주),42700,Dec-13,52791254,77167910,8.49,32.27
14552,한미반도체(주),42700,Dec-14,51092630,15975328.46,-3.22,-79.3
14553,한미반도체(주),42700,Dec-15,50200425,50323868,-1.75,
14554,한미반도체(주),42700,Dec-16,52507677,52648053,4.6,4.62
14555,한미반도체(주),42700,Dec-17,57309759,57392337,9.15,9.01
14556,한미반도체(주),42700,Dec-18,76127873,76172013,32.84,32.72
14557,한미반도체(주),42700,Dec-19,89884954,89904012,18.07,18.03
14558,한미사이언스(주),8930,Dec-11,12511491,12521477,-86.07,
14559,한미사이언스(주),8930,Dec-12,15164082,15329600,21.2,22.43
14560,한미사이언스(주),8930,Dec-13,14671585,19405522,-3.25,26.59
14561,한미사이언스(주),8930,Dec-14,18550952,23503104,26.44,21.12
14562,한미사이언스(주),8930,Dec-15,19964570,24822866,7.62,5.62
14563,한미사이언스(주),8930,Dec-16,22938763,27749747,14.9,11.79
14564,한미사이언스(주),8930,Dec-17,22459865,27053808,-2.09,-2.51
14565,한미사이언스(주),8930,Dec-18,21094304,25717837,-6.08,-4.94
14566,한미사이언스(주),8930,Dec-19,20188723,24943226,-4.29,-3.01
14567,한미약품(주),128940,Dec-11,184163610,261467559,948.25,
14568,한미약품(주),128940,Dec-12,172155747,242093099,-6.52,-7.41
14569,한미약품(주),128940,Dec-13,172954535,259377148,0.46,7.14
14570,한미약품(주),128940,Dec-14,223230793,327872025,29.07,26.41
14571,한미약품(주),128940,Dec-15,277446412,415734361,24.29,26.8
14572,한미약품(주),128940,Dec-16,471032560,598936037,69.77,44.07
14573,한미약품(주),128940,Dec-17,682050114,790051542,44.8,31.91
14574,한미약품(주),128940,Dec-18,787923201,900316958,15.52,13.96
14575,한미약품(주),128940,Dec-19,851501614,991417179,8.07,10.12
14576,한성기업(주),3680,Dec-11,43224752,48723913,-95.09,
14577,한성기업(주),3680,Dec-12,48906220,62877946,13.14,29.05
14578,한성기업(주),3680,Dec-13,62426423,77465608,27.65,23.2
14579,한성기업(주),3680,Dec-14,66414603,81065158,6.39,4.65
14580,한성기업(주),3680,Dec-15,66112603,15975328.46,-0.45,-80.29
14581,한성기업(주),3680,Dec-16,64916483,15975328.46,-1.81,
14582,한성기업(주),3680,Dec-17,62662028,15975328.46,-3.47,
14583,한성기업(주),3680,Dec-18,62444650,15975328.46,-0.35,
14584,한성기업(주),3680,Dec-19,76355341,76355341,22.28,
14585,한세실업(주),105630,Dec-11,10510033,68241113,-10.63,
14586,한세실업(주),105630,Dec-12,10092292,77268753,-3.97,13.23
14587,한세실업(주),105630,Dec-13,10625841,94685772,5.29,22.54
14588,한세실업(주),105630,Dec-14,10103910,114380069,-4.91,20.8
14589,한세실업(주),105630,Dec-15,11824190,107598899,17.03,-5.93
14590,한세실업(주),105630,Dec-16,11056260,189361274,-6.49,75.99
14591,한세실업(주),105630,Dec-17,10851072,172921427,-1.86,-8.68
14592,한세실업(주),105630,Dec-18,10718948,182357452,-1.22,5.46
14593,한세실업(주),105630,Dec-19,10225591,185504226,-4.6,1.73
14594,한세엠케이(주),69640,Dec-11,39802422,40052777,-78.41,
14595,한세엠케이(주),69640,Dec-12,43993268,44177333,10.53,10.3
14596,한세엠케이(주),69640,Dec-13,43561304,43688510,-0.98,-1.11
14597,한세엠케이(주),69640,Dec-14,43718210,44470274,0.36,1.79
14598,한세엠케이(주),69640,Dec-15,40395107,42986873,-7.6,-3.34
14599,한세엠케이(주),69640,Dec-16,32058242,35717923,-20.64,-16.91
14600,한세엠케이(주),69640,Dec-17,32582332,35225383,1.63,-1.38
14601,한세엠케이(주),69640,Dec-18,33404428,35411991,2.52,0.53
14602,한세엠케이(주),69640,Dec-19,25962652,26513750,-22.28,-25.13
14603,한세예스24홀딩스(주),16450,Dec-11,9114633,106241672,300.7,
14604,한세예스24홀딩스(주),16450,Dec-12,1109,119637735,-99.99,12.61
14605,한세예스24홀딩스(주),16450,Dec-13,52383,141946762,4623.44,18.65
14606,한세예스24홀딩스(주),16450,Dec-14,37764,216802885,-27.91,52.74
14607,한세예스24홀딩스(주),16450,Dec-15,163855,225650130,333.89,4.08
14608,한세예스24홀딩스(주),16450,Dec-16,137362,308535619,-16.17,36.73
14609,한세예스24홀딩스(주),16450,Dec-17,240708,288000171,75.24,-6.66
14610,한세예스24홀딩스(주),16450,Dec-18,170269,298398708,-29.26,3.61
14611,한세예스24홀딩스(주),16450,Dec-19,150862,311559773,-11.4,4.41
14612,한솔로지스틱스(주),9180,Dec-11,11555184,12447902,-96,
14613,한솔로지스틱스(주),9180,Dec-12,11461100,12088796,-0.81,-2.88
14614,한솔로지스틱스(주),9180,Dec-13,10817531,11264995,-5.62,-6.81
14615,한솔로지스틱스(주),9180,Dec-14,12149449,12644260,12.31,12.24
14616,한솔로지스틱스(주),9180,Dec-15,9846388,9891673,-18.96,-21.77
14617,한솔로지스틱스(주),9180,Dec-16,10964888,10994844,11.36,11.15
14618,한솔로지스틱스(주),9180,Dec-17,9420425,9440320,-14.09,-14.14
14619,한솔로지스틱스(주),9180,Dec-18,9955360,10428816,5.68,10.47
14620,한솔로지스틱스(주),9180,Dec-19,10227968,10912786,2.74,4.64
14621,한솔아이원스(주),114810,Dec-13,69473400,15975328.46,46.39,
14622,한솔아이원스(주),114810,Dec-14,76266839,15975328.46,9.78,
14623,한솔아이원스(주),114810,Dec-15,132216305,15975328.46,73.36,
14624,한솔아이원스(주),114810,Dec-16,165358023,15975328.46,25.07,
14625,한솔아이원스(주),114810,Dec-17,170924365,15975328.46,3.37,
14626,한솔아이원스(주),114810,Dec-18,174521303,15975328.46,2.1,
14627,한솔아이원스(주),114810,Dec-19,158856108,158856108,-8.98,
14628,한솔인티큐브(주),70590,Dec-11,2390665,2455257,-98.45,
14629,한솔인티큐브(주),70590,Dec-12,1920678,1989653,-19.66,-18.96
14630,한솔인티큐브(주),70590,Dec-13,1820325,1863722,-5.22,-6.33
14631,한솔인티큐브(주),70590,Dec-14,1703870,15975328.46,-6.4,757.17
14632,한솔인티큐브(주),70590,Dec-15,1624621,15975328.46,-4.65,
14633,한솔인티큐브(주),70590,Dec-16,1518635,15975328.46,-6.52,
14634,한솔인티큐브(주),70590,Dec-17,1413862,15975328.46,-6.9,
14635,한솔인티큐브(주),70590,Dec-18,1319077,15975328.46,-6.7,
14636,한솔인티큐브(주),70590,Dec-19,1683401,15975328.46,27.62,
14637,한솔제지(주),213500,Dec-15,943503015,973710177,5995.09,
14638,한솔제지(주),213500,Dec-16,901715477,934338232,-4.43,-4.04
14639,한솔제지(주),213500,Dec-17,1109976662,1142324532,23.1,22.26
14640,한솔제지(주),213500,Dec-18,1138039133,1148013186,2.53,0.5
14641,한솔제지(주),213500,Dec-19,1065789307,1083197766,-6.35,-5.65
14642,한솔테크닉스(주),4710,Dec-11,270014654,290211474,-73.21,
14643,한솔테크닉스(주),4710,Dec-12,226991489,243445735,-15.93,-16.11
14644,한솔테크닉스(주),4710,Dec-13,214114122,231272066,-5.67,-5
14645,한솔테크닉스(주),4710,Dec-14,203398893,219454501,-5,-5.11
14646,한솔테크닉스(주),4710,Dec-15,208258907,287028567,2.39,30.79
14647,한솔테크닉스(주),4710,Dec-16,156162669,231401369,-25.02,-19.38
14648,한솔테크닉스(주),4710,Dec-17,155828728,230221114,-0.21,-0.51
14649,한솔테크닉스(주),4710,Dec-18,148564383,238297711,-4.66,3.51
14650,한솔테크닉스(주),4710,Dec-19,134215935,231992340,-9.66,-2.65
14651,한솔피엔에스(주),10420,Dec-11,10324827,15975328.46,-93.11,
14652,한솔피엔에스(주),10420,Dec-12,10137152,15975328.46,-1.82,
14653,한솔피엔에스(주),10420,Dec-13,3714916,15975328.46,-63.35,
14654,한솔피엔에스(주),10420,Dec-14,3012923,15975328.46,-18.9,
14655,한솔피엔에스(주),10420,Dec-15,3065778,15975328.46,1.75,
14656,한솔피엔에스(주),10420,Dec-16,2679414,15975328.46,-12.6,
14657,한솔피엔에스(주),10420,Dec-17,6569875,15975328.46,145.2,
14658,한솔피엔에스(주),10420,Dec-18,6837509,15975328.46,4.07,
14659,한솔피엔에스(주),10420,Dec-19,6582124,15975328.46,-3.74,
14660,한솔홀딩스(주),4150,Dec-11,905161026,1770988345,10985.77,
14661,한솔홀딩스(주),4150,Dec-12,912411919,1760327801,0.8,-0.6
14662,한솔홀딩스(주),4150,Dec-13,925345688,2076851968,1.42,17.98
14663,한솔홀딩스(주),4150,Dec-14,16320735,1138699724,-98.24,-45.17
14664,한솔홀딩스(주),4150,Dec-15,20658846,1205010469,26.58,5.82
14665,한솔홀딩스(주),4150,Dec-16,20558169,918967870,-0.49,-23.74
14666,한솔홀딩스(주),4150,Dec-17,20430382,853321751,-0.62,-7.14
14667,한솔홀딩스(주),4150,Dec-18,20565548,765960867,0.66,-10.24
14668,한솔홀딩스(주),4150,Dec-19,18850548,68664715,-8.34,-91.04
14669,한스바이오메드(주),42520,Sep-11,5747066,5781108,-91.58,
14670,한스바이오메드(주),42520,Sep-12,5697358,5723757,-0.86,-0.99
14671,한스바이오메드(주),42520,Sep-13,12666775,12719382,122.33,122.22
14672,한스바이오메드(주),42520,Sep-14,24686091,24696749,94.89,94.17
14673,한스바이오메드(주),42520,Sep-15,28426180,28436895,15.15,15.14
14674,한스바이오메드(주),42520,Sep-16,36336440,36374317,27.83,27.91
14675,한스바이오메드(주),42520,Sep-17,26474978,26525003,-27.14,-27.08
14676,한스바이오메드(주),42520,Sep-18,25716455,25979807,-2.87,-2.06
14677,한스바이오메드(주),42520,Sep-19,38506938,44535269,49.74,71.42
14678,한신공영(주),4960,Dec-11,7642173,7841435,-82.39,
14679,한신공영(주),4960,Dec-12,7404488,7569394,-3.11,-3.47
14680,한신공영(주),4960,Dec-13,7496574,10896510,1.24,43.95
14681,한신공영(주),4960,Dec-14,7378726,10566374,-1.57,-3.03
14682,한신공영(주),4960,Dec-15,73509756,73513590,896.24,595.73
14683,한신공영(주),4960,Dec-16,86052934,86056398,17.06,17.06
14684,한신공영(주),4960,Dec-17,82298026,82301286,-4.36,-4.36
14685,한신공영(주),4960,Dec-18,83747427,84150782,1.76,2.25
14686,한신공영(주),4960,Dec-19,90711177,93078332,8.32,10.61
14687,한신기계공업(주),11700,Dec-11,12407995,13908838,-85.06,
14688,한신기계공업(주),11700,Dec-12,12426711,13729787,0.15,-1.29
14689,한신기계공업(주),11700,Dec-13,12523663,13728859,0.78,-0.01
14690,한신기계공업(주),11700,Dec-14,12425657,13583729,-0.78,-1.06
14691,한신기계공업(주),11700,Dec-15,17668422,18825197,42.19,38.59
14692,한신기계공업(주),11700,Dec-16,20144075,21145600,14.01,12.33
14693,한신기계공업(주),11700,Dec-17,20307876,21775756,0.81,2.98
14694,한신기계공업(주),11700,Dec-18,19418452,20815383,-4.38,-4.41
14695,한신기계공업(주),11700,Dec-19,25054964,26360716,29.03,26.64
14696,한양디지텍(주),78350,Dec-11,21450918,38942719,47.73,
14697,한양디지텍(주),78350,Dec-12,10103536,23695680,-52.9,-39.15
14698,한양디지텍(주),78350,Dec-13,8584027,18482238,-15.04,-22
14699,한양디지텍(주),78350,Dec-14,8554129,21354924,-0.35,15.54
14700,한양디지텍(주),78350,Dec-15,9815629,24851452,14.75,16.37
14701,한양디지텍(주),78350,Dec-16,10252108,24710552,4.45,-0.57
14702,한양디지텍(주),78350,Dec-17,10069523,23163630,-1.78,-6.26
14703,한양디지텍(주),78350,Dec-18,9279634,21645265,-7.84,-6.55
14704,한양디지텍(주),78350,Dec-19,11122591,43674117,19.86,101.77
14705,한양이엔지(주),45100,Dec-11,32469467,39031874,-10.63,
14706,한양이엔지(주),45100,Dec-12,31938483,37719496,-1.64,-3.36
14707,한양이엔지(주),45100,Dec-13,32558686,40024473,1.94,6.11
14708,한양이엔지(주),45100,Dec-14,46159860,50894808,41.77,27.16
14709,한양이엔지(주),45100,Dec-15,55515678,79595927,20.27,56.39
14710,한양이엔지(주),45100,Dec-16,57368789,59788304,3.34,-24.89
14711,한양이엔지(주),45100,Dec-17,82091819,83963215,43.09,40.43
14712,한양이엔지(주),45100,Dec-18,84796654,87454665,3.29,4.16
14713,한양이엔지(주),45100,Dec-19,82271882,87208238,-2.98,-0.28
14714,한온시스템(주),18880,Dec-11,335799103,661050423,658.01,
14715,한온시스템(주),18880,Dec-12,336845773,655398112,0.31,-0.86
14716,한온시스템(주),18880,Dec-13,350809515,969854418,4.15,47.98
14717,한온시스템(주),18880,Dec-14,357986151,1052774068,2.05,8.55
14718,한온시스템(주),18880,Dec-15,381900691,1092715577,6.68,3.79
14719,한온시스템(주),18880,Dec-16,433968940,1178144090,13.63,7.82
14720,한온시스템(주),18880,Dec-17,431842320,1262003090,-0.49,7.12
14721,한온시스템(주),18880,Dec-18,441618553,1551451094,2.26,22.94
14722,한온시스템(주),18880,Dec-19,404920539,2130362430,-8.31,37.31
14723,한올바이오파마(주),9420,Dec-11,9773870,9775823,-99.54,
14724,한올바이오파마(주),9420,Dec-12,10498588,10500026,7.41,7.41
14725,한올바이오파마(주),9420,Dec-13,12200654,12203730,16.21,16.23
14726,한올바이오파마(주),9420,Dec-14,11855805,11859485,-2.83,-2.82
14727,한올바이오파마(주),9420,Dec-15,12176453,12178702,2.7,2.69
14728,한올바이오파마(주),9420,Dec-16,13777984,13779348,13.15,13.14
14729,한올바이오파마(주),9420,Dec-17,13375706,13378138,-2.92,-2.91
14730,한올바이오파마(주),9420,Dec-18,13762838,13768867,2.89,2.92
14731,한올바이오파마(주),9420,Dec-19,14369790,14373493,4.41,4.39
14732,한일네트웍스(주),46110,Dec-11,7239745,7239745,-49.63,
14733,한일네트웍스(주),46110,Dec-12,9303633,9303633,28.51,28.51
14734,한일네트웍스(주),46110,Dec-13,9811493,9811493,5.46,5.46
14735,한일네트웍스(주),46110,Dec-14,7172507,8083195,-26.9,-17.62
14736,한일네트웍스(주),46110,Dec-15,6490760,7759476,-9.51,-4
14737,한일네트웍스(주),46110,Dec-16,5757553,8462896,-11.3,9.07
14738,한일네트웍스(주),46110,Dec-17,10081917,10081917,75.11,19.13
14739,한일네트웍스(주),46110,Dec-18,14099808,14099808,39.85,39.85
14740,한일네트웍스(주),46110,Dec-19,44323528,44323528,214.36,214.36
14741,한일단조공업(주),24740,Dec-11,90461899,112308831,153.38,
14742,한일단조공업(주),24740,Dec-12,93922888,113836619,3.83,1.36
14743,한일단조공업(주),24740,Dec-13,93642190,110822754,-0.3,-2.65
14744,한일단조공업(주),24740,Dec-14,99320721,119673077,6.06,7.99
14745,한일단조공업(주),24740,Dec-15,102097829,121245046,2.8,1.31
14746,한일단조공업(주),24740,Dec-16,104495608,123658520,2.35,1.99
14747,한일단조공업(주),24740,Dec-17,110225109,129913844,5.48,5.06
14748,한일단조공업(주),24740,Dec-18,114813891,137288332,4.16,5.68
14749,한일단조공업(주),24740,Dec-19,118164761,142036959,2.92,3.46
14750,한일사료(주),5860,Dec-11,17996587,64701630,-54.45,
14751,한일사료(주),5860,Dec-12,17396301,62706937,-3.34,-3.08
14752,한일사료(주),5860,Dec-13,17336356,62365100,-0.34,-0.55
14753,한일사료(주),5860,Dec-14,16467269,61749014,-5.01,-0.99
14754,한일사료(주),5860,Dec-15,15862800,59521350,-3.67,-3.61
14755,한일사료(주),5860,Dec-16,15815687,59804299,-0.3,0.48
14756,한일사료(주),5860,Dec-17,15333527,62609878,-3.05,4.69
14757,한일사료(주),5860,Dec-18,14764740,57834159,-3.71,-7.63
14758,한일사료(주),5860,Dec-19,15036033,58877706,1.84,1.8
14759,한일시멘트(주),300720,Dec-18,771457959,15975328.46,-72.87,
14760,한일시멘트(주),300720,Dec-19,767155726,15975328.46,-0.56,
14761,한일철강(주),2220,Dec-11,71971382,111695122,599.17,
14762,한일철강(주),2220,Dec-12,70959192,80820477,-1.41,-27.64
14763,한일철강(주),2220,Dec-13,69552051,78385871,-1.98,-3.01
14764,한일철강(주),2220,Dec-14,68939531,77382837,-0.88,-1.28
14765,한일철강(주),2220,Dec-15,89498498,98070829,29.82,26.73
14766,한일철강(주),2220,Dec-16,90252828,97325899,0.84,-0.76
14767,한일철강(주),2220,Dec-17,95575174,101095746,5.9,3.87
14768,한일철강(주),2220,Dec-18,95718754,100998949,0.15,-0.1
14769,한일철강(주),2220,Dec-19,93310867,97297237,-2.52,-3.67
14770,한일현대시멘트(주),6390,Dec-11,317095936,317345541,226.16,
14771,한일현대시멘트(주),6390,Dec-12,312879373,310927229,-1.33,-2.02
14772,한일현대시멘트(주),6390,Dec-13,302334973,302689248,-3.37,-2.65
14773,한일현대시멘트(주),6390,Dec-14,290390296,290390296,-3.95,-4.06
14774,한일현대시멘트(주),6390,Dec-15,286626420,15975328.46,-1.3,-94.5
14775,한일현대시멘트(주),6390,Dec-16,285927500,15975328.46,-0.24,
14776,한일현대시멘트(주),6390,Dec-17,282473835,15975328.46,-1.21,
14777,한일현대시멘트(주),6390,Dec-18,283105366,15975328.46,0.22,
14778,한일현대시멘트(주),6390,Dec-19,294681123,15975328.46,4.09,
14779,한일홀딩스(주),3300,Dec-11,1001826220,1065932084,6572.36,
14780,한일홀딩스(주),3300,Dec-12,1000220882,1077632628,-0.16,1.1
14781,한일홀딩스(주),3300,Dec-13,972892550,1079935200,-2.73,0.21
14782,한일홀딩스(주),3300,Dec-14,969661283,1075122345,-0.33,-0.45
14783,한일홀딩스(주),3300,Dec-15,904564201,987911229,-6.71,-8.11
14784,한일홀딩스(주),3300,Dec-16,805535530,891784174,-10.95,-9.73
14785,한일홀딩스(주),3300,Dec-17,766654548,1179872802,-4.83,32.3
14786,한일홀딩스(주),3300,Dec-18,871321,1218666374,-99.89,3.29
14787,한일홀딩스(주),3300,Dec-19,2356098,1225481996,170.41,0.56
14788,한일화학공업(주),7770,Dec-11,45397333,51818342,-95.77,
14789,한일화학공업(주),7770,Dec-12,46567497,52059663,2.58,0.47
14790,한일화학공업(주),7770,Dec-13,46817470,51836478,0.54,-0.43
14791,한일화학공업(주),7770,Dec-14,46753845,51372831,-0.14,-0.89
14792,한일화학공업(주),7770,Dec-15,45951260,50231890,-1.72,-2.22
14793,한일화학공업(주),7770,Dec-16,45142351,48796894,-1.76,-2.86
14794,한일화학공업(주),7770,Dec-17,44447845,47461113,-1.54,-2.74
14795,한일화학공업(주),7770,Dec-18,47174595,49743085,6.13,4.81
14796,한일화학공업(주),7770,Dec-19,58419992,60790809,23.84,22.21
14797,한전산업개발(주),130660,Dec-11,6198441,38187614,-37.18,
14798,한전산업개발(주),130660,Dec-12,11902553,41566473,92.02,8.85
14799,한전산업개발(주),130660,Dec-13,11918695,46874987,0.14,12.77
14800,한전산업개발(주),130660,Dec-14,13361799,24163937,12.11,-48.45
14801,한전산업개발(주),130660,Dec-15,13471991,14885245,0.82,-38.4
14802,한전산업개발(주),130660,Dec-16,13067335,14436974,-3,-3.01
14803,한전산업개발(주),130660,Dec-17,11664973,12643024,-10.73,-12.43
14804,한전산업개발(주),130660,Dec-18,10392609,10959939,-10.91,-13.31
14805,한전산업개발(주),130660,Dec-19,9804914,10508225,-5.65,-4.12
14806,한전케이피에스(주),51600,Dec-11,232952447,15975328.46,52.03,
14807,한전케이피에스(주),51600,Dec-12,269059835,15975328.46,15.5,
14808,한전케이피에스(주),51600,Dec-13,313713278,313716255,16.6,
14809,한전케이피에스(주),51600,Dec-14,345291824,345391340,10.07,10.1
14810,한전케이피에스(주),51600,Dec-15,371757701,372024472,7.66,7.71
14811,한전케이피에스(주),51600,Dec-16,395122322,395335439,6.28,6.27
14812,한전케이피에스(주),51600,Dec-17,431212334,431357441,9.13,9.11
14813,한전케이피에스(주),51600,Dec-18,441626974,441722837,2.42,2.4
14814,한전케이피에스(주),51600,Dec-19,442891104,442962595,0.29,0.28
14815,한창산업(주),79170,Dec-11,17178661,15975328.46,-96.39,
14816,한창산업(주),79170,Dec-12,16700512,15975328.46,-2.78,
14817,한창산업(주),79170,Dec-13,16877422,15975328.46,1.06,
14818,한창산업(주),79170,Dec-14,19649258,15975328.46,16.42,
14819,한창산업(주),79170,Dec-15,17902973,15975328.46,-8.89,
14820,한창산업(주),79170,Dec-16,17849981,15975328.46,-0.3,
14821,한창산업(주),79170,Dec-17,18960750,15975328.46,6.22,
14822,한창산업(주),79170,Dec-18,18872725,15975328.46,-0.46,
14823,한창산업(주),79170,Dec-19,13193278,15975328.46,-30.09,
14824,한화솔루션(주),9830,Dec-11,1965779585,5410335531,33766.82,
14825,한화솔루션(주),9830,Dec-12,2427504245,5905748250,23.49,9.16
14826,한화솔루션(주),9830,Dec-13,2607853972,5994033084,7.43,1.49
14827,한화솔루션(주),9830,Dec-14,2622368652,6038120534,0.56,0.74
14828,한화솔루션(주),9830,Dec-15,2425910669,6050530729,-7.49,0.21
14829,한화솔루션(주),9830,Dec-16,2428590452,5760968280,0.11,-4.79
14830,한화솔루션(주),9830,Dec-17,2343929472,5588231455,-3.49,-3
14831,한화솔루션(주),9830,Dec-18,2313040731,6684051916,-1.32,19.61
14832,한화솔루션(주),9830,Dec-19,2216297158,6594032988,-4.18,-1.35
14833,한화시스템(주),272210,Dec-19,216592296,216595363,-96.72,
14834,한화에어로스페이스(주),12450,Dec-11,676937031,683446967,,
14835,한화에어로스페이스(주),12450,Dec-12,652595956,658493955,-3.6,-3.65
14836,한화에어로스페이스(주),12450,Dec-13,637768681,645651542,-2.27,-1.95
14837,한화에어로스페이스(주),12450,Dec-14,527479903,533841886,-17.29,-17.32
14838,한화에어로스페이스(주),12450,Dec-15,839540540,844897773,59.16,58.27
14839,한화에어로스페이스(주),12450,Dec-16,870835797,1360067053,3.73,60.97
14840,한화에어로스페이스(주),12450,Dec-17,607361015,1426613387,-30.26,4.89
14841,한화에어로스페이스(주),12450,Dec-18,664504683,1713685419,9.41,20.12
14842,한화에어로스페이스(주),12450,Dec-19,673391487,1821964122,1.34,6.32
14843,해성디에스(주),195870,Dec-16,142232036,142270942,-92.19,
14844,해성디에스(주),195870,Dec-17,163849690,163942200,15.2,15.23
14845,해성디에스(주),195870,Dec-18,183630946,183709983,12.07,12.06
