회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치
ES큐브,50120,Dec-14,22.2,20.1,5.59,20.49,17.12,-24.13,21.42,-1.38,-1.34,0.33,0.38,-1.19,0.86,5.66,12.45,19.86,41.31,0.97,7.57,1.05,2.21,769.89,668.53,425.42,14.07,1,39.24,6.16,482.17,87.66,70.89,81.63,284.54,12.1,12.34,13.16,15.13,71.03,85155.37,19771.52,2096.73,0,10.2,12.98,213814.81
ES큐브,50120,Dec-15,-11.86,-1.75,-14.4,-10.89,0.05,-5.19,27.8,-5.47,-4.65,-7.24,-9.63,-4.11,0.75,4.73,13.61,19.76,35.54,0.85,6.51,0.96,2.35,765.67,639.55,492.89,12.01,0,0.93,0.13,0,89.27,61.84,74.04,211.48,10.83,10.73,16.47,18.95,64.37,50464.56,7844.69,1426.16,0,4.8,6.33,68468.97
ES큐브,50120,Dec-16,8.98,89.08,258.91,23.57,44.39,-18.65,28.68,62.82,35.5,2.69,6.3,26.79,0.43,3.44,11.81,7.59,31.4,0.57,1.74,0.74,1.44,1493.9,1275.25,918.41,46.68,28.34,-2.3,-2.24,-2.58,68.18,41.3,48.39,263.79,4.75,31.82,14.64,15.69,45.15,235459.37,5580.1,3505.49,0,25.56,78.38,895834.33
ES큐브,50120,Dec-17,2.86,0.69,64.55,0.3,1.56,4.25,27.1,4.86,2.41,2.13,6.29,1.65,0.34,3.3,11.66,3.83,31.59,0.49,1.07,0.7,1.51,1378.49,1153.05,654.97,45.42,27.01,5.37,4.97,6.21,68.77,40.32,48.2,199.81,5.08,31.23,16.35,17.63,44.7,332105.37,11744.74,3025.49,0,7.08,20.96,214095.43
ES큐브,50120,Dec-18,-0.82,6.17,30.79,-11.71,-2.84,-5.55,22.89,-18.13,-8.53,-1.11,-3.59,-5.61,0.31,2.96,10.05,2.52,31.55,0.47,0.9,0.7,9.07,119.8,95.25,71.07,58.92,24.28,1.16,1.43,1.76,62.93,31.86,40.08,356.25,53.16,37.07,20.5,124.01,6.62,506736.03,12074.7,3747.7,0,1.04,3.45,38852
ES큐브,50120,Dec-19,-0.68,312.66,14.02,696.75,4.65,29.45,18.75,-31.5,-19.02,-0.91,-5.99,-4.78,0.15,4.21,0.41,2.69,45.77,0.6,0.2,0.22,0.68,156.01,152.69,48.38,526.65,6.21,9.52,84.97,128.84,15.96,75.74,77.38,20592.7,310.83,84.04,2.13,5.93,27.78,577779.37,11237.7,15465.29,0,-0.12,-1.28,-18599
HJ중공업,97230,Dec-11,0.55,-6.49,-1.53,-13.26,-4.55,-8.72,7.85,-3.35,-5.07,1.48,3.73,-1.33,0.4,8.17,2.95,0.91,10.41,1.51,0.54,1.12,-63.5,96.33,81.81,34.4,276.93,25.45,-0.99,-1.77,-2.86,26.53,28.86,33.99,132.35,132.98,73.47,15.08,-395.95,-1.29,1121928.55,179602.51,2526.64,15.8107465,7.02,17.09,177385.28
HJ중공업,97230,Dec-12,0.27,-6.42,-7.72,-4.91,-8.11,-11.83,7.49,-2.09,-2.97,0.78,2.08,-0.78,0.37,8.07,2.63,0.84,11.03,1.42,0.51,1.09,-29.28,92.89,83.75,29.88,283.85,25.28,-4.99,-9.54,-14.61,26.05,31.14,34.54,96.91,142.72,73.95,9.84,-128.54,-2.64,1080502.28,182792.71,2500.04,19.11021724,8.26,21.33,206486.33
HJ중공업,97230,Dec-13,-0.4,1.49,-3.21,22.63,-4.46,-0.78,2.57,-7.52,-11.34,-1.05,-2.75,-2.87,0.38,5.97,2.11,0.89,10.62,1.51,0.51,1,-10.2,84.9,66.58,17.98,307.77,34.15,-4.02,-8.02,-8.89,24.52,32.72,41.73,99.6,200.42,75.48,21.58,-121.34,-7.42,1009398.48,179009.79,2423.27,12.86114082,5.36,14.16,129820.16
HJ중공업,97230,Dec-14,-0.88,-3.19,-3.73,-5.07,-4.02,-0.36,-0.67,-11.9,-18.67,-2.2,-5.75,-4.56,0.38,4.04,1.88,0.91,9.67,1.57,0.51,0.93,-25.79,93.12,70.06,12.33,311.31,41.53,-5.71,-11.1,-10.41,24.31,30.78,40.92,94.56,180.73,75.69,24.77,-335.52,-3.02,1041139.94,199171.78,2543.35,11.00046816,4.5,11.56,114530.27
HJ중공업,97230,Dec-15,-0.5,-8.59,1.18,-8.24,-13,23.61,3.56,-8.38,-17.74,-1.28,-2.55,-4.21,0.5,3.93,2.58,1.15,9.65,2.12,0.66,1.23,-6.23,70.83,45.35,4.75,332.17,45.81,0.21,0.31,0.35,23.14,26.3,41.08,51.9,250.64,76.86,35.97,-87.34,-16.92,1022800.53,211939.59,2247.2,10.87614427,4.95,9.4,111241.26
HJ중공업,97230,Dec-16,-0.58,-11.13,-12.12,-2.36,-34.59,-9.7,2.12,-11.89,-29.55,-1.42,-2.82,-5.99,0.5,3.56,2.6,1.09,8.73,2.49,0.63,1.17,-21.26,89.96,64.36,5.26,487.19,55.53,2.53,3.92,3.78,17.03,32.29,45.13,46.24,294.57,82.97,28.45,-255,-5.04,950236.96,235401.54,2125.54,9.41612878,4.21,7.87,89475.54
HJ중공업,97230,Dec-17,-1.08,-19.97,-25.45,-20.15,-35.52,-12.83,0.87,-11.34,-37.76,-2.47,-4.76,-5.87,0.52,3.51,2.97,1.17,8.59,3.33,0.61,1.15,-3.42,56.89,35.58,4.37,628.81,53.67,4.8,7.11,7.72,13.72,28.16,45.03,46.74,576.82,86.28,37.46,-49.44,-34.12,716305.25,203186.12,1687.39,9.618653013,4.08,7,68898.92
HJ중공업,97230,Dec-18,0.62,-35.02,-64.36,-9.15,-22.69,-30.76,8.29,-75.6,-1959.95,1.78,3.63,-36.99,0.49,2.53,4.52,1.4,7.12,-25.92,0.48,0.94,-8.1,80.41,56.15,10.7,486,61.88,11.7,23.73,23.81,-25.91,43.96,62.95,55.46,302.2,125.91,30.17,-123.84,-15.34,280289.74,29850.29,1203.71,61.33946442,14.28,23,171928.23
HJ중공업,97230,Dec-19,0.69,-9.64,-3.7,-24.43,-65.41,-4.07,10.9,18.8,-132.2,3.22,5.15,11.77,0.63,3.29,9.5,2.6,8.93,-7.03,0.57,1.08,-5.98,70.48,50.77,6.64,908.28,36.95,12.95,17.69,31.56,9.92,37.92,52.65,88.36,753.17,90.08,27.97,-66.78,-22.05,304224.7,34142.86,1225.31,54.32508801,13.49,20.46,165270.34
MH에탄올,23150,Dec-11,0.12,-0.49,2.92,-0.67,-8.49,-18.64,16.81,-9.73,-9.76,0.45,1.35,-3.24,0.33,4.15,4.53,0.6,148.03,1,0.5,0.98,-2.75,58.36,45.92,5.22,214.54,8.89,2.62,5.35,20.09,31.79,26.78,34.04,81716.41,183.43,68.21,21.31,-29.87,-24.28,1474660.69,273673.9,2631.51,11.62281333,6.51,19.52,171397.06
MH에탄올,23150,Dec-12,1.08,0.13,-4.55,9.48,-7.01,33.46,17.97,0.48,0.7,4.06,9.12,0.21,0.45,3.24,6.01,0.81,4611.92,1.45,0.64,1.25,-3.78,61.27,36.07,0.73,238.69,56.9,-2.5,-3.95,-3.09,29.53,21.91,37.21,66557.71,205.72,70.47,41.13,-65.05,-23.53,1381574.9,262106.29,2584.34,0,11.43,25.71,295469.04
MH에탄올,23150,Dec-13,0.87,-3.49,-1.99,-13.66,15.64,4.07,12.67,11.3,16.43,2.28,4.84,5.32,0.47,3.29,5.72,0.87,6573.65,1.45,0.7,1.33,-3.88,57.37,40.78,0.14,182.66,56.85,0.72,0.97,0.82,35.38,23.66,33.29,287248.6,164.02,64.62,28.92,-38.92,-24.74,1379249.45,270169.25,2543.1,18.55241758,10.06,20.98,255884.12
MH에탄올,23150,Dec-14,5.62,-34.05,-48.75,-33.46,15.04,-21.25,24.24,-0.41,-0.41,8.13,17.85,-0.19,0.46,3.81,4.49,0.92,26321.21,0.99,0.84,1.36,-33.92,90.87,68.77,0.02,62.03,34.38,17.21,11.51,19.17,61.72,25.42,33.59,0,59.9,38.28,24.32,-241.93,-3.38,671643.28,216623.13,1613.86,31.7304553,13.21,23.06,213115.47
MH에탄올,23150,Dec-15,12.69,-7.64,2.12,-21.69,9.65,2.86,27.71,15.44,14.06,13.48,22.01,9.46,0.61,6.88,4.6,1.38,inf,0.91,1.87,1.97,51.36,109.55,92.01,15.38,36.47,23.57,43.92,18.4,49.79,73.27,23.92,28.48,0,35.48,26.73,16.01,183.62,2.48,778266.17,263351.28,1680.77,44.98501989,20.83,32.66,350103.19
MH에탄올,23150,Dec-16,29.41,-8.43,1.48,-12.41,9.84,-2.96,30.54,16.66,13.41,15.69,24.28,10.76,0.65,7.43,4.58,1.32,inf,0.81,3.27,2.32,8.1,257.95,185.46,17.87,13.77,7.58,146.33,26.21,233.68,87.89,19.59,27.25,0,12.02,12.11,28.1,45.89,16.68,860181.65,290573,1682.32,46.20789806,23.63,34.95,397471.86
MH에탄올,23150,Dec-17,3.46,591.43,941.08,330.09,68.03,6.3,28.38,8.29,5.06,2.84,15.62,1.5,0.18,6.68,4.5,0.24,227.16,0.61,0.26,0.99,-0.99,44.64,41.69,7.8,368.17,44.71,1.98,14.99,3.48,21.36,15.83,16.95,2379.05,177.74,78.64,6.62,-5.34,-21.02,8102820.96,277834.56,10420.42,3.651662919,2.84,27.32,295887.71
MH에탄올,23150,Dec-18,0.1,-12,0.34,-65.11,-14.28,40.05,26.47,-16.53,-12.13,0.26,1.69,-2.56,0.15,8.81,6.01,0.19,134.23,0.73,0.2,1.27,-1.31,20.96,16.33,4.89,380.62,49.8,-1.14,-5.45,-1.81,20.81,5.23,6.72,1679.28,154.04,79.19,22.11,-5.86,-25.33,7798778.9,271766.58,8803.55,4.322102272,3.83,23.15,337071.2
MH에탄올,23150,Dec-19,0.73,2.57,3.08,10.95,-13.32,11.1,32.96,-9.34,-8.83,1.76,9.68,-1.69,0.18,7.37,7.5,0.2,139.98,0.95,0.22,2.59,-0.65,11.62,8.73,3.21,468.69,48.48,0.01,0.06,0.02,17.58,5.46,7.27,1797.11,355.65,82.42,24.91,-3.28,-55.27,8543371.34,301172.96,9605.84,5.621055675,5,27.91,480227.66
SH에너지화학,2360,Dec-11,2.82,9.51,1.39,29.29,6.04,14.99,7.17,1.04,2.84,4.16,2.41,1.8,1.73,18.71,6.8,5.25,312.13,2.73,4.71,3.88,21.28,147.77,115.16,15.37,60.5,27.79,8.32,1.9,11.28,62.31,37.48,48.09,3032.99,52.23,37.69,22.07,68.27,15.55,293992.84,233753.09,960.65,44.34358697,13.57,8.2,130366.97
SH에너지화학,2360,Dec-12,1.72,-0.97,-1.31,0.31,-0.55,11.97,7.8,0.11,0.32,2.1,1.13,0.2,1.86,14.12,6.78,5.88,122.34,2.98,4.96,3.85,18.46,171.22,123.05,7.42,59.82,27.55,6.4,1.28,8.7,62.57,35.01,48.71,1264.27,45.47,37.43,28.13,67.64,20.26,286365.59,241685.29,925.8,45.26634379,14,7.49,129627.23
SH에너지화학,2360,Dec-13,5.3,6.56,-2.2,16.91,7.27,19.57,7.74,1.99,6.85,6,2.77,4.3,2.17,16.36,7.77,7.15,96.33,3.45,5.82,4.23,19.39,168.09,134.09,15.75,58.75,25.33,6.23,1.1,9.1,62.99,42.64,53.45,1206.44,50.48,37.01,20.23,49.93,21.65,269280.64,240595.09,952.49,66.70412492,18.86,8.98,179621.29
SH에너지화학,2360,Dec-14,26.68,0.23,-2.91,2.16,21.03,-0.43,14.4,7.25,21.75,19.23,9.21,15.13,2.09,15.3,7.41,7.31,95.77,3,6.85,3.87,11.65,291.69,224.49,37.69,31.46,8.64,57.91,6.65,160.41,76.07,41.92,54.47,1384.72,24.55,23.93,23.04,35.06,35.8,217265.87,202510.18,791.01,121.9987808,33.51,16.07,265061.71
SH에너지화학,2360,Dec-15,84.87,4.32,4.91,13.08,8.8,-6.27,17.24,5.82,14.32,20.29,10.6,11.13,1.91,13.89,7.09,6.79,130.11,2.46,8.59,3.37,8.47,399.36,329.69,115.03,26.05,5.96,103.42,11.41,358.77,79.33,48.75,59.05,2729.66,18.64,20.67,17.44,23.27,44.26,221144.91,209500.64,791.24,112.7034505,31.5,16.81,249237.95
SH에너지화학,2360,Dec-16,210.93,7.76,-2.65,23.47,13.58,0.9,17.69,8.26,18.42,20.08,11.04,15.02,1.82,15.32,6.05,6.78,167.45,2.23,9.87,2.87,6.09,673.11,580.63,211.38,19.6,2.86,89.01,8.31,510,83.61,58.36,67.66,2792.03,12.02,16.39,13.74,16.14,57.6,211685.74,208566.74,841.14,130.5269614,32.85,18.72,276306.96
SH에너지화학,2360,Dec-17,162.17,0.66,-2.2,4.01,3.46,-13.87,13.98,5.25,9.33,11.35,7.54,7.91,1.51,10.26,5.24,5.98,114.68,1.78,9.9,2.19,4.74,1057.37,816.13,399.76,16.36,2.84,73.48,6.88,364.34,85.94,53.95,69.9,1678.27,7.69,14.06,22.82,25.2,63.29,207461.58,213831.66,846.7,94.86517106,23.24,15.48,196808.78
SH에너지화학,2360,Dec-18,22.72,-2.3,-3.39,-2.1,-2.14,-2.4,6.68,1.11,1.91,1.7,1.14,1.64,1.48,8.11,6.5,6.01,133.77,1.72,10.59,2.12,4.64,1287.95,953.73,441.48,16.17,2.86,56.94,5.29,277.3,86.08,51.87,70.04,2749.34,6.32,13.92,25.95,28.13,64.61,189426.6,204101.11,784.84,67.41279155,16.27,10.85,127697.76
SH에너지화학,2360,Dec-19,-24.12,0.8,10.49,-2.57,-6.06,-23.28,4.73,-2.19,-3.02,-2.55,-2.22,-2.51,1.15,6.88,6.13,4.45,140.69,1.38,6.79,1.66,3.7,1110.48,887.83,542.25,24.66,6.73,43.59,7.56,128.22,80.22,54.13,67.71,1864.22,7.6,19.78,20.05,22.03,61.61,195735.7,214448.89,781.11,44.3155715,11.1,9.73,86741.39
SIMPAC,9160,Dec-11,20.93,15.37,20.16,14.54,16.25,18.47,20.87,11.6,15.9,9.42,12.7,8.61,0.74,7.16,3.64,3.22,5.54,1.37,1.62,1.5,12,130.69,108.07,54.55,84.02,14.01,14.71,9.7,47.94,54.34,40.66,49.18,160.8,69.24,45.66,17.31,73.71,11.55,279521.91,72631,1209.65,74.78940208,17.28,24.95,209052.76
SIMPAC,9160,Dec-12,15.51,2.5,1.45,-0.08,11.2,4.64,18.86,8.56,10.81,8,11.18,6.13,0.72,7.06,3.59,3.07,5.97,1.26,1.65,1.47,10.15,140.97,117.58,22.15,69.63,12.66,12.07,7.01,39.15,58.95,39.98,47.94,170.02,57.68,41.05,16.6,57.1,13.93,269091.48,81410.17,1158.78,0,13.74,19.42,159171.16
SIMPAC,9160,Dec-13,16.58,13.59,-0.39,-28.88,11.16,-8.7,20.1,9.74,10.11,6.93,11.47,5.89,0.6,6.45,3.05,2.79,5.4,1.04,1.45,1.57,-16.36,81.19,62.03,7.16,73.34,18.32,8.23,6.13,19.01,57.69,22.93,30.01,182.56,64.07,42.31,23.61,-101.93,-6.95,266107.01,89322.46,1306.81,0,12.74,22.41,166481.73
SIMPAC,9160,Dec-14,8.48,5.51,129.79,33.34,4.93,27.9,16.37,5.44,6.69,4.66,6.59,3.85,0.71,6.63,3.62,2.17,6.22,1.23,1.67,2.08,64.64,105.96,76.17,19.44,74.3,10.69,14.28,8.84,56.94,57.37,27.26,37.92,158.91,62.39,42.63,28.11,500.06,2.13,547783.32,147710.96,1252.26,30.94684824,13.54,19.65,169521.67
SIMPAC,9160,Dec-15,14.66,10.71,6.84,20.18,5.88,2.42,17.85,6.1,7.29,5.28,7.88,4.09,0.67,4.57,3.33,1.54,5.4,1.19,1.52,1.69,112.81,102.82,69.62,14.76,82.25,12.58,11.71,8.29,42.01,54.87,27.88,41.17,145.26,72.98,45.13,32.29,1176.28,1.13,593777.24,167448.25,1428.49,34.11402545,14.18,22.25,202561.32
SIMPAC,9160,Dec-16,16.75,-1.17,-1.26,1.55,3.62,-0.91,18.48,6.06,6.85,5.61,8.82,3.85,0.64,4.26,3.33,1.49,5.3,1.13,1.45,1.52,24.92,113.8,84.21,33.41,73.81,13.12,12.82,8.52,41.51,57.53,31.31,42.31,143.41,64.61,42.47,26,214.43,5.13,583958.95,182775.93,1365.57,33.0699109,14.14,22.13,193114.71
SIMPAC,9160,Dec-17,10.1,-8.78,-3.38,-14.77,0.17,-13.64,16.31,5.59,5.36,2.93,5.07,3.23,0.58,4.53,3.08,1.31,6.04,0.96,1.45,1.41,23.04,115.32,85.28,23.55,58.27,14.49,9.16,5.57,23.27,63.18,29.23,39.53,260.25,54.25,36.82,26.05,196.07,5.25,566089.14,182927.51,1249.7,25.0686987,11.36,18.77,141911.18
SIMPAC,9160,Dec-18,4.07,78.86,106.96,106.23,80.64,32.74,11.16,22.6,20.48,1.92,3.33,13.02,0.58,3.64,4.07,1.16,8.44,0.91,1.58,1.33,7.45,135.98,87.82,49.22,56.71,16.64,5.64,4.54,12.26,63.81,29.44,45.58,157.58,52.53,36.19,35.41,133.84,12.06,714060.73,256897.4,1363.5,32.00146838,16.76,37.32,228509.92
SIMPAC,9160,Dec-19,3.47,-0.38,-26.23,-6.93,1.42,40.48,10.41,2.21,2.17,1.64,2.59,1.39,0.63,3.89,6.55,1.39,11.34,0.98,1.77,1.43,12.34,131.76,91.59,58.26,53.93,18.67,15.72,8.7,29.5,64.96,29.6,42.58,163.65,49.75,35.04,30.49,126.48,10.26,534225.64,257491.27,1383.19,24.96160297,9.64,15.22,133351.28
SNT에너지,100840,Dec-11,-9.21,8.9,0,18.56,-4.06,-8.7,7.22,-2.13,-2.53,0,0,-1.57,0.74,17.37,2.14,1.59,4.55,1.19,1.93,1.46,7.9,151.52,135.46,21.28,72.18,0,-14.12,-8.38,0,58.08,47.03,52.61,137.93,59.78,41.92,10.6,31.18,17.89,666060.37,83774.27,1502.78,0,0,0,0
SNT에너지,100840,Dec-12,77.44,5.89,-0.24,11,14.14,18.12,16.85,3.94,5.29,0,0,3.19,0.81,11.69,2.43,1.88,5.49,1.34,2.05,1.5,6.32,182.56,162.88,51.29,59.73,0,4.27,2.03,0,62.6,49.2,55.14,140.21,48.25,37.4,10.78,23.84,24.94,627125.65,82709.83,1501.55,0,0,0,0
SNT에너지,100840,Dec-13,50.81,6.45,-1.57,12.29,8.11,-12.98,19.4,8.06,8.49,0,0,5.36,0.66,9.19,2.34,1.65,5.18,1.05,1.8,1.17,4.5,197.1,177.76,71.62,57.28,0,20.6,11.65,0,63.58,52.46,58.17,108.13,46.42,36.42,9.81,19.92,28.66,575920.29,70308.74,1491.27,0,0,0,0
SNT에너지,100840,Dec-14,41.09,-2.3,-0.25,-5.96,4.82,20.92,16.12,4.64,5.55,0,0,3.66,0.79,11.46,2.59,2.02,7.05,1.2,2.31,1.38,5.17,222.54,199.37,50.89,46.6,0,-2.4,-0.96,0,68.21,50.16,55.99,158.47,36.88,31.79,10.41,18.9,30.83,550413.68,71886.89,1396.84,0,0,0,0
SNT에너지,100840,Dec-15,359.1,3.84,-1.13,7.96,11.4,7.15,22.22,10.39,12.31,0,0,8.71,0.84,14.23,2.18,2.18,8.57,1.18,2.86,1.47,4.34,286.28,269.65,49.36,36.64,0,-13.31,-4.34,0,73.18,54.83,58.21,216.31,27.78,26.82,5.81,8.93,37.88,511700.68,61967.59,1362.91,0,0,0,0
SNT에너지,100840,Dec-16,1771.27,10.07,-0.48,15.05,-0.69,-2.31,19.33,0.65,0.72,0,0,0.5,0.77,23.46,1.86,2.15,9.48,1.1,2.5,1.28,4.64,207.24,200.61,57.56,51.45,0,15.74,7.32,0,66.03,58.9,60.84,202.26,44.47,33.97,3.2,6.19,31.49,541963.51,67897.94,1596.52,0,0,0,0
SNT에너지,100840,Dec-17,1771.27,-13.73,-1.12,-18.34,1.75,-27.55,20.66,2.49,1.98,0,0,1.41,0.57,32.09,1.49,1.57,9.02,0.79,1.99,0.96,2.97,351.97,347.24,116.39,28.42,0,22.15,8,0,77.87,56.81,57.59,300.69,21.01,22.13,1.34,1.88,41.23,599104.74,77328.97,1539.83,0,0,0,0
SNT에너지,100840,Dec-18,-9.21,-6.42,-0.94,-10.06,-1.09,-24.21,14.88,1.31,0.78,0,0,0.63,0.48,29.63,2.05,1.2,9.3,0.6,2.4,0.85,2.25,492.86,474.82,188.8,21.5,0,8.91,3.17,0,82.31,53.32,55.35,193.19,13.64,17.69,3.66,4.59,44.12,607848.52,79512.34,1478.9,0,0,0,0
SNT에너지,100840,Dec-19,1771.27,17.94,0.47,30.03,6.17,45.38,16.73,7.24,6.12,4.79,8.19,4.76,0.66,21.53,3.2,1.75,11.8,0.85,2.99,1.13,3.1,303.82,288.69,31.18,36.31,0,-14.92,-6.32,0,73.36,58.33,61.39,358.21,27.54,26.64,4.98,7.42,41.19,641455.03,12325.47,1748.15,29.95140874,10.99,17.2,192124.82
SNT홀딩스,36530,Dec-11,16.87,4.21,1.6,9.25,2.59,10.91,12.89,5.24,6.74,5.79,7.24,4.19,0.8,5.61,3.97,1.7,4.96,1.29,2.11,1.67,7.49,174.28,128.31,39.04,62.08,3.99,9.54,4.66,91.52,61.7,36.1,49.03,103.95,45.6,38.3,26.38,61.89,20.9,108066029.7,13882041.78,236092.03,32.50338407,14.88,19,35125116.67
SNT홀딩스,36530,Dec-12,20.28,-2.35,-0.49,-4.13,0.54,0.29,12.2,3.79,4.81,4.08,5.14,3.01,0.79,5.28,3.81,1.69,4.83,1.27,2.12,1.64,7.28,184.89,132.96,35.94,57.43,3.05,9.53,4.32,114,63.52,34.62,48.14,121.68,40.99,36.48,28.09,61.17,22.1,108577358.3,14286764.67,230544.88,29.59489124,13.94,17.33,32133351.11
SNT홀딩스,36530,Dec-13,30.38,3.58,0.21,7.2,4.27,-5.54,12.51,3.41,3.99,4.01,5.38,2.55,0.75,4.66,3.75,1.6,4.96,1.17,2.06,1.52,6.29,188.1,133.44,48.56,56.38,3.51,9.78,4.8,100.5,63.95,35.35,49.82,109.33,41.42,36.05,29.06,62.04,23.34,122175701.1,16540547.88,268647.03,29.39627493,13.37,18.23,35915105
SNT홀딩스,36530,Dec-14,34.38,-5.11,-5.36,-7.08,-1.33,-1.52,11.1,4.32,4.91,3.13,4.22,3.2,0.74,4.64,3.91,1.62,5.4,1.14,2.13,1.5,6,208.24,148.81,50.97,50.39,1.36,13.86,6.1,340.49,66.49,34.86,48.79,121.85,35.23,33.51,28.54,54.9,25.36,113548908.8,14815467.63,254923.61,30.84307052,13.74,18.05,35021970
SNT홀딩스,36530,Dec-15,218.55,6.37,-0.54,14.66,12.77,3.89,17.45,7.22,8.07,7.68,10.02,5.53,0.77,4.82,4.15,1.73,6.81,1.12,2.44,1.51,4.56,263,201.03,82.77,41.85,0.34,16.84,6.68,1448.53,70.49,40.2,52.59,143.28,28.36,29.51,23.56,38.02,32.59,113687886,52698010.25,271163.91,42.17418996,17.68,23.78,47946945
SNT홀딩스,36530,Dec-16,286.46,1.88,-2.1,5.66,0.11,-4.65,13.08,0.66,0.66,3.3,4.7,0.46,0.7,5.29,3.81,1.67,6.81,1,2.33,1.31,4.28,247.45,198.81,88.69,44.37,0.32,19.44,8.59,1852.23,69.27,43.82,54.54,136.89,31.82,30.73,19.65,32.98,32.5,112125362.5,49873523.75,276272.3,25.68222689,10.42,14.98,28796290
SNT홀딩스,36530,Dec-17,178.66,-2.9,-3.08,-1.46,-0.76,-1.92,13.58,1.71,1.7,2.78,4.02,1.19,0.69,5.76,3.8,1.69,6.28,0.99,2.31,1.26,4.08,264.63,216.54,92.09,41.26,0.3,19.79,8.22,1902.41,70.79,45.28,55.34,126.47,29.54,29.21,18.18,29.21,34.43,124884349,58189174,306596.42,25.21005483,10.27,14.61,31483412.86
SNT홀딩스,36530,Dec-18,59.79,-1.51,-1.31,-1.66,-1.05,-7.08,12.86,5.26,4.88,3.41,5.18,3.46,0.66,5.6,4.22,1.6,5.96,0.93,2.26,1.19,3.56,306.08,248.36,70.44,40.62,0.31,19.09,8.32,1804.58,71.12,44.84,55.26,121.27,25.39,28.88,18.86,28.01,37.2,85467252.9,40420303.7,211383.46,33.17007279,13.41,20.23,28349550
SNT홀딩스,36530,Dec-19,184.05,5.81,0.21,8.43,8.16,7.91,15.07,8.23,7.96,5.81,8.35,5.72,0.7,5.71,4.82,1.74,7.13,0.97,2.48,1.24,3.51,312.26,255.6,92.67,37.56,0,17.86,7.21,0,72.69,46.35,56.63,159.09,24.95,27.31,18.14,26.69,38.49,84762997.2,41041972.3,223667.9,37.79045581,14.32,21.18,32032323
STX,11810,Dec-11,1.66,-14.09,-43.6,-37.48,18.06,47.5,7.57,3.73,12.57,4.14,3.93,3.93,1.05,14.81,10.91,5.26,13.95,3.37,1.53,3.21,-19.52,70.06,54.61,11.43,173.19,26.27,-0.52,-0.29,-1.25,36.6,21.31,27.33,152.08,106.57,63.4,22.04,-51.57,-11.68,2016729.59,1297910.71,13352.49,66.287736,10.01,8.78,1336844.39
STX,11810,Dec-12,-3.12,-3.19,27.63,3.76,-21.36,3.22,-3.15,-7.97,-28.69,-7.98,-6.67,-9.53,1.2,25.52,10.56,6.61,17.76,3.6,1.79,4.23,-14.02,62.81,55.08,12.95,236.31,30.86,4.3,2.49,9.8,29.73,25.69,29.29,172.8,156.85,70.27,12.3,-20.78,-17.35,2248792,1440170.67,13512.08,-16.56427095,-2.76,-2.27,-372496
STX,11810,Dec-13,-10.71,-73.5,-79.37,-46.53,66.17,-60.24,-28.23,-65.14,-320.09,-30.01,-39.27,-49.79,0.76,22.71,5.67,3.89,9.16,4.91,0.91,2.15,-10.1,62.06,54.71,5.09,363.41,70.92,10.3,7.79,20.03,-37.96,52.11,59.11,127.51,250.89,137.96,11.85,-19.39,-36.13,1217570.62,810468.93,7584.86,0,-92.75,-50.83,-7034740.11
STX,11810,Dec-14,0.76,-6.52,-49.85,12.6,-81.62,-33.27,7.42,23.28,-182.97,2.75,2.18,29.3,1.26,10.03,6.21,10.1,9.99,-7.86,1.08,1.94,31.16,113.3,86.97,14.11,1239.93,61.12,2.35,1.67,3.56,7.46,54.66,71.2,180.51,842.07,92.54,23.24,197.92,8.36,871612.9,35500,10120.98,0,40.25,30.9,4073879.03
STX,11810,Dec-15,-0.84,0.97,-5.9,0.95,-22.76,-0.23,2.74,-3,-59.01,-2.71,-2.1,-3.88,1.29,6.05,7.61,15.55,11.01,19.65,1.38,1.82,92.05,104.09,67.59,8.89,1651.71,61.6,-3.85,-2.82,-5.9,5.71,46.23,71.19,93.87,1198.04,94.29,35.06,892.68,2.8,799803.15,34661.42,9978.14,78.33325129,6.28,4.88,626511.81
STX,11810,Dec-16,-0.91,-44.15,-27.52,-46.09,-356.99,5.48,4.93,-26.59,-354.26,-3.46,-1.99,-46.33,1.74,6.03,12.06,19.61,13.14,-13.32,1.54,2.48,-7.04,49.89,26.7,4.89,314.07,100.73,2.02,1.22,2.94,-46.71,36.77,68.72,107.47,294.84,146.71,46.5,-46.3,-69.01,612341.67,275,5897.58,-469.7363944,-48.77,-20.07,-2876391.67
