,Unnamed: 0,회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),순이익증가률개별,순이익증가률연결,순이익증가율
7013,7013,(주)케이씨티시,9070,Dec-17,7941907.0,8994740.0,-42.93,9.31,9.31
7014,7014,(주)케이씨티시,9070,Dec-18,9077424.0,7271931.0,14.3,-19.15,-19.15
7015,7015,(주)케이씨티시,9070,Dec-19,8031914.0,8204305.0,-11.52,12.82,12.82
7016,7016,(주)케이씨피드,25880,Dec-11,1989749.0,1909893.0,-75.23,-76.72,-76.72
7017,7017,(주)케이씨피드,25880,Dec-12,4323670.0,2084866.0,117.3,9.16,9.16
7018,7018,(주)케이씨피드,25880,Dec-13,1870677.0,343766.0,-56.73,-83.51,-83.51
7019,7019,(주)케이씨피드,25880,Dec-14,-3438499.0,-2980400.0,-283.81,-966.99,-966.99
7020,7020,(주)케이씨피드,25880,Dec-15,959536.0,-2142466.0,,,
7021,7021,(주)케이씨피드,25880,Dec-16,1093151.0,754703.0,13.92,,
7022,7022,(주)케이씨피드,25880,Dec-17,997481.0,6752740.0,-8.75,794.75,794.75
7023,7023,(주)케이씨피드,25880,Dec-18,544254.0,1009159.0,-45.44,-85.06,-85.06
7024,7024,(주)케이씨피드,25880,Dec-19,-6210782.0,-6494753.0,-1241.16,-743.58,-743.58
7025,7025,(주)케이아이엔엑스,93320,Dec-11,3783834.0,4067324.0,,,
7026,7026,(주)케이아이엔엑스,93320,Dec-12,3359356.0,4362715.0,-11.22,7.26,7.26
7027,7027,(주)케이아이엔엑스,93320,Dec-13,4010012.0,5147961.0,19.37,18.0,18.0
7028,7028,(주)케이아이엔엑스,93320,Dec-14,4027990.0,5638884.0,0.45,9.54,9.54
7029,7029,(주)케이아이엔엑스,93320,Dec-15,4162775.0,4541469.0,3.35,-19.46,-19.46
7030,7030,(주)케이아이엔엑스,93320,Dec-16,4869597.0,6332764.0,16.98,39.44,39.44
7031,7031,(주)케이아이엔엑스,93320,Dec-17,6159672.0,6727798.0,26.49,6.24,6.24
7032,7032,(주)케이아이엔엑스,93320,Dec-18,10920360.0,12463895.0,77.29,85.26,85.26
7033,7033,(주)케이아이엔엑스,93320,Dec-19,12857468.0,15675410.0,17.74,25.77,25.77
7034,7034,(주)케이에스에스해운,44450,Dec-11,23956310.0,24134260.0,86.32,53.96,53.96
7035,7035,(주)케이에스에스해운,44450,Dec-12,12778403.0,12854377.0,-46.66,-46.74,-46.74
7036,7036,(주)케이에스에스해운,44450,Dec-13,26237039.0,26377627.0,105.32,105.2,105.2
7037,7037,(주)케이에스에스해운,44450,Dec-14,21030046.0,,-19.85,-57.88,-57.88
7038,7038,(주)케이에스에스해운,44450,Dec-15,23151544.0,23149462.0,10.09,108.35,108.35
7039,7039,(주)케이에스에스해운,44450,Dec-16,13063262.0,13272684.0,-43.57,-42.67,-42.67
7040,7040,(주)케이에스에스해운,44450,Dec-17,25745832.0,25687512.0,97.09,93.54,93.54
7041,7041,(주)케이에스에스해운,44450,Dec-18,20703199.0,20815916.0,-19.59,-18.96,-18.96
7042,7042,(주)케이에스에스해운,44450,Dec-19,23126688.0,23435296.0,11.71,12.58,12.58
7043,7043,(주)케이에스피,73010,Dec-11,6909025.0,,-70.13,-52.59,-52.59
7044,7044,(주)케이에스피,73010,Dec-12,405977.0,,-94.12,0.0,-94.12
7045,7045,(주)케이에스피,73010,Dec-13,1600022.0,,294.12,0.0,294.12
7046,7046,(주)케이에스피,73010,Dec-14,-852944.0,,-153.31,0.0,-153.31
7047,7047,(주)케이에스피,73010,Dec-15,-2526027.0,,,0.0,
7048,7048,(주)케이에스피,73010,Dec-16,-60170670.0,,,0.0,
7049,7049,(주)케이에스피,73010,Dec-17,-3749201.0,,,0.0,
7050,7050,(주)케이에스피,73010,Dec-18,-10394516.0,,,0.0,
7051,7051,(주)케이에스피,73010,Dec-19,1641249.0,,,0.0,
7052,7052,(주)케이에이치바텍,60720,Dec-11,17040462.0,9989673.0,938.26,-10.09,-10.09
7053,7053,(주)케이에이치바텍,60720,Dec-12,7930096.0,-3197749.0,-53.46,-132.01,-132.01
7054,7054,(주)케이에이치바텍,60720,Dec-13,31760117.0,57223313.0,300.5,,
7055,7055,(주)케이에이치바텍,60720,Dec-14,38554148.0,24927919.0,21.39,-56.44,-56.44
7056,7056,(주)케이에이치바텍,60720,Dec-15,20860787.0,19944589.0,-45.89,-19.99,-19.99
7057,7057,(주)케이에이치바텍,60720,Dec-16,-19243531.0,-18503491.0,-192.25,-192.77,-192.77
7058,7058,(주)케이에이치바텍,60720,Dec-17,-37531820.0,-37703594.0,,,
7059,7059,(주)케이에이치바텍,60720,Dec-18,-38963210.0,-39098140.0,,,
7060,7060,(주)케이에이치바텍,60720,Dec-19,-11388408.0,-11583401.0,,,
7061,7061,(주)케이에이치필룩스,33180,Dec-11,494037.0,2345529.0,,,
7062,7062,(주)케이에이치필룩스,33180,Dec-12,691359.0,3507426.0,39.94,49.54,49.54
7063,7063,(주)케이에이치필룩스,33180,Dec-13,2030287.0,4360827.0,193.67,24.33,24.33
7064,7064,(주)케이에이치필룩스,33180,Dec-14,1551939.0,5234985.0,-23.56,20.05,20.05
7065,7065,(주)케이에이치필룩스,33180,Dec-15,2659531.0,3066228.0,71.37,-41.43,-41.43
7066,7066,(주)케이에이치필룩스,33180,Dec-16,2696815.0,5855325.0,1.4,90.96,90.96
7067,7067,(주)케이에이치필룩스,33180,Dec-17,3481221.0,3726242.0,29.09,-36.36,-36.36
7068,7068,(주)케이에이치필룩스,33180,Dec-18,-3383104.0,-11041934.0,-197.18,-396.33,-396.33
7069,7069,(주)케이에이치필룩스,33180,Dec-19,-8141626.0,-11683952.0,,,
7070,7070,(주)케이엑스이노베이션,122450,Dec-11,6952332.0,10822923.0,,,
7071,7071,(주)케이엑스이노베이션,122450,Dec-12,10123457.0,10906767.0,45.61,0.77,0.77
7072,7072,(주)케이엑스이노베이션,122450,Dec-13,8817785.0,8377482.0,-12.9,-23.19,-23.19
7073,7073,(주)케이엑스이노베이션,122450,Dec-14,2696123.0,11013695.0,-69.42,31.47,31.47
7074,7074,(주)케이엑스이노베이션,122450,Dec-15,6784725.0,10869065.0,151.65,-1.31,-1.31
7075,7075,(주)케이엑스이노베이션,122450,Dec-16,861620.0,35617262.0,-87.3,227.69,227.69
7076,7076,(주)케이엑스이노베이션,122450,Dec-17,11563379.0,42833960.0,1242.05,20.26,20.26
7077,7077,(주)케이엑스이노베이션,122450,Dec-18,4028928.0,67058689.0,-65.16,56.55,56.55
7078,7078,(주)케이엑스이노베이션,122450,Dec-19,4660510.0,24602566.0,15.68,-63.31,-63.31
7079,7079,(주)케이엑스하이텍,52900,Dec-11,-2262935.0,-2189844.0,-148.56,-108.9,-108.9
7080,7080,(주)케이엑스하이텍,52900,Dec-12,-1233123.0,-6704098.0,,,
7081,7081,(주)케이엑스하이텍,52900,Dec-13,-29076344.0,-26463650.0,,,
7082,7082,(주)케이엑스하이텍,52900,Dec-14,1822473.0,2637885.0,,,
7083,7083,(주)케이엑스하이텍,52900,Dec-15,-655223.0,552716.0,-135.95,-79.05,-79.05
7084,7084,(주)케이엑스하이텍,52900,Dec-16,1404379.0,1930661.0,,249.3,249.3
7085,7085,(주)케이엑스하이텍,52900,Dec-17,703944.0,-431323.0,-49.88,-122.34,-122.34
7086,7086,(주)케이엑스하이텍,52900,Dec-18,4128116.0,4629018.0,486.43,,
7087,7087,(주)케이엑스하이텍,52900,Dec-19,2528859.0,2221265.0,-38.74,-52.01,-52.01
7088,7088,(주)케이엔더블유,105330,Dec-11,1677270.0,1874236.0,-33.67,-15.62,-15.62
7089,7089,(주)케이엔더블유,105330,Dec-12,-2574607.0,-2309906.0,-253.5,-223.25,-223.25
7090,7090,(주)케이엔더블유,105330,Dec-13,-1591948.0,-762867.0,,,
7091,7091,(주)케이엔더블유,105330,Dec-14,1248384.0,3197803.0,,,
7092,7092,(주)케이엔더블유,105330,Dec-15,-791129.0,799627.0,-163.37,-74.99,-74.99
7093,7093,(주)케이엔더블유,105330,Dec-16,-954198.0,-686220.0,,-185.82,-185.82
7094,7094,(주)케이엔더블유,105330,Dec-17,-560250.0,-1919844.0,,,
7095,7095,(주)케이엔더블유,105330,Dec-18,-1382478.0,600468.0,,,
7096,7096,(주)케이엔더블유,105330,Dec-19,-7442815.0,-6288173.0,,-1147.21,-1147.21
7097,7097,(주)케이엔엔,58400,Dec-11,8429789.0,8547714.0,,,
7098,7098,(주)케이엔엔,58400,Dec-12,25972366.0,26163004.0,208.1,206.08,206.08
7099,7099,(주)케이엔엔,58400,Dec-13,11828082.0,11909257.0,-54.46,-54.48,-54.48
7100,7100,(주)케이엔엔,58400,Dec-14,5728075.0,5611195.0,-51.57,-52.88,-52.88
7101,7101,(주)케이엔엔,58400,Dec-15,7167870.0,6887061.0,25.14,22.74,22.74
7102,7102,(주)케이엔엔,58400,Dec-16,6743310.0,6891426.0,-5.92,0.06,0.06
7103,7103,(주)케이엔엔,58400,Dec-17,9349374.0,9600543.0,38.65,39.31,39.31
7104,7104,(주)케이엔엔,58400,Dec-18,7551905.0,7840467.0,-19.23,-18.33,-18.33
7105,7105,(주)케이엔엔,58400,Dec-19,7588622.0,8126481.0,0.49,3.65,3.65
7106,7106,(주)케이엔제이,272110,Dec-19,4148331.0,4441817.0,-45.33,-45.34,-45.34
7107,7107,(주)케이엘넷,39420,Dec-11,569656.0,,-86.27,150.15,150.15
7108,7108,(주)케이엘넷,39420,Dec-12,-499770.0,,-187.73,0.0,-187.73
7109,7109,(주)케이엘넷,39420,Dec-13,1375507.0,1375507.0,,-87.62,-87.62
7110,7110,(주)케이엘넷,39420,Dec-14,2454759.0,2627692.0,78.46,91.03,91.03
7111,7111,(주)케이엘넷,39420,Dec-15,2524026.0,2460456.0,2.82,-6.36,-6.36
7112,7112,(주)케이엘넷,39420,Dec-16,1602482.0,1609996.0,-36.51,-34.57,-34.57
7113,7113,(주)케이엘넷,39420,Dec-17,2798365.0,2791930.0,74.63,73.41,73.41
7114,7114,(주)케이엘넷,39420,Dec-18,2310347.0,1689448.0,-17.44,-39.49,-39.49
7115,7115,(주)케이엘넷,39420,Dec-19,3706699.0,3811868.0,60.44,125.63,125.63
7116,7116,(주)케이엠,83550,Dec-11,4215957.0,4922329.0,13.74,29.13,29.13
7117,7117,(주)케이엠,83550,Dec-12,1389754.0,2778658.0,-67.04,-43.55,-43.55
7118,7118,(주)케이엠,83550,Dec-13,779335.0,2176474.0,-43.92,-21.67,-21.67
7119,7119,(주)케이엠,83550,Dec-14,1857809.0,3091017.0,138.38,42.02,42.02
7120,7120,(주)케이엠,83550,Dec-15,3099958.0,6770659.0,66.86,119.04,119.04
7121,7121,(주)케이엠,83550,Dec-16,1148761.0,3425787.0,-62.94,-49.4,-49.4
7122,7122,(주)케이엠,83550,Dec-17,949884.0,4111213.0,-17.31,20.01,20.01
7123,7123,(주)케이엠,83550,Dec-18,3706935.0,4578031.0,290.25,11.35,11.35
7124,7124,(주)케이엠,83550,Dec-19,5937181.0,6394604.0,60.16,39.68,39.68
7125,7125,(주)케이엠더블유,32500,Dec-11,-25379367.0,-34633920.0,-527.46,-641.61,-641.61
7126,7126,(주)케이엠더블유,32500,Dec-12,25117024.0,37497545.0,,,
7127,7127,(주)케이엠더블유,32500,Dec-13,24406102.0,39930772.0,-2.83,6.49,6.49
7128,7128,(주)케이엠더블유,32500,Dec-14,-13045009.0,-12511355.0,-153.45,-131.33,-131.33
7129,7129,(주)케이엠더블유,32500,Dec-15,-48110971.0,-47815273.0,,,
7130,7130,(주)케이엠더블유,32500,Dec-16,4381950.0,3708181.0,,,
7131,7131,(주)케이엠더블유,32500,Dec-17,-9184345.0,-8687401.0,-309.59,-334.28,-334.28
7132,7132,(주)케이엠더블유,32500,Dec-18,-31792757.0,-31291924.0,,,
7133,7133,(주)케이엠더블유,32500,Dec-19,100342064.0,102659893.0,,,
7134,7134,(주)케이이씨,92220,Dec-11,-29326515.0,-40258079.0,-129.23,-139.22,-139.22
7135,7135,(주)케이이씨,92220,Dec-12,-54016243.0,-52659479.0,,,
7136,7136,(주)케이이씨,92220,Dec-13,-18609954.0,-28033543.0,,,
7137,7137,(주)케이이씨,92220,Dec-14,16883154.0,3237232.0,,,
7138,7138,(주)케이이씨,92220,Dec-15,-442822.0,523479.0,-102.62,-83.83,-83.83
7139,7139,(주)케이이씨,92220,Dec-16,97722.0,75022.0,,-85.67,-85.67
7140,7140,(주)케이이씨,92220,Dec-17,-2468339.0,1365010.0,-2625.88,1719.48,1719.48
7141,7141,(주)케이이씨,92220,Dec-18,1465180.0,1752673.0,,28.4,28.4
7142,7142,(주)케이이씨,92220,Dec-19,-19210810.0,-19726091.0,-1411.16,-1225.49,-1225.49
7143,7143,(주)케이지모빌리언스,46440,Dec-11,9029509.0,9278853.0,,,
7144,7144,(주)케이지모빌리언스,46440,Dec-12,15512083.0,15694059.0,71.79,69.14,69.14
7145,7145,(주)케이지모빌리언스,46440,Dec-13,13837601.0,8914600.0,-10.79,-43.2,-43.2
7146,7146,(주)케이지모빌리언스,46440,Dec-14,14967864.0,,8.17,24.64,24.64
7147,7147,(주)케이지모빌리언스,46440,Dec-15,7869091.0,,-47.43,0.0,-47.43
7148,7148,(주)케이지모빌리언스,46440,Dec-16,10806007.0,10806007.0,37.32,-2.75,-2.75
7149,7149,(주)케이지모빌리언스,46440,Dec-17,13406750.0,12654600.0,24.07,17.11,17.11
7150,7150,(주)케이지모빌리언스,46440,Dec-18,12671217.0,12119266.0,-5.49,-4.23,-4.23
7151,7151,(주)케이지모빌리언스,46440,Dec-19,17906001.0,17606275.0,41.31,45.28,45.28
7152,7152,(주)케이지이니시스,35600,Dec-11,12131492.0,15829534.0,-32.25,-10.09,-10.09
7153,7153,(주)케이지이니시스,35600,Dec-12,22797500.0,,87.92,-29.81,-29.81
7154,7154,(주)케이지이니시스,35600,Dec-13,19188137.0,21616396.0,-15.83,94.55,94.55
7155,7155,(주)케이지이니시스,35600,Dec-14,24372880.0,25691380.0,27.02,18.85,18.85
7156,7156,(주)케이지이니시스,35600,Dec-15,21553999.0,3364111.0,-11.57,-86.91,-86.91
7157,7157,(주)케이지이니시스,35600,Dec-16,5424562.0,13578015.0,-74.83,303.61,303.61
7158,7158,(주)케이지이니시스,35600,Dec-17,-38306163.0,3026893.0,-806.16,-77.71,-77.71
7159,7159,(주)케이지이니시스,35600,Dec-18,31436874.0,39874884.0,,1217.35,1217.35
7160,7160,(주)케이지이니시스,35600,Dec-19,40601537.0,60026124.0,29.15,50.54,50.54
7161,7161,(주)케이티,30200,Dec-11,1289055000.0,1452019000.0,3074.89,2318.98,2318.98
7162,7162,(주)케이티,30200,Dec-12,719352000.0,1111450000.0,-44.2,-23.45,-23.45
7163,7163,(주)케이티,30200,Dec-13,-392311000.0,-60251000.0,-154.54,-105.42,-105.42
7164,7164,(주)케이티,30200,Dec-14,-1141889000.0,-966176000.0,,,
7165,7165,(주)케이티,30200,Dec-15,770324000.0,631288000.0,,,
7166,7166,(주)케이티,30200,Dec-16,809330000.0,797844000.0,5.06,26.38,26.38
7167,7167,(주)케이티,30200,Dec-17,463268000.0,561526000.0,-42.76,-29.62,-29.62
7168,7168,(주)케이티,30200,Dec-18,561224000.0,762305000.0,21.14,35.76,35.76
7169,7169,(주)케이티,30200,Dec-19,431828000.0,669347000.0,-23.06,-12.19,-12.19
7170,7170,(주)케이티서브마린,60370,Dec-11,6700080.0,,-98.45,-98.34,-98.34
7171,7171,(주)케이티서브마린,60370,Dec-12,7951921.0,,18.68,0.0,18.68
7172,7172,(주)케이티서브마린,60370,Dec-13,6146031.0,,-22.71,0.0,-22.71
7173,7173,(주)케이티서브마린,60370,Dec-14,9017881.0,,46.73,0.0,46.73
7174,7174,(주)케이티서브마린,60370,Dec-15,4144955.0,,-54.04,0.0,-54.04
7175,7175,(주)케이티서브마린,60370,Dec-16,5145918.0,,24.15,0.0,24.15
7176,7176,(주)케이티서브마린,60370,Dec-17,8242548.0,,60.18,0.0,60.18
7177,7177,(주)케이티서브마린,60370,Dec-18,-4286227.0,,-152.0,0.0,-152.0
7178,7178,(주)케이티서브마린,60370,Dec-19,486032.0,,,0.0,
7179,7179,(주)케이티스카이라이프,53210,Dec-11,31256603.0,26648829.0,6330.98,139.84,139.84
7180,7180,(주)케이티스카이라이프,53210,Dec-12,56145215.0,55575482.0,79.63,108.55,108.55
7181,7181,(주)케이티스카이라이프,53210,Dec-13,72554033.0,72724380.0,29.23,30.86,30.86
7182,7182,(주)케이티스카이라이프,53210,Dec-14,55553081.0,55162194.0,-23.43,-24.15,-24.15
7183,7183,(주)케이티스카이라이프,53210,Dec-15,74443827.0,72986740.0,34.0,32.31,32.31
7184,7184,(주)케이티스카이라이프,53210,Dec-16,65937774.0,68863323.0,-11.43,-5.65,-5.65
7185,7185,(주)케이티스카이라이프,53210,Dec-17,55181095.0,57314013.0,-16.31,-16.77,-16.77
7186,7186,(주)케이티스카이라이프,53210,Dec-18,50960691.0,52010216.0,-7.65,-9.25,-9.25
7187,7187,(주)케이티스카이라이프,53210,Dec-19,50361448.0,56007737.0,-1.18,7.69,7.69
7188,7188,(주)케이티씨에스,58850,Dec-11,19355311.0,,-61.57,-80.16,-80.16
7189,7189,(주)케이티씨에스,58850,Dec-12,17677058.0,,-8.67,0.0,-8.67
7190,7190,(주)케이티씨에스,58850,Dec-13,12544294.0,,-29.04,0.0,-29.04
7191,7191,(주)케이티씨에스,58850,Dec-14,11203313.0,13322526.0,-10.69,19.9,19.9
7192,7192,(주)케이티씨에스,58850,Dec-15,7910120.0,13533560.0,-29.39,1.58,1.58
7193,7193,(주)케이티씨에스,58850,Dec-16,7865254.0,7854633.0,-0.57,-41.96,-41.96
7194,7194,(주)케이티씨에스,58850,Dec-17,8266159.0,7385006.0,5.1,-5.98,-5.98
7195,7195,(주)케이티씨에스,58850,Dec-18,11174368.0,11401358.0,35.18,54.39,54.39
7196,7196,(주)케이티씨에스,58850,Dec-19,7378972.0,7530107.0,-33.97,-33.95,-33.95
7197,7197,(주)케이티아이에스,58860,Dec-11,21554518.0,,192.11,47.56,47.56
7198,7198,(주)케이티아이에스,58860,Dec-12,18262308.0,,-15.27,0.0,-15.27
7199,7199,(주)케이티아이에스,58860,Dec-13,13829677.0,,-24.27,0.0,-24.27
7200,7200,(주)케이티아이에스,58860,Dec-14,9407801.0,,-31.97,0.0,-31.97
7201,7201,(주)케이티아이에스,58860,Dec-15,15040764.0,,59.88,0.0,59.88
7202,7202,(주)케이티아이에스,58860,Dec-16,9990999.0,,-33.57,0.0,-33.57
7203,7203,(주)케이티아이에스,58860,Dec-17,8336872.0,,-16.56,0.0,-16.56
7204,7204,(주)케이티아이에스,58860,Dec-18,7900863.0,,-5.23,0.0,-5.23
7205,7205,(주)케이티아이에스,58860,Dec-19,9203428.0,,16.49,0.0,16.49
7206,7206,(주)케이티알파,36030,Dec-11,-11396227.0,-2002301.0,-223.83,-118.02,-118.02
7207,7207,(주)케이티알파,36030,Dec-12,-10549310.0,-8876832.0,,,
7208,7208,(주)케이티알파,36030,Dec-13,2300943.0,3551365.0,,,
7209,7209,(주)케이티알파,36030,Dec-14,12205645.0,,430.46,212.87,212.87
7210,7210,(주)케이티알파,36030,Dec-15,7258295.0,,-40.53,0.0,-40.53
7211,7211,(주)케이티알파,36030,Dec-16,4297853.0,,-40.79,0.0,-40.79
7212,7212,(주)케이티알파,36030,Dec-17,3224800.0,,-24.97,0.0,-24.97
7213,7213,(주)케이티알파,36030,Dec-18,881567.0,,-72.66,0.0,-72.66
7214,7214,(주)케이티알파,36030,Dec-19,1426363.0,,61.8,0.0,61.8
7215,7215,(주)케이티앤지,33780,Dec-11,767894329.0,806463278.0,53735.83,7158.17,7158.17
7216,7216,(주)케이티앤지,33780,Dec-12,751615603.0,718677658.0,-2.12,-10.89,-10.89
7217,7217,(주)케이티앤지,33780,Dec-13,481741854.0,558194389.0,-35.91,-22.33,-22.33
7218,7218,(주)케이티앤지,33780,Dec-14,759650038.0,800411846.0,57.69,43.39,43.39
7219,7219,(주)케이티앤지,33780,Dec-15,971105262.0,1046154494.0,27.84,30.7,30.7
7220,7220,(주)케이티앤지,33780,Dec-16,1096954949.0,1203742347.0,12.96,15.06,15.06
7221,7221,(주)케이티앤지,33780,Dec-17,998206029.0,1211446576.0,-9.0,0.64,0.64
7222,7222,(주)케이티앤지,33780,Dec-18,856689554.0,903359164.0,-14.18,-25.43,-25.43
7223,7223,(주)케이티앤지,33780,Dec-19,891380828.0,1037198625.0,4.05,14.82,14.82
7224,7224,(주)케이프,64820,Dec-11,3220965.0,,-99.64,-98.93,-98.93
7225,7225,(주)케이프,64820,Dec-12,3057379.0,2262300.0,-5.08,-79.64,-79.64
7226,7226,(주)케이프,64820,Dec-13,-12034566.0,-15049205.0,-493.62,-765.22,-765.22
7227,7227,(주)케이프,64820,Dec-14,114682.0,163691.0,,,
7228,7228,(주)케이프,64820,Dec-15,-4660229.0,-2928284.0,-4163.61,-1888.91,-1888.91
7229,7229,(주)케이프,64820,Dec-16,6934307.0,7829314.0,,,
7230,7230,(주)케이프,64820,Dec-17,740062.0,3136290.0,-89.33,-59.94,-59.94
7231,7231,(주)케이프,64820,Dec-18,2398963.0,4176501.0,224.16,33.17,33.17
7232,7232,(주)케이프,64820,Dec-19,6649018.0,8238048.0,177.16,97.25,97.25
7233,7233,(주)케이피에스,256940,Dec-17,2193293.0,,-67.01,34.88,34.88
7234,7234,(주)케이피에스,256940,Dec-18,6792500.0,6806838.0,209.69,-38.74,-38.74
7235,7235,(주)케이피에스,256940,Dec-19,-307534.0,-346434.0,-104.53,-105.09,-105.09
7236,7236,(주)케이피에프,24880,Dec-11,10134207.0,8987551.0,,,
7237,7237,(주)케이피에프,24880,Dec-12,10945157.0,3269797.0,8.0,-63.62,-63.62
7238,7238,(주)케이피에프,24880,Dec-13,1780627.0,147451.0,-83.73,-95.49,-95.49
7239,7239,(주)케이피에프,24880,Dec-14,-14992430.0,-23423507.0,-941.97,-15985.62,-15985.62
7240,7240,(주)케이피에프,24880,Dec-15,10374654.0,11029847.0,,,
7241,7241,(주)케이피에프,24880,Dec-16,25410969.0,4432606.0,144.93,-59.81,-59.81
7242,7242,(주)케이피에프,24880,Dec-17,7026094.0,12828581.0,-72.35,189.41,189.41
7243,7243,(주)케이피에프,24880,Dec-18,7235334.0,9342170.0,2.98,-27.18,-27.18
7244,7244,(주)케이피에프,24880,Dec-19,7380293.0,7612659.0,2.0,-18.51,-18.51
7245,7245,(주)케이피엠테크,42040,Dec-11,-3957865.0,-3856661.0,-153.63,-150.66,-150.66
7246,7246,(주)케이피엠테크,42040,Dec-12,-19256560.0,-20861554.0,,,
7247,7247,(주)케이피엠테크,42040,Dec-13,-15650803.0,-13532465.0,,,
7248,7248,(주)케이피엠테크,42040,Dec-14,3828717.0,3977605.0,,,
7249,7249,(주)케이피엠테크,42040,Dec-15,2265906.0,1996435.0,-40.82,-49.81,-49.81
7250,7250,(주)케이피엠테크,42040,Dec-16,-3271474.0,-3055982.0,-244.38,-253.07,-253.07
7251,7251,(주)케이피엠테크,42040,Dec-17,-3371261.0,-5606172.0,,,
7252,7252,(주)케이피엠테크,42040,Dec-18,29956876.0,32768619.0,,,
7253,7253,(주)케이피엠테크,42040,Dec-19,-30406753.0,-35339299.0,-201.5,-207.84,-207.84
7254,7254,(주)케이피티유,54410,Dec-11,626368.0,-3171267.0,,,
7255,7255,(주)케이피티유,54410,Dec-12,221210.0,-1881853.0,-64.68,,
7256,7256,(주)케이피티유,54410,Dec-13,391412.0,,76.94,,
7257,7257,(주)케이피티유,54410,Dec-14,2545997.0,,550.46,0.0,550.46
7258,7258,(주)케이피티유,54410,Dec-15,4766976.0,,87.23,0.0,87.23
7259,7259,(주)케이피티유,54410,Dec-16,3696520.0,,-22.46,0.0,-22.46
7260,7260,(주)케이피티유,54410,Dec-17,4004273.0,4236785.0,8.33,-61.87,-61.87
7261,7261,(주)케이피티유,54410,Dec-18,697230.0,2259756.0,-82.59,-46.66,-46.66
7262,7262,(주)케이피티유,54410,Dec-19,-764474.0,,-209.64,391.7,391.7
7263,7263,(주)케일럼,258610,Dec-17,711877.0,,,0.0,
7264,7264,(주)케일럼,258610,Dec-18,2948171.0,2810885.0,314.14,-74.7,-74.7
7265,7265,(주)케일럼,258610,Dec-19,-1292626.0,-1190805.0,-143.85,-142.36,-142.36
7266,7266,(주)켐온,217600,Dec-15,,,,,
7267,7267,(주)켐온,217600,Dec-16,,,0.0,0.0,0.0
7268,7268,(주)켐온,217600,Dec-17,-1562828.0,,-114.07,0.0,-114.07
7269,7269,(주)켐온,217600,Dec-18,844201.0,,,0.0,
7270,7270,(주)켐온,217600,Dec-19,1929996.0,,128.62,0.0,128.62
7271,7271,(주)켐트로닉스,89010,Dec-11,7516750.0,9094428.0,289.47,-18.15,-18.15
7272,7272,(주)켐트로닉스,89010,Dec-12,16390378.0,13845004.0,118.05,52.24,52.24
7273,7273,(주)켐트로닉스,89010,Dec-13,25361656.0,20899849.0,54.74,50.96,50.96
7274,7274,(주)켐트로닉스,89010,Dec-14,-6651086.0,-4635103.0,-126.22,-122.18,-122.18
7275,7275,(주)켐트로닉스,89010,Dec-15,-8510237.0,-9108933.0,,,
7276,7276,(주)켐트로닉스,89010,Dec-16,-2283144.0,-5910302.0,,,
7277,7277,(주)켐트로닉스,89010,Dec-17,-16670328.0,-16143114.0,,,
7278,7278,(주)켐트로닉스,89010,Dec-18,2121077.0,1145164.0,,,
7279,7279,(주)켐트로닉스,89010,Dec-19,136261.0,16589112.0,-93.58,1348.62,1348.62
7280,7280,(주)켐트로스,220260,Dec-15,,,8054.29,-33.02,-33.02
7281,7281,(주)켐트로스,220260,Dec-16,,,0.0,0.0,0.0
7282,7282,(주)켐트로스,220260,Dec-17,1085174.0,,-90.23,0.0,-90.23
7283,7283,(주)켐트로스,220260,Dec-18,5490554.0,,405.96,0.0,405.96
7284,7284,(주)켐트로스,220260,Dec-19,282619.0,,-94.85,0.0,-94.85
7285,7285,(주)코다코,46070,Dec-11,1916553.0,,578.14,0.0,578.14
7286,7286,(주)코다코,46070,Dec-12,3433204.0,,79.13,0.0,79.13
7287,7287,(주)코다코,46070,Dec-13,5232527.0,5435343.0,52.41,-51.08,-51.08
7288,7288,(주)코다코,46070,Dec-14,5105775.0,5211437.0,-2.42,-4.12,-4.12
7289,7289,(주)코다코,46070,Dec-15,5780974.0,6067659.0,13.22,16.43,16.43
7290,7290,(주)코다코,46070,Dec-16,10037632.0,10750888.0,73.63,77.18,77.18
7291,7291,(주)코다코,46070,Dec-17,7683584.0,-2389449.0,-23.45,-122.23,-122.23
7292,7292,(주)코다코,46070,Dec-18,-18525374.0,-24789229.0,-341.1,,
7293,7293,(주)코다코,46070,Dec-19,-11580291.0,-23437603.0,,,
7294,7294,(주)코데즈컴바인,47770,Dec-11,6743791.0,3033324.0,,,
7295,7295,(주)코데즈컴바인,47770,Dec-12,-15150948.0,-15682044.0,-324.67,-616.99,-616.99
7296,7296,(주)코데즈컴바인,47770,Dec-13,-18804655.0,-19646159.0,,,
7297,7297,(주)코데즈컴바인,47770,Dec-14,-30283942.0,-23822397.0,,,
7298,7298,(주)코데즈컴바인,47770,Dec-15,-12123145.0,-12378524.0,,,
7299,7299,(주)코데즈컴바인,47770,Dec-16,1567983.0,1483530.0,,,
7300,7300,(주)코데즈컴바인,47770,Dec-17,2198778.0,2133789.0,40.23,43.83,43.83
7301,7301,(주)코데즈컴바인,47770,Dec-18,4402153.0,3527074.0,100.21,65.3,65.3
