회사명,거래소코드,회계년도,매출액수익,매출액수익연결,매출원가,매출원가연결,당기순이익손실,당기순이익손실연결,자본,자본연결,자산,자산연결,영업이익개별,영업이익연결,자본개별,자본연결_,자산개별,자산연결_,매출액영업이익률1,매출액영업이익률2,매출액영업이익률
대동전자(주),8110,2013-03,11770317.0,48649924.0,9444101.0,38132236.0,689527.0,13293914.0,94627901.0,116476106.0,105474070.0,144289133.0,-1829786,-4022767,96642603.0,109599925.0,108228370.0,145653122.0,-15.545766524385026,-8.268804284257463,-8.268804284257463
대동전자(주),8110,2014-03,14006912.0,41000306.0,11063214.0,32986209.0,2783098.0,6557338.0,92110046.0,110390894.0,108720341.0,139373324.0,-3596327,-3061190,94627901.0,116476106.0,105474070.0,144289133.0,-25.675373701212656,-7.466261349366514,-7.466261349366514
대동전자(주),8110,2015-03,16257722.0,42269861.0,15636389.0,35667712.0,4729613.0,284950.0,116099592.0,131606595.0,131376050.0,157202277.0,-3790728,-2859680,92110046.0,110390894.0,108720341.0,139373324.0,-23.31647693323825,-6.765293124574032,-6.765293124574032
대동전자(주),8110,2016-03,15593017.0,38026433.0,13425830.0,30591134.0,-3132796.0,-2092540.0,111002399.0,128847900.0,136213679.0,166137829.0,-2062452,-2779654,116099592.0,131606595.0,131376050.0,157202277.0,-13.226766827740905,-7.309794216039143,-7.309794216039143
대동전자(주),8110,2017-03,17137157.0,41630043.0,13649765.0,31425293.0,3463123.0,2196872.0,114602311.0,128789189.0,135912575.0,160876566.0,260721,1313612,111002399.0,128847900.0,136213679.0,166137829.0,1.521378370986506,3.1554423328364085,3.1554423328364085
대동전자(주),8110,2018-03,15113550.0,39811400.0,13433398.0,31491590.0,-1171726.0,680178.0,113234771.0,129503798.0,134161046.0,164138409.0,-1249564,-260924,114602311.0,128789189.0,135912575.0,160876566.0,-8.267839124494246,-0.6554002119995781,-0.6554002119995781
대동전자(주),8110,2019-03,14288716.0,47995435.0,12437090.0,39095722.0,732554.0,3456273.0,113821922.0,137903976.0,135673857.0,170960180.0,-1606205,-203455,113234771.0,129503798.0,134161046.0,164138409.0,-11.241073025735833,-0.4239048984554469,-0.4239048984554469
대림비앤코(주),5750,2011-12,88522467.0,88647733.0,70877543.0,70934265.0,1192208.0,1165489.0,147956468.0,148723457.0,231366638.0,234172469.0,1328209,1250358,149342097.0,150135805.0,228963615.0,229757323.0,1.5004202266527435,1.4104793858631444,1.4104793858631444
대림비앤코(주),5750,2012-12,100101321.0,101527269.0,80645058.0,82135951.0,-3872148.0,-4612562.0,141913794.0,141898863.0,237382723.0,240467705.0,-2906143,-3587740,147956468.0,148723457.0,231366638.0,234172469.0,-2.9032014472616203,-3.5337698288722805,-3.5337698288722805
대림비앤코(주),5750,2013-12,115385690.0,116283003.0,94306014.0,92997231.0,1645171.0,-2959087.0,143125711.0,138461056.0,245815457.0,253188281.0,5553785,1445307,141913794.0,141898863.0,237382723.0,240467705.0,4.813235506066653,1.2429219771697846,1.2429219771697846
대림비앤코(주),5750,2014-12,141868409.0,147479703.0,110818356.0,115995428.0,8647754.0,3256538.0,149930596.0,139760827.0,261734785.0,266069640.0,13418282,8026489,143125711.0,138461056.0,245815457.0,253188281.0,9.458259308455345,5.442436373770023,5.442436373770023
대림비앤코(주),5750,2015-12,171601003.0,180938863.0,132108292.0,138332663.0,8218584.0,7896701.0,145980595.0,145824599.0,264094737.0,281739517.0,17112391,12127538,149930596.0,139760827.0,261734785.0,266069640.0,9.97219754012743,6.702561184989872,6.702561184989872
대림비앤코(주),5750,2016-12,196442878.0,209090130.0,151738887.0,160294131.0,8841760.0,7358482.0,156003485.0,154364210.0,282522438.0,300494198.0,16807589,14349730,145980595.0,145824599.0,264094737.0,281739517.0,8.55596760295886,6.862939919737006,6.862939919737006
대림비앤코(주),5750,2017-12,218856107.0,232886930.0,173354832.0,183453695.0,7037660.0,6735859.0,161181017.0,159230289.0,287399785.0,304673007.0,15822805,12117331,156003485.0,154364210.0,282522438.0,300494198.0,7.229775406724199,5.203096197798648,5.203096197798648
대림비앤코(주),5750,2018-12,238215856.0,247179477.0,190048083.0,197340280.0,4704080.0,3922309.0,160427352.0,160091365.0,301509879.0,301673358.0,10646299,7366683,161181017.0,159230289.0,287399785.0,304673007.0,4.46918151409703,2.980297187051658,2.980297187051658
대림비앤코(주),5750,2019-12,234711849.0,236449075.0,186695995.0,187814454.0,3179175.0,2026520.0,160171264.0,159409462.0,309384525.0,309166166.0,5233021,4133197,160427352.0,160091365.0,301509879.0,301673358.0,2.2295512656457324,1.7480284073853956,1.7480284073853956
대림통상(주),6570,2011-12,143241074.0,174219994.0,120224191.0,147077316.0,-188335.0,-2034063.0,147866864.0,147739569.0,253155407.0,267062895.0,4838561,3617060,151653314.0,153246017.0,250638094.0,266284089.0,3.3779144939949277,2.076145175392441,2.076145175392441
대림통상(주),6570,2012-12,141653955.0,163626776.0,123478666.0,142799269.0,-5932232.0,-7422315.0,140122571.0,138639389.0,245128282.0,254351458.0,-855277,-512909,147866864.0,147739569.0,253155407.0,267062895.0,-0.6037791179215576,-0.3134627550199975,-0.3134627550199975
대림통상(주),6570,2013-12,140058989.0,160796628.0,122666264.0,139773686.0,993274.0,-7270814.0,140564506.0,131623087.0,249779907.0,254173374.0,5138770,1145650,140122571.0,138639389.0,245128282.0,254351458.0,3.6690040651371545,0.712483846365236,0.712483846365236
대림통상(주),6570,2014-12,151672628.0,166403320.0,130135674.0,143342582.0,2203636.0,-1588604.0,139174688.0,126348912.0,256016474.0,255369179.0,3971177,2965744,140564506.0,131623087.0,249779907.0,254173374.0,2.6182555497093385,1.7822625173584277,1.7822625173584277
대림통상(주),6570,2015-12,151353000.0,167699118.0,130841677.0,144644981.0,-5838658.0,-3720601.0,130465688.0,118564327.0,230117987.0,233526337.0,-1717067,-2294119,139174688.0,126348912.0,256016474.0,255369179.0,-1.1344783387180961,-1.367997057682796,-1.367997057682796
대림통상(주),6570,2016-12,158197468.0,174368925.0,132357204.0,147471260.0,1616797.0,339196.0,129986215.0,116566666.0,227459707.0,230655433.0,6139498,4321022,130465688.0,118564327.0,230117987.0,233526337.0,3.8809078790060028,2.4780917815488053,2.4780917815488053
대림통상(주),6570,2017-12,183331404.0,197246677.0,155880155.0,167899792.0,-3828692.0,-4306828.0,123530433.0,110736976.0,225994754.0,229258429.0,2207940,1990117,129986215.0,116566666.0,227459707.0,230655433.0,1.2043435831648353,1.0089483028401032,1.0089483028401032
대림통상(주),6570,2018-12,184186211.0,201252856.0,161385540.0,178119701.0,-1526378.0,-1219551.0,119632094.0,106726740.0,195263948.0,199273221.0,30671,-1050297,123530433.0,110736976.0,225994754.0,229258429.0,0.016652169472121885,-0.5218793019265278,-0.5218793019265278
대림통상(주),6570,2019-12,161928026.0,183586182.0,141524207.0,160081506.0,-12491584.0,-11708649.0,104317515.0,91716203.0,176394259.0,179479977.0,-4113191,-2472635,119632094.0,106726740.0,195263948.0,199273221.0,-2.5401353314836306,-1.346852455377061,-1.346852455377061
대모엔지니어링(주),317850,2019-12,42446435.0,44996482.0,31939162.0,33400502.0,1734914.0,1730843.0,43374619.0,43398153.0,74243887.0,75643423.0,1044851,955862,84370602.0,76430013.0,154247721.0,159653334.0,2.461575394965443,2.124303851132184,2.124303851132184
대보마그네틱(주),290670,2018-12,20620188.0,,13197339.0,,3405285.0,,29709729.0,,37073363.0,,4202719,0,43092240.0,43333092.0,74613026.0,76089407.0,20.381574600580752,0.0,0.0
대보마그네틱(주),290670,2019-12,23870075.0,,15521230.0,,3825058.0,,35155232.0,,62215458.0,,4651796,0,29709729.0,,37073363.0,,19.48798233771783,0.0,0.0
대봉엘에스(주),78140,2011-12,37278932.0,37982328.0,31229239.0,31574823.0,2375979.0,3183942.0,35110766.0,36556867.0,41539322.0,43837042.0,2455879,2657195,29005728.0,29510456.0,37934080.0,38548374.0,6.587846990895555,6.995871869675814,6.995871869675814
대봉엘에스(주),78140,2012-12,41788710.0,44374579.0,35222968.0,36328576.0,2580461.0,3493148.0,37186910.0,39542698.0,42960904.0,46546290.0,2674427,3556722,35110766.0,36556867.0,41539322.0,43837042.0,6.399879297542327,8.015224212042666,8.015224212042666
대봉엘에스(주),78140,2013-12,39207562.0,43776592.0,30966882.0,32412572.0,3388497.0,5256875.0,40021078.0,44245244.0,44921457.0,51033053.0,4020766,6115284,37186910.0,39542698.0,42960904.0,46546290.0,10.255077834219838,13.969301219245208,13.969301219245208
대봉엘에스(주),78140,2014-12,47696178.0,52151988.0,38092224.0,39826911.0,3856755.0,5666460.0,43323504.0,49357375.0,48697626.0,56646969.0,4713940,6363404,40021078.0,44245244.0,44921457.0,51033053.0,9.88326569898326,12.201651833483318,12.201651833483318
대봉엘에스(주),78140,2015-12,53413684.0,58647401.0,41841887.0,43503641.0,5378942.0,7529702.0,48148117.0,56332748.0,54946324.0,65471235.0,6058290,8553438,43323504.0,49357375.0,48697626.0,56646969.0,11.342205866197135,14.5845133017915,14.5845133017915
대봉엘에스(주),78140,2016-12,63361641.0,71038610.0,48561447.0,50768805.0,6881745.0,8847906.0,54475533.0,64626325.0,62473216.0,75426186.0,7739756,11194112,48148117.0,56332748.0,54946324.0,65471235.0,12.215207620648588,15.757785801270604,15.757785801270604
대봉엘에스(주),78140,2017-12,56676287.0,65651788.0,43803852.0,46152749.0,3974603.0,7766068.0,57895807.0,70312271.0,64703394.0,80449254.0,4768393,9139882,54475533.0,64626325.0,62473216.0,75426186.0,8.413382831518232,13.9217564036489,13.9217564036489
대봉엘에스(주),78140,2018-12,61335475.0,71823251.0,49802457.0,52717725.0,3025654.0,6600685.0,60367132.0,76058249.0,67272955.0,86934063.0,3335825,7923309,57895807.0,70312271.0,64703394.0,80449254.0,5.438655199132312,11.031676914763995,11.031676914763995
대봉엘에스(주),78140,2019-12,56626774.0,69536921.0,46989652.0,50656542.0,1801617.0,6238777.0,61614420.0,84906471.0,72704901.0,102125115.0,1623734,7352314,60367132.0,76058249.0,67272955.0,86934063.0,2.86743157927379,10.573252157655931,10.573252157655931
대상(주),1680,2011-12,1392912797.0,2163798448.0,972304148.0,1541199665.0,55363902.0,54255802.0,514371257.0,547080322.0,1239159593.0,1565601613.0,94337122,102480001,463220739.0,484243695.0,1075338025.0,1325998897.0,6.77265096588814,4.736115838086598,4.736115838086598
대상(주),1680,2012-12,1552521213.0,2479678735.0,1090526645.0,1781416227.0,73782489.0,87971592.0,580053801.0,626192218.0,1266125824.0,1621341813.0,103397601,132371783,514371257.0,547080322.0,1239159593.0,1565601613.0,6.659979917453147,5.3382634262901805,5.3382634262901805
대상(주),1680,2013-12,1570275468.0,2542303381.0,1086849409.0,1823501194.0,86093640.0,105760975.0,659495199.0,712967658.0,1356161854.0,1738880015.0,118105341,155822848,580053801.0,626192218.0,1266125824.0,1621341813.0,7.521313515164716,6.129199574077111,6.129199574077111
대상(주),1680,2014-12,1601116619.0,2588779872.0,1097160927.0,1859510203.0,73483165.0,90020443.0,715338399.0,784483201.0,1375310209.0,1814827132.0,120872699,140316106,659495199.0,712967658.0,1356161854.0,1738880015.0,7.549275147458825,5.420163665425779,5.420163665425779
대상(주),1680,2015-12,1648286248.0,2635005301.0,1136073729.0,1895278863.0,72919045.0,47195418.0,773639591.0,818540764.0,1597455104.0,2104598662.0,120335337,109865739,715338399.0,784483201.0,1375310209.0,1814827132.0,7.300633439489814,4.169469372919489,4.169469372919489
대상(주),1680,2016-12,1852714894.0,2855008996.0,1330454398.0,2079304224.0,71969374.0,60063308.0,838655845.0,867270458.0,1909289889.0,2308460528.0,100306376,111069964,773639591.0,818540764.0,1597455104.0,2104598662.0,5.414021138645847,3.89035425652298,3.89035425652298
대상(주),1680,2017-12,2190129354.0,2968804984.0,1545714476.0,2174498960.0,54779760.0,51771864.0,862863401.0,884441103.0,1894468926.0,2252431436.0,103140644,96720755,838655845.0,867270458.0,1909289889.0,2308460528.0,4.709340286756413,3.2579019343225406,3.2579019343225406
대상(주),1680,2018-12,2235924263.0,2956761916.0,1632852462.0,2191806551.0,77362714.0,65398472.0,919845129.0,928715159.0,1830365152.0,2198994807.0,110583406,120161764,862863401.0,884441103.0,1894468926.0,2252431436.0,4.945758129196526,4.063964817382341,4.063964817382341
대상(주),1680,2019-12,2457055173.0,2963985753.0,1822064907.0,2209563897.0,114753404.0,108874639.0,1005237852.0,1022187729.0,2207996552.0,2397069212.0,103421851,129813205,919845129.0,928715159.0,1830365152.0,2198994807.0,4.209179026034024,4.379683838514051,4.379683838514051
대상홀딩스(주),84690,2011-12,7809759.0,283260535.0,0.0,199248477.0,9989668.0,27267237.0,364341007.0,415120197.0,390256195.0,576988559.0,10374450,37872570,359522200.0,397298795.0,378944673.0,553960726.0,132.83956649622607,13.370224694378976,13.370224694378976
대상홀딩스(주),84690,2012-12,7938136.0,329925025.0,0.0,230991895.0,5848318.0,37999272.0,367197734.0,440238583.0,388207908.0,603349879.0,3212463,47051506,364341007.0,415120197.0,390256195.0,576988559.0,40.46873220615016,14.261272239048855,14.261272239048855
대상홀딩스(주),84690,2013-12,9517752.0,2841948881.0,0.0,2038167767.0,4735765.0,84689485.0,367650821.0,896205761.0,388742576.0,2089472920.0,5029158,172534505,367197734.0,440238583.0,388207908.0,603349879.0,52.839767205533406,6.070992555618737,6.070992555618737
대상홀딩스(주),84690,2014-12,20389276.0,2959090982.0,0.0,2129373494.0,17778080.0,93074179.0,379741011.0,968957717.0,400115638.0,2180120102.0,15522296,159508474,367650821.0,896205761.0,388742576.0,2089472920.0,76.12970661636048,5.390455209734406,5.390455209734406
대상홀딩스(주),84690,2015-12,14789937.0,3051680257.0,0.0,2199488361.0,9809661.0,52988790.0,380555716.0,998043059.0,404102642.0,2480427275.0,9098034,133036631,379741011.0,968957717.0,400115638.0,2180120102.0,61.515028765842615,4.359455113124586,4.359455113124586
대상홀딩스(주),84690,2016-12,16769656.0,3318085289.0,0.0,2418279261.0,7461698.0,67217401.0,381777034.0,1050229459.0,403285634.0,2689293818.0,9932456,136065551,380555716.0,998043059.0,404102642.0,2480427275.0,59.22874029139298,4.100724940708418,4.100724940708418
대상홀딩스(주),84690,2017-12,18053725.0,3383674056.0,0.0,2470984009.0,11299694.0,59380602.0,387142565.0,1073261266.0,405777950.0,2651135199.0,10808391,114467722,381777034.0,1050229459.0,403285634.0,2689293818.0,59.86792753296065,3.3829417404144912,3.3829417404144912
대상홀딩스(주),84690,2018-12,20469465.0,3398030852.0,0.0,2506806674.0,12136696.0,45638481.0,390856625.0,1094779716.0,410727591.0,2629588765.0,11948026,132872632,387142565.0,1073261266.0,405777950.0,2651135199.0,58.36999648012296,3.9102832724957257,3.9102832724957257
대상홀딩스(주),84690,2019-12,29831693.0,3552513453.0,0.0,2648537972.0,1339599.0,138230329.0,384939020.0,1209302820.0,405973675.0,2896302562.0,18498257,155474041,390856625.0,1094779716.0,410727591.0,2629588765.0,62.00874016771358,4.376451857450573,4.376451857450573
대성산업(주),128820,2011-12,1262534677.0,1276500157.0,1127050850.0,1142551373.0,-58210698.0,-58456438.0,700572085.0,706028070.0,2272495000.0,2422039404.0,-15427930,-4540854,658775401.0,665848510.0,2052316876.0,2074228608.0,-1.2219806933667297,-0.3557268657664568,-0.3557268657664568
대성산업(주),128820,2012-12,1297804488.0,1370151115.0,1137921569.0,1185558116.0,-94664687.0,-85405187.0,603013951.0,613476744.0,2608911589.0,2652193606.0,-36627637,-17922771,700572085.0,706028070.0,2272495000.0,2422039404.0,-2.822276956095717,-1.3080871740194877,-1.3080871740194877
대성산업(주),128820,2013-12,1184323459.0,1359109931.0,1017866594.0,1158806584.0,-292421593.0,-307238606.0,447512739.0,442949566.0,2230762599.0,2268734317.0,-199852910,-215993081,603013951.0,613476744.0,2608911589.0,2652193606.0,-16.874858678282756,-15.892245069615344,-15.892245069615344
대성산업(주),128820,2014-12,1057488002.0,1122811401.0,933554969.0,988946327.0,-416790227.0,-412725670.0,15799771.0,14644570.0,1832916576.0,1870839105.0,-6992667,-16638055,447512739.0,442949566.0,2230762599.0,2268734317.0,-0.6612526087080844,-1.4818209883852078,-1.4818209883852078
대성산업(주),128820,2015-12,801103057.0,947122909.0,695477492.0,814651003.0,-122081922.0,-126000606.0,122444649.0,116615040.0,1021683483.0,1076329030.0,-36138049,-34906300,15799771.0,14644570.0,1832916576.0,1870839105.0,-4.511036212410809,-3.685508994482573,-3.685508994482573
대성산업(주),128820,2016-12,746039943.0,782990235.0,644545509.0,678554413.0,-148998513.0,-134051518.0,48781616.0,69796088.0,888153501.0,949116900.0,-13835728,-20076857,122444649.0,116615040.0,1021683483.0,1076329030.0,-1.8545559295878076,-2.564126103054146,-2.564126103054146
대성산업(주),128820,2017-12,367866808.0,900318240.0,324525713.0,788055793.0,201139479.0,223143992.0,374899358.0,403600453.0,951642403.0,1114074439.0,-7162737,-12023170,48781616.0,69796088.0,888153501.0,949116900.0,-1.9471006473625638,-1.3354355677610175,-1.3354355677610175
대성산업(주),128820,2018-12,850774931.0,945461187.0,754863521.0,830055485.0,5676963.0,-6828313.0,428504333.0,451369589.0,930557087.0,1092773443.0,-1598987,6104206,374899358.0,403600453.0,951642403.0,1114074439.0,-0.18794477149444827,0.6456326376938835,0.6456326376938835
대성산업(주),128820,2019-12,770149886.0,869910394.0,692532612.0,772532275.0,-60925376.0,-63092818.0,368418514.0,387310100.0,876703697.0,1032388423.0,-16482686,-9673570,428504333.0,451369589.0,930557087.0,1092773443.0,-2.1401919677749586,-1.1120191305588654,-1.1120191305588654
대성에너지(주),117580,2011-12,877970518.0,,782604386.0,,16288958.0,,264499586.0,,582204879.0,,22706750,0,256882908.0,,561873898.0,,2.5862770485420787,0.0,0.0
대성에너지(주),117580,2012-12,979741965.0,,882273380.0,,12794599.0,,268485713.0,,644594045.0,,15026652,0,264499586.0,,582204879.0,,1.5337356709018788,0.0,0.0
대성에너지(주),117580,2013-12,1019467172.0,,919719719.0,,12482522.0,,274333617.0,,652990816.0,,12736888,0,268485713.0,,644594045.0,,1.249367154708146,0.0,0.0
대성에너지(주),117580,2014-12,1066912239.0,,963820243.0,,12680828.0,,278764533.0,,683836034.0,,13663465,0,274333617.0,,652990816.0,,1.2806550061518227,0.0,0.0
대성에너지(주),117580,2015-12,875355097.0,,766546160.0,,13726684.0,,285188287.0,,627437223.0,,15255103,0,278764533.0,,683836034.0,,1.742733097948706,0.0,0.0
대성에너지(주),117580,2016-12,738562283.0,,618881766.0,,13982482.0,,292297527.0,,622322683.0,,19281322,0,285188287.0,,627437223.0,,2.6106561956671164,0.0,0.0
대성에너지(주),117580,2017-12,765978290.0,,640201410.0,,14849797.0,,300180590.0,,645802827.0,,19887161,0,292297527.0,,622322683.0,,2.5963087021696136,0.0,0.0
대성에너지(주),117580,2018-12,770679358.0,770982770.0,642150933.0,645800285.0,13169115.0,12895039.0,302264681.0,301990605.0,653695753.0,653850642.0,15758300,15968769,300180590.0,,645802827.0,,2.0447284381528745,2.071222551445605,2.071222551445605
대성에너지(주),117580,2019-12,773995689.0,774850381.0,647239219.0,660420884.0,13590508.0,13033218.0,307308048.0,306476682.0,696317903.0,697193346.0,22731641,24284419,302264681.0,301990605.0,653695753.0,653850642.0,2.9369208799301205,3.134078474435183,3.134078474435183
대성홀딩스(주),16710,2011-12,41108530.0,1070452367.0,27146319.0,960698996.0,5715233.0,39054246.0,231842018.0,458621821.0,345500735.0,941567070.0,10902481,38163651,236200812.0,419299793.0,348809649.0,892762661.0,26.521213480511225,3.5651890898196315,3.5651890898196315
대성홀딩스(주),16710,2012-12,40455039.0,1184174355.0,26937991.0,1075265864.0,6492958.0,32970985.0,232697296.0,474974867.0,371334451.0,1057796637.0,6844059,20122168,231842018.0,458621821.0,345500735.0,941567070.0,16.91769225583987,1.6992572010225642,1.6992572010225642
대성홀딩스(주),16710,2013-12,50912845.0,1273880778.0,31662503.0,1152378371.0,2470619.0,28341414.0,231451832.0,495571819.0,412769433.0,1139214524.0,12166667,25928601,232697296.0,474974867.0,371334451.0,1057796637.0,23.89704798464906,2.035402484109074,2.035402484109074
대성홀딩스(주),16710,2014-12,33159601.0,1274774945.0,19064549.0,1153136655.0,3572183.0,26975107.0,230847885.0,518538139.0,412071144.0,1190198480.0,7144102,23052283,231451832.0,495571819.0,412769433.0,1139214524.0,21.544595786903468,1.8083413931546954,1.8083413931546954
대성홀딩스(주),16710,2015-12,28419000.0,1055983949.0,16176247.0,931252017.0,2629501.0,27663013.0,229165266.0,535097440.0,406135864.0,1139355864.0,5613126,24047008,230847885.0,518538139.0,412071144.0,1190198480.0,19.75131426158556,2.277213401091194,2.277213401091194
대성홀딩스(주),16710,2016-12,28450063.0,890214428.0,11390624.0,754153634.0,7225742.0,23359911.0,230712521.0,544265027.0,407592706.0,1128442415.0,9708504,29428103,229165266.0,535097440.0,406135864.0,1139355864.0,34.124718809937264,3.3057319758470594,3.3057319758470594
대성홀딩스(주),16710,2017-12,25265696.0,903125372.0,8902697.0,766541066.0,6176783.0,32183555.0,232254410.0,521121922.0,394746659.0,1106188485.0,9073069,24525074,230712521.0,544265027.0,407592706.0,1128442415.0,35.91062363767853,2.715578009472643,2.715578009472643
대성홀딩스(주),16710,2018-12,23262223.0,909829098.0,6478620.0,777071910.0,6379148.0,23779129.0,234144535.0,532614436.0,396480832.0,1117337450.0,9788994,18440131,232254410.0,521121922.0,394746659.0,1106188485.0,42.08107711803812,2.0267686580408752,2.0267686580408752
대성홀딩스(주),16710,2019-12,16602895.0,918567910.0,4329761.0,792641092.0,3800902.0,17926751.0,233174746.0,539809803.0,355656382.0,1135842550.0,5787162,23867646,234144535.0,532614436.0,396480832.0,1117337450.0,34.85634282454957,2.598353996494391,2.598353996494391
대신정보통신(주),20180,2011-03,76157595.0,,64188134.0,,1013111.0,,19054001.0,,29135142.0,,1233456,0,17665773.0,,25812139.0,,1.619609967988091,0.0,0.0
대신정보통신(주),20180,2012-03,89995975.0,,76991950.0,,916907.0,,19970908.0,,28593628.0,,1018205,0,19054001.0,,29135142.0,,1.1313894871409527,0.0,0.0
대신정보통신(주),20180,2013-03,100681348.0,,87811778.0,,1042092.0,,21013000.0,,33784100.0,,1066784,0,19970908.0,,28593628.0,,1.0595646772627638,0.0,0.0
대신정보통신(주),20180,2014-03,107928474.0,,96561977.0,,-386616.0,,20626384.0,,33776026.0,,-827840,0,21013000.0,,33784100.0,,-0.7670265031265058,0.0,0.0
대신정보통신(주),20180,2015-03,141102597.0,,126474498.0,,1172535.0,,21798919.0,,40449261.0,,1278257,0,20626384.0,,33776026.0,,0.9059060762715799,0.0,0.0
대신정보통신(주),20180,2016-03,150369094.0,,136852651.0,,1372078.0,,22594563.0,,45524783.0,,1324995,0,21798919.0,,40449261.0,,0.8811617898023646,0.0,0.0
대신정보통신(주),20180,2017-03,160434288.0,,148717264.0,,1654423.0,,23684236.0,,53377157.0,,1675502,0,22594563.0,,45524783.0,,1.0443540597755514,0.0,0.0
대신정보통신(주),20180,2018-03,170096007.0,,160544652.0,,851239.0,,23954828.0,,66764698.0,,-1492341,0,23684236.0,,53377157.0,,-0.8773521650040851,0.0,0.0
대신정보통신(주),20180,2019-03,207514836.0,,193853919.0,,1563148.0,,24923953.0,,61164955.0,,1782619,0,23954828.0,,66764698.0,,0.8590320742175755,0.0,0.0
대아티아이(주),45390,2011-12,49280368.0,64811243.0,35758160.0,45390948.0,3161892.0,2763458.0,52697529.0,53025572.0,65138044.0,73745626.0,2790240,2332435,49544156.0,50162154.0,68812559.0,78985814.0,5.661970706062909,3.598812323349515,3.598812323349515
대아티아이(주),45390,2012-12,40255056.0,56178580.0,28434647.0,37665779.0,2216453.0,2827417.0,57172715.0,58580658.0,81167812.0,90180192.0,4384925,4957626,52697529.0,53025572.0,65138044.0,73745626.0,10.892855297481141,8.82476203563707,8.82476203563707
대아티아이(주),45390,2013-12,46053732.0,64108860.0,34321970.0,46051761.0,3078870.0,2834500.0,60473928.0,61568716.0,86955232.0,95178068.0,4832851,4741044,57172715.0,58580658.0,81167812.0,90180192.0,10.493939991660177,7.39530230298901,7.39530230298901
대아티아이(주),45390,2014-12,64796760.0,84913972.0,52354726.0,65805638.0,4240474.0,4941384.0,65211406.0,66330828.0,83773016.0,92489262.0,4891149,5656154,60473928.0,61568716.0,86955232.0,95178068.0,7.548446866787783,6.661040423359303,6.661040423359303
대아티아이(주),45390,2015-12,57045400.0,82628497.0,46027264.0,63226581.0,3810649.0,5178917.0,68588092.0,71800798.0,88603761.0,102165698.0,3892495,5629028,65211406.0,66330828.0,83773016.0,92489262.0,6.8235037356211015,6.8124535776077355,6.8124535776077355
대아티아이(주),45390,2016-12,78046983.0,99036870.0,58001639.0,71165765.0,9945537.0,10846993.0,78701086.0,82953771.0,102705932.0,114635334.0,13149934,14039105,68588092.0,71800798.0,88603761.0,102165698.0,16.848740969269755,14.175634791366084,14.175634791366084
대아티아이(주),45390,2017-12,72213346.0,85793071.0,55866828.0,64663733.0,7805363.0,6683577.0,86836093.0,89946257.0,118829609.0,127084898.0,8721334,7122707,78701086.0,82953771.0,102705932.0,114635334.0,12.07717753446849,8.302193775066053,8.302193775066053
대아티아이(주),45390,2018-12,86938638.0,102692723.0,69074679.0,79442828.0,6788005.0,6292359.0,90801454.0,93539432.0,117843713.0,124615858.0,8458061,7815571,86836093.0,89946257.0,118829609.0,127084898.0,9.728770998229809,7.610637610612389,7.610637610612389
대아티아이(주),45390,2019-12,96315450.0,114212328.0,78819875.0,89269748.0,2804275.0,2334929.0,93871900.0,96647881.0,137455747.0,148267018.0,8452352,9042694,90801454.0,93539432.0,117843713.0,124615858.0,8.775696941664084,7.917441276566922,7.917441276566922
대양전기공업(주),108380,2011-12,92439336.0,,75114180.0,,10233881.0,,95550274.0,,124623276.0,,10611973,0,100996816.0,104736201.0,157062913.0,167986366.0,11.479932092978254,0.0,0.0
대양전기공업(주),108380,2012-12,118174622.0,139137961.0,97486191.0,114663591.0,12015784.0,13455658.0,107343919.0,108715449.0,141376405.0,152609528.0,12965535,15429888,95550274.0,,124623276.0,,10.971505371093974,11.089632109816531,11.089632109816531
대양전기공업(주),108380,2013-12,125304827.0,145574700.0,99187108.0,114581763.0,12492390.0,15041181.0,120093159.0,124017994.0,145276671.0,166437416.0,13830826,17397022,107343919.0,108715449.0,141376405.0,152609528.0,11.037743980924214,11.950580698431802,11.950580698431802
대양전기공업(주),108380,2014-12,119063409.0,139940370.0,96953664.0,112635933.0,11232435.0,14189511.0,132304092.0,139177218.0,164997062.0,190704228.0,11847167,15652270,120093159.0,124017994.0,145276671.0,166437416.0,9.95030051592089,11.184956849835398,11.184956849835398
대양전기공업(주),108380,2015-12,132599030.0,154238950.0,110744804.0,126009747.0,13273155.0,17119155.0,144992407.0,155617068.0,176418091.0,205060570.0,13006945,17925203,132304092.0,139177218.0,164997062.0,190704228.0,9.809230882005698,11.621709691358765,11.621709691358765
대양전기공업(주),108380,2016-12,152735017.0,174947504.0,127208029.0,143253030.0,12815903.0,16378077.0,157303697.0,171702867.0,190226456.0,227620040.0,13645629,18314534,144992407.0,155617068.0,176418091.0,205060570.0,8.934185014036435,10.468588337219147,10.468588337219147
대양전기공업(주),108380,2017-12,120118833.0,143063987.0,98176206.0,115054452.0,8666932.0,11832661.0,166208365.0,183732928.0,209307609.0,245551125.0,10325681,14747504,157303697.0,171702867.0,190226456.0,227620040.0,8.596221543377798,10.308327280156117,10.308327280156117
대양전기공업(주),108380,2018-12,102905608.0,122939671.0,87602696.0,104094290.0,11087064.0,12687781.0,176531187.0,195546334.0,219740099.0,254097102.0,7490931,9492282,166208365.0,183732928.0,209307609.0,245551125.0,7.279419601699452,7.72108947647989,7.72108947647989
