,회사명,거래소코드,회계년도,노동장비율(개별),노동장비율(연결),기계장비율(개별),기계장비율(연결),자본집약도(개별),자본집약도(연결),노동소득분배율(개별),노동소득분배율(연결),설비투자효율(개별),설비투자효율(연결),총자본투자효율(개별),총자본투자효율(연결),기계투자효율(개별),기계투자효율(연결),부가가치율(개별),부가가치율(연결)
8477,(주)하이스틸,71090,14-Dec,705822.8165,,326617.3624,,1140460.303,,0.000558467,,10.06116396,,0.062267832,,0.217422584,,0.081125409,
8478,(주)하이스틸,71090,15-Dec,720396.1163,,334760.5023,,1056637.926,,0.001693427,,3.227720357,,0.022005998,,0.069459724,,0.037627007,
8479,(주)하이스틸,71090,16-Dec,735165.9135,,387705.5625,,1168060.697,,0.000432414,,13.37826607,,0.084201491,,0.253678207,,0.137346306,
8480,(주)하이스틸,71090,17-Dec,699167.9061,699739.4366,379339.4742,379705.6714,1150800.399,1151753.033,0.000370483,0.000372345,17.04725276,16.99695058,0.103570454,0.103263775,0.314201206,0.313227784,0.119908031,0.119651941
8481,(주)하이스틸,71090,18-Dec,691430.0613,695624.1509,391667.8208,395865.934,1099987.392,1099010.259,0.000988506,0.001069186,6.545983283,6.215668134,0.041146741,0.039342389,0.115559395,0.10922306,0.055820996,0.053748764
8482,(주)하이스틸,71090,19-Dec,711526.607,715661.0149,418941.6816,423369.5423,1149810.159,1165783.254,0.000588872,0.000580146,11.65686437,12.46936833,0.072135118,0.076548027,0.197979087,0.21078136,0.078108507,0.083718875
8483,(주)하이텍팜,106190,11-Dec,209643.7121,,91925.54545,,1246819.485,,0.00023574,,126.8660357,,0.213316097,,2.89328353,,0.253415954,
8484,(주)하이텍팜,106190,12-Dec,243243.2712,,117216.7458,,1438025.288,,0.000234042,,89.52946806,,0.151439901,,1.857877945,,0.238497933,
8485,(주)하이텍팜,106190,13-Dec,229634.9322,,120121.1525,,1619796.593,,0.000207061,,124.7087031,,0.176796733,,2.384049268,,0.259208818,
8486,(주)하이텍팜,106190,14-Dec,203962.9242,,111818.5303,,1615077.455,,0.000261445,,101.213285,,0.127818994,,1.846183948,,0.239464148,
8487,(주)하이텍팜,106190,15-Dec,189501.3529,,111842.25,,1638675.838,,0.000309098,,95.51538201,,0.110456832,,1.618377144,,0.255928709,
8488,(주)하이텍팜,106190,16-Dec,184343.5362,,111409.029,,1714643.536,,0.000335488,,84.6472528,,0.091005352,,1.400620224,,0.196348161,
8489,(주)하이텍팜,106190,17-Dec,134167.1031,,81069.30928,,1227811.546,,0.000544996,,53.08098249,,0.058003377,,0.878473212,,0.104588782,
8490,(주)하이텍팜,106190,18-Dec,117527.8426,,74065.9537,,1231460.009,,0.000531331,,62.78795876,,0.059923451,,0.996319221,,0.120046405,
8491,(주)하이텍팜,106190,19-Dec,931763.2604,,437876.5104,,1372137.094,,0.000824079,,8.848892489,,0.060089279,,0.188296762,,0.125504283,
8492,(주)하이트론씨스템즈,19490,11-Dec,89417.96949,91784.41356,678.2237288,1176.966102,312613.3593,319621.6644,0.000950438,0.000916111,56.7135844,59.15675207,0.162219989,0.169877965,74.77198665,46.13274578,0.12157595,0.130015069
8493,(주)하이트론씨스템즈,19490,12-Dec,98304.06538,100781.1308,6291.488462,8931.565385,328880.2308,337306.6615,0.000883013,0.000875107,61.75403889,62.61897927,0.184586135,0.187094186,9.649025209,7.065739618,0.135375195,0.140335997
8494,(주)하이트론씨스템즈,19490,13-Dec,103857.4691,106086.3498,6804.312757,9391.744856,291034.93,300922.9012,0.001566584,0.001398164,33.65363222,38.16031067,0.1200949,0.134529079,5.136714309,4.31047492,0.087884815,0.101576358
8495,(주)하이트론씨스템즈,19490,14-Dec,104495.9052,106026.7284,7126.931034,9594.405172,258169.7845,266249.2629,0.001574274,0.001540274,34.11769559,35.73777611,0.1380936,0.142316243,5.002376851,3.949342783,0.11397089,0.121684184
8496,(주)하이트론씨스템즈,19490,15-Dec,121057.0725,122702.3472,8567.088083,8567.088083,277992.342,284033.8394,0.001306077,0.001491868,42.36681923,37.71530524,0.184494403,0.162929758,5.986635201,5.401784634,0.182156264,0.163812436
8497,(주)하이트론씨스템즈,19490,16-Dec,124927.2699,126623.3006,10145.07975,10145.07975,392494.8098,391961.2147,0.000661212,0.000731803,85.03612777,79.23114588,0.270661701,0.255956682,10.4714123,9.889039263,0.424319254,0.3975729
8498,(주)하이트론씨스템즈,19490,17-Dec,145110.3,146721.7714,11811.77143,11811.77143,416487.8929,413439.8357,-0.039585083,0.008941836,-1.317913733,6.054851729,-0.004591799,0.021487493,-0.161908701,0.752112904,-0.007142667,0.033104105
8499,(주)하이트론씨스템즈,19490,18-Dec,146559.8286,148377.0429,11811.77143,11811.77143,463059.5929,458053.4929,0.000795107,0.000800811,59.95986232,62.00222734,0.189774864,0.20084351,7.439787669,7.788592252,0.29619173,0.315907899
8500,(주)하이트론씨스템즈,19490,19-Dec,132827.5974,134109.3506,10911.1039,10911.1039,355347.2468,360915.5584,-0.001850389,-0.001889785,-26.43085339,-25.63250381,-0.098797635,-0.095245504,-3.217590802,-3.150513893,-0.144820652,-0.152580598
8501,(주)하츠,66130,11-Dec,113617.099,,3623,,396694.203,,0.000627263,,51.40341534,,0.147224408,,16.12008537,,0.176799922,
8502,(주)하츠,66130,12-Dec,150124.4934,,3626.986842,,531573.0987,,0.000995256,,32.56924089,,0.091980591,,13.48072381,,0.104021354,
8503,(주)하츠,66130,13-Dec,124424.6906,,2124.756906,,443637.0166,,0.000882412,,36.37284156,,0.102013119,,21.2997522,,0.123921625,
8504,(주)하츠,66130,14-Dec,132267.9882,,31090.44118,,484294.7647,,0.000625994,,58.45209623,,0.15964123,,2.486726107,,0.172806055,
8505,(주)하츠,66130,15-Dec,111614.7077,,27609.25641,,447681.9436,,0.000556901,,61.24512218,,0.152694486,,2.475929199,,0.163352513,
8506,(주)하츠,66130,16-Dec,115802.601,,31720.25389,,481528.1865,,0.000621087,,63.10399034,,0.151758639,,2.303766623,,0.159844638,
8507,(주)하츠,66130,17-Dec,106384.0239,,28518.9378,,459896.89,,0.000617019,,71.76896952,,0.166017034,,2.677193598,,0.156577554,
8508,(주)하츠,66130,18-Dec,112984.4612,,31513.8301,,458582.0485,,0.000771194,,56.3496166,,0.138832976,,2.020265721,,0.126679082,
8509,(주)하츠,66130,19-Dec,108323.0485,,33447.32524,,473066.1845,,0.00067563,,69.59338813,,0.15935546,,2.253862725,,0.138279304,
8510,(주)한국가구,4590,11-Dec,730814.5294,924706.6765,31.29411765,31.29411765,2139819,2390642.412,0.000463436,0.000420269,13.74047024,26.86731153,0.046927966,0.103923457,3208.825188,7938.994361,0.287093502,0.216660949
8511,(주)한국가구,4590,12-Dec,724022.8158,920241.8684,24.39473684,6374.631579,1964836.079,2259012.316,0.000427545,0.000401828,16.5517465,28.51838923,0.060991562,0.11617385,4912.470334,41.16914909,0.430686883,0.255219672
8512,(주)한국가구,4590,13-Dec,758583.5,961254.1667,21.91666667,21.91666667,1913922.861,2298850.722,0.001162811,0.00046101,5.456771294,26.1979792,0.021627918,0.10954568,1888.707224,11490.30418,0.148417065,0.224031517
8513,(주)한국가구,4590,14-Dec,605474.5111,763344.5778,14.48888889,14.48888889,1529018.178,1936709.933,0.000584001,0.00035598,10.74573173,35.03500065,0.042551925,0.138088711,4490.521472,18458.12883,0.239416064,0.26076553
8514,(주)한국가구,4590,15-Dec,563051.4375,708799.1458,5046.583333,5046.583333,1458170.521,1926830.583,0.000800318,0.000359291,9.870841803,40.9846948,0.038114827,0.150765287,11.01297908,57.56353308,0.26036463,0.289502458
8515,(주)한국가구,4590,16-Dec,572485.5319,737646.7447,5153.957447,5153.957447,1494633.957,2122000.511,0.000965844,0.00037206,8.766810794,40.56116119,0.033579274,0.140998121,9.73790023,58.05210621,0.231859439,0.244594204
8516,(주)한국가구,4590,17-Dec,738522.3696,947638.1739,5266,5266,1674160.696,2409256.457,0.000840304,0.000423883,9.006880337,32.83435367,0.039732044,0.12914809,12.63156591,59.08675837,0.325268918,0.261345945
8517,(주)한국가구,4590,18-Dec,715520.8723,918459.3404,5153.957447,5153.957447,1750755.681,2861885.213,0.000441517,0.000369487,16.75083835,38.58137641,0.068459435,0.123818472,23.25509008,68.75381859,0.478523436,0.276452105
8518,(주)한국가구,4590,19-Dec,795796.7619,1157403.381,39.16666667,39.16666667,1988130.595,3296715.667,0.000791786,0.000413996,9.163353026,32.48655416,0.036678509,0.11405305,1861.829787,9600.012158,0.280346337,0.240538448
8519,(주)한국경제티브이,39340,11-Dec,28815.74537,28877.16204,0,0,339288.8796,339118.7361,0,0,132.0617699,127.4296121,0.112159831,0.10851083,,,0.115762979,0.117284368
8520,(주)한국경제티브이,39340,12-Dec,24175.21951,24686.84878,0,0,369137.3463,361452.361,0,0,129.1459507,110.2514541,0.084579134,0.075300683,,,0.093350163,0.084411003
8521,(주)한국경제티브이,39340,13-Dec,24099.05584,24611.67513,0,0,381289.7157,371453.9543,0.000754808,0.000770263,397.2422198,402.4628236,0.251073188,0.266662507,,,0.344979559,0.351883578
8522,(주)한국경제티브이,39340,14-Dec,14780.70833,15170.45833,0,0,436741.4063,414125.2135,0.000633318,0.000715658,761.8372907,698.8194572,0.257829797,0.255995315,,,0.378023199,0.348769444
8523,(주)한국경제티브이,39340,15-Dec,11081.54124,11348.46907,0,0,515974.2577,493705.201,0.000451495,0.000544434,1190.629072,1325.205316,0.255710531,0.304616024,,,0.365092806,0.4042981
8524,(주)한국경제티브이,39340,16-Dec,12985.51852,13186.56614,0,0,541435.254,521655.0688,0.000487936,0.000490001,1221.381735,1267.385318,0.292930226,0.320373774,,,0.42044659,0.419613281
8525,(주)한국경제티브이,39340,17-Dec,11825.61735,12115.40306,0,0,612866.9694,608339.0867,0.000533416,0.000480335,1112.018573,1259.624386,0.214570319,0.250861033,,,0.421804387,0.461273363
8526,(주)한국경제티브이,39340,18-Dec,9000.22,9197.86,0,0,644718.445,642479.16,0.000487341,0.000474703,1818.063336,1910.330773,0.253800246,0.27348677,,,0.405403725,0.415861467
8527,(주)한국경제티브이,39340,19-Dec,37428.21466,38701.74346,0,0,753269.3508,766708.9895,0,0,188.8090416,217.4136668,0.093814853,0.109745524,,,0.177077087,0.206648534
8528,(주)한국비엔씨,256840,16-Dec,,,,,,,,,,,,,,,,
8529,(주)한국비엔씨,256840,17-Dec,,,,,,,,,,,,,,,,
8530,(주)한국비엔씨,256840,18-Dec,,,,,,,,,,,,,,,,
8531,(주)한국비엔씨,256840,19-Dec,29884.05495,,36148.28571,,545043.1209,,0.007321418,,21.98423284,,0.012053689,,0.181745278,,0.033837158,
8532,(주)한국전자홀딩스,6200,11-Dec,2456.55,1431499.9,0,335121.4,9472435.3,13887789.25,0,0.003173668,3763.550508,21.12542935,0.009760267,0.02177528,,0.902390895,0.184508388,0.019028812
8533,(주)한국전자홀딩스,6200,12-Dec,1339.962963,871821.2593,0,257085.6296,7270332.111,9021550.815,0,-0.015620709,-11295.94516,-6.895569063,-0.02081906,-0.006663714,,-0.233840519,-0.41236198,-0.006583839
8534,(주)한국전자홀딩스,6200,13-Dec,774.2333333,697358.1333,0,177193.1,6610483.433,7828530.667,0.000496053,0.001112575,19443.79386,105.0028144,0.022772969,0.093535517,,4.132472803,0.504634409,0.092232837
8535,(주)한국전자홀딩스,6200,14-Dec,370.3666667,612414.2333,0,113235.1,6041762.9,6609134.867,0.00039123,0.000731559,44521.28521,134.8058697,0.027292034,0.124913525,,7.290763494,0.786845631,0.130676088
8536,(주)한국전자홀딩스,6200,15-Dec,128.8571429,794557.8571,0,580272.3929,6998437.321,7758076.143,0.000354308,0.001286487,158278.2705,50.8387414,0.029142628,0.052067446,,0.696126887,0.767937131,0.075809302
8537,(주)한국전자홀딩스,6200,16-Dec,61.4516129,7400.612903,0,0,4692290.677,5786041.71,-0.000103514,0.000842394,-1133278.215,4154.320261,-0.148417434,0.053135663,,,-2.527318966,0.068354702
8538,(주)한국전자홀딩스,6200,17-Dec,54.76923077,7340366.269,0,1263866,5126107.308,15569216.31,0.000355069,0.00070636,480293.5393,43.20741216,0.051316342,0.203708539,,2.509429249,0.879312881,0.320399636
8539,(주)한국전자홀딩스,6200,18-Dec,49.68421053,9688794.368,0,1364420.211,6860838.632,20570972.42,0.00138017,0.00076085,154619.7034,43.19065433,0.011197112,0.203425176,,3.066983069,0.307051018,0.339459003
8540,(주)한국전자홀딩스,6200,19-Dec,24.42105263,5362226.211,0,1085768.421,6695642.474,20522807.42,-0.000524177,0.001181037,-736206.8966,52.41943993,-0.026851714,0.136962205,,2.588810738,-0.650864902,0.246084764
8541,(주)한국종합기술,23350,11-Dec,19286.21943,,0,,155799.7956,,0.000828846,,454.1006749,,0.56212431,,,,0.587417112,
8542,(주)한국종합기술,23350,12-Dec,19374.38565,,0,,156629.6582,,0.000856057,,440.2791245,,0.544605514,,,,0.559194806,
8543,(주)한국종합기술,23350,13-Dec,19951.64485,,0,,181338.8412,,0.000863541,,432.9271666,,0.476324268,,,,0.578807585,
8544,(주)한국종합기술,23350,14-Dec,66760.74728,,0,,204356.3089,,0.000890302,,130.5247154,,0.42640854,,,,0.585273889,
8545,(주)한국종합기술,23350,15-Dec,62198.63668,,0,,197071.6969,,0.000893666,,138.1376267,,0.43598204,,,,0.534697812,
8546,(주)한국종합기술,23350,16-Dec,61108.1671,,0,,212111.8434,,0.000898869,,143.1287993,,0.412345602,,,,0.501430429,
8547,(주)한국종합기술,23350,17-Dec,55907.37541,,0,,187946.8168,,0.001028688,,133.3086017,,0.39654484,,,,0.458516771,
8548,(주)한국종합기술,23350,18-Dec,51165.99839,,0,,183648.7671,,0.001008187,,152.085207,,0.42372141,,,,0.505753217,
8549,(주)한국종합기술,23350,19-Dec,48210.68196,,0,,218251.4866,,0.000978117,,165.705733,,0.36603583,,,,0.461207364,
8550,(주)한국카본,17960,11-Dec,150333.9793,150424.2782,137317.8322,137317.8322,608039.6644,635705.2322,0.000603132,0.000593551,45.49447536,46.72202202,0.112482226,0.110556372,0.49806827,0.511814549,0.275873851,0.232995666
8551,(주)한국카본,17960,12-Dec,140884.7378,140190.9689,133823.4178,132809.14,632771.0467,645618.6044,0.000511655,0.000554859,56.29247878,52.70569339,0.12533366,0.114446241,0.59262805,0.556351936,0.218568798,0.20362162
8552,(주)한국카본,17960,13-Dec,136135.4119,134749.2489,138150.315,137144.9736,663234.7577,653916.5242,0.000389514,0.000463004,95.67800925,82.23216498,0.196388459,0.169451636,0.942825588,0.807956878,0.246115574,0.208882566
8553,(주)한국카본,17960,14-Dec,146050.1627,143709.9315,145576.7409,144599.3854,744484.5953,735091.4454,0.000441819,0.000455357,81.77179335,81.3889351,0.160416801,0.159114874,0.820377187,0.808882987,0.242867263,0.236390878
8554,(주)한국카본,17960,15-Dec,141135.3101,139117.7639,145915.117,145041.0945,709658.5359,713412.9384,0.000480955,0.000448717,85.96358285,94.55081642,0.17096246,0.184377062,0.831476352,0.906894574,0.244854804,0.264113115
8555,(주)한국카본,17960,16-Dec,162097.8592,160314.6108,153819.6584,152947.1553,798618.6211,806387.942,0.000537478,0.000518295,74.01340238,78.41780365,0.150227077,0.155899152,0.779966241,0.821951846,0.22709643,0.23569177
8556,(주)한국카본,17960,17-Dec,171647.4926,168930.7622,161296.6306,160400.879,772886.2909,778007.2335,0.000833948,0.000829359,46.62641869,48.10826592,0.10355091,0.104458746,0.496185681,0.506665929,0.158629286,0.160120594
8557,(주)한국카본,17960,18-Dec,205016.6705,205383.5046,171979.0323,173153.6359,825000.0553,829753.682,0.000996101,0.000782327,32.8553253,42.22424586,0.081647139,0.104514915,0.391669223,0.500836355,0.129363131,0.166025637
8558,(주)한국카본,17960,19-Dec,224432.7687,236668.2891,171527.3897,174311.9722,853479.152,851369.3469,0.000511856,0.000538759,57.68171986,53.00856082,0.151681129,0.147356085,0.754728916,0.719712206,0.221345905,0.214289296
8559,(주)한국코퍼레이션,50540,11-Dec,2162.699292,2163.326092,6153.71833,64.65755431,18241.98438,18710.32097,0.00087865,0.000900473,977.2099543,1017.17144,1.158542422,1.176074703,3.434364661,340.3273663,0.735514749,0.723956359
8560,(주)한국코퍼레이션,50540,12-Dec,1829.305647,,37.34305882,,18416.11718,,0.000889567,,1382.531514,,1.373293122,,677.2537616,,0.766614171,
8561,(주)한국코퍼레이션,50540,13-Dec,6106.608428,6106.608428,5671.26259,5671.26259,21965.9612,21946.69579,0.001024859,0.001060759,404.2118205,398.3841827,1.123721965,1.108493156,4.352405254,4.289655379,0.742761572,0.720539784
8562,(주)한국코퍼레이션,50540,14-Dec,1640.058333,1640.058333,4848.084524,4848.084524,19628.57214,19698.86714,0.000936735,0.000937658,1689.142445,1742.632993,1.411356936,1.450854885,5.714199349,5.895152504,0.861977289,0.864779446
8563,(주)한국코퍼레이션,50540,15-Dec,1458.953793,1476.765911,4398.800131,4398.800131,20459.94573,19227.80798,0.000980322,0.001038768,1642.543265,1617.705045,1.171261526,1.242456586,5.44783726,5.430962067,0.859707029,0.814386597
8564,(주)한국코퍼레이션,50540,16-Dec,1470.610372,1473.403382,4613.772266,4613.772266,10831.33461,11437.44081,0.001210162,0.001122495,1515.156106,1728.800816,2.0571835,2.227089968,4.829463085,5.520907454,0.692922041,0.750669316
8565,(주)한국코퍼레이션,50540,17-Dec,2170.916077,2423.611223,5432.933519,5440.993428,20058.80814,20286.83418,0.000937712,0.000950727,1409.974262,1246.956916,1.525980892,1.48970448,5.634038744,5.554387846,0.942055746,0.930115295
8566,(주)한국코퍼레이션,50540,18-Dec,2425.753491,3060.348815,6985.009743,7260.870412,26382.68789,26807.41345,0.001091923,0.001079078,1383.718341,1120.783664,1.272258388,1.279492691,4.805375684,4.723936336,0.811405715,0.822427626
8567,(주)한국코퍼레이션,50540,19-Dec,3431.98473,4081.282976,7009.741715,7297.94412,34073.82911,36679.59487,0.000982592,0.001008814,879.6585347,752.9511775,0.886009802,0.837797373,4.306827243,4.21078426,0.80117874,0.77818414
8568,(주)한국큐빅,21650,11-Dec,76438.95732,163678.75,68180.02439,114756.0488,279494.8841,534138.8171,0.000608658,0.000630145,81.32728898,73.10300535,0.222421716,0.224013087,0.911788053,1.042682165,0.481575766,0.182974769
8569,(주)한국큐빅,21650,12-Dec,73668.47239,240115.816,68598.30675,150660.6871,285110.7423,561264.3313,0.000668287,0.000680526,75.16005423,49.63044674,0.194202657,0.212325184,0.807152048,0.790986384,0.506897167,0.18845778
8570,(주)한국큐빅,21650,13-Dec,73580.79874,262292.2013,71733.50943,167313.8113,316321.5157,555026.283,0.000685991,0.000696007,78.69635801,47.67255109,0.183058711,0.225289121,0.807229554,0.747346454,0.497672841,0.200556146
8571,(주)한국큐빅,21650,14-Dec,75276.0604,292995.557,77420.32215,182918.3356,347522.9396,636699.2416,0.000536082,0.000597787,104.0865867,51.44430575,0.225459309,0.236735841,1.012037663,0.82402636,0.663930339,0.236809865
8572,(주)한국큐빅,21650,15-Dec,71500.85526,280149.8487,78175.18421,62939.09868,344726.3618,637272.1447,0.000796296,0.000623294,67.70355158,50.14973542,0.140426216,0.220462183,0.619232547,2.232227833,0.421288142,0.194033942
