,정상영업이익증가율,영업이익증가률개별,영업이익증가률연결
12896,-38.54,-201.14,-65.6
12897,-11.87,11111111.11,5.88
12898,-60.78,-49.79,-66.99
12899,-116.66,-67.19,-116.66
12900,-38.93,-38.93,11111111.11
12901,-325.93,-738.96,-325.93
12902,1254789.63,11111111.11,11111111.11
12903,-392.62,-418.23,-835.65
12904,1254789.63,11111111.11,11111111.11
12905,1254789.63,11111111.11,11111111.11
12906,-378.56,11111111.11,-177.91
12907,-153.47,-182.86,-153.47
12908,1254789.63,11111111.11,11111111.11
12909,676.21,11111111.11,676.21
12910,-21.04,-14.62,-21.04
12911,78.59,83.86,78.59
12912,388.36,121.04,78.34
12913,38.58,-13.22,11.26
12914,-71.98,-12.46,21.66
12915,-15.06,11111111.11,-2.18
12916,5.02,8.59,0.0
12917,2.9,-1.72,0.0
12918,21.6,34.19,0.0
12919,-67.07,-60.93,0.0
12920,54.5,54.23,0.0
12921,49.59,31.34,0.0
12922,30.53,38.7,0.0
12923,-56.27,-56.27,0.0
12924,23.76,11111111.11,45.39
12925,47.63,11111111.11,47.63
12926,76.91,93.47,76.91
12927,144.32,-6.0,4.95
12928,18.85,-7.25,12.51
12929,-86.19,17.6,-28.47
12930,-62.04,19.62,-3.87
12931,733.95,-20.62,-10.15
12932,15.77,-54.34,48.03
12933,-87.36,11111111.11,-59.38
12934,-81.05,-50.59,0.0
12935,-190.54,-190.54,0.0
12936,0.0,11111111.11,0.0
12937,0.0,11111111.11,0.0
12938,-289.0,-289.0,0.0
12939,0.0,11111111.11,0.0
12940,149.97,43.08,0.0
12941,-100.76,-100.76,0.0
12942,0.0,11111111.11,0.0
12943,1254789.63,1254789.63,0.0
12944,0.0,11111111.11,0.0
12945,-622.9,-622.9,11111111.11
12946,1254789.63,11111111.11,11111111.11
12947,1254789.63,11111111.11,11111111.11
12948,12.63,-2.08,12.63
12949,-6.19,25.38,-0.28
12950,166.22,29.68,-18.05
12951,-59.99,-4.04,3.13
12952,133.85,-4.77,59.78
12953,-14.84,19.36,-16.64
12954,-1.28,-41.54,-8.98
12955,-203.35,-79.82,-58.86
12956,-34.23,11111111.11,-34.23
12957,23.54,0.0,23.54
12958,-24.63,0.0,-16.37
12959,-1.87,0.0,-11.96
12960,-43.91,0.0,-43.91
12961,26.1,0.0,26.1
12962,-375.18,0.0,-37.51
12963,-29.08,0.0,-29.08
12964,23.83,0.0,-22.83
12965,-9.21,11111111.11,9.68
12966,-57.13,0.11,-7.62
12967,58.89,-64.81,-59.3
12968,-56.78,-7.65,6.3
12969,-17.94,12.36,50.78
12970,-43.79,-20.53,-8.21
12971,-952.7,-259.15,-185.43
12972,1254789.63,11111111.11,11111111.11
12973,-14.86,-14.86,11111111.11
12974,1254789.63,11111111.11,11111111.11
12975,-0.52,-9.9,0.0
12976,-14.1,-12.89,0.0
12977,-33.53,-17.87,0.0
12978,2.66,-4.06,0.0
12979,-2.2,18.62,0.0
12980,4.0,-22.0,0.0
12981,3.41,3.41,0.0
12982,-89.58,-65.31,-84.63
12983,342.45,11111111.11,221.09
12984,1254789.63,1254789.63,1254789.63
12985,1254789.63,11111111.11,11111111.11
12986,2.21,11.05,8.08
12987,-92.84,-107.6,0.0
12988,0.0,11111111.11,0.0
12989,1254789.63,11111111.11,11111111.11
12990,1254789.63,11111111.11,11111111.11
12991,-635.03,-264.19,11111111.11
12992,1254789.63,11111111.11,11111111.11
12993,1254789.63,11111111.11,11111111.11
12994,125.5,11111111.11,125.5
12995,10.19,1254789.63,1254789.63
12996,1254789.63,11111111.11,11111111.11
12997,1254789.63,11111111.11,11111111.11
12998,1254789.63,11111111.11,11111111.11
12999,-91.54,-91.54,0.0
13000,-3832.12,-3832.12,0.0
13001,0.0,11111111.11,0.0
13002,0.0,11111111.11,0.0
13003,-2169.04,-2169.04,0.0
13004,1254789.63,11111111.11,11111111.11
13005,15.16,-12.71,0.0
13006,10.79,5.24,0.0
13007,-18.9,22.87,0.0
13008,79.72,76.91,0.0
13009,-2.2,-6.25,0.0
13010,-4.71,15.89,0.0
13011,16.06,7.47,0.0
13012,-71.04,-97.05,0.0
13013,-43.44,11111111.11,0.0
13014,-22.38,11111111.11,11111111.11
13015,-71.2,-82.91,-71.2
13016,-64.74,-122.95,-64.74
13017,-233.53,11111111.11,-233.53
13018,1254789.63,11111111.11,11111111.11
13019,4207.11,11111111.11,4207.11
13020,-899.66,16.45,-49.75
13021,-38.46,-9.97,-38.46
13022,-452.5,11111111.11,-452.5
13023,-86.31,-78.01,-86.31
13024,-1359.92,-634.82,-1359.92
13025,1254789.63,11111111.11,11111111.11
13026,1254789.63,11111111.11,11111111.11
13027,0.0,11111111.11,0.0
13028,-35.15,-35.15,0.0
13029,-45.91,-45.91,0.0
13030,-895.41,-895.41,0.0
13031,0.0,11111111.11,0.0
13032,-106.9,-106.9,0.0
13033,0.0,11111111.11,0.0
13034,1254789.63,11111111.11,11111111.11
13035,-181.55,-181.5,-181.55
13036,1254789.63,11111111.11,11111111.11
13037,588.28,1.59,16.91
13038,-86.67,61.65,58.28
13039,413.25,-16.18,-15.16
13040,-79.53,11111111.11,-43.35
13041,654.71,11111111.11,654.71
13042,-163.44,-127.01,-163.44
13043,1254789.63,11111111.11,11111111.11
13044,-287.43,-130.09,-287.43
13045,1254789.63,11111111.11,11111111.11
13046,124.71,146.72,124.71
13047,562.78,-6.22,21.32
13048,418.84,38.59,8.85
13049,8.84,11111111.11,24.16
13050,4.69,32.73,-6.3
13051,-28.57,32.67,-57.02
13052,-49.66,48.86,-49.66
13053,3.22,2.32,3.22
13054,144.15,32.85,83.88
13055,-14.14,-28.78,0.82
13056,-100.15,-35.39,-72.82
13057,122.06,103.39,122.06
13058,-377.43,11111111.11,-49.55
13059,-10.42,-13.7,0.0
13060,-14.02,-33.39,0.0
13061,7.35,19.09,0.0
13062,127.71,-7.09,0.0
13063,-69.43,-47.59,0.0
13064,20.02,88.5,0.0
13065,59.79,35.85,0.0
13066,21.76,21.76,0.0
13067,-33.59,11111111.11,-33.42
13068,1254789.63,1254789.63,1254789.63
13069,31.1,12.12,13.9
13070,4.04,6.31,8.19
13071,7.96,11111111.11,10.12
13072,45.15,21.01,85.31
13073,59.6,23.74,63.3
13074,-13.8,-81.94,-28.95
13075,-107.69,-634.34,-107.69
13076,1254789.63,11111111.11,11111111.11
13077,14.53,28.98,10.59
13078,-22.46,18.39,-18.26
13079,35.88,285.05,18.82
13080,57.7,11111111.11,106.69
13081,4.15,1254789.63,1254789.63
13082,-122.55,-21.99,-22.81
13083,3.06,8.58,3.06
13084,62.04,51.28,62.04
13085,2.0,5.16,2.0
13086,-38.25,-67.75,-63.36
13087,-23.92,20.78,38.92
13088,-324.47,-58.57,-36.79
13089,-31.23,11111111.11,-31.23
13090,12.65,-21249.61,0.0
13091,356.65,11111111.11,0.0
13092,-541.98,-541.98,0.0
13093,1254789.63,11111111.11,11111111.11
13094,1254789.63,11111111.11,11111111.11
13095,42.97,-31.43,-16.1
13096,3.87,850.05,352.3
13097,85.01,4.26,-6.28
13098,-72.39,11111111.11,-66.63
13099,-17.32,-22.78,-21.47
13100,-38.36,-59.07,-44.41
13101,35.57,-58.59,-63.0
13102,168.92,-27.7,168.92
13103,-7.13,-75.92,-7.13
13104,-114.08,-597.3,-109.79
13105,1254789.63,11111111.11,11111111.11
13106,-116.99,11111111.11,11111111.11
13107,1254789.63,11111111.11,11111111.11
13108,1254789.63,1254789.63,1254789.63
13109,57.74,67.86,71.45
13110,-35.89,10.83,11.76
13111,-205.68,11111111.11,-104.84
13112,8.77,0.78,8.77
13113,-38.14,-65.44,-63.88
13114,-61.6,79.82,70.33
13115,82.82,-34.31,-39.24
13116,76.96,62.28,64.06
13117,1167.85,-105.88,-114.8
13118,-99.76,11111111.11,11111111.11
13119,-670.79,50.99,-152.24
13120,1254789.63,11111111.11,11111111.11
13121,1254789.63,11111111.11,11111111.11
13122,-248.91,-256.67,-248.91
13123,1254789.63,11111111.11,11111111.11
13124,-406.78,-830.51,-406.78
13125,1254789.63,11111111.11,11111111.11
13126,5.2,26.49,16.78
13127,-675.69,92.18,59.33
13128,-23.65,-27.59,-23.65
13129,-23.71,11111111.11,-25.02
13130,410.37,-26.66,0.0
13131,3.9,-70.47,0.0
13132,-78.18,3.93,0.0
13133,-49.28,77.17,0.0
13134,2350.18,6.54,0.0
13135,-96.95,-5.22,0.0
13136,-12.88,5.54,0.0
13137,12.05,-12.82,0.0
13138,128.09,11111111.11,0.0
13139,-57.61,-134.83,-80.4
13140,-58.74,11111111.11,-51.89
13141,199.35,11111111.11,452.75
13142,-25.66,-79.53,-40.91
13143,-18.24,245.12,6.33
13144,2.98,7.01,8.41
13145,-19.48,-68.94,-13.46
13146,33.21,119.3,24.86
13147,-66.84,11111111.11,-54.58
13148,97.87,81.2,0.0
13149,-34.26,-50.52,0.0
13150,49.56,-14.81,0.0
13151,91.15,46.66,0.0
13152,-284.03,-284.03,0.0
13153,63.25,11111111.11,271.16
13154,6.08,27.72,5.4
13155,-178.11,-154.43,-31.56
13156,94.42,11111111.11,94.42
13157,140.77,-147.76,88.04
13158,304.58,11111111.11,175.99
13159,-60.51,-11.19,24.16
13160,60.98,117.57,0.81
13161,135.69,-41.31,-29.71
13162,-55.46,46.99,23.07
13163,-279.95,-267.11,-243.62
13164,1254789.63,11111111.11,11111111.11
13165,1254789.63,11111111.11,11111111.11
13166,-0.9,-13.0,-0.9
13167,-40.83,-41.19,-40.83
13168,-57.58,-8.93,-28.86
13169,15.07,3.82,10.55
13170,181.21,65.71,85.99
13171,-56.66,-66.33,-55.14
13172,63.02,128.61,79.73
13173,0.68,20.6,32.14
13174,48.29,11111111.11,-12.91
13175,167.29,150.68,0.0
13176,109.09,77.89,0.0
13177,-24.97,-7.28,0.0
13178,-70.99,-62.12,0.0
13179,-157.86,-157.86,0.0
13180,0.0,11111111.11,0.0
13181,0.0,11111111.11,0.0
13182,-90.55,-99.01,0.0
13183,1254789.63,11111111.11,11111111.11
13184,-59.33,1254789.63,1254789.63
13185,-151.23,-118.93,-151.23
13186,1254789.63,11111111.11,11111111.11
13187,-190.03,-190.03,11111111.11
13188,1254789.63,11111111.11,11111111.11
13189,239.12,239.12,11111111.11
13190,7.31,118.73,70.64
13191,-2.08,-9.56,-1.62
13192,13.38,11111111.11,-3.84
13193,-107.2,-103.42,-107.2
13194,1254789.63,11111111.11,11111111.11
13195,1254789.63,11111111.11,11111111.11
13196,158.81,74.45,51.84
13197,-35.37,-74.48,-53.65
13198,-82.97,-75.15,-68.46
13199,-247.11,149.19,33.63
13200,-12.3,-5.13,-12.3
13201,118.33,11111111.11,118.33
13202,-101.25,-263.73,-101.25
13203,1254789.63,11111111.11,11111111.11
13204,-6.69,-6.69,11111111.11
13205,391.96,77.97,28.38
13206,23.67,-35.69,-26.53
13207,-181.08,-12.45,-94.67
13208,300.63,-10.33,300.63
13209,268.53,171.34,268.53
13210,31.38,11111111.11,31.38
13211,-105.13,1254789.63,1254789.63
13212,-226.29,11111111.11,-226.29
13213,1254789.63,11111111.11,11111111.11
13214,1254789.63,11111111.11,11111111.11
13215,-19.84,1254789.63,0.0
13216,-54.86,-54.86,0.0
13217,-220.98,-207.86,-207.72
13218,0.0,11111111.11,0.0
13219,16.02,1254789.63,0.0
13220,471.25,11111111.11,5968.08
13221,153.27,189.19,148.53
13222,0.05,50.78,10.2
13223,-48.88,-51.06,-53.52
13224,-9.49,-28.28,-6.12
13225,-27.21,0.28,-20.05
13226,63.65,-24.19,44.28
13227,-105.42,-165.62,-127.67
13228,1254789.63,11111111.11,11111111.11
13229,1254789.63,11111111.11,11111111.11
13230,-69.71,-64.14,-69.71
13231,-43.77,89.44,-43.77
13232,600.86,33.85,600.86
13233,88.16,-20.08,-21.08
13234,-561.14,-129.35,-105.77
13235,1254789.63,11111111.11,11111111.11
13236,1254789.63,11111111.11,11111111.11
13237,127.35,11111111.11,157.07
13238,-222.22,-226.89,-222.22
13239,1254789.63,11111111.11,11111111.11
13240,1254789.63,11111111.11,11111111.11
13241,-254.6,-206.29,-254.6
13242,1254789.63,11111111.11,11111111.11
13243,1254789.63,11111111.11,11111111.11
13244,1254789.63,11111111.11,11111111.11
13245,1254789.63,11111111.11,11111111.11
13246,1254789.63,11111111.11,11111111.11
13247,1254789.63,1254789.63,0.0
13248,0.0,11111111.11,0.0
13249,-3.79,1254789.63,0.0
13250,-145.17,-145.17,0.0
13251,0.0,11111111.11,0.0
13252,0.0,11111111.11,0.0
13253,0.0,11111111.11,0.0
13254,1254789.63,1254789.63,0.0
13255,91.55,18.18,0.0
13256,-50.76,-22.92,0.0
13257,55.53,65.98,0.0
13258,90.27,29.86,0.0
13259,-4.95,-54.98,0.0
13260,-60.93,0.76,0.0
13261,-21.2,11111111.11,0.0
13262,-70.28,-130.43,0.0
13263,-14.45,11111111.11,0.0
13264,383.17,546.57,0.0
13265,22.69,11.12,0.0
13266,-29.48,-39.09,0.0
13267,-235.09,-235.09,0.0
13268,0.0,11111111.11,0.0
13269,0.0,11111111.11,0.0
13270,90.85,11111111.11,0.0
13271,17.86,1254789.63,1254789.63
13272,10.69,11.67,9.92
13273,-5.73,1.67,-0.99
13274,38.67,11111111.11,26.37
13275,-51.89,-44.6,-51.89
13276,-79.46,-18.89,-79.46
13277,370.85,33.93,370.85
13278,55.94,26.72,55.94
13279,56.76,28.66,56.76
13280,-288.29,6.48,11.65
13281,-147.4,-109.36,-147.4
13282,1254789.63,11111111.11,11111111.11
13283,98.45,11111111.11,98.45
13284,-35.08,-35.09,-35.08
13285,-42.94,-43.61,-42.94
13286,173.03,177.96,173.03
13287,-36.4,-30.52,-30.08
13288,35.56,20.37,18.86
13289,-657.43,10.9,14.0
13290,-11.49,-11.21,-11.49
13291,-0.62,-0.11,-0.62
13292,-413.71,11111111.11,-188.09
13293,-85.14,-79.32,-85.14
13294,-40.0,-125.34,-40.0
13295,455.85,11111111.11,455.85
13296,15.09,11111111.11,15.09
13297,42.37,11111111.11,42.37
13298,-4875.56,115.2,29.57
13299,-4.44,4.25,-4.44
13300,-57.11,432.22,-19.58
13301,-244.33,11111111.11,-91.79
13302,0.0,11111111.11,0.0
13303,0.0,11111111.11,0.0
13304,0.0,11111111.11,0.0
13305,0.0,11111111.11,0.0
13306,-2294.46,-2294.46,0.0
13307,0.0,11111111.11,0.0
13308,223.65,223.65,0.0
13309,-78.26,-34.81,0.0
13310,0.0,11111111.11,0.0
13311,-27.44,1254789.63,0.0
13312,-90.68,-90.68,0.0
13313,-31.27,350.16,271.24
13314,-143.46,-91.58,-143.46
13315,2046.65,2046.65,11111111.11
13316,307.23,239.57,306.54
13317,-98.76,-45.68,-64.8
13318,2658.4,11.26,56.11
13319,167.18,11111111.11,43.71
13320,171.87,1301.25,171.87
13321,-131.24,-171.6,-131.24
13322,1254789.63,11111111.11,11111111.11
13323,0.18,-43.37,-36.59
13324,-54.49,224.37,85.45
13325,336.05,160.62,185.51
13326,193.36,95.7,109.71
13327,-25.79,-11.16,-15.58
13328,-92.52,11111111.11,-81.44
13329,-31.73,1254789.63,1254789.63
13330,-17.06,-56.78,-53.99
13331,-98.74,-102.19,-91.13
13332,249.78,11111111.11,249.78
13333,388.64,887.4,388.64
13334,-164.7,-83.96,-72.15
13335,-57.09,288.81,-57.09
13336,344.24,-10.64,344.24
13337,254.78,11111111.11,254.78
13338,-163.88,-181.87,-163.88
13339,1254789.63,11111111.11,11111111.11
13340,1254789.63,11111111.11,11111111.11
13341,1254789.63,11111111.11,11111111.11
13342,-51.92,-144.78,-51.92
13343,135.88,11111111.11,135.88
13344,-92.47,39.66,-92.47
13345,-843.32,-129.11,-2636.05
13346,1254789.63,11111111.11,11111111.11
13347,-246.87,2.06,-246.87
13348,154.1,154.1,11111111.11
13349,112.95,10.22,10.62
13350,0.33,24.94,-4.55
13351,-100.7,-123.0,-100.7
13352,1254789.63,11111111.11,11111111.11
13353,981.04,-23.2,1581.43
13354,37.44,101.22,-4.74
13355,-91.08,11111111.11,-84.73
13356,0.0,11111111.11,0.0
13357,0.0,11111111.11,0.0
13358,0.0,11111111.11,0.0
13359,0.0,11111111.11,0.0
13360,0.0,11111111.11,0.0
13361,1254789.63,11111111.11,11111111.11
13362,110.53,66.02,0.0
13363,-63.8,-63.8,0.0
13364,-828.8,11111111.11,-828.8
13365,0.0,1254789.63,0.0
13366,48.81,48.81,0.0
13367,0.0,11111111.11,0.0
13368,-6.44,-6.7,-13.73
13369,-2.65,-26.99,-27.11
13370,-8.34,-46.96,-23.74
13371,-2.1,74.19,33.98
13372,-59.38,-67.38,-39.8
13373,76.47,36.9,1.14
13374,-14.11,48.59,50.7
13375,34.27,0.17,-10.88
13376,19.02,11111111.11,23.44
13377,3.15,-22.04,0.0
13378,-58.65,-80.74,0.0
13379,-95.66,-78.28,0.0
13380,332.6,522.92,0.0
13381,365.83,53.76,0.0
13382,-22.84,-22.84,0.0
13383,6475.41,-120.99,-96.88
13384,-98.64,11111111.11,3647.87
13385,-1382.34,11111111.11,-17.74
13386,172.08,139.76,172.08
13387,-13.92,-18.58,-13.92
13388,184.83,-4.76,-16.29
13389,113.03,147.53,161.78
13390,61.7,44.89,41.7
13391,-53.78,-57.92,-59.13
13392,-5.34,8.91,12.74
13393,43.44,44.25,45.31
13394,-25.57,11111111.11,-25.55
13395,-57.81,-31.89,-32.14
13396,111.46,11.63,17.42
13397,-7.89,43.88,44.36
13398,42.66,59.2,60.05
13399,15.17,7.98,11.91
13400,-5.67,-9.6,-9.04
13401,-76.38,-72.04,-68.97
13402,-190.73,-92.91,-97.66
13403,-400.42,11111111.11,-400.42
13404,-33.26,-34.37,-33.26
13405,-66.04,-57.65,-66.04
13406,80.15,73.56,117.28
13407,-28.54,-18.21,-13.73
13408,-4.95,-16.29,-7.99
13409,189.28,301.79,259.15
13410,1.76,-7.25,-7.66
13411,-38.02,-39.01,0.0
13412,6.25,11111111.11,0.0
13413,2.3,24.76,-2.13
13414,-5.37,-12.95,-11.14
13415,15.95,4.33,15.04
13416,10.48,27.47,19.37
13417,-62.74,-40.17,-56.8
13418,-13.21,3.07,39.21
13419,1.27,-162.33,-108.79
13420,284.22,11111111.11,11111111.11
13421,-53.82,11111111.11,-45.92
13422,12.77,12.77,0.0
13423,-35.88,-29.12,0.0
13424,21.71,9.46,0.0
13425,41.45,41.06,0.0
13426,13.06,11.57,0.0
13427,-0.67,-2.52,0.0
13428,6.28,2.84,0.0
13429,-23.51,-22.86,0.0
13430,8.97,11111111.11,0.0
13431,-23.89,-27.38,0.0
13432,-19.72,-61.79,0.0
13433,158.47,158.47,0.0
13434,-345.2,-316.14,-345.2
13435,1254789.63,11111111.11,11111111.11
13436,-83.88,-44.6,-103.44
13437,895.24,290.52,11111111.11
13438,-60.52,62.77,317.13
13439,-241.2,11111111.11,-127.65
13440,-31.67,-20.16,0.0
13441,-16.11,-62.02,0.0
13442,-71.74,-56.76,0.0
13443,-255.39,-255.39,0.0
13444,0.0,11111111.11,0.0
13445,0.0,11111111.11,0.0
13446,0.0,11111111.11,0.0
13447,0.0,11111111.11,0.0
13448,0.0,11111111.11,0.0
13449,-92.92,-92.28,-92.92
13450,-3091.86,-2334.31,-3091.86
13451,1254789.63,11111111.11,11111111.11
13452,819.06,372.04,819.06
13453,59.53,46.67,59.53
13454,322.96,149.96,146.75
13455,28.92,13.51,10.62
13456,1.65,-0.35,-1.27
13457,-36.61,11111111.11,-29.28
13458,0.0,0.0,0.0
13459,0.0,0.0,0.0
13460,0.0,0.0,0.0
13461,1254789.63,11111111.11,11111111.11
13462,-199.34,-173.85,-199.34
13463,1254789.63,11111111.11,11111111.11
13464,354.38,157.58,284.21
13465,-146.72,-146.26,-146.72
13466,1254789.63,11111111.11,11111111.11
13467,1254789.63,11111111.11,11111111.11
13468,1254789.63,11111111.11,11111111.11
13469,1254789.63,11111111.11,11111111.11
13470,-238.3,11111111.11,-25.65
13471,7.93,1254789.63,1254789.63
13472,-24.84,-28.06,-38.62
13473,17.48,11111111.11,-2.95
13474,175.04,275.77,0.0
13475,-320.38,-320.38,0.0
13476,0.0,11111111.11,0.0
13477,-63.43,6.65,0.0
13478,515.48,204.28,0.0
13479,-6.54,63.93,0.0
13480,206.62,31.13,0.0
13481,-41.52,15.25,0.0
13482,1254789.63,11111111.11,11111111.11
13483,6.63,-5.27,-5.52
13484,-75.9,-75.56,-73.18
13485,-683.26,-874.23,-683.26
13486,1254789.63,11111111.11,11111111.11
13487,138.56,989.62,138.56
13488,-198.92,180.64,17.13
13489,122.88,-0.88,122.88
13490,234.04,155.45,234.04
13491,-23.83,11111111.11,-27.92
13492,-46.33,1254789.63,1254789.63
13493,-27.47,-38.4,-72.89
13494,83.88,4.59,190.84
13495,15.41,34.41,19.18
13496,-5.86,-39.42,1.38
13497,-80.57,-97.24,-71.48
13498,402.48,11111111.11,142.05
13499,0.0,0.0,0.0
13500,0.0,0.0,0.0
13501,0.0,11111111.11,0.0
13502,0.0,0.0,0.0
13503,0.0,0.0,0.0
13504,0.0,11111111.11,0.0
13505,0.0,11111111.11,0.0
13506,0.0,11111111.11,0.0
13507,1254789.63,11111111.11,11111111.11
13508,-45.36,1254789.63,1254789.63
13509,40.84,6.07,10.64
13510,-12.31,-14.26,-23.5
13511,-31.47,-20.56,-11.78
13512,58.94,0.98,43.62
13513,-38.84,-31.48,-44.41
13514,-98.86,-62.18,-69.48
13515,2002.5,11111111.11,106.4
13516,3.98,10.74,3.98
13517,-31.62,-37.35,-31.62
13518,-3.8,-14.2,3.86
13519,4.55,21.25,7.87
13520,74.5,47.03,67.96
13521,-74.73,-27.54,-25.74
13522,23.98,-66.14,-64.33
13523,44.89,76.67,63.62
13524,182.93,11111111.11,202.69
13525,-69.64,-76.31,0.0
13526,138.72,326.31,0.0
13527,65.94,21.91,0.0
13528,-4.29,25.4,0.0
13529,-117.36,-117.36,0.0
13530,0.0,11111111.11,0.0
13531,0.0,11111111.11,0.0
13532,0.0,11111111.11,0.0
13533,76.48,11111111.11,0.0
13534,-18.03,-1.38,0.0
13535,-8.92,-24.92,0.0
13536,-8.81,-11.16,0.0
13537,-56.72,-47.13,0.0
13538,-33.68,-33.68,0.0
13539,-126.28,-126.28,0.0
13540,-92.35,11111111.11,0.0
13541,78.68,11111111.11,0.0
13542,1254789.63,11111111.11,11111111.11
13543,76.13,149.54,0.0
13544,57.19,72.08,0.0
13545,51.37,71.87,0.0
13546,46.53,18.6,0.0
13547,-51.08,-52.74,0.0
13548,-48.88,-55.05,0.0
13549,-152.2,-152.2,0.0
13550,0.0,11111111.11,0.0
13551,0.0,11111111.11,0.0
13552,1254789.63,11111111.11,11111111.11
13553,1254789.63,11111111.11,11111111.11
13554,1254789.63,11111111.11,11111111.11
13555,1254789.63,11111111.11,11111111.11
13556,1254789.63,11111111.11,11111111.11
13557,-1203.36,11111111.11,11111111.11
13558,1254789.63,11111111.11,11111111.11
13559,1254789.63,11111111.11,11111111.11
13560,1254789.63,11111111.11,11111111.11
13561,1254789.63,11111111.11,11111111.11
13562,1254789.63,11111111.11,11111111.11
13563,1254789.63,11111111.11,11111111.11
13564,1254789.63,11111111.11,11111111.11
13565,-56.68,-56.68,-56.68
13566,525.71,526.0,525.71
13567,-30.09,-30.26,-30.09
13568,-72.18,-15.61,0.0
13569,235.98,11111111.11,0.0
13570,1254789.63,0.0,1254789.63
13571,26.47,0.0,26.47
13572,-0.38,0.0,5.1
13573,8.09,0.0,6.22
13574,-11.37,0.0,-8.02
13575,-9.97,11111111.11,-9.44
13576,18.41,40.19,24.79
13577,-167.74,-160.26,-167.74
13578,1254789.63,11111111.11,11111111.11
13579,-90.16,-339.48,-90.16
13580,1348.71,11111111.11,1348.71
13581,63.89,-42.98,63.89
13582,40.88,131.58,8.35
13583,15.32,-51.02,-54.1
13584,-303.4,11111111.11,-199.92
13585,-23.61,1254789.63,0.0
13586,-122.81,-122.81,0.0
13587,0.0,11111111.11,0.0
13588,1254789.63,11111111.11,11111111.11
13589,1254789.63,11111111.11,11111111.11
13590,-353.39,-353.39,11111111.11
13591,1254789.63,11111111.11,11111111.11
13592,-10.63,58.71,0.0
13593,475.71,21.57,0.0
13594,-43.12,82.23,0.0
13595,-32.36,4.23,0.0
13596,71.12,5.92,0.0
13597,19.73,31.45,0.0
13598,76.17,75.28,0.0
13599,-15.86,-13.61,0.0
13600,123.61,11111111.11,0.0
13601,-657.1,1254789.63,1254789.63
13602,-36.89,11111111.11,-36.89
13603,1254789.63,1254789.63,0.0
13604,-153.84,-153.84,0.0
13605,0.0,11111111.11,0.0
13606,1254789.63,11111111.11,11111111.11
13607,1254789.63,11111111.11,11111111.11
13608,0.0,11111111.11,0.0
13609,0.0,11111111.11,0.0
13610,0.0,11111111.11,0.0
13611,0.0,11111111.11,0.0
13612,0.0,11111111.11,0.0
13613,0.0,11111111.11,0.0
13614,1254789.63,11111111.11,11111111.11
13615,1254789.63,11111111.11,11111111.11
13616,1254789.63,11111111.11,11111111.11
13617,1254789.63,0.0,1254789.63
13618,18.14,0.0,18.14
13619,11.67,0.0,1.26
13620,-8.52,11111111.11,-0.82
13621,11.09,1254789.63,1254789.63
13622,30.17,6.8,13.17
13623,-19.19,-9.4,-10.74
13624,3.17,2.32,1.13
13625,9.31,11111111.11,-11.66
13626,1254789.63,0.0,1254789.63
13627,23.1,0.0,23.1
13628,4.65,0.0,5.63
13629,10.9,0.0,10.49
13630,2.34,11111111.11,1.67
13631,150.58,-27.3,54.83
13632,-43.57,15.92,5.03
13633,72.19,-81.26,-30.34
13634,-85.94,-1017.06,-85.94
13635,575.23,11111111.11,575.23
13636,229.47,-90.59,41.48
13637,-324.15,-3030.88,-302.05
13638,1254789.63,11111111.11,11111111.11
13639,1254789.63,11111111.11,11111111.11
13640,-55.03,11111111.11,0.0
13641,-22.6,-22.6,0.0
13642,131.52,131.52,0.0
13643,-194.61,-147.42,-194.61
13644,0.0,11111111.11,0.0
13645,0.0,11111111.11,0.0
13646,88.3,88.3,0.0
13647,-29.98,-72.44,-69.65
13648,51.22,11111111.11,95.2
13649,46.82,284.79,36.8
13650,141.48,17.29,71.3
13651,-60.9,67.97,-55.12
13652,-73.6,26.62,-14.68
13653,455.88,-23.96,-9.45
13654,-65.68,-29.95,60.48
13655,9.91,1.26,-23.66
13656,149.61,-35.48,-32.78
13657,-36.22,11111111.11,62.04
13658,-51.57,-51.57,0.0
13659,57.01,17.26,0.0
13660,-94.53,-94.53,0.0
13661,-956.55,-1040.98,-956.55
13662,1254789.63,11111111.11,11111111.11
13663,1254789.63,11111111.11,11111111.11
13664,655.65,-53.68,-42.07
13665,-38.05,178.32,8.1
13666,-53.64,11111111.11,127.32
13667,16.53,-21.51,16.53
13668,-305.97,-252.73,-305.97
13669,1254789.63,11111111.11,11111111.11
13670,1254789.63,11111111.11,11111111.11
13671,1254789.63,11111111.11,11111111.11
13672,1254789.63,11111111.11,11111111.11
13673,1254789.63,11111111.11,11111111.11
13674,1254789.63,11111111.11,11111111.11
13675,1254789.63,11111111.11,11111111.11
13676,0.0,0.0,0.0
13677,0.0,0.0,0.0
13678,0.0,11111111.11,0.0
13679,-47.56,-47.56,0.0
13680,-258.3,11111111.11,4.78
13681,-38.25,-20.72,-21.16
13682,-24.32,-21.76,-23.73
13683,-17.82,-14.15,-21.12
13684,-71.09,-70.14,-64.06
13685,283.58,92.37,82.97
13686,12.82,-29.99,-9.82
13687,-50.36,-28.57,-18.97
13688,-23.06,-99.68,-80.27
13689,-638.42,11111111.11,-434.39
13690,0.0,0.0,0.0
13691,0.0,0.0,0.0
13692,0.0,0.0,0.0
13693,0.0,11111111.11,0.0
13694,0.0,11111111.11,0.0
13695,25.49,1254789.63,1254789.63
