회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,통계청 한국표준산업분류 10차(소분류),매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
유바이오로직스,206650,2017-12,-18.81,-79.22,-72.57,-76.76,-82.98,-93.36,-4.86,-40.76,-7.56,0.0,0.0,-6.04,0.15,1.36,0.97,0.48,1.62,0.19,0.74,0.29,2.41,269.64,189.06,170.57,47.93,0.0,65.95,49.6,0.0,67.6,39.79,56.76,179.12,31.14,32.4,29.88,47.5,35.71,55194.95,60362.57,295.08,0,0.0,0.0,0.0,11.31,  의약품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유바이오로직스,206650,2018-12,115.19,154.12,239.9,81.39,40.73,115.18,47.14,15.19,17.3,0.0,0.0,7.95,0.52,2.89,14.6,1.1,128.87,1.14,0.97,1.16,12.79,116.39,97.28,47.81,167.13,0.0,0.35,0.6,0.0,37.43,33.86,40.51,818.59,92.98,62.57,16.42,116.62,5.71,80918.72,49842.02,516.95,0,0.0,0.0,0.0,12.38,  의약품 제조업,0.0,0.0,0.0,1.0,0.0,0.0
유바이오로직스,206650,2019-12,30.19,35.94,84.62,-22.24,36.83,32.86,60.2,-2.67,-2.91,0.0,0.0,-1.1,0.41,2.16,16.02,0.66,146.51,1.09,0.66,1.35,-11.04,78.2,50.3,20.62,165.41,0.0,13.68,23.91,0.0,37.68,14.91,23.17,368.95,78.66,62.32,35.67,-127.94,-6.46,209826.61,35765.11,456.97,0,0.0,0.0,0.0,13.18,  의약품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유성티엔에스,24800,2011-12,0.87,12.43,31.04,0.53,12.62,14.06,5.65,0.26,1.04,2.95,2.3,0.33,1.28,26.76,4.03,4.22,11.15,4.01,1.88,2.61,-27.82,84.22,76.1,18.41,212.51,40.75,1.29,0.72,2.15,32.0,41.99,46.47,341.15,172.43,68.0,9.64,-51.45,-8.71,166005.25,11483.09,526.76,35.06337878,11.05,9.12,58207.05,0.0,  육상 여객 운송업,0.0,0.0,0.0,0.0,0.0,1.0
유성티엔에스,24800,2012-12,0.41,3.85,-18.0,-10.38,20.83,-1.66,4.72,-0.79,-2.67,1.29,1.1,-0.93,1.17,26.75,4.22,4.02,14.51,3.37,1.79,2.7,-16.81,74.61,67.43,13.36,168.59,38.02,3.22,1.76,5.31,37.23,36.24,40.1,333.94,144.36,62.77,9.62,-28.26,-13.65,140462.83,18942.9,550.56,42.70838267,10.9,9.5,59989.4,0.0,  육상 여객 운송업,0.0,0.0,0.0,0.0,0.0,0.0
유성티엔에스,24800,2013-12,1.26,1.87,-9.84,26.54,-1.29,26.97,5.8,-0.3,-1.18,3.12,2.16,-0.43,1.44,32.91,5.06,5.96,13.55,3.94,2.28,3.21,-34.57,85.76,78.2,16.57,177.21,34.16,4.49,2.01,8.4,36.07,45.41,49.81,220.18,160.99,63.93,8.82,-53.16,-8.27,114877.79,17163.68,509.15,55.55140136,12.53,8.77,63816.22,0.0,  육상 여객 운송업,0.0,1.0,0.0,0.0,0.0,0.0
유성티엔에스,24800,2014-12,1.43,4.12,6.97,3.53,4.5,8.19,5.41,1.19,4.97,3.29,2.17,1.8,1.52,32.04,4.67,6.58,11.77,4.19,2.37,3.05,-41.43,87.36,79.33,16.65,176.21,34.44,2.75,1.18,5.1,36.2,44.98,49.52,270.18,156.59,63.8,9.18,-63.44,-7.17,117952.55,16526.54,508.52,67.27769763,15.61,10.51,79355.76,0.0,  육상 여객 운송업,0.0,0.0,0.0,0.0,0.0,0.0
유성티엔에스,24800,2015-12,1.92,-6.05,-10.52,-13.35,3.92,-3.84,5.65,1.28,4.95,3.67,2.49,1.89,1.47,35.31,4.91,6.46,14.12,3.87,2.38,3.09,-46.79,87.55,81.26,21.38,149.69,31.17,10.12,3.99,19.46,40.05,42.4,45.68,296.43,130.28,59.95,7.19,-50.51,-6.5,111730.16,17764.54,502.43,0,17.63,11.6,88568.36,0.0,  육상 여객 운송업,0.0,0.0,0.0,0.0,0.0,0.0
유성티엔에스,24800,2016-12,2.84,1.58,-5.06,-9.56,6.53,-14.76,6.96,2.49,7.79,4.71,3.66,3.2,1.29,41.81,5.42,5.98,16.24,3.13,2.18,2.98,-30.76,83.06,78.07,20.99,138.1,31.97,18.93,8.61,34.35,42.0,38.22,40.67,296.81,116.57,58.0,6.01,-29.49,-8.29,113631.45,20142.76,546.73,0,18.9,14.82,103338.26,0.0,  육상 여객 운송업,0.0,0.0,0.0,0.0,0.0,1.0
유성티엔에스,24800,2017-12,2.16,6.37,-6.5,15.52,16.65,-1.62,6.15,2.77,7.65,3.68,3.02,3.37,1.22,62.87,6.06,6.24,20.33,2.76,2.18,2.86,-48.9,90.15,87.66,20.03,117.11,27.88,11.52,5.27,22.29,46.06,42.94,44.17,379.47,106.37,53.94,2.77,-25.34,-4.82,122758.54,20158.53,671.93,0,16.93,14.35,113751.01,0.0,  육상 여객 운송업,0.0,1.0,0.0,0.0,0.0,0.0
유수홀딩스,700,2013-12,-0.5,47.21,0.8,489.43,12.28,-5.4,1.99,-6.36,4.15,3.52,-1.99,2.3,0.05,0.0,3.44,0.91,35.31,0.09,0.11,0.21,-5.02,33.33,28.12,9.12,1404.2,16.78,5.58,66.7,6.42,6.65,16.09,19.07,44.62,860.74,93.35,15.65,-7.82,-38.15,502951644.7,26410806.6,721922.78,8.455831845,5.89,6.16,42528745.33,0.0,  회사 본부 및 경영 컨설팅 서비스업,0.0,0.0,0.0,0.0,0.0,0.0
유수홀딩스,700,2014-12,8.79,-96.21,-97.35,-91.21,-69.28,-95.36,20.39,-9.26,-9.47,0.66,7.73,-0.79,0.09,2.36,1.0,0.12,0.89,1.02,0.09,0.43,9.99,212.87,212.2,58.35,85.58,20.4,227.42,89.52,513.99,53.88,44.09,44.23,194.27,38.56,46.12,0.32,0.6,23.45,13309614.53,13242.53,27360.77,56.0301526,27.26,23.26,7457397.33,0.0,  회사 본부 및 경영 컨설팅 서비스업,0.0,0.0,0.0,0.0,0.0,1.0
유수홀딩스,700,2015-12,19.28,13.19,4.34,26.53,20.78,7.39,25.97,9.19,19.45,15.36,13.01,10.85,1.18,609.59,4.98,2.51,11.5,2.12,2.67,2.51,7.14,269.76,268.96,100.23,73.92,18.08,77.21,29.52,181.51,57.5,49.3,49.44,213.73,31.88,42.5,0.3,0.47,31.12,11533515.22,15769.56,25808.12,77.3003657,34.55,31.08,8915449.44,0.0,  회사 본부 및 경영 컨설팅 서비스업,0.0,0.0,0.0,0.0,0.0,0.0
유수홀딩스,700,2016-12,5.46,1.94,5.56,-17.84,3.05,-13.44,25.56,1.62,2.67,3.93,4.12,1.55,0.95,777.13,4.62,2.07,10.64,1.65,2.26,2.14,56.01,109.24,109.14,40.32,72.05,17.66,16.47,7.31,39.07,58.12,39.81,39.85,193.62,62.76,41.88,0.09,1.11,3.37,10906957.37,20259.26,24925.32,55.22851928,24.17,25.61,6023751.05,0.0,  회사 본부 및 경영 컨설팅 서비스업,0.0,0.0,0.0,0.0,0.0,1.0
유수홀딩스,700,2017-12,15.44,9.93,-7.99,17.82,6.15,-3.0,29.51,5.16,7.88,11.65,13.36,4.5,0.87,3333.42,5.24,2.03,9.12,1.53,2.03,2.11,8.15,191.79,191.78,78.56,78.17,17.9,9.85,5.19,24.14,56.12,42.71,42.71,152.94,39.68,43.88,0.01,0.01,20.44,11355853.83,27411.83,28923.57,0,23.93,28.74,6921488.33,0.0,  회사 본부 및 경영 컨설팅 서비스업,0.0,1.0,0.0,0.0,0.0,0.0
유수홀딩스,700,2018-12,9.02,3.94,8.43,7.62,13.5,-11.35,28.29,6.56,8.09,6.14,8.48,4.75,0.72,27044.89,4.2,1.8,7.82,1.23,1.76,1.67,4.89,291.16,291.15,126.47,63.17,19.91,7.89,4.3,15.34,61.29,44.21,44.22,223.0,24.78,38.71,0.01,0.01,29.03,11082197.5,20366.5,27057.46,0,22.03,31.02,5961769.5,0.0,  회사 본부 및 경영 컨설팅 서비스업,0.0,1.0,0.0,0.0,0.0,0.0
유수홀딩스,700,2019-12,-1.76,-3.55,-92.94,85.73,-0.92,-4.74,19.0,-0.67,-0.75,-1.47,-2.13,-0.46,0.69,22376.61,4.06,3.09,10.26,1.11,1.82,1.07,2.66,263.37,263.37,72.54,58.84,20.61,9.28,4.9,16.68,62.95,85.14,85.14,282.6,51.35,37.05,0.01,0.0,52.82,643917.0,6771.37,27471.46,691.2378295,16.2,23.1,4450997.89,0.0,  회사 본부 및 경영 컨설팅 서비스업,0.0,0.0,0.0,0.0,0.0,1.0
유신,54930,2011-12,-12.47,0.43,-0.46,-0.14,-8.74,-21.72,4.79,-3.87,-7.24,0.0,0.0,-4.84,1.25,inf,4.13,7.53,16.85,1.87,3.77,1.88,7.06,214.32,214.32,1.41,57.14,0.0,2.17,0.63,0.0,63.64,66.36,66.36,193.3,48.66,36.36,0.0,0.0,35.4,1124.61,0.0,103.88,0,0.0,0.0,0.0,0.14,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0
유신,54930,2012-12,-1.9,-2.86,-0.35,-6.27,-5.96,-16.6,8.5,-3.86,-6.51,0.0,0.0,-4.08,1.06,inf,3.94,6.3,15.78,1.69,2.83,1.62,6.85,195.66,195.66,3.49,62.32,0.0,-3.92,-1.4,0.0,61.61,64.03,64.03,220.55,53.12,38.39,0.0,0.0,31.3,1175.15,0.0,111.42,0,0.0,0.0,0.0,0.1,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,1.0,0.0,0.0,0.0,0.0
유신,54930,2013-12,1.02,-1.11,-0.64,-1.12,3.6,2.36,10.07,0.54,0.94,0.0,0.0,0.6,1.1,inf,4.61,6.49,19.8,1.75,2.99,1.72,6.34,220.67,220.67,3.48,54.94,0.0,-0.12,-0.04,0.0,64.54,64.02,64.02,233.67,44.95,35.46,0.0,0.0,35.01,1114.8,0.0,116.48,0,0.0,0.0,0.0,0.15,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0
유신,54930,2014-12,0.45,6.23,-0.35,8.79,-6.73,-8.34,10.9,-2.09,-3.4,0.29,0.29,-2.06,0.99,inf,4.11,5.97,22.65,1.63,2.5,1.52,5.71,204.57,204.57,5.64,76.47,16.76,3.38,1.53,8.73,56.67,65.57,65.57,336.69,56.56,43.33,0.0,0.0,33.52,1095.99,0.0,129.84,6940.907639,58.59,61.18,76071.55,0.57,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0
유신,54930,2015-12,0.46,-0.17,7.62,-2.8,1.12,3.3,10.34,0.7,1.22,0.28,0.28,0.69,0.99,inf,4.12,5.96,28.79,1.74,2.3,1.53,5.56,226.37,226.37,5.72,74.23,15.25,0.95,0.41,2.64,57.39,63.84,63.84,362.71,49.14,42.61,0.0,0.0,35.64,22478.89,0.0,130.32,0,60.66,61.22,79050.25,0.37,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0
유신,54930,2016-12,2.95,-3.12,0.0,-5.99,2.52,4.1,11.57,1.12,1.98,0.0,0.0,1.17,1.05,inf,5.0,5.98,31.48,1.77,2.56,1.67,5.36,278.96,278.96,4.72,64.64,0.0,15.0,5.53,0.0,60.74,61.94,61.94,232.45,36.56,39.26,0.0,0.0,39.74,22379.15,0.0,125.71,0,0.0,0.0,0.0,0.56,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0
유신,54930,2017-12,2.91,4.93,0.32,9.41,4.85,-2.08,12.11,1.03,1.73,0.0,0.0,1.05,1.02,inf,5.02,5.85,42.93,1.68,2.59,1.61,5.38,233.84,233.84,1.92,64.76,0.0,2.6,1.03,0.0,60.69,64.59,64.59,769.03,45.51,39.31,0.0,0.0,36.97,21965.85,0.0,129.05,0,0.0,0.0,0.0,0.41,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0
유신,54930,2018-12,-10.32,-0.87,3.11,-10.63,-3.9,1.58,6.53,-4.91,-8.33,0.0,0.0,-4.98,1.01,inf,4.43,5.84,53.8,1.7,2.52,1.65,7.05,198.43,198.43,4.3,69.95,0.0,-22.3,-9.02,0.0,58.84,58.23,58.23,499.86,49.87,41.16,0.0,0.0,28.88,22455.52,0.0,126.83,0,0.0,0.0,0.0,0.24,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0
유신,54930,2019-12,-11.27,5.6,12.99,5.07,-6.64,10.46,6.22,-3.69,-7.3,0.0,0.0,-4.04,1.09,inf,4.71,5.96,55.05,1.98,2.45,1.88,10.08,157.4,157.4,5.55,92.23,0.0,-6.98,-3.14,0.0,52.02,57.94,57.94,537.4,70.76,47.98,0.0,0.0,21.13,24766.09,0.0,132.46,0,0.0,0.0,0.0,0.1,"  건축기술, 엔지니어링 및 관련 기술 서비스업",0.0,1.0,0.0,0.0,0.0,0.0
유씨아이,38340,2011-12,-0.38,-95.84,-4.85,-98.81,-71.71,8.23,25.2,-118.39,-266.06,-0.15,-1.84,-9.49,0.08,7.04,11.97,2.15,17.29,2.25,0.08,0.08,-4.24,37.13,25.39,2.76,406.99,66.31,-99.36,-79.37,-120.29,19.72,19.14,27.99,123.89,382.26,80.28,31.62,-18.67,-47.41,127966.88,191.01,280.17,0,11.26,11.21,31550.87,2.89,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유씨아이,38340,2012-12,-0.64,16.38,2.69,35.59,57.81,83.22,12.88,-6.58,-47.65,-3.25,-1.91,-11.2,1.7,20.4,16.05,3.98,27.07,7.24,2.22,5.58,-56.4,85.32,69.87,4.49,273.86,27.82,-12.18,-5.64,-32.06,26.75,26.7,32.61,141.92,142.9,73.25,18.11,-105.28,-5.61,117147.09,8063.94,290.67,0,4.69,2.97,13641.47,0.0,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
유씨아이,38340,2013-12,-0.74,-7.81,-67.74,58.16,-48.13,128.36,2.21,-5.19,-92.4,-9.47,-2.52,-19.53,3.76,81.46,16.96,13.56,71.97,17.79,4.77,8.58,-1486.4,99.07,93.75,9.4,564.44,32.39,-23.07,-5.0,-60.51,15.05,52.95,55.95,845.96,375.25,84.95,5.37,-569.34,-0.53,91986.13,21865.7,652.24,0,8.63,2.2,56283.77,0.0,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유씨아이,38340,2014-12,-3.13,-35.18,-6.04,-35.53,170.85,-81.76,5.88,-47.67,-122.09,-10.9,-12.57,-41.34,0.87,16.75,3.48,5.23,15.27,2.56,1.31,1.55,8.88,180.6,155.42,21.09,59.02,11.38,-101.95,-34.32,-332.53,62.88,47.89,55.65,90.62,49.0,37.12,13.94,31.24,24.83,104113.0,32020.05,509.29,0,-31.66,-28.72,-161236.59,0.0,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유씨아이,38340,2015-12,-23.81,8.59,-5.74,-8.16,29.8,-44.17,15.23,-45.63,-38.87,-15.86,-26.87,-26.93,0.59,7.28,4.09,3.1,7.16,0.85,1.92,1.15,4.74,203.3,177.18,3.12,33.04,8.01,-89.43,-39.18,-277.29,75.17,41.02,47.06,150.92,30.8,24.83,12.85,25.29,23.91,100414.35,31105.95,565.9,0,-16.62,-29.32,-94046.98,0.0,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
유씨아이,38340,2016-12,0.35,22.91,30.17,-2.36,-21.57,68.06,48.92,-51.96,-73.81,1.3,1.53,-44.41,0.85,10.28,5.89,4.66,21.97,1.42,2.15,2.05,17.83,130.29,120.59,3.35,108.48,7.01,3.09,2.07,22.94,47.97,34.6,37.39,585.25,59.83,52.03,7.44,32.02,8.69,71717.92,18425.42,409.71,-20.82817614,-3.65,-4.7,-14937.53,0.0,  전자부품 제조업,0.0,0.0,0.0,1.0,0.0,1.0
유씨아이,38340,2017-12,-0.22,-39.18,-12.69,-52.14,-73.56,-16.38,41.31,-67.03,-143.26,-0.57,-0.71,-54.02,0.81,14.31,6.42,3.68,39.75,2.14,1.29,2.34,-4.54,38.51,33.06,4.97,379.56,12.29,14.85,11.03,95.64,20.85,25.26,29.42,323.42,366.37,79.15,14.15,-8.86,-46.98,83171.54,2172.19,308.33,0,-50.95,-47.82,-157103.9,0.0,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유씨아이,38340,2018-12,0.74,-1.52,-2.78,-6.65,150.6,2.38,45.03,-4.57,-13.64,1.6,1.45,-5.02,1.1,14.06,9.76,4.1,31.6,2.98,1.74,3.84,-88.86,91.79,77.2,18.21,88.46,7.51,-13.37,-5.67,-83.59,53.06,23.45,27.89,300.51,57.25,46.94,15.9,-177.8,-2.49,80861.14,1638.98,303.64,0,14.32,12.93,43486.95,1.83,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유씨아이,38340,2019-12,-8.54,204.65,144.89,256.38,290.78,-5.65,33.09,-45.91,-36.85,-12.82,-24.82,-23.72,0.52,3.74,5.1,2.28,23.32,0.8,1.45,1.64,20.92,111.18,74.3,6.42,46.92,0.27,-38.15,-35.52,-4493.48,68.06,21.8,32.62,485.96,43.11,31.94,33.17,329.91,3.28,201438.19,18913.03,941.01,0,6.74,19.64,63393.1,0.7,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
유아이디,69330,2011-12,9.54,-2.91,7.91,-32.28,42.98,414.69,27.73,14.01,34.75,0.0,0.0,18.0,1.28,16.31,12.62,1.98,27.72,2.48,2.67,5.15,-44.55,77.75,54.88,3.15,61.59,0.0,61.13,17.87,0.0,61.88,14.44,20.45,132.88,42.51,38.12,29.41,-102.74,-5.85,122660.98,24343.23,180.28,0,0.0,0.0,0.0,3.06,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유아이디,69330,2012-12,25.87,41.55,30.45,79.71,40.43,-0.11,37.83,21.46,37.58,0.0,0.0,23.15,1.08,17.22,9.62,1.65,25.07,1.75,2.81,4.55,-43.07,85.87,77.94,3.99,62.88,0.0,56.57,23.73,0.0,61.4,23.57,25.97,384.35,49.26,38.6,9.23,-56.09,-4.27,139738.78,60916.46,261.53,0,0.0,0.0,0.0,2.73,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유아이디,69330,2013-12,30.65,17.15,4.59,43.14,33.13,26.58,34.77,19.24,31.32,0.0,0.0,20.64,1.07,29.1,9.34,1.81,37.21,1.63,3.15,3.69,47.06,115.36,106.6,18.83,43.34,0.0,76.2,23.17,0.0,69.77,29.32,31.73,367.83,39.42,30.23,7.6,57.06,4.23,159255.38,83519.42,284.0,0,0.0,0.0,0.0,3.37,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유아이디,69330,2014-12,13.63,-3.18,11.34,-15.9,3.77,-36.44,28.05,7.7,6.84,0.0,0.0,4.94,0.64,30.47,9.11,1.06,39.2,0.89,2.31,2.16,24.98,123.4,120.75,10.17,33.73,0.0,74.88,28.93,0.0,74.78,26.97,27.56,585.94,29.86,25.22,2.15,11.34,5.23,250220.86,153015.53,388.53,0,0.0,0.0,0.0,3.19,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유아이디,69330,2015-12,-3.02,-2.06,-5.07,7.53,-9.07,-54.22,13.64,-13.71,-5.74,0.0,0.0,-4.14,0.3,49.93,8.75,0.47,58.13,0.42,1.08,1.05,-231.46,99.14,97.66,1.67,44.05,0.0,16.32,16.35,0.0,69.42,29.8,30.25,615.7,43.96,30.58,1.49,-170.93,-0.26,311513.18,202726.15,496.6,0,0.0,0.0,0.0,5.0,  전자부품 제조업,0.0,1.0,0.0,0.0,0.0,0.0
유진로봇,56080,2011-12,1.04,9.17,5.46,15.28,15.07,15.61,30.28,1.41,1.74,0.0,0.0,1.02,0.72,4.46,5.28,2.73,10.0,1.24,1.72,2.1,29.55,115.29,74.89,16.27,67.54,0.0,-5.06,-2.96,0.0,59.69,22.87,35.2,178.53,51.15,40.31,35.04,264.2,4.67,79197.68,32024.3,305.39,0,0.0,0.0,0.0,2.82,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유진로봇,56080,2012-12,-4.37,2.19,-6.28,11.18,-12.29,-3.07,19.13,-13.67,-16.32,0.0,0.0,-9.04,0.66,4.29,3.99,2.66,9.26,1.19,1.48,1.8,86.57,104.11,69.91,11.27,95.19,0.0,-16.34,-12.17,0.0,51.23,25.72,38.3,264.96,71.8,48.77,32.85,832.13,1.51,78951.62,17069.63,331.93,0,0.0,0.0,0.0,1.41,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유진로봇,56080,2013-12,-3.39,-0.84,2.61,-0.44,-17.78,8.83,21.53,-13.26,-20.24,0.0,0.0,-9.49,0.72,4.28,4.15,2.96,9.07,1.53,1.35,1.86,-12.11,76.42,49.34,6.7,135.42,0.0,-11.99,-9.6,0.0,42.48,24.83,38.45,164.13,118.45,57.52,35.44,-114.87,-11.86,80281.61,44482.43,326.17,0,0.0,0.0,0.0,1.45,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유진로봇,56080,2014-12,0.58,7.18,1.5,23.87,56.76,43.42,21.59,-0.65,-1.13,1.56,1.08,-0.6,0.99,5.91,6.51,4.15,10.31,1.89,2.1,2.39,11.8,156.91,107.18,22.84,58.63,18.86,-2.04,-0.8,-4.0,63.04,29.58,43.3,104.5,43.78,36.96,31.69,87.38,15.7,75832.07,44808.05,345.75,70.32403865,15.42,16.65,53328.17,3.01,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유진로봇,56080,2015-12,1.23,30.04,8.54,53.21,4.01,14.76,22.38,-4.54,-7.5,0.82,0.89,-4.19,0.92,4.33,5.28,4.48,7.71,1.65,2.1,1.94,35.97,109.78,69.4,8.37,98.35,23.89,-7.21,-4.37,-14.96,50.42,32.25,51.02,138.46,92.17,49.58,36.79,412.83,4.55,79077.62,55850.35,416.99,52.11192555,9.88,12.09,41208.87,2.7,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유진로봇,56080,2016-12,-0.71,5.13,37.5,19.46,-0.91,42.57,21.79,-5.77,-13.41,-0.91,-0.8,-6.56,1.14,3.88,5.26,5.17,6.95,2.32,2.23,2.08,15.24,133.52,71.74,10.18,110.43,14.62,-9.68,-4.58,-34.76,47.52,31.15,57.97,108.98,91.37,52.48,46.27,184.31,14.55,104132.18,61998.91,428.02,38.90595743,9.47,8.54,40513.62,5.6,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유진로봇,56080,2017-12,-4.22,115.17,76.31,169.93,186.58,7.75,24.11,-6.26,-8.14,-1.52,-2.0,-4.75,0.76,2.7,5.55,3.48,7.46,1.3,1.82,1.11,2.25,310.26,230.42,141.04,58.0,16.24,-14.68,-9.7,-33.18,63.29,54.01,72.73,146.71,37.04,36.71,25.73,37.97,49.29,79529.41,57203.92,817.94,57.57390172,5.6,10.08,45788.18,5.91,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유진로봇,56080,2018-12,-3.74,-7.91,1.24,-14.59,-2.6,25.85,19.88,-3.01,-3.37,-1.36,-1.87,-2.19,0.73,3.13,6.48,3.41,13.15,1.12,2.08,1.04,3.41,294.08,213.21,18.9,49.38,12.16,-18.01,-7.85,-48.98,66.94,48.9,67.45,243.19,34.26,33.06,27.5,41.67,44.52,166188.08,15051.3,742.85,0,7.52,9.91,55846.28,4.73,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,1.0
유진로봇,56080,2019-12,-38.48,-17.18,-8.51,-18.15,-30.19,-11.07,14.34,-29.46,-34.98,-15.91,-21.55,-21.75,0.74,3.59,6.08,3.15,16.87,1.19,1.95,1.1,4.63,211.71,159.19,22.77,77.21,16.9,-13.67,-7.31,-35.25,56.43,50.13,66.66,265.51,55.8,43.57,24.81,47.01,35.17,129700.98,54324.81,527.84,-37.50387897,-9.22,-11.31,-48642.9,15.53,  특수 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
유테크,178780,2015-12,3.44,-79.42,-29.77,-79.9,-87.32,-72.74,16.14,4.7,1.26,0.0,0.0,1.04,0.22,1.32,3.63,1.02,4.82,0.27,1.26,0.49,4.56,277.67,246.15,90.76,84.08,0.0,38.04,26.76,0.0,54.32,39.48,44.53,263.49,29.52,45.68,11.35,17.74,28.49,222989.99,112388.4,427.62,0,0.0,0.0,0.0,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,0.0
유테크,178780,2016-12,-11.74,-8.79,-14.4,-14.47,-26.88,-40.83,-21.7,-40.24,-35.91,-13.1,-36.24,-17.66,0.4,12.9,2.52,0.78,12.68,0.82,0.79,0.93,4.65,211.98,190.99,31.21,139.41,31.03,0.46,0.62,0.87,41.77,32.37,35.93,487.79,40.58,58.23,9.91,18.75,18.98,470434.04,357236.41,845.45,0,3.47,7.85,29299.87,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,0.0
유테크,178780,2017-12,-5.45,28.44,5.12,36.62,-37.37,12.84,2.92,-58.0,-85.02,-12.0,-27.52,-25.28,0.44,10.17,2.2,0.87,6.81,1.47,0.62,1.17,-4.24,67.66,59.47,5.37,390.96,28.53,-7.7,-15.82,-21.49,20.37,33.59,38.22,239.98,277.33,79.63,12.11,-25.33,-18.27,596572.08,442847.4,1310.01,0,-5.56,-14.33,-72781.9,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,1.0
유테크,178780,2018-12,-3.7,-32.32,-34.16,-50.51,-37.26,64.36,-1.72,-54.69,-210.22,-16.79,-22.1,-41.56,0.76,16.55,4.1,1.69,7.29,3.84,0.95,2.23,-5.96,46.94,38.98,7.25,429.55,34.12,1.14,0.98,2.7,18.88,23.21,27.95,105.68,315.29,81.12,16.95,-14.99,-31.59,380403.12,435808.52,859.29,-35.80881383,-15.85,-16.84,-136217.85,1.64,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,0.0
유테크,178780,2019-12,-3.35,-24.87,-73.57,105.33,109.81,-17.47,0.25,-13.26,-35.21,-18.42,-20.76,-11.76,0.89,12.01,5.5,2.77,9.72,2.66,1.33,1.82,6.17,178.16,152.79,15.55,89.63,3.57,-33.46,-15.29,-442.76,52.73,65.5,76.38,301.27,81.3,47.27,14.24,32.46,33.51,99093.05,375112.2,635.8,0,22.73,21.98,144530.91,0.52,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,0.0
