0,회사명,거래소코드,회계년도,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
6723,상신이디피,91580,12-Dec,0,0,0,0,0,1
6724,상신이디피,91580,13-Dec,0,0,0,0,0,0
6725,상신이디피,91580,14-Dec,0,0,0,0,0,0
6726,상신이디피,91580,15-Dec,0,0,0,0,0,1
6727,상신이디피,91580,16-Dec,0,0,0,0,0,0
6728,상신이디피,91580,17-Dec,0,0,0,0,0,0
6729,상신이디피,91580,18-Dec,0,0,0,1,0,1
6730,상신이디피,91580,19-Dec,0,0,0,0,0,0
6731,새론오토모티브,75180,11-Dec,0,0,0,0,0,1
6732,새론오토모티브,75180,12-Dec,0,0,0,0,0,0
6733,새론오토모티브,75180,13-Dec,0,0,0,0,0,1
6734,새론오토모티브,75180,14-Dec,0,0,0,0,0,1
6735,새론오토모티브,75180,15-Dec,0,0,0,0,0,0
6736,새론오토모티브,75180,16-Dec,0,0,0,0,0,0
6737,새론오토모티브,75180,17-Dec,0,0,0,0,0,0
6738,새론오토모티브,75180,18-Dec,0,1,0,0,0,0
6739,새론오토모티브,75180,19-Dec,0,0,0,0,0,1
6740,서울도시가스,17390,11-Dec,0,0,0,0,0,1
6741,서울도시가스,17390,12-Dec,0,0,0,0,0,0
6742,서울도시가스,17390,13-Dec,0,0,0,0,0,1
6743,서울도시가스,17390,14-Dec,0,0,0,0,0,1
6744,서울도시가스,17390,15-Dec,0,0,0,0,0,0
6745,서울도시가스,17390,16-Dec,0,0,0,0,0,0
6746,서울도시가스,17390,17-Dec,0,0,0,0,0,0
6747,서울도시가스,17390,18-Dec,0,0,0,0,0,0
6748,서울도시가스,17390,19-Dec,0,0,0,0,0,0
6749,서울반도체,46890,11-Dec,0,0,0,0,0,0
6750,서울반도체,46890,12-Dec,0,1,0,0,0,0
6751,서울반도체,46890,13-Dec,0,1,0,0,0,1
6752,서울반도체,46890,14-Dec,0,0,0,0,0,1
6753,서울반도체,46890,15-Dec,0,1,0,0,0,0
6754,서울반도체,46890,16-Dec,0,0,0,0,0,0
6755,서울반도체,46890,17-Dec,0,0,0,1,0,1
6756,서울반도체,46890,18-Dec,0,0,0,0,0,0
6757,서울반도체,46890,19-Dec,0,0,0,0,0,0
6758,서울전자통신,27040,11-Dec,0,0,0,0,0,0
6759,서울전자통신,27040,12-Dec,0,0,0,0,0,0
6760,서울전자통신,27040,13-Dec,0,1,0,0,0,0
6761,서울전자통신,27040,14-Dec,0,0,0,0,0,0
6762,서울전자통신,27040,15-Dec,0,0,0,0,0,0
6763,서울전자통신,27040,16-Dec,0,0,0,1,0,0
6764,서울전자통신,27040,17-Dec,0,0,0,0,0,1
6765,서울전자통신,27040,18-Dec,0,0,0,0,0,0
6766,서울전자통신,27040,19-Dec,0,0,0,0,0,0
6767,서호전기,65710,11-Dec,0,0,0,0,0,0
6768,서호전기,65710,12-Dec,0,1,0,0,0,0
6769,서호전기,65710,13-Dec,0,0,0,0,0,0
6770,서호전기,65710,14-Dec,0,0,0,0,0,0
6771,서호전기,65710,15-Dec,0,0,0,0,0,0
6772,서호전기,65710,16-Dec,0,0,0,0,0,1
6773,서호전기,65710,17-Dec,0,0,0,0,0,0
6774,서호전기,65710,18-Dec,0,0,0,0,0,0
6775,서호전기,65710,19-Dec,0,1,0,0,0,0
6776,선도전기,7610,11-Dec,0,0,0,0,0,0
6777,선도전기,7610,12-Dec,0,0,0,0,0,0
6778,선도전기,7610,13-Dec,0,1,0,0,0,1
6779,선도전기,7610,14-Dec,0,0,0,0,0,1
6780,선도전기,7610,15-Dec,0,0,0,0,0,0
6781,선도전기,7610,16-Dec,0,0,0,0,0,0
6782,선도전기,7610,17-Dec,0,0,0,0,0,1
6783,선도전기,7610,18-Dec,0,0,0,0,0,0
6784,선도전기,7610,19-Dec,0,0,0,0,0,1
6785,성문전자,14910,11-Dec,0,0,0,0,0,1
6786,성문전자,14910,12-Dec,0,0,0,0,0,0
6787,성문전자,14910,13-Dec,0,1,0,0,0,0
6788,성문전자,14910,14-Dec,0,0,0,0,0,1
6789,성문전자,14910,15-Dec,0,1,0,0,0,0
6790,성문전자,14910,16-Dec,0,0,0,0,0,0
6791,성문전자,14910,17-Dec,0,0,0,0,0,0
6792,성문전자,14910,18-Dec,0,0,0,0,0,1
6793,성문전자,14910,19-Dec,0,0,0,0,0,0
6794,성보화학,3080,11-Dec,0,0,0,0,0,0
6795,성보화학,3080,12-Dec,0,0,0,0,0,0
6796,성보화학,3080,13-Dec,0,0,0,0,0,0
6797,성보화학,3080,14-Dec,0,0,0,0,0,0
6798,성보화학,3080,15-Dec,0,0,0,0,0,0
6799,성보화학,3080,16-Dec,0,0,0,0,0,0
6800,성보화학,3080,17-Dec,0,0,0,0,0,0
6801,성보화학,3080,18-Dec,0,0,0,0,0,0
6802,성보화학,3080,19-Dec,0,1,0,0,0,0
6803,성신양회,4980,11-Dec,0,0,0,0,0,0
6804,성신양회,4980,12-Dec,0,0,0,0,0,0
6805,성신양회,4980,13-Dec,0,0,0,0,0,0
6806,성신양회,4980,14-Dec,0,0,0,0,0,0
6807,성신양회,4980,15-Dec,0,0,0,0,0,1
6808,성신양회,4980,16-Dec,0,0,0,0,0,0
6809,성신양회,4980,17-Dec,0,0,0,0,0,1
6810,성신양회,4980,18-Dec,0,0,0,0,0,1
6811,성신양회,4980,19-Dec,0,0,0,0,0,0
6812,성우전자,81580,11-Dec,0,0,0,0,0,0
6813,성우전자,81580,12-Dec,0,0,0,0,0,1
6814,성우전자,81580,13-Dec,0,0,0,0,0,0
6815,성우전자,81580,14-Dec,0,0,0,0,0,1
6816,성우전자,81580,15-Dec,0,0,0,0,0,1
6817,성우전자,81580,16-Dec,0,0,0,0,0,1
6818,성우전자,81580,17-Dec,0,1,0,0,0,0
6819,성우전자,81580,18-Dec,0,1,0,0,0,0
6820,성우전자,81580,19-Dec,0,0,0,0,0,0
6821,성창기업지,180,11-Dec,0,0,0,0,0,0
6822,성창기업지,180,12-Dec,0,0,0,0,0,0
6823,성창기업지,180,13-Dec,0,1,0,0,0,0
6824,성창기업지,180,14-Dec,0,0,0,1,0,0
6825,성창기업지,180,15-Dec,0,0,0,0,0,0
6826,성창기업지,180,16-Dec,0,0,0,0,0,1
6827,성창기업지,180,17-Dec,0,1,0,0,0,0
6828,성창기업지,180,18-Dec,0,1,0,0,0,0
6829,성창기업지,180,19-Dec,0,0,0,0,0,0
6830,성호전자,43260,11-Dec,0,0,0,0,0,1
6831,성호전자,43260,12-Dec,0,1,0,0,0,0
6832,성호전자,43260,13-Dec,0,0,0,0,0,0
6833,성호전자,43260,14-Dec,0,0,0,0,0,0
6834,성호전자,43260,15-Dec,0,0,0,0,0,0
6835,성호전자,43260,16-Dec,0,0,0,0,0,0
6836,성호전자,43260,17-Dec,0,0,0,0,0,0
6837,성호전자,43260,18-Dec,0,0,0,0,0,1
6838,성호전자,43260,19-Dec,0,0,0,0,0,1
6839,세기상사,2420,11-Dec,0,0,0,0,0,0
6840,세기상사,2420,12-Dec,0,0,0,0,0,0
6841,세기상사,2420,13-Dec,0,0,0,0,0,1
6842,세기상사,2420,14-Dec,0,0,0,0,0,0
6843,세기상사,2420,15-Dec,0,0,0,0,0,0
6844,세기상사,2420,16-Dec,0,0,0,0,0,1
6845,세기상사,2420,17-Dec,0,0,0,0,0,0
6846,세기상사,2420,18-Dec,0,0,0,0,0,0
6847,세기상사,2420,19-Dec,0,0,0,0,0,0
6848,세원이앤씨,91090,11-Dec,0,0,0,0,0,1
6849,세원이앤씨,91090,12-Dec,0,1,0,0,0,0
6850,세원이앤씨,91090,13-Dec,0,0,0,0,0,0
6851,세원이앤씨,91090,14-Dec,0,0,0,0,0,0
6852,세원이앤씨,91090,15-Dec,0,0,0,0,0,0
6853,세원이앤씨,91090,16-Dec,0,0,0,0,0,1
6854,세원이앤씨,91090,17-Dec,0,0,0,0,0,0
6855,세원이앤씨,91090,18-Dec,0,0,0,0,0,0
6856,세원이앤씨,91090,19-Dec,0,0,0,0,0,0
6857,세종공업,33530,11-Dec,0,0,0,0,0,1
6858,세종공업,33530,12-Dec,0,0,0,0,0,0
6859,세종공업,33530,13-Dec,0,1,0,0,0,1
6860,세종공업,33530,14-Dec,0,0,0,0,0,1
6861,세종공업,33530,15-Dec,0,1,0,0,0,0
6862,세종공업,33530,16-Dec,0,0,0,0,0,0
6863,세종공업,33530,17-Dec,0,1,0,0,0,0
6864,세종공업,33530,18-Dec,0,1,0,0,0,0
6865,세종공업,33530,19-Dec,0,1,0,0,0,1
6866,세종텔레콤,36630,11-Dec,0,0,0,0,0,0
6867,세종텔레콤,36630,12-Dec,0,0,0,0,0,0
6868,세종텔레콤,36630,13-Dec,0,0,0,0,0,1
6869,세종텔레콤,36630,14-Dec,0,0,0,0,0,0
6870,세종텔레콤,36630,15-Dec,0,0,0,1,0,0
6871,세종텔레콤,36630,16-Dec,0,0,0,0,0,1
6872,세종텔레콤,36630,17-Dec,0,0,0,0,0,1
6873,세종텔레콤,36630,18-Dec,0,0,0,0,0,0
6874,세종텔레콤,36630,19-Dec,0,0,0,0,0,0
6875,세하,27970,11-Dec,0,0,0,0,0,0
6876,세하,27970,12-Dec,0,0,0,0,0,0
6877,세하,27970,13-Dec,0,0,0,0,0,0
6878,세하,27970,14-Dec,0,0,0,0,0,0
6879,세하,27970,15-Dec,0,0,0,0,0,0
6880,세하,27970,16-Dec,0,0,0,0,0,0
6881,세하,27970,17-Dec,0,0,0,0,0,0
6882,세하,27970,18-Dec,0,0,0,0,0,0
6883,세하,27970,19-Dec,0,0,0,0,0,0
6884,소니드,60230,11-Dec,0,0,0,0,0,0
6885,소니드,60230,12-Dec,0,0,0,0,0,1
6886,소니드,60230,13-Dec,0,0,0,1,0,0
6887,소니드,60230,14-Dec,0,0,0,0,0,0
6888,소니드,60230,15-Dec,0,0,0,0,0,0
6889,소니드,60230,16-Dec,0,0,0,0,0,0
6890,소니드,60230,17-Dec,0,0,0,0,0,1
6891,소니드,60230,18-Dec,0,0,0,0,0,0
6892,소니드,60230,19-Dec,0,0,0,0,0,1
6893,송원산업,4430,11-Dec,0,0,0,0,0,1
6894,송원산업,4430,12-Dec,0,0,0,0,0,0
6895,송원산업,4430,13-Dec,0,0,0,0,0,0
6896,송원산업,4430,14-Dec,0,0,0,0,0,1
6897,송원산업,4430,15-Dec,0,0,0,0,0,0
6898,송원산업,4430,16-Dec,0,0,0,0,0,0
6899,송원산업,4430,17-Dec,0,0,0,0,0,1
6900,송원산업,4430,18-Dec,0,0,0,0,0,0
6901,송원산업,4430,19-Dec,0,0,0,0,0,1
6902,시그네틱스,33170,11-Dec,0,0,0,0,0,0
6903,시그네틱스,33170,12-Dec,0,0,0,1,0,0
6904,시그네틱스,33170,13-Dec,0,0,0,0,0,0
6905,시그네틱스,33170,14-Dec,0,0,0,0,0,0
6906,시그네틱스,33170,15-Dec,0,0,0,0,0,0
6907,시그네틱스,33170,16-Dec,0,0,0,0,0,0
6908,시그네틱스,33170,17-Dec,0,0,0,0,0,1
6909,시그네틱스,33170,18-Dec,0,0,0,0,0,0
6910,시그네틱스,33170,19-Dec,0,0,0,0,0,0
6911,신라교역,4970,11-Dec,0,0,0,0,0,0
6912,신라교역,4970,12-Dec,0,0,0,0,0,0
6913,신라교역,4970,13-Dec,0,0,0,0,0,0
6914,신라교역,4970,14-Dec,0,0,0,0,0,1
6915,신라교역,4970,15-Dec,0,0,0,0,0,0
6916,신라교역,4970,16-Dec,0,1,0,0,0,0
6917,신라교역,4970,17-Dec,0,0,0,0,0,0
6918,신라교역,4970,18-Dec,0,0,0,0,0,0
6919,신라교역,4970,19-Dec,0,0,0,0,0,0
6920,신라섬유,1000,11-Dec,0,0,0,0,0,0
6921,신라섬유,1000,12-Dec,0,0,0,0,0,0
6922,신라섬유,1000,13-Dec,0,0,0,0,0,0
6923,신라섬유,1000,14-Dec,0,0,0,0,0,0
6924,신라섬유,1000,15-Dec,0,0,0,0,0,0
6925,신라섬유,1000,16-Dec,0,0,0,0,0,0
6926,신라섬유,1000,17-Dec,0,0,0,0,0,0
6927,신라섬유,1000,18-Dec,0,0,0,0,0,0
6928,신라섬유,1000,19-Dec,0,0,0,0,0,0
6929,신라에스지,25870,11-Dec,0,0,0,0,0,0
6930,신라에스지,25870,12-Dec,0,0,0,0,0,0
6931,신라에스지,25870,13-Dec,0,0,0,0,0,0
6932,신라에스지,25870,14-Dec,0,0,0,0,0,0
6933,신라에스지,25870,15-Dec,0,0,0,0,0,0
6934,신라에스지,25870,16-Dec,0,0,0,0,0,1
6935,신라에스지,25870,17-Dec,0,0,0,0,0,0
6936,신라에스지,25870,18-Dec,0,0,0,0,0,1
6937,신라에스지,25870,19-Dec,0,0,0,0,0,0
6938,신성델타테크,65350,11-Dec,0,0,0,0,0,0
6939,신성델타테크,65350,12-Dec,0,1,0,0,0,1
6940,신성델타테크,65350,13-Dec,0,0,0,0,0,1
6941,신성델타테크,65350,14-Dec,0,0,0,0,0,0
6942,신성델타테크,65350,15-Dec,0,0,0,0,0,1
6943,신성델타테크,65350,16-Dec,0,0,0,0,0,0
6944,신성델타테크,65350,17-Dec,0,0,0,0,0,1
6945,신성델타테크,65350,18-Dec,0,0,0,1,0,1
6946,신성델타테크,65350,19-Dec,0,1,0,0,0,0
6947,신세계건설,34300,11-Dec,0,0,0,0,0,0
6948,신세계건설,34300,12-Dec,0,0,0,0,0,0
6949,신세계건설,34300,13-Dec,0,0,0,0,0,0
6950,신세계건설,34300,14-Dec,0,1,0,0,0,0
6951,신세계건설,34300,15-Dec,0,0,0,1,0,0
6952,신세계건설,34300,16-Dec,0,0,0,0,0,0
6953,신세계건설,34300,17-Dec,0,0,0,0,0,0
6954,신세계건설,34300,18-Dec,0,0,0,0,0,0
6955,신세계건설,34300,19-Dec,0,0,0,0,0,0
6956,신송홀딩스,6880,13-Dec,0,0,0,0,0,1
6957,신송홀딩스,6880,14-Dec,0,0,0,1,0,0
6958,신송홀딩스,6880,15-Dec,0,0,0,0,0,0
6959,신송홀딩스,6880,16-Dec,0,0,0,0,0,1
6960,신송홀딩스,6880,17-Dec,0,0,0,0,0,0
6961,신송홀딩스,6880,18-Dec,0,1,0,0,0,0
6962,신송홀딩스,6880,19-Dec,0,0,0,0,0,1
6963,신원종합개발,17000,11-Dec,0,0,0,0,0,0
6964,신원종합개발,17000,12-Dec,0,0,0,0,0,0
6965,신원종합개발,17000,13-Dec,0,0,0,0,0,0
6966,신원종합개발,17000,14-Dec,0,0,0,0,0,0
6967,신원종합개발,17000,15-Dec,0,0,0,0,0,0
6968,신원종합개발,17000,16-Dec,0,0,0,1,0,0
6969,신원종합개발,17000,17-Dec,0,0,0,0,0,0
6970,신원종합개발,17000,18-Dec,0,0,0,1,0,1
6971,신원종합개발,17000,19-Dec,0,0,0,0,0,0
6972,신일전자,2700,11-Dec,0,0,0,0,0,0
6973,신일전자,2700,12-Dec,0,0,0,0,0,1
6974,신일전자,2700,13-Dec,0,0,0,0,0,1
6975,신일전자,2700,14-Dec,0,0,0,0,0,0
6976,신일전자,2700,15-Dec,0,0,0,0,0,0
6977,신일전자,2700,16-Dec,0,0,0,0,0,0
6978,신일전자,2700,17-Dec,0,0,0,0,0,0
6979,신일전자,2700,18-Dec,0,0,0,0,0,0
6980,신일전자,2700,19-Dec,0,0,0,0,0,0
6981,신풍제약,19170,11-Dec,0,0,0,0,0,1
6982,신풍제약,19170,12-Dec,0,0,0,0,0,0
6983,신풍제약,19170,13-Dec,0,0,0,0,0,0
6984,신풍제약,19170,14-Dec,0,1,0,0,0,0
6985,신풍제약,19170,15-Dec,0,0,0,0,0,0
6986,신풍제약,19170,16-Dec,0,1,0,0,0,1
6987,신풍제약,19170,17-Dec,0,0,0,0,0,0
6988,신풍제약,19170,18-Dec,0,0,0,0,0,0
6989,신풍제약,19170,19-Dec,0,0,0,0,0,1
6990,신풍제지,2870,11-Dec,0,0,0,0,0,0
6991,신풍제지,2870,12-Dec,0,1,0,0,0,0
6992,신풍제지,2870,13-Dec,0,0,0,0,0,0
6993,신풍제지,2870,14-Dec,0,1,0,0,0,1
6994,신풍제지,2870,15-Dec,0,0,0,0,0,0
6995,신풍제지,2870,16-Dec,0,1,0,0,0,0
6996,신풍제지,2870,17-Dec,0,0,0,0,0,1
6997,신풍제지,2870,18-Dec,0,0,0,0,0,0
6998,신풍제지,2870,19-Dec,0,0,0,0,0,0
6999,신화인터텍,56700,11-Dec,0,0,0,0,0,0
7000,신화인터텍,56700,12-Dec,0,0,0,0,0,1
7001,신화인터텍,56700,13-Dec,0,0,0,0,0,0
7002,신화인터텍,56700,14-Dec,0,0,0,0,0,0
7003,신화인터텍,56700,15-Dec,0,0,0,0,0,0
7004,신화인터텍,56700,16-Dec,0,0,0,0,0,1
7005,신화인터텍,56700,17-Dec,0,0,0,0,0,0
7006,신화인터텍,56700,18-Dec,0,1,0,0,0,1
7007,신화인터텍,56700,19-Dec,0,0,0,0,0,0
7008,쌍용씨앤이,3410,11-Dec,0,0,0,0,0,0
7009,쌍용씨앤이,3410,12-Dec,0,0,0,0,0,1
7010,쌍용씨앤이,3410,13-Dec,0,0,0,0,0,1
7011,쌍용씨앤이,3410,14-Dec,0,0,0,0,0,0
7012,쌍용씨앤이,3410,15-Dec,0,0,0,0,0,0
7013,쌍용씨앤이,3410,16-Dec,0,0,0,0,0,1
7014,쌍용씨앤이,3410,17-Dec,0,0,0,1,0,1
7015,쌍용씨앤이,3410,18-Dec,0,1,0,0,0,0
7016,쌍용씨앤이,3410,19-Dec,0,0,0,0,0,0
7017,쌍용자동차,3620,11-Dec,0,0,0,0,0,0
7018,쌍용자동차,3620,12-Dec,0,0,0,0,0,1
7019,쌍용자동차,3620,13-Dec,0,0,0,0,0,1
7020,쌍용자동차,3620,14-Dec,0,0,0,0,0,1
7021,쌍용자동차,3620,15-Dec,0,0,0,0,0,0
7022,쌍용자동차,3620,16-Dec,0,0,0,0,0,0
7023,쌍용자동차,3620,17-Dec,0,0,0,0,0,1
7024,쌍용자동차,3620,18-Dec,0,0,0,0,0,0
7025,쌍용자동차,3620,19-Dec,0,0,0,0,0,0
7026,쌍용정보통신,10280,11-Dec,0,0,0,0,0,0
7027,쌍용정보통신,10280,12-Dec,0,0,0,0,0,0
7028,쌍용정보통신,10280,13-Dec,0,0,0,0,0,1
7029,쌍용정보통신,10280,14-Dec,0,0,0,0,0,0
7030,쌍용정보통신,10280,15-Dec,0,0,0,0,0,1
7031,쌍용정보통신,10280,16-Dec,0,0,0,0,0,0
7032,쌍용정보통신,10280,17-Dec,0,0,0,0,0,0
7033,쌍용정보통신,10280,18-Dec,0,0,0,0,0,1
7034,쌍용정보통신,10280,19-Dec,0,0,0,0,0,0
7035,써니전자,4770,11-Dec,0,0,0,0,0,0
7036,써니전자,4770,12-Dec,0,0,0,0,0,0
7037,써니전자,4770,13-Dec,0,0,0,0,0,0
7038,써니전자,4770,14-Dec,0,0,0,0,0,0
7039,써니전자,4770,15-Dec,0,0,0,0,0,0
7040,써니전자,4770,16-Dec,0,0,0,0,0,0
7041,써니전자,4770,17-Dec,0,0,0,0,0,1
7042,써니전자,4770,18-Dec,0,0,0,0,0,0
7043,써니전자,4770,19-Dec,0,0,0,0,0,1
7044,씨비아이,13720,11-Dec,0,0,0,0,0,0
7045,씨비아이,13720,12-Dec,0,0,0,0,0,0
7046,씨비아이,13720,13-Dec,0,0,0,0,0,0
7047,씨비아이,13720,14-Dec,0,0,0,0,0,0
7048,씨비아이,13720,15-Dec,0,0,0,0,0,0
7049,씨비아이,13720,16-Dec,0,1,0,0,0,0
7050,씨비아이,13720,17-Dec,0,1,0,0,0,0
7051,씨비아이,13720,18-Dec,0,0,0,0,0,0
7052,씨비아이,13720,19-Dec,0,0,0,0,0,0
7053,씨앤티85,56730,11-Dec,0,0,0,0,0,0
7054,씨앤티85,56730,12-Dec,0,0,0,0,0,0
7055,씨앤티85,56730,13-Dec,0,0,0,0,0,0
7056,씨앤티85,56730,14-Dec,0,0,0,0,0,0
7057,씨앤티85,56730,15-Dec,0,0,0,0,0,1
7058,씨앤티85,56730,16-Dec,0,0,0,1,0,0
7059,씨앤티85,56730,17-Dec,0,0,0,1,0,0
7060,씨앤티85,56730,18-Dec,0,0,0,1,0,1
7061,씨앤티85,56730,19-Dec,0,0,0,0,0,0
7062,씨에스윈드,112610,14-Dec,0,0,0,0,0,1
7063,씨에스윈드,112610,15-Dec,0,0,0,1,0,0
7064,씨에스윈드,112610,16-Dec,0,1,0,0,0,0
7065,씨에스윈드,112610,17-Dec,0,1,0,0,0,0
7066,씨에스윈드,112610,18-Dec,0,0,0,0,0,1
7067,씨에스윈드,112610,19-Dec,0,0,0,0,0,0
7068,씨제이씨지브이,79160,11-Dec,0,0,0,0,0,1
7069,씨제이씨지브이,79160,12-Dec,0,0,0,0,0,0
7070,씨제이씨지브이,79160,13-Dec,0,0,0,1,0,0
7071,씨제이씨지브이,79160,14-Dec,0,0,0,0,0,0
7072,씨제이씨지브이,79160,15-Dec,0,0,0,0,0,1
7073,씨제이씨지브이,79160,16-Dec,0,0,0,0,0,1
7074,씨제이씨지브이,79160,17-Dec,0,0,0,0,0,0
7075,씨제이씨지브이,79160,18-Dec,0,0,0,1,0,0
7076,씨제이씨지브이,79160,19-Dec,0,1,1,0,0,1
7077,아남전자,8700,11-Dec,0,0,0,0,0,1
7078,아남전자,8700,12-Dec,0,0,0,0,0,0
7079,아남전자,8700,13-Dec,0,0,0,0,0,0
7080,아남전자,8700,14-Dec,0,0,0,0,0,1
7081,아남전자,8700,15-Dec,0,0,0,0,0,0
7082,아남전자,8700,16-Dec,0,0,0,0,0,0
7083,아남전자,8700,17-Dec,0,0,0,0,0,1
7084,아남전자,8700,18-Dec,0,0,0,0,0,0
7085,아남전자,8700,19-Dec,0,0,0,0,0,0
7086,아미코젠,92040,13-Dec,0,0,0,0,0,0
7087,아미코젠,92040,14-Dec,0,0,0,1,0,0
7088,아미코젠,92040,15-Dec,0,0,0,0,0,1
7089,아미코젠,92040,16-Dec,0,0,0,0,0,0
7090,아미코젠,92040,17-Dec,0,1,0,0,0,1
7091,아미코젠,92040,18-Dec,0,0,0,0,0,0
7092,아미코젠,92040,19-Dec,0,0,0,0,0,0
7093,아비코전자,36010,11-Dec,0,0,0,0,0,0
7094,아비코전자,36010,12-Dec,0,0,0,0,0,0
7095,아비코전자,36010,13-Dec,0,1,0,0,0,1
7096,아비코전자,36010,14-Dec,0,0,0,0,0,0
7097,아비코전자,36010,15-Dec,0,0,0,0,0,0
7098,아비코전자,36010,16-Dec,0,0,0,0,0,0
7099,아비코전자,36010,17-Dec,0,0,0,0,0,0
7100,아비코전자,36010,18-Dec,0,0,0,1,0,1
7101,아비코전자,36010,19-Dec,0,1,0,0,0,0
7102,아세아제지,2310,11-Dec,0,0,0,0,0,0
7103,아세아제지,2310,12-Dec,0,1,0,0,0,0
7104,아세아제지,2310,13-Dec,0,0,0,1,0,0
7105,아세아제지,2310,14-Dec,0,0,0,0,0,1
7106,아세아제지,2310,15-Dec,0,0,0,0,0,0
7107,아세아제지,2310,16-Dec,0,1,0,0,0,0
7108,아세아제지,2310,17-Dec,0,0,0,0,0,0
7109,아세아제지,2310,18-Dec,0,0,0,0,0,1
7110,아세아제지,2310,19-Dec,0,0,0,0,0,1
7111,아시아나항공,20560,11-Dec,0,0,0,0,0,0
7112,아시아나항공,20560,12-Dec,0,0,0,0,0,0
7113,아시아나항공,20560,13-Dec,0,0,0,0,0,1
7114,아시아나항공,20560,14-Dec,0,0,0,0,0,0
7115,아시아나항공,20560,15-Dec,0,0,0,0,0,1
7116,아시아나항공,20560,16-Dec,0,0,0,0,0,0
7117,아시아나항공,20560,17-Dec,0,0,0,0,0,1
7118,아시아나항공,20560,18-Dec,0,0,0,0,0,0
7119,아시아나항공,20560,19-Dec,0,0,0,0,0,0
7120,아이쓰리시스템,214430,15-Dec,0,0,0,0,0,1
7121,아이쓰리시스템,214430,16-Dec,0,0,0,1,0,0
7122,아이쓰리시스템,214430,17-Dec,0,0,0,0,0,1
7123,아이쓰리시스템,214430,18-Dec,0,0,0,0,0,0
7124,아이쓰리시스템,214430,19-Dec,0,0,0,0,0,0
7125,아이진,185490,15-Dec,0,0,0,0,0,0
7126,아이진,185490,16-Dec,0,0,0,1,0,0
7127,아이진,185490,17-Dec,0,0,0,0,0,0
7128,아이진,185490,18-Dec,0,0,0,0,0,0
7129,아이진,185490,19-Dec,0,0,0,0,0,0
7130,아이큐어,175250,18-Dec,0,0,0,0,0,1
7131,아이큐어,175250,19-Dec,0,0,0,0,0,0
7132,아이크래프트,52460,11-Dec,0,0,0,0,0,0
7133,아이크래프트,52460,12-Dec,0,0,0,0,0,0
7134,아이크래프트,52460,13-Dec,0,0,0,1,0,0
7135,아이크래프트,52460,14-Dec,0,1,0,0,0,1
7136,아이크래프트,52460,15-Dec,0,0,0,0,0,0
7137,아이크래프트,52460,16-Dec,0,0,0,0,0,0
7138,아이크래프트,52460,17-Dec,0,0,0,0,0,0
7139,아이크래프트,52460,18-Dec,0,0,0,0,0,0
7140,아이크래프트,52460,19-Dec,0,1,0,0,0,0
7141,아이텍,119830,11-Dec,0,0,0,0,0,0
7142,아이텍,119830,12-Dec,0,0,0,0,0,0
7143,아이텍,119830,13-Dec,0,0,0,0,0,0
7144,아이텍,119830,14-Dec,0,0,0,0,0,0
7145,아이텍,119830,15-Dec,0,0,0,0,0,0
7146,아이텍,119830,16-Dec,0,0,0,0,0,0
7147,아이텍,119830,17-Dec,0,0,0,0,0,0
7148,아이텍,119830,18-Dec,0,0,0,0,0,0
7149,아이텍,119830,19-Dec,0,1,0,0,0,0
7150,아진산업,13310,15-Dec,0,0,0,0,0,1
7151,아진산업,13310,16-Dec,0,0,0,0,0,0
7152,아진산업,13310,17-Dec,0,0,0,0,0,0
7153,아진산업,13310,18-Dec,0,0,0,0,0,0
7154,아진산업,13310,19-Dec,0,0,0,0,0,0
7155,알에스오토메이션,140670,17-Dec,0,0,0,0,0,1
7156,알에스오토메이션,140670,18-Dec,0,0,0,0,0,0
7157,알에스오토메이션,140670,19-Dec,0,1,0,0,0,0
7158,애니젠,196300,16-Dec,0,0,0,0,0,0
7159,애니젠,196300,17-Dec,0,0,0,1,0,0
7160,애니젠,196300,18-Dec,0,0,0,1,0,0
7161,애니젠,196300,19-Dec,0,0,0,0,0,0
7162,앱클론,174900,17-Dec,0,0,0,0,0,0
7163,앱클론,174900,18-Dec,0,0,0,0,0,0
7164,앱클론,174900,19-Dec,0,0,0,0,0,0
7165,에스넷시스템,38680,11-Dec,0,0,0,0,0,0
7166,에스넷시스템,38680,12-Dec,0,0,0,0,0,1
7167,에스넷시스템,38680,13-Dec,0,0,0,0,0,0
7168,에스넷시스템,38680,14-Dec,0,0,0,0,0,0
7169,에스넷시스템,38680,15-Dec,0,1,0,0,0,0
7170,에스넷시스템,38680,16-Dec,0,1,0,0,0,0
7171,에스넷시스템,38680,17-Dec,0,1,0,0,0,0
7172,에스넷시스템,38680,18-Dec,0,0,0,0,0,1
7173,에스넷시스템,38680,19-Dec,0,0,0,0,0,0
7174,에스디엔,99220,11-Dec,0,0,0,0,0,0
7175,에스디엔,99220,12-Dec,0,0,0,0,0,0
7176,에스디엔,99220,13-Dec,0,1,0,0,0,0
7177,에스디엔,99220,14-Dec,0,0,0,0,0,1
7178,에스디엔,99220,15-Dec,0,0,0,0,0,0
7179,에스디엔,99220,16-Dec,0,0,0,0,0,0
7180,에스디엔,99220,17-Dec,0,0,0,0,0,0
7181,에스디엔,99220,18-Dec,0,0,0,0,0,1
7182,에스디엔,99220,19-Dec,0,0,0,0,0,1
